town,year,exp_rate_all_h1,exp_rate_all_h2,exp_rate_all_h3,manual_people_h1,manual_people_h2,manual_people_h3,exp_rate_all_h1_post2022,exp_rate_all_h2_post2022,exp_rate_all_h3_post2022,foreign_population,foreign_change,foreign_pct_change,foreign_log,foreign_ma3,era_covid,era_post2022,era_pre2013,era_post2009,era_post2013,town_trend5,pop_total,male,female,city_pop,city_growth_log,town_ma5,town_std5,foreign_population_covid,foreign_change_covid,foreign_pct_change_covid,foreign_log_covid,foreign_ma3_covid,foreign_population_post2022,foreign_change_post2022,foreign_pct_change_post2022,foreign_log_post2022,foreign_ma3_post2022,exp_commercial_inc_h1,exp_commercial_inc_h2,exp_commercial_inc_h3,exp_commercial_dec_h1,exp_commercial_dec_h2,exp_commercial_dec_h3,exp_housing_inc_h1,exp_housing_inc_h2,exp_housing_inc_h3,exp_housing_dec_h1,exp_housing_dec_h2,exp_housing_dec_h3,exp_transit_inc_h1,exp_transit_inc_h2,exp_transit_inc_h3,exp_transit_dec_h1,exp_transit_dec_h2,exp_transit_dec_h3,exp_employment_inc_h1,exp_employment_inc_h2,exp_employment_inc_h3,exp_employment_dec_h1,exp_employment_dec_h2,exp_employment_dec_h3,exp_disaster_inc_h1,exp_disaster_inc_h2,exp_disaster_inc_h3,exp_disaster_dec_h1,exp_disaster_dec_h2,exp_disaster_dec_h3,exp_policy_boundary_inc_h1,exp_policy_boundary_inc_h2,exp_policy_boundary_inc_h3,exp_policy_boundary_dec_h1,exp_policy_boundary_dec_h2,exp_policy_boundary_dec_h3,exp_public_edu_medical_inc_h1,exp_public_edu_medical_inc_h2,exp_public_edu_medical_inc_h3,exp_public_edu_medical_dec_h1,exp_public_edu_medical_dec_h2,exp_public_edu_medical_dec_h3,exp_all_h1,exp_all_h2,exp_all_h3,exp_rate_all_h1_pre2013,exp_rate_all_h1_post2013,exp_rate_all_h1_post2009,exp_rate_all_h1_covid,exp_all_h1_pre2013,exp_all_h1_post2013,exp_all_h1_post2009,exp_all_h1_covid,exp_all_h1_post2022,exp_rate_all_h2_pre2013,exp_rate_all_h2_post2013,exp_rate_all_h2_post2009,exp_rate_all_h2_covid,exp_all_h2_pre2013,exp_all_h2_post2013,exp_all_h2_post2009,exp_all_h2_covid,exp_all_h2_post2022,exp_rate_all_h3_pre2013,exp_rate_all_h3_post2013,exp_rate_all_h3_post2009,exp_rate_all_h3_covid,exp_all_h3_pre2013,exp_all_h3_post2013,exp_all_h3_post2009,exp_all_h3_covid,exp_all_h3_post2022,macro_delta,macro_ma3,macro_shock,macro_excl,lag_d1,lag_d2,ma2_delta
三郎2丁目,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,1,0,1,1,0.2000000000000292,852.0,416.0,436.0,560291.0,-0.0010916914808483,5.8,6.300793600809339,,,,,,,,,,,0.05870008307059242,0.02935004153529621,0.014675020767648105,0.0,0.0,0.0,-0.000386178659913885,-0.0001930893299569425,-9.654466497847126e-05,-0.04456509834019196,-0.02228254917009598,-0.01114127458504799,-0.002487801293228103,-0.0012439006466140514,-0.0006219503233070257,0.01636509851821686,0.00818254925910843,0.004091274629554215,-0.02228254917009598,-0.01114127458504799,-0.005570637292523995,0.0,0.0,0.0,-0.02095674615069221,-0.010478373075346105,-0.005239186537673053,0.019365052062118127,0.009682526031059064,0.004841263015529532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
三郎2丁目,2026,0.05868544600938967,0.0,0.0,50.0,0.0,0.0,0.05868544600938967,0.0,0.0,,,,,,0,1,0,1,1,0.2000000000000292,852.0,416.0,436.0,560291.0,-0.0010916914808483,5.8,6.300793600809339,,,,,,,,,,,0.05870008307059242,0.02935004153529621,0.014675020767648105,0.0,0.0,0.0,-0.000386178659913885,-0.0001930893299569425,-9.654466497847126e-05,-0.04456509834019196,-0.02228254917009598,-0.01114127458504799,-0.002487801293228103,-0.0012439006466140514,-0.0006219503233070257,0.01636509851821686,0.00818254925910843,0.004091274629554215,-0.02228254917009598,-0.01114127458504799,-0.005570637292523995,0.0,0.0,0.0,-0.02095674615069221,-0.010478373075346105,-0.005239186537673053,0.019365052062118127,0.009682526031059064,0.004841263015529532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.68544600938967,0.0,0.0,0.0,0.05868544600938967,0.05868544600938967,0.0,0.0,58.68544600938967,58.68544600938967,0.0,58.68544600938967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
三郎2丁目,2027,0.0,-0.009740009394472046,0.0,0.0,30.0,0.0,0.0,-0.009740009394472046,0.0,,,,,,0,1,0,1,1,0.2000000000000292,852.0,416.0,436.0,560291.0,-0.0010916914808483,5.8,6.300793600809339,,,,,,,,,,,0.05870008307059242,0.02935004153529621,0.014675020767648105,0.0,0.0,0.0,-0.000386178659913885,-0.0001930893299569425,-9.654466497847126e-05,-0.04456509834019196,-0.02228254917009598,-0.01114127458504799,-0.002487801293228103,-0.0012439006466140514,-0.0006219503233070257,0.01636509851821686,0.00818254925910843,0.004091274629554215,-0.02228254917009598,-0.01114127458504799,-0.005570637292523995,0.0,0.0,0.0,-0.02095674615069221,-0.010478373075346105,-0.005239186537673053,0.019365052062118127,0.009682526031059064,0.004841263015529532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.740009394472047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.009740009394472046,-0.009740009394472046,-0.0,-0.0,-9.740009394472047,-9.740009394472047,-0.0,-9.740009394472047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
三郎2丁目,2028,0.0,0.0,0.023474178403755867,0.0,0.0,20.0,0.0,0.0,0.023474178403755867,,,,,,0,1,0,1,1,0.2000000000000292,852.0,416.0,436.0,560291.0,-0.0010916914808483,5.8,6.300793600809339,,,,,,,,,,,0.05870008307059242,0.02935004153529621,0.014675020767648105,0.0,0.0,0.0,-0.000386178659913885,-0.0001930893299569425,-9.654466497847126e-05,-0.04456509834019196,-0.02228254917009598,-0.01114127458504799,-0.002487801293228103,-0.0012439006466140514,-0.0006219503233070257,0.01636509851821686,0.00818254925910843,0.004091274629554215,-0.02228254917009598,-0.01114127458504799,-0.005570637292523995,0.0,0.0,0.0,-0.02095674615069221,-0.010478373075346105,-0.005239186537673053,0.019365052062118127,0.009682526031059064,0.004841263015529532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.474178403755868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023474178403755867,0.023474178403755867,0.0,0.0,23.474178403755868,23.474178403755868,0.0,23.474178403755868,,,,,,,
