人口統計表,Column_1,Column_2,Column_3
総数,813,388,425
琴平１丁目,,,
総数,762,362,400
琴平２丁目,,,
総数,955,462,493
琴平本町,,,
総数,"1,455",675,780
呉服町１丁目,,,
総数,77,32,45
呉服町２丁目,,,
総数,304,142,162
呉服町３丁目,,,
総数,338,147,191
米屋町１丁目,,,
総数,495,206,289
米屋町２丁目,,,
総数,240,104,136
米屋町３丁目,,,
総数,244,99,145
御領１丁目,,,
総数,"1,242",595,647
御領２丁目,,,
総数,"1,397",671,726
御領３丁目,,,
総数,"1,404",673,731
御領４丁目,,,
総数,290,136,154
御領５丁目,,,
総数,"1,138",563,575
御領６丁目,,,
総数,403,216,187
御領７丁目,,,
総数,111,56,55
総数,534,261,273
護藤町,,,
総数,"1,675",799,876
細工町１丁目,,,
総数,130,62,68
細工町２丁目,,,
総数,51,27,24
細工町３丁目,,,
総数,165,64,101
細工町４丁目,,,
総数,217,96,121
細工町５丁目,,,
総数,51,25,26
栄町,,,
総数,437,195,242
桜木１丁目,,,
総数,791,371,420
桜木２丁目,,,
総数,703,331,372
桜木３丁目,,,
総数,995,476,519
桜木４丁目,,,
総数,"1,611",766,845
桜木５丁目,,,
総数,927,441,486
桜木６丁目,,,
総数,95,48,47
桜町,,,
総数,292,123,169
佐土原１丁目,,,
総数,"1,593",766,827
佐土原２丁目,,,
総数,605,299,306
佐土原３丁目,,,
総数,532,247,285
三郎１丁目（中央区）,,,
総数,650,300,350
三郎１丁目（東区）,,,
総数,646,294,352
三郎２丁目,,,
総数,820,379,441
島崎１丁目,,,
総数,"2,590","1,155","1,435"
島崎２丁目,,,
総数,"2,532","1,194","1,338"
島崎３丁目,,,
総数,"1,197",552,645
島崎４丁目,,,
総数,968,466,502
島崎５丁目,,,
総数,"1,714",801,913
島崎６丁目,,,
総数,"1,571",664,907
島崎７丁目,,,
総数,"1,259",567,692
総数,673,314,359
総数,665,307,358
総数,503,227,276
総数,592,278,314
総数,673,335,338
総数,591,268,323
総数,716,334,382
総数,611,298,313
清水亀井町,【秘匿】清水町大字松崎を含みます,,
総数,"2,128",997,"1,131"
総数,910,444,466
総数,"1,143",548,595
総数,519,233,286
総数,672,319,353
総数,"1,550",655,895
総数,836,396,440
総数,821,363,458
清水東町,,,
総数,"1,444",687,757
清水本町,,,
総数,"1,417",673,744
清水町大字打越,,,
総数,0,0,0
清水町大字松崎,【秘匿】清水亀井町に含めています,,
総数,χ,χ,χ
清水町大字室園,,,
総数,21,10,11
清水万石１丁目,,,
総数,842,377,465
清水万石２丁目,,,
総数,136,62,74
清水万石３丁目,,,
総数,532,247,285
清水万石４丁目,,,
総数,939,404,535
清水万石５丁目,,,
総数,762,356,406
総数,928,432,496
総数,673,297,376
総数,523,258,265
総数,592,294,298
総数,753,372,381
総数,262,127,135
総数,615,274,341
総数,584,299,285
総数,296,133,163
総数,"1,114",534,580
下硯川町,,,
総数,"1,135",542,593
下通１丁目,,,
総数,142,70,72
下通２丁目,,,
総数,376,175,201
下南部１丁目,,,
総数,320,150,170
下南部２丁目,,,
総数,"1,435",688,747
下南部３丁目,,,
総数,"1,352",669,683
十禅寺１丁目,,,
総数,571,269,302
十禅寺２丁目,,,
総数,650,310,340
十禅寺３丁目,【秘匿】近見６丁目に含めています,,
総数,χ,χ,χ
総数,55,25,30
総数,846,373,473
総数,243,118,125
総数,590,270,320
総数,54,18,36
総数,11,8,3
総数,0,0,0
総数,0,0,0
城山上代町,【秘匿】上代３丁目に含めています,,
総数,χ,χ,χ
総数,756,354,402
総数,630,291,339
総数,64,30,34
総数,652,320,332
総数,0,0,0
総数,348,167,181
総数,620,285,335
総数,453,219,234
総数,81,40,41
総数,119,49,70
総数,140,54,86
城東町,,,
総数,345,126,219
総数,458,221,237
総数,754,379,375
総数,"1,011",493,518
総数,89,47,42
総数,"1,054",533,521
総数,"1,324",617,707
総数,629,311,318
総数,589,280,309
総数,575,287,288
総数,523,233,290
総数,330,156,174
総数,"2,062",970,"1,092"
総数,324,151,173
総数,412,200,212
総数,845,421,424
総数,169,79,90
総数,888,430,458
総数,576,272,304
総数,436,200,236
総数,"1,782",879,903
総数,"1,084",530,554
総数,"2,507","1,219","1,288"
総数,"1,789",852,937
総数,464,230,234
総数,848,396,452
昭和町,,,
総数,631,307,324
総数,"1,411",692,719
総数,"1,074",504,570
総数,810,324,486
総数,735,348,387
総数,χ,χ,χ
白石町,,,
総数,331,157,174
新大江１丁目,,,
総数,"1,666",772,894
新大江２丁目,,,
総数,"1,532",703,829
新大江３丁目,,,
総数,"2,106",974,"1,132"
新鍛冶屋町,,,
総数,0,0,0
新市街,,,
総数,139,70,69
新生１丁目,,,
総数,"1,247",591,656
新生２丁目,,,
総数,684,327,357
新土河原１丁目,,,
総数,757,363,394
新土河原２丁目,,,
総数,736,355,381
新南部１丁目,,,
総数,214,112,102
新南部２丁目,,,
総数,686,351,335
新南部３丁目,,,
総数,"1,267",645,622
新南部４丁目,,,
総数,387,206,181
新南部５丁目,,,
総数,"1,147",524,623
新南部６丁目,,,
総数,238,124,114
新外１丁目,,,
総数,451,221,230
新外２丁目,,,
総数,367,178,189
新外３丁目,,,
総数,"1,033",508,525
新外４丁目,,,
総数,482,238,244
新町１丁目,,,
総数,"1,694",719,975
新町２丁目,,,
