人口統計表,Column_1,Column_2,Column_3
浜口町,,,
総数,599,267,332
春竹町大字春竹,,,
総数,344,162,182
稗田町,,,
総数,479,211,268
東阿弥陀寺町,,,
総数,12,3,9
東京塚町（中央区）,,,
総数,99,56,43
東京塚町,,,
総数,919,436,483
東子飼町,,,
総数,754,353,401
東野１丁目,,,
総数,"1,032",456,576
東野２丁目,,,
総数,781,358,423
東野３丁目,,,
総数,703,348,355
東野４丁目,,,
総数,400,189,211
東本町,,,
総数,"2,608","1,128","1,480"
東町１丁目,,,
総数,461,381,80
東町２丁目,,,
総数,355,145,210
東町３丁目,,,
総数,"2,629","1,234","1,395"
東町４丁目,,,
総数,"3,751","1,766","1,985"
飛田１丁目,,,
総数,592,274,318
飛田２丁目,,,
総数,911,440,471
飛田３丁目,,,
総数,385,187,198
飛田４丁目,,,
総数,713,328,385
飛田町,,,
総数,57,27,30
日吉１丁目,,,
総数,"1,113",530,583
日吉２丁目,,,
総数,"1,076",500,576
平田１丁目,,,
総数,562,276,286
平田２丁目,,,
総数,772,385,387
平山町,,,
総数,285,133,152
広木町,,,
総数,"1,667",805,862
古桶屋町,,,
総数,38,14,24
古川町,,,
総数,104,58,46
古京町,,,
総数,57,24,33
古大工町,,,
総数,62,26,36
平成１丁目（中央区）,,,
総数,172,71,101
平成１丁目（南区）,,,
総数,493,242,251
平成２丁目（中央区）,,,
総数,485,238,247
平成２丁目（南区）,,,
総数,53,18,35
平成３丁目,,,
総数,480,240,240
保田窪１丁目,,,
総数,"1,931",949,982
保田窪２丁目（中央区）,,,
総数,681,327,354
保田窪２丁目（東区）,,,
総数,375,190,185
保田窪３丁目,,,
総数,"1,302",610,692
保田窪４丁目,,,
総数,"1,279",606,673
保田窪５丁目,,,
総数,"1,289",612,677
保田窪本町,【秘匿】帯山４丁目（東区）を含みます,,
総数,"1,513",715,798
本荘１丁目,,,
総数,23,0,23
本荘２丁目,,,
総数,474,218,256
本荘３丁目,,,
総数,664,326,338
本荘４丁目,,,
総数,492,236,256
本荘５丁目,,,
総数,"1,063",486,577
本荘６丁目,,,
総数,804,383,421
本荘町,,,
総数,"1,135",546,589
本丸,,,
総数,0,0,0
孫代町,,,
総数,620,288,332
総数,992,471,521
総数,827,383,444
松尾町上松尾,【秘匿】松尾１丁目に含めています,,
総数,χ,χ,χ
松尾町近津,,,
総数,393,172,221
松尾町平山,,,
総数,201,94,107
松原町,,,
総数,9,2,7
馬渡１丁目,,,
総数,834,403,431
馬渡２丁目,,,
総数,881,415,466
万楽寺町,,,
総数,270,127,143
貢町,,,
総数,782,390,392
