人口統計表,Column_1,Column_2,Column_3
川尻２丁目,,,
総数,230,113,117
川尻３丁目,,,
総数,659,306,353
川尻４丁目,,,
総数,659,313,346
川尻５丁目,,,
総数,311,142,169
川尻６丁目,,,
総数,491,230,261
総数,χ,χ,χ
河内町大多尾,,,
総数,412,200,212
河内町面木,,,
総数,72,34,38
河内町河内,,,
総数,"1,736",817,919
河内町白浜,,,
総数,998,477,521
河内町岳,,,
総数,802,373,429
河内町東門寺,,,
総数,186,92,94
河内町野出,,,
総数,802,386,416
河内町船津,,,
総数,"2,127","1,020","1,107"
川端町,,,
総数,29,11,18
河原町,,,
総数,188,80,108
北迫町,,,
総数,187,94,93
北千反畑町,,,
総数,456,196,260
京塚本町,,,
総数,"1,732",784,948
京町１丁目,,,
総数,"1,292",580,712
京町２丁目,,,
総数,"1,529",669,860
京町本丁,,,
総数,"1,149",542,607
草葉町,,,
総数,411,170,241
楠１丁目,,,
総数,"1,449",582,867
楠２丁目,,,
総数,756,365,391
楠３丁目,,,
総数,414,168,246
楠４丁目,,,
総数,"1,080",513,567
楠５丁目,,,
総数,"1,020",457,563
楠６丁目,,,
総数,506,252,254
楠７丁目,,,
総数,"1,293",613,680
楠８丁目,,,
総数,"1,125",549,576
楠野町,,,
総数,"1,123",550,573
九品寺１丁目,,,
総数,"1,223",541,682
九品寺２丁目,,,
総数,569,251,318
九品寺３丁目,,,
総数,"1,875",856,"1,019"
九品寺４丁目,,,
総数,637,282,355
九品寺５丁目,,,
総数,"1,399",651,748
九品寺６丁目,,,
総数,923,424,499
黒髪１丁目,,,
総数,"1,265",586,679
黒髪２丁目,,,
総数,"1,505",721,784
黒髪３丁目,,,
総数,857,394,463
黒髪４丁目,,,
総数,"1,230",647,583
黒髪５丁目,,,
総数,"1,493",735,758
黒髪６丁目,【秘匿】黒髪８丁目を含みます,,
総数,"1,883",943,940
黒髪７丁目,,,
総数,821,417,404
黒髪８丁目,【秘匿】黒髪６丁目を含みます,,
総数,χ,χ,χ
黒髪町大字坪井,,,
総数,0,0,0
神水１丁目,,,
総数,"1,941",854,"1,087"
神水２丁目,,,
総数,685,312,373
神水本町,,,
総数,"1,705",777,928
慶徳堀町,,,
総数,18,9,9
健軍１丁目,,,
総数,"1,438",636,802
健軍２丁目,,,
総数,"1,128",526,602
健軍３丁目,,,
総数,"2,701","1,277","1,424"
健軍４丁目,,,
総数,"1,873",860,"1,013"
健軍５丁目,,,
総数,186,90,96
健軍本町,,,
総数,"2,652","1,274","1,378"
総数,12,9,3
小糸山町,,,
総数,508,234,274
総数,321,136,185
総数,867,425,442
総数,44,21,23
総数,13,2,11
総数,χ,χ,χ
総数,477,244,233
総数,390,192,198
幸田１丁目,,,
総数,463,225,238
幸田２丁目,,,
総数,783,365,418
紺屋阿弥陀寺町,,,
総数,20,10,10
紺屋今町,,,
総数,95,41,54
紺屋町１丁目,,,
総数,92,41,51
紺屋町２丁目,,,
総数,41,14,27
紺屋町３丁目,,,
総数,86,35,51
子飼本町,,,
総数,618,291,327
国府１丁目,,,
総数,"1,322",590,732
