人口統計表,Column_1,Column_2,Column_3
会富町,,,
総数,630,298,332
秋津１丁目,,,
総数,770,364,406
秋津２丁目,,,
総数,"1,058",502,556
秋津３丁目,,,
総数,705,332,373
秋津新町,,,
総数,108,49,59
秋津町秋田,,,
総数,"2,486","1,124","1,362"
秋津町沼山津,,,
総数,0,0,0
総数,132,71,61
総数,769,382,387
総数,"1,093",525,568
総数,"1,584",748,836
総数,"1,140",530,610
総数,348,159,189
総数,0,0,0
総数,65,29,36
荒尾町,【秘匿】白藤１丁目を含みます,,
総数,χ,χ,χ
改寄町,,,
総数,"1,349",625,724
安政町,,,
総数,115,47,68
井川淵町,,,
総数,155,65,90
池亀町,,,
総数,676,341,335
池田１丁目,,,
総数,"2,748","1,283","1,465"
池田２丁目,,,
総数,"2,578","1,226","1,352"
池田３丁目,,,
総数,"2,643","1,254","1,389"
池田４丁目,,,
総数,585,332,253
池上町,,,
総数,"2,317","1,074","1,243"
総数,587,288,299
総数,291,142,149
総数,232,108,124
石原町,【秘匿】上南部３丁目を含みます,,
総数,χ,χ,χ
出水１丁目,,,
総数,"1,255",567,688
出水２丁目,,,
総数,603,272,331
出水３丁目,,,
総数,"1,330",585,745
出水４丁目,,,
総数,"1,503",716,787
出水５丁目,,,
総数,"1,910",893,"1,017"
出水６丁目,,,
総数,"3,599","1,694","1,905"
出水７丁目,,,
総数,"2,551","1,174","1,377"
出水８丁目,,,
総数,"1,785",816,969
和泉町,,,
総数,369,184,185
板屋町,,,
総数,26,11,15
出仲間１丁目,,,
総数,682,318,364
出仲間２丁目,,,
総数,433,191,242
出仲間３丁目,,,
総数,760,382,378
出仲間４丁目,【秘匿】田迎町大字出仲間を含みます,,
総数,"1,228",587,641
出仲間５丁目,,,
総数,712,348,364
出仲間６丁目,,,
総数,"1,026",489,537
出仲間７丁目,,,
総数,"1,090",492,598
出仲間８丁目,,,
総数,630,306,324
出仲間９丁目,,,
総数,244,106,138
今町,,,
総数,283,130,153
総数,830,388,442
総数,322,155,167
総数,179,87,92
総数,356,157,199
総数,491,228,263
総数,"2,538","1,224","1,314"
総数,637,299,338
総数,324,151,173
総数,140,66,74
総数,474,231,243
総数,309,154,155
総数,276,136,140
総数,486,236,250
総数,744,374,370
総数,920,450,470
総数,821,379,442
総数,931,461,470
総数,602,289,313
総数,312,155,157
総数,263,123,140
総数,556,268,288
総数,200,94,106
総数,"2,140",991,"1,149"
総数,676,310,366
総数,"2,890","1,420","1,470"
総数,800,382,418
総数,745,349,396
総数,375,178,197
総数,822,394,428
総数,485,226,259
総数,105,52,53
総数,"1,854",916,938
総数,379,176,203
総数,529,253,276
総数,360,178,182
総数,"1,779",830,949
総数,224,104,120
総数,316,157,159
総数,"1,142",562,580
総数,161,76,85
総数,626,294,332
総数,553,259,294
総数,940,425,515
魚屋町１丁目,,,
総数,12,3,9
魚屋町２丁目,,,
総数,14,5,9
魚屋町３丁目,,,
総数,52,26,26
総数,714,336,378
総数,269,127,142
総数,8,5,3
海路口町,,,
総数,"1,904",919,985
総数,953,443,510
総数,661,294,367
総数,277,140,137
薄場町,,,
総数,36,19,17
打越町,,,
総数,"1,793",868,925
内田町,,,
総数,"1,289",643,646
内坪井町,,,
総数,763,329,434
江越１丁目,,,
総数,788,378,410
江越２丁目,,,
総数,308,156,152
総数,505,250,255
総数,274,132,142
画図町大字上無田,,,
総数,10,5,5
画図町大字重富,,,
総数,"1,986",926,"1,060"
画図町大字下江津,,,
総数,12,4,8
画図町大字下無田,,,
総数,963,455,508
画図町大字所島,,,
総数,695,328,367
江津１丁目,,,
総数,"1,436",651,785
江津２丁目,,,
総数,"2,049",867,"1,182"
総数,336,165,171
総数,239,113,126
榎町,,,
総数,"2,140","1,001","1,139"
大江１丁目,,,
総数,"2,078",999,"1,079"
大江２丁目,,,
総数,"1,062",535,527
大江３丁目,,,
総数,"1,103",546,557
大江４丁目,,,
総数,"1,677",726,951
大江５丁目,,,
総数,882,396,486
大江６丁目,,,
総数,"1,446",643,803
大江本町,,,
総数,469,201,268
総数,χ,χ,χ
大窪１丁目,,,
総数,250,111,139
大窪２丁目,,,
総数,281,142,139
大窪３丁目,,,
総数,273,127,146
大窪４丁目,,,
総数,252,130,122
大窪５丁目,,,
総数,846,402,444
大鳥居町,,,
総数,234,113,121
岡田町,,,
総数,496,220,276
沖新町,,,
総数,"1,978",947,"1,031"
奥古閑町,,,
総数,"1,620",752,868
総数,7,4,3
総数,10,3,7
総数,484,218,266
総数,χ,χ,χ
総数,215,104,111
総数,241,117,124
総数,491,235,256
総数,288,134,154
総数,812,396,416
小島上町,,,
総数,119,58,61
小島下町,,,
総数,720,351,369
尾ノ上１丁目,,,
総数,"1,894",886,"1,008"
尾ノ上２丁目,,,
総数,"1,718",849,869
尾ノ上３丁目,,,
総数,"1,364",606,758
尾ノ上４丁目,,,
総数,"2,342","1,085","1,257"
