人口統計表,Column_1,Column_2,Column_3
総数,427,183,244
楠４丁目,,,
総数,"1,148",543,605
楠５丁目,,,
総数,"1,053",473,580
楠６丁目,,,
総数,500,252,248
楠７丁目,,,
総数,"1,323",618,705
楠８丁目,,,
総数,"1,081",513,568
楠野町,,,
総数,"1,138",554,584
九品寺１丁目,,,
総数,"1,160",533,627
九品寺２丁目,,,
総数,585,254,331
九品寺３丁目,,,
総数,"1,770",815,955
九品寺４丁目,,,
総数,643,284,359
九品寺５丁目,,,
総数,"1,438",667,771
九品寺６丁目,,,
総数,544,260,284
黒髪１丁目,,,
総数,"1,301",606,695
黒髪２丁目,,,
総数,"1,469",726,743
黒髪３丁目,,,
総数,896,413,483
黒髪４丁目,,,
総数,"1,269",661,608
黒髪５丁目,,,
総数,"1,626",799,827
黒髪６丁目,【秘匿】黒髪８丁目を含みます,,
総数,"1,936",949,987
黒髪７丁目,,,
総数,871,444,427
黒髪８丁目,【秘匿】黒髪６丁目を含みます,,
総数,χ,χ,χ
黒髪町大字坪井,,,
総数,0,0,0
神水１丁目,,,
総数,"1,818",790,"1,028"
神水２丁目,,,
総数,683,319,364
神水本町,,,
総数,"1,679",758,921
慶徳堀町,,,
総数,20,10,10
健軍１丁目,,,
総数,"1,544",678,866
健軍２丁目,,,
総数,"1,173",571,602
健軍３丁目,,,
総数,"2,558","1,200","1,358"
健軍４丁目,,,
総数,"1,876",860,"1,016"
健軍５丁目,,,
総数,202,95,107
健軍本町,,,
総数,"2,637","1,282","1,355"
総数,247,117,130
小糸山町,,,
総数,526,247,279
総数,χ,χ,χ
幸田１丁目,,,
総数,486,246,240
幸田２丁目,,,
総数,720,333,387
紺屋阿弥陀寺町,,,
総数,18,8,10
紺屋今町,,,
総数,91,37,54
紺屋町１丁目,,,
総数,91,44,47
紺屋町２丁目,,,
総数,42,17,25
紺屋町３丁目,,,
総数,86,36,50
子飼本町,,,
総数,674,316,358
国府１丁目,,,
総数,"1,356",618,738
国府２丁目,,,
総数,"2,076",910,"1,166"
国府３丁目,,,
総数,"3,151","1,500","1,651"
国府４丁目,,,
総数,"1,310",608,702
国府本町,,,
総数,"1,373",639,734
小沢町,【秘匿】古桶屋町を含みます,,
総数,498,210,288
古城町,,,
総数,54,23,31
壺川１丁目,,,
総数,903,396,507
壺川２丁目,,,
総数,645,312,333
湖東１丁目,,,
総数,588,275,313
湖東２丁目,,,
総数,"1,165",537,628
湖東３丁目,,,
総数,840,393,447
琴平１丁目,,,
総数,810,360,450
