人口統計表,Column_1,Column_2,Column_3
総数,"1,225",596,629
御領４丁目,,,
総数,326,158,168
御領５丁目,,,
総数,862,431,431
御領６丁目,,,
総数,274,148,126
御領７丁目,,,
総数,94,41,53
総数,363,183,180
総数,6,5,1
護藤町,,,
総数,"1,395",663,732
細工町１丁目,,,
総数,105,47,58
細工町２丁目,,,
総数,51,27,24
細工町３丁目,,,
総数,174,67,107
細工町４丁目,,,
総数,222,90,132
細工町５丁目,,,
総数,44,18,26
栄町,,,
総数,639,276,363
桜木１丁目,,,
総数,849,409,440
桜木２丁目,,,
総数,766,364,402
桜木３丁目,,,
総数,896,439,457
桜木４丁目,,,
総数,"1,358",661,697
桜木５丁目,,,
総数,767,357,410
桜木６丁目,,,
総数,40,22,18
桜町,,,
総数,256,103,153
佐土原１丁目,,,
総数,"1,780",841,939
佐土原２丁目,,,
総数,301,145,156
佐土原３丁目,,,
総数,155,81,74
三郎１丁目,,,
総数,"1,331",629,702
三郎２丁目,,,
総数,855,397,458
島崎１丁目,,,
総数,"2,863","1,286","1,577"
島崎２丁目,,,
総数,"2,776","1,257","1,519"
島崎３丁目,,,
総数,"1,341",613,728
島崎４丁目,,,
総数,985,458,527
島崎５丁目,,,
総数,"1,909",877,"1,032"
島崎６丁目,,,
総数,"1,912",802,"1,110"
島崎７丁目,,,
総数,"1,472",683,789
総数,67,30,37
総数,700,322,378
総数,675,327,348
総数,400,195,205
総数,492,238,254
総数,666,315,351
清水亀井町,【秘匿】清水町大字松崎、清水町大字室園を含みます,,
総数,"2,597","1,212","1,385"
総数,946,458,488
総数,"1,263",604,659
総数,465,211,254
総数,622,284,338
総数,"2,085",914,"1,171"
総数,792,376,416
総数,"1,178",544,634
清水東町,,,
総数,"1,306",601,705
清水本町,,,
総数,"1,512",700,812
総数,88,42,46
総数,"2,129",999,"1,130"
清水町大字打越,,,
総数,0,0,0
総数,χ,χ,χ
総数,0,0,0
総数,χ,χ,χ
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字松崎,【秘匿】清水亀井町を含みます,,
総数,χ,χ,χ
総数,χ,χ,χ
清水町大字室園,【秘匿】清水亀井町に含めています,,
総数,χ,χ,χ
総数,χ,χ,χ
清水万石１丁目,,,
総数,867,384,483
清水万石２丁目,,,
総数,220,103,117
清水万石３丁目,,,
総数,601,283,318
清水万石４丁目,,,
総数,"1,116",513,603
清水万石５丁目,,,
総数,799,383,416
総数,726,334,392
総数,523,244,279
総数,194,90,104
総数,116,55,61
総数,639,320,319
総数,282,125,157
総数,55,21,34
総数,125,65,60
下硯川町,,,
総数,"2,540","1,216","1,324"
下通１丁目,,,
総数,193,95,98
下通２丁目,,,
総数,291,135,156
下南部１丁目,,,
総数,332,173,159
下南部２丁目,,,
総数,"1,568",772,796
下南部３丁目,,,
総数,"1,179",581,598
総数,χ,χ,χ
十禅寺１丁目,,,
総数,626,307,319
十禅寺２丁目,,,
総数,661,317,344
十禅寺３丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
総数,14,9,5
総数,906,411,495
総数,259,120,139
総数,612,288,324
総数,61,11,50
総数,20,11,9
総数,0,0,0
総数,χ,χ,χ
城山上代町,,,
総数,9,4,5
総数,"2,058",984,"1,074"
総数,"1,104",517,587
総数,244,106,138
城東町,,,
総数,327,129,198
昭和町,,,
総数,729,355,374
総数,"1,261",596,665
総数,"1,063",509,554
総数,"1,063",468,595
総数,752,359,393
総数,0,0,0
総数,χ,χ,χ
白石町,,,
総数,356,162,194
新大江１丁目,,,
総数,"1,706",787,919
新大江２丁目,,,
総数,"1,462",701,761
新大江３丁目,,,
総数,"2,032",950,"1,082"
新鍛冶屋町,,,
総数,0,0,0
新港１丁目,,,
総数,0,0,0
新市街,,,
総数,155,78,77
新生１丁目,,,
総数,"1,489",699,790
新生２丁目,,,
総数,774,369,405
新土河原１丁目,,,
総数,840,394,446
新土河原２丁目,,,
総数,714,338,376
新南部１丁目,,,
総数,248,120,128
新南部２丁目,,,
総数,603,276,327
新南部３丁目,,,
総数,"1,178",587,591
新南部４丁目,,,
総数,366,171,195
新南部５丁目,,,
総数,"1,295",617,678
新南部６丁目,,,
総数,258,126,132
総数,χ,χ,χ
新外１丁目,,,
総数,457,225,232
新外２丁目,,,
総数,352,183,169
新外３丁目,,,
総数,"1,093",520,573
新外４丁目,,,
総数,533,257,276
新町１丁目,,,
総数,"1,408",602,806
新町２丁目,,,
総数,856,376,480
新町３丁目,,,
総数,"1,577",695,882
新町４丁目,,,
総数,"1,441",644,797
新屋敷１丁目,,,
総数,"1,532",662,870
新屋敷２丁目,,,
総数,"1,401",654,747
新屋敷３丁目,,,
総数,632,285,347
水源１丁目,,,
総数,821,357,464
水源２丁目,,,
総数,465,214,251
水前寺１丁目,,,
総数,"2,754","1,257","1,497"
水前寺２丁目,,,
総数,"1,404",609,795
水前寺３丁目,,,
総数,"2,668","1,221","1,447"
水前寺４丁目,,,
総数,"2,133",964,"1,169"
水前寺５丁目,,,
総数,"1,259",570,689
水前寺６丁目,,,
総数,"1,265",603,662
水前寺公園,,,
総数,"2,183",975,"1,208"
水道町,【秘匿】本丸を含みます,,
総数,669,276,393
菅原町,,,
総数,769,325,444
硯川町,,,
総数,680,324,356
砂原町,,,
総数,"1,437",665,772
銭塘町,,,
総数,"1,121",510,611
船場町２丁目,,,
総数,113,58,55
船場町３丁目,,,
総数,190,84,106
船場町下１丁目,,,
総数,219,110,109
総数,353,178,175
総数,"1,013",488,525
総数,728,345,383
総数,5,3,2
総数,χ,χ,χ
総数,217,96,121
総数,321,149,172
高平１丁目,,,
総数,"1,669",776,893
高平２丁目,,,
総数,"1,334",631,703
高平３丁目,,,
総数,"1,681",785,896
田崎１丁目,,,
総数,699,332,367
田崎２丁目,,,
総数,"1,034",436,598
田崎３丁目,,,
総数,"1,466",608,858
田崎本町,,,
総数,650,299,351
田崎町,,,
総数,62,32,30
総数,"1,583",782,801
総数,"1,488",732,756
総数,859,422,437
総数,916,443,473
総数,"1,157",557,600
総数,"1,128",545,583
総数,"1,832",846,986
総数,"1,992",971,"1,021"
総数,840,439,401
総数,560,235,325
総数,410,196,214
総数,"1,706",833,873
総数,840,400,440
総数,15,10,5
総数,χ,χ,χ
龍田町弓削,,,
総数,"5,013","2,450","2,563"
総数,"1,494",736,758
総数,257,136,121
谷尾崎町,,,
総数,"1,421",666,755
段山本町,,,
総数,221,96,125
田迎１丁目,,,
総数,570,271,299
田迎２丁目,,,
総数,891,433,458
田迎３丁目,,,
総数,814,426,388
田迎４丁目,,,
総数,404,196,208
田迎５丁目,,,
総数,560,266,294
田迎６丁目,,,
総数,592,276,316
総数,χ,χ,χ
田迎町大字田井島,,,
総数,40,17,23
田迎町大字良町,【秘匿】良町３丁目を含みます,,
総数,χ,χ,χ
太郎迫町,,,
総数,312,136,176
近見１丁目,,,
総数,"1,002",448,554
近見２丁目,,,
総数,"1,245",586,659
近見３丁目,,,
総数,"1,101",537,564
近見４丁目,,,
総数,729,365,364
近見５丁目,【秘匿】近見６丁目を含みます,,
総数,χ,χ,χ
近見６丁目,【秘匿】近見５丁目、十禅寺３丁目を含みます,,
総数,"1,615",754,861
近見７丁目,,,
総数,435,204,231
近見８丁目,,,
総数,"1,812",868,944
近見９丁目,,,
総数,72,28,44
近見町,,,
総数,95,43,52
千葉城町,,,
総数,205,98,107
中央街,,,
総数,356,184,172
月出１丁目,,,
総数,"1,082",535,547
月出２丁目,,,
総数,"1,873",881,992
月出３丁目,,,
総数,529,252,277
月出４丁目,,,
総数,"1,699",863,836
月出５丁目,,,
総数,569,279,290
月出６丁目,,,
総数,"1,597",757,840
月出７丁目,,,
総数,714,336,378
月出８丁目,,,
総数,351,162,189
津浦町,,,
総数,"1,916",931,985
坪井１丁目,,,
総数,930,405,525
坪井２丁目,,,
総数,800,356,444
坪井３丁目,,,
総数,851,396,455
坪井４丁目,,,
総数,843,381,462
坪井５丁目,,,
総数,960,424,536
坪井６丁目,,,
総数,"1,966",917,"1,049"
鶴羽田町,,,
総数,"3,882","1,849","2,033"
手取本町,,,
総数,32,14,18
出町,,,
総数,769,340,429
通町,,,
総数,58,21,37
土河原町,,,
総数,"1,396",663,733
徳王町,,,
総数,"1,803",864,939
戸坂町,,,
総数,"1,039",478,561
総数,"1,167",582,585
総数,385,190,195
総数,474,235,239
総数,83,41,42
総数,785,383,402
総数,895,438,457
総数,"1,168",572,596
総数,"4,404","2,081","2,323"
総数,281,132,149
総数,35,18,17
総数,318,152,166
