人口統計表,Column_1,Column_2,Column_3
町丁別の年齢５歳刻み一覧表,,,
平成18年4月1日 現在,,,
年齢区分,平成18年04月　人　口,備考,
計,男,女,
5〜9歳,6,3,3
10〜14歳,1,1,0
15〜19歳,2,2,0
20〜24歳,12,2,10
25〜29歳,5,1,4
30〜34歳,8,5,3
35〜39歳,6,4,2
40〜44歳,7,3,4
45〜49歳,6,3,3
50〜54歳,7,3,4
55〜59歳,14,7,7
60〜64歳,5,3,2
65〜69歳,3,0,3
70〜74歳,8,3,5
75〜79歳,5,2,3
80〜84歳,6,1,5
85〜89歳,5,1,4
90〜94歳,4,2,2
95〜99歳,0,0,0
100歳以上,1,0,1
井川淵町,,,
総数,139,62,77
0〜4歳,7,2,5
5〜9歳,6,5,1
10〜14歳,1,0,1
15〜19歳,2,1,1
20〜24歳,6,3,3
25〜29歳,6,3,3
30〜34歳,11,7,4
35〜39歳,5,3,2
40〜44歳,5,2,3
45〜49歳,8,2,6
50〜54歳,11,3,8
55〜59歳,9,4,5
60〜64歳,8,5,3
65〜69歳,15,6,9
70〜74歳,10,4,6
75〜79歳,11,4,7
80〜84歳,12,6,6
85〜89歳,2,1,1
90〜94歳,2,0,2
95〜99歳,1,0,1
100歳以上,1,1,0
池亀町,,,
総数,735,381,354
0〜4歳,26,12,14
5〜9歳,11,6,5
10〜14歳,33,18,15
15〜19歳,53,32,21
20〜24歳,69,51,18
25〜29歳,46,31,15
30〜34歳,32,17,15
35〜39歳,23,10,13
40〜44歳,45,24,21
45〜49歳,44,20,24
50〜54歳,58,29,29
55〜59歳,72,36,36
60〜64歳,56,28,28
65〜69歳,43,17,26
70〜74歳,42,23,19
75〜79歳,30,10,20
80〜84歳,27,8,19
85〜89歳,18,7,11
90〜94歳,7,2,5
95〜99歳,0,0,0
100歳以上,0,0,0
池田１丁目,,,
総数,"2,880","1,314","1,566"
0〜4歳,122,61,61
5〜9歳,174,75,99
10〜14歳,185,85,100
15〜19歳,143,69,74
20〜24歳,181,99,82
25〜29歳,152,76,76
30〜34歳,167,84,83
35〜39歳,212,104,108
40〜44歳,223,97,126
45〜49歳,208,98,110
50〜54歳,214,102,112
55〜59歳,209,102,107
60〜64歳,131,66,65
65〜69歳,114,44,70
70〜74歳,148,60,88
75〜79歳,134,48,86
80〜84歳,77,24,53
85〜89歳,50,13,37
90〜94歳,23,3,20
95〜99歳,12,3,9
100歳以上,1,1,0
池田２丁目,,,
総数,"2,657","1,274","1,383"
0〜4歳,114,48,66
5〜9歳,125,68,57
10〜14歳,113,53,60
15〜19歳,139,84,55
20〜24歳,184,111,73
25〜29歳,187,101,86
30〜34歳,153,76,77
35〜39歳,157,81,76
40〜44歳,145,74,71
45〜49歳,150,75,75
50〜54歳,175,77,98
55〜59歳,220,107,113
60〜64歳,182,88,94
65〜69歳,143,61,82
70〜74歳,159,66,93
75〜79歳,153,66,87
80〜84歳,94,25,69
85〜89歳,45,11,34
90〜94歳,16,2,14
95〜99歳,3,0,3
100歳以上,0,0,0
池田３丁目,,,
総数,"2,791","1,320","1,471"
0〜4歳,94,48,46
5〜9歳,109,70,39
10〜14歳,121,69,52
15〜19歳,176,92,84
20〜24歳,185,105,80
25〜29歳,157,78,79
30〜34歳,153,73,80
35〜39歳,138,61,77
40〜44歳,156,75,81
45〜49歳,160,69,91
50〜54歳,158,73,85
55〜59歳,254,123,131
60〜64歳,183,86,97
65〜69歳,170,74,96
70〜74歳,192,82,110
75〜79歳,184,75,109
80〜84歳,111,44,67
85〜89歳,49,16,33
90〜94歳,32,7,25
95〜99歳,7,0,7
100歳以上,2,0,2
池田４丁目,,,
総数,602,350,252
0〜4歳,15,11,4
5〜9歳,16,7,9
10〜14歳,14,7,7
15〜19歳,50,43,7
20〜24歳,123,90,33
25〜29歳,42,27,15
30〜34歳,46,26,20
35〜39歳,24,17,7
40〜44歳,27,14,13
45〜49歳,23,9,14
50〜54歳,37,18,19
55〜59歳,55,26,29
60〜64歳,29,19,10
65〜69歳,24,8,16
70〜74歳,29,13,16
75〜79歳,18,5,13
80〜84歳,17,6,11
85〜89歳,6,1,5
90〜94歳,5,2,3
95〜99歳,1,0,1
100歳以上,1,1,0
池上町,,,
総数,"2,436","1,126","1,310"
0〜4歳,107,58,49
5〜9歳,137,71,66
10〜14歳,130,70,60
15〜19歳,168,86,82
20〜24歳,162,77,85
25〜29歳,103,43,60
30〜34歳,156,74,82
35〜39歳,146,66,80
40〜44歳,159,64,95
45〜49歳,200,88,112
50〜54歳,164,86,78
55〜59歳,182,85,97
60〜64歳,139,59,80
65〜69歳,129,63,66
70〜74歳,118,52,66
75〜79歳,99,44,55
80〜84歳,68,22,46
85〜89歳,39,11,28
90〜94歳,24,6,18
95〜99歳,6,1,5
100歳以上,0,0,0
石原１丁目,,,
総数,592,285,307
0〜4歳,29,12,17
5〜9歳,20,12,8
10〜14歳,37,16,21
15〜19歳,51,25,26
20〜24歳,51,22,29
25〜29歳,46,26,20
30〜34歳,44,22,22
35〜39歳,28,17,11
40〜44歳,46,18,28
45〜49歳,42,22,20
50〜54歳,70,31,39
55〜59歳,52,27,25
60〜64歳,16,9,7
65〜69歳,24,12,12
70〜74歳,13,6,7
75〜79歳,9,6,3
80〜84歳,6,1,5
85〜89歳,5,0,5
90〜94歳,3,1,2
95〜99歳,0,0,0
100歳以上,0,0,0
石原２丁目,,,
総数,280,127,153
0〜4歳,22,7,15
5〜9歳,9,5,4
10〜14歳,15,8,7
15〜19歳,15,4,11
20〜24歳,8,4,4
25〜29歳,28,15,13
30〜34歳,31,15,16
35〜39歳,13,8,5
40〜44歳,19,9,10
45〜49歳,11,7,4
50〜54歳,11,6,5
55〜59歳,26,10,16
60〜64歳,13,8,5
65〜69歳,11,6,5
70〜74歳,10,3,7
75〜79歳,9,4,5
80〜84歳,15,5,10
85〜89歳,11,2,9
90〜94歳,3,1,2
95〜99歳,0,0,0
100歳以上,0,0,0
石原３丁目,,,
