town,year,z_ae,score_iso,flag_high,flag_low
万楽寺町,1998,-1.2613965,0.3166812252395738,0,0
万楽寺町,1999,-0.34204507,0.3257343280302651,0,0
万楽寺町,2000,2.5881643,0.3647284832721447,0,0
万楽寺町,2001,1.3427662,0.3567555380452548,0,0
万楽寺町,2002,0.34853977,0.3610313596691867,0,0
万楽寺町,2003,0.026131107,0.3529014516292516,0,0
万楽寺町,2004,-0.37133572,0.346541718361001,0,0
万楽寺町,2005,2.7813497,0.3592685349250826,0,0
万楽寺町,2006,0.33145848,0.3716702199426157,0,0
万楽寺町,2007,0.31244108,0.3484534474947444,0,0
万楽寺町,2008,1.0324752,0.3402871555286498,0,0
万楽寺町,2009,-0.3840859,0.3315160791748495,0,0
万楽寺町,2010,0.95347804,0.3557133329277199,0,0
万楽寺町,2011,0.05005808,0.3531959819272242,0,0
万楽寺町,2012,2.2258642,0.4154705475316663,0,0
万楽寺町,2013,2.5649083,0.3739707910810892,0,0
万楽寺町,2014,3.406054,0.3856138585001655,0,0
万楽寺町,2015,2.8204372,0.4149549736571629,0,0
万楽寺町,2016,-0.7058271,0.3293347424826446,0,0
万楽寺町,2017,-0.42732874,0.3455427387687463,0,0
万楽寺町,2018,-0.1566279,0.3364574633871214,0,0
万楽寺町,2019,2.085966,0.3566313840093964,0,0
万楽寺町,2020,2.0904505,0.3778201923106756,0,0
万楽寺町,2021,1.4955436,0.3635339246744789,0,0
万楽寺町,2022,0.5525795,0.3631416489373864,0,0
万楽寺町,2023,5.4888625,0.3844075985883892,0,0
万楽寺町,2024,0.49362946,0.3639554599755785,0,0
万楽寺町,2025,2.3257291,0.3645284540374865,0,0
万町1丁目,1998,-1.0314662,0.3213975454375843,0,0
万町1丁目,1999,3.0369272,0.368176741008339,0,0
万町1丁目,2000,5.5107036,0.3815153234515279,0,0
万町1丁目,2001,1.0088779,0.3446271396190624,0,0
万町1丁目,2002,0.5796081,0.3500269429235822,0,0
万町1丁目,2003,0.15866354,0.3342004952817789,0,0
万町1丁目,2004,4.3647265,0.3726181269358398,0,0
万町1丁目,2005,3.2615113,0.3678831777758055,0,0
万町1丁目,2006,0.83664215,0.3504844986479323,0,0
万町1丁目,2007,1.8792541,0.3651971626977849,0,0
万町1丁目,2008,8.649717,0.3930440247120612,0,0
万町1丁目,2009,3.9221637,0.416758863756061,0,0
万町1丁目,2010,2.277847,0.3546747610313951,0,0
万町1丁目,2011,1.1292758,0.377612918742494,0,0
万町1丁目,2012,8.56917,0.4051473533965206,0,0
万町1丁目,2013,5.1323633,0.3787768583378901,0,0
万町1丁目,2014,6.1343865,0.4522288384287038,0,0
万町1丁目,2015,0.5051405,0.3467538131219502,0,0
万町1丁目,2016,2.3655334,0.3699378696149925,0,0
万町1丁目,2017,0.67749035,0.3426697123574022,0,0
万町1丁目,2018,4.3056893,0.3758266346252575,0,0
万町1丁目,2019,4.97274,0.4319514348841981,0,0
万町1丁目,2020,4.8469915,0.3904397166727908,0,0
万町1丁目,2021,3.7547386,0.3937686858019029,0,0
万町1丁目,2022,4.965705,0.3832117301110832,0,0
万町1丁目,2023,8.484382,0.4635445167572927,0,1
万町1丁目,2024,7.786346,0.386763860159081,0,0
万町1丁目,2025,1.7756574,0.3531822712420968,0,0
万町2丁目,1998,-1.0618829,0.3223387324315672,0,0
万町2丁目,1999,47.349163,0.5425284601239048,1,0
万町2丁目,2000,38.511066,0.5351408577260878,1,0
万町2丁目,2001,35.26187,0.4795361278514743,1,0
万町2丁目,2002,7.637963,0.3899222672395938,0,0
万町2丁目,2003,7.0856767,0.4602181034475304,0,0
万町2丁目,2004,30.967943,0.464901526744005,1,0
万町2丁目,2005,14.426752,0.4674015897376071,0,1
万町2丁目,2006,19.529945,0.4515288008452075,0,1
万町2丁目,2007,3.629256,0.3596817949636104,0,0
万町2丁目,2008,28.18163,0.4998229553146706,1,0
万町2丁目,2009,48.327892,0.5944533306408225,1,0
万町2丁目,2010,31.564259,0.4428716870768754,0,1
万町2丁目,2011,40.052635,0.5640934479894688,1,0
万町2丁目,2012,2.1128368,0.3603899165125851,0,0
万町2丁目,2013,115.498505,0.6576083733606386,1,0
万町2丁目,2014,76.36801,0.5370307774198897,1,0
万町2丁目,2015,37.749058,0.5176357967182371,1,0
万町2丁目,2016,72.12086,0.6089733203243359,1,0
万町2丁目,2017,48.324295,0.5530578756297022,1,0
万町2丁目,2018,29.251734,0.4769678287413315,1,0
万町2丁目,2019,64.788155,0.5207877696079516,1,0
万町2丁目,2020,10.500146,0.4734961692577789,0,1
万町2丁目,2021,27.628313,0.4861379975119529,1,0
万町2丁目,2022,13.503175,0.4341430246700325,0,0
万町2丁目,2023,21.873543,0.5498554933955125,1,0
万町2丁目,2024,31.602932,0.4676468961937096,1,0
万町2丁目,2025,60.524944,0.6018306060003237,1,0
三郎1丁目,1998,-0.77552783,0.3212057269892075,0,0
三郎1丁目,1999,0.47119918,0.3484559521990907,0,0
三郎1丁目,2000,0.75944316,0.3449165726833365,0,0
三郎1丁目,2001,-0.23125306,0.3354093538061382,0,0
三郎1丁目,2002,0.0018049802,0.3384972728392568,0,0
三郎1丁目,2003,-0.0018153583,0.3419560040345826,0,0
三郎1丁目,2004,-0.33481547,0.3365206656947291,0,0
三郎1丁目,2005,-0.32910454,0.3314677993448886,0,0
三郎1丁目,2006,-0.6043598,0.3300524807223909,0,0
三郎1丁目,2007,0.3165095,0.337933357682475,0,0
三郎1丁目,2008,-0.4286361,0.3376860623345128,0,0
三郎1丁目,2009,-0.14699647,0.3329089140552979,0,0
三郎1丁目,2010,-0.79598343,0.3282748812714183,0,0
三郎1丁目,2011,0.35315433,0.3405449650962361,0,0
三郎1丁目,2012,-0.36984488,0.3332829953851614,0,0
三郎1丁目,2013,-0.7410821,0.3251413413962232,0,0
三郎1丁目,2014,-0.22895426,0.3396201867788997,0,0
三郎1丁目,2015,-0.4295102,0.3328826385434167,0,0
三郎1丁目,2016,0.16040742,0.3353322224358444,0,0
三郎1丁目,2017,0.31823584,0.3449406878088105,0,0
三郎1丁目,2018,-0.6236761,0.3436821376190295,0,0
三郎1丁目,2019,-0.57568914,0.332494805503429,0,0
三郎1丁目,2020,0.17004338,0.3477775151473735,0,0
三郎1丁目,2021,-0.012980588,0.3834653750077881,0,0
三郎1丁目,2022,1.8662004,0.3783652990528058,0,0
三郎1丁目,2023,-0.42450958,0.3678775752041451,0,0
三郎1丁目,2024,2.19892,0.3782257818225301,0,0
三郎1丁目,2025,3.187734,0.3792327970301353,0,0
三郎2丁目,1998,-1.2877038,0.3159622783581983,0,0
三郎2丁目,1999,0.3909193,0.3436289445574801,0,0
三郎2丁目,2000,-0.60093486,0.3286671090091508,0,0
三郎2丁目,2001,-1.1301138,0.3269645982066177,0,0
三郎2丁目,2002,0.85147685,0.343646267064222,0,0
三郎2丁目,2003,-0.66823786,0.3370372168445578,0,0
三郎2丁目,2004,-0.078354605,0.3385426624817121,0,0
三郎2丁目,2005,0.26151285,0.3380285910380424,0,0
三郎2丁目,2006,-0.32447022,0.3302034057836179,0,0
三郎2丁目,2007,2.7077882,0.3551677370197128,0,0
三郎2丁目,2008,0.044786267,0.3366476118235885,0,0
三郎2丁目,2009,-0.4628179,0.3457595462796572,0,0
三郎2丁目,2010,-0.334634,0.3350671570906376,0,0
三郎2丁目,2011,-0.15541159,0.3355990782941557,0,0
三郎2丁目,2012,2.0605402,0.3650905696353566,0,0
三郎2丁目,2013,-0.81809545,0.3310112034440496,0,0
三郎2丁目,2014,0.55844164,0.3531690862644787,0,0
三郎2丁目,2015,0.26548308,0.3506785780112171,0,0
三郎2丁目,2016,-0.06981883,0.3347886665326426,0,0
三郎2丁目,2017,0.27838206,0.3579791613532124,0,0
三郎2丁目,2018,-0.020711113,0.3552309879128723,0,0
三郎2丁目,2019,0.16998002,0.3727341455897739,0,0
三郎2丁目,2020,-0.8127477,0.3259327972830776,0,0
三郎2丁目,2021,-0.53053176,0.3285994754733589,0,0
三郎2丁目,2022,2.2699327,0.3760784415730194,0,0
三郎2丁目,2023,0.9772176,0.3495557508588063,0,0
三郎2丁目,2024,-0.15857276,0.3504978499711079,0,0
三郎2丁目,2025,-0.6373626,0.3479919018817068,0,0
上京塚町,1998,-0.08227825,0.3334424890167203,0,0
上京塚町,1999,21.801012,0.4586294798668301,0,1
上京塚町,2000,105.8576,0.529496621281867,1,0
上京塚町,2001,20.615435,0.5731649307718762,1,0
上京塚町,2002,38.838215,0.4448964683424211,0,1
上京塚町,2003,37.924767,0.5031386424567489,1,0
上京塚町,2004,14.118633,0.432438792084736,0,0
上京塚町,2005,17.791279,0.4562172205467027,0,1
上京塚町,2006,13.608175,0.4360837968980649,0,0
上京塚町,2007,28.545525,0.4852463650088321,1,0
上京塚町,2008,14.583089,0.447554698646009,0,0
上京塚町,2009,13.916203,0.4119741988777861,0,0
上京塚町,2010,40.295544,0.4844314180061116,1,0
上京塚町,2011,26.256985,0.49305224610601,1,0
上京塚町,2012,4.9887967,0.4016645675983872,0,0
上京塚町,2013,3.9318092,0.3786879200326146,0,0
上京塚町,2014,32.789173,0.4629197019991199,1,0
上京塚町,2015,11.883368,0.4294471105333854,0,0
上京塚町,2016,19.904024,0.4643422715067232,1,0
上京塚町,2017,20.291214,0.4502184269140444,0,1
上京塚町,2018,14.489485,0.4203899439215208,0,0
上京塚町,2019,5.0668135,0.3829998071316086,0,0
上京塚町,2020,5.3448625,0.419964928380052,0,0
上京塚町,2021,3.0669608,0.3644691421070898,0,0
上京塚町,2022,8.750021,0.4149112704600689,0,0
上京塚町,2023,7.918218,0.3833592438361603,0,0
上京塚町,2024,4.547053,0.3727053835458245,0,0
上京塚町,2025,4.7164965,0.4002273856526543,0,0
上南部町,1998,-0.9966947,0.3182886861703032,0,0
上南部町,1999,-0.4129878,0.3274963894279293,0,0
上南部町,2000,-0.5116282,0.3311955420115162,0,0
上南部町,2001,149.06024,0.7040487671505448,1,0
上南部町,2002,266.67694,0.7052632120319354,1,0
上南部町,2003,16.520693,0.5673805891200135,1,0
上南部町,2004,-0.21978912,0.3650921311629684,0,0
上南部町,2005,-0.18357834,0.3578298477664583,0,0
上南部町,2006,-0.20016094,0.3654780145112517,0,0
上南部町,2007,-0.17943016,0.3559402290193247,0,0
上南部町,2008,-0.17455785,0.3520498692228241,0,0
上南部町,2009,0.04901377,0.3707896569492244,0,0
上南部町,2010,24.869345,0.6326238175526891,1,0
上南部町,2011,9.118787,0.4956940701709111,0,1
上南部町,2012,59.268917,0.4701726324591355,1,0
上南部町,2013,-0.6710356,0.3296571929035766,0,0
上南部町,2014,0.6929577,0.3476543153607883,0,0
上南部町,2015,-0.3016435,0.3372470295235436,0,0
上南部町,2016,-0.027063603,0.3398979430258497,0,0
上南部町,2017,-0.98666394,0.3229821082111664,0,0
上南部町,2018,-0.4140848,0.3453301666331047,0,0
上南部町,2019,1.1594682,0.3546215080089228,0,0
上南部町,2020,-0.28400648,0.3416302493886668,0,0
上南部町,2021,0.9418087,0.3460026553416892,0,0
上南部町,2022,-0.786689,0.3239910227294932,0,0
上南部町,2023,-0.59501463,0.3331027387973972,0,0
上南部町,2024,2.1447093,0.3711282069486142,0,0
上南部町,2025,-0.3137035,0.3429859516770751,0,0
上林町,1998,-1.1700145,0.3171977672947458,0,0
上林町,1999,0.24412255,0.3561725150476534,0,0
上林町,2000,1.9434165,0.3771941059982407,0,0
上林町,2001,2.622625,0.3656365496559215,0,0
上林町,2002,2.483846,0.3795927457777674,0,0
上林町,2003,1.8773283,0.3880367559367769,0,0
上林町,2004,1.9385,0.3699263984864763,0,0
上林町,2005,4.710529,0.3999211405140936,0,0
上林町,2006,3.328542,0.3758981383067667,0,0
上林町,2007,1.3662608,0.3565939683939116,0,0
上林町,2008,4.0464396,0.4102590389960299,0,0
上林町,2009,3.0144508,0.4165644992571383,0,0
上林町,2010,2.625745,0.4159454517179212,0,0
上林町,2011,2.9797316,0.3777969885367835,0,0
上林町,2012,8.631628,0.4235084164390034,0,0
上林町,2013,-0.107250534,0.3381879847235661,0,0
上林町,2014,2.6577675,0.3612424191839617,0,0
上林町,2015,48.582397,0.5535371405573567,1,0
上林町,2016,2.5589883,0.4414198393800046,0,0
上林町,2017,1.5706248,0.3650958082798479,0,0
上林町,2018,1.9704697,0.36283475676825,0,0
上林町,2019,6.4773774,0.4155787158623574,0,0
上林町,2020,4.2710776,0.4219669033355296,0,0
上林町,2021,3.1025279,0.4565707526608076,0,0
上林町,2022,3.4301608,0.398135550746784,0,0
上林町,2023,8.847961,0.4222816910231262,0,0
上林町,2024,18.177683,0.4553181814321933,0,1
上林町,2025,15.458891,0.5270003616927602,1,0
上水前寺1丁目,1998,-0.957745,0.3195588336053983,0,0
上水前寺1丁目,1999,-0.07296159,0.3379730763691465,0,0
上水前寺1丁目,2000,0.30488184,0.3346196085345075,0,0
上水前寺1丁目,2001,3.2535734,0.3520358813531609,0,0
上水前寺1丁目,2002,2.2817526,0.3635861016277705,0,0
上水前寺1丁目,2003,0.21486312,0.3471628667041181,0,0
上水前寺1丁目,2004,-0.37794334,0.3363523625729761,0,0
上水前寺1丁目,2005,-0.23335214,0.3360033653541038,0,0
上水前寺1丁目,2006,2.7616017,0.3757935346023317,0,0
上水前寺1丁目,2007,1.2373319,0.3581122239249756,0,0
上水前寺1丁目,2008,5.874753,0.3852232294426133,0,0
上水前寺1丁目,2009,3.408967,0.3685016509183038,0,0
上水前寺1丁目,2010,0.37484443,0.3423277851963142,0,0
上水前寺1丁目,2011,0.9702235,0.3560352928583423,0,0
上水前寺1丁目,2012,0.5508243,0.3534215492668084,0,0
上水前寺1丁目,2013,1.012641,0.3842893080016373,0,0
上水前寺1丁目,2014,2.8955026,0.3848757650090056,0,0
上水前寺1丁目,2015,-0.24662693,0.3377145075849208,0,0
上水前寺1丁目,2016,3.0153623,0.3917608928153258,0,0
上水前寺1丁目,2017,0.029793408,0.3534527729994319,0,0
上水前寺1丁目,2018,11.062851,0.4382765080950893,0,0
上水前寺1丁目,2019,1.5107131,0.3818103103344313,0,0
上水前寺1丁目,2020,2.0830634,0.3865384198255443,0,0
上水前寺1丁目,2021,0.8093049,0.3566616325365218,0,0
上水前寺1丁目,2022,0.83035135,0.3644107421621329,0,0
上水前寺1丁目,2023,2.5513341,0.3605195442229729,0,0
上水前寺1丁目,2024,0.19484274,0.3493637673058667,0,0
上水前寺1丁目,2025,0.65225327,0.3598714176650883,0,0
上水前寺2丁目,1998,-0.7478406,0.320697110023528,0,0
上水前寺2丁目,1999,-0.54118526,0.3280167015093958,0,0
上水前寺2丁目,2000,-0.4198034,0.3297022052031231,0,0
上水前寺2丁目,2001,-0.4704516,0.3340449751553156,0,0
上水前寺2丁目,2002,-0.9211985,0.3302528242601281,0,0
上水前寺2丁目,2003,-0.10190282,0.3380859198111532,0,0
上水前寺2丁目,2004,-0.9095156,0.331477201624026,0,0
上水前寺2丁目,2005,-0.65526855,0.3332026215426001,0,0
上水前寺2丁目,2006,13.891686,0.6102517418541424,0,1
上水前寺2丁目,2007,9.412817,0.5084632303525132,0,1
上水前寺2丁目,2008,13.9655285,0.5545620715209048,0,1
上水前寺2丁目,2009,18.768608,0.5844670529609499,1,0
上水前寺2丁目,2010,11.075442,0.4970463162626897,0,1
上水前寺2丁目,2011,66.87634,0.4734162289599692,1,0
上水前寺2丁目,2012,-0.7436306,0.3286593264452483,0,0
上水前寺2丁目,2013,-0.6266309,0.3335044910046765,0,0
上水前寺2丁目,2014,0.015633866,0.3421777290009345,0,0
上水前寺2丁目,2015,-0.95790833,0.3390449779317926,0,0
上水前寺2丁目,2016,-0.32712567,0.3448820646669071,0,0
上水前寺2丁目,2017,-0.4267092,0.3345148483146355,0,0
上水前寺2丁目,2018,-0.2771134,0.3416854047208271,0,0
上水前寺2丁目,2019,-0.31980935,0.3344304777469318,0,0
上水前寺2丁目,2020,0.7838736,0.3510211110486718,0,0
上水前寺2丁目,2021,-0.29156372,0.3451460284215391,0,0
上水前寺2丁目,2022,0.598221,0.3467508130123113,0,0
上水前寺2丁目,2023,-0.018879691,0.3433017756476949,0,0
上水前寺2丁目,2024,-0.79390484,0.3358552498762921,0,0
上水前寺2丁目,2025,-0.4204262,0.3499454113866349,0,0
上熊本1丁目,1998,-0.78739876,0.3225887473472961,0,0
上熊本1丁目,1999,-0.80011636,0.3298513024988305,0,0
上熊本1丁目,2000,-0.46707863,0.3498305894435216,0,0
上熊本1丁目,2001,-0.117124,0.3598363917341099,0,0
上熊本1丁目,2002,0.48886815,0.3485676539645947,0,0
上熊本1丁目,2003,-0.56056136,0.3424074625518801,0,0
上熊本1丁目,2004,0.18829839,0.3391461617735592,0,0
上熊本1丁目,2005,-0.73844796,0.3254927609305796,0,0
上熊本1丁目,2006,-0.25745827,0.3359785825713515,0,0
上熊本1丁目,2007,0.10801057,0.3308710242808535,0,0
上熊本1丁目,2008,-0.2954345,0.329692073490036,0,0
上熊本1丁目,2009,1.1784391,0.3634386962842165,0,0
上熊本1丁目,2010,-0.6294356,0.3450347863871394,0,0
上熊本1丁目,2011,0.24360184,0.3425402498385851,0,0
上熊本1丁目,2012,-0.46693957,0.3328301225086743,0,0
上熊本1丁目,2013,-0.94654006,0.3212681421492711,0,0
上熊本1丁目,2014,-0.58009183,0.3340028187652499,0,0
上熊本1丁目,2015,-0.5347654,0.3359339841105837,0,0
上熊本1丁目,2016,-0.5630951,0.3348635385683822,0,0
上熊本1丁目,2017,0.46593648,0.380057107835848,0,0
上熊本1丁目,2018,0.8066874,0.372228294629644,0,0
上熊本1丁目,2019,0.9246065,0.3804533654867036,0,0
上熊本1丁目,2020,-0.029614544,0.3558450469372305,0,0
上熊本1丁目,2021,26.858738,0.4941581106408684,1,0
上熊本1丁目,2022,2.832466,0.4360314514204961,0,0
上熊本1丁目,2023,8.997202,0.4014836372653702,0,0
上熊本1丁目,2024,-0.06247419,0.3326828045302078,0,0
上熊本1丁目,2025,-0.512176,0.3422577546350904,0,0
上熊本2丁目,1998,-0.7279745,0.3219334858680493,0,0
上熊本2丁目,1999,-0.042015944,0.336780464486349,0,0
上熊本2丁目,2000,0.08139458,0.3406878690589828,0,0
上熊本2丁目,2001,1.5136553,0.3612974094347251,0,0
上熊本2丁目,2002,0.04461697,0.3395316310818677,0,0
上熊本2丁目,2003,0.44234172,0.3402771773350889,0,0
上熊本2丁目,2004,0.40149054,0.3399648126546794,0,0
上熊本2丁目,2005,-0.30537158,0.3398917775281459,0,0
上熊本2丁目,2006,0.43058845,0.3491499409823963,0,0
上熊本2丁目,2007,2.6298993,0.3713091349746206,0,0
上熊本2丁目,2008,0.3089598,0.3451708758817928,0,0
上熊本2丁目,2009,-0.25165293,0.3404057984342237,0,0
上熊本2丁目,2010,0.39563063,0.3513361172078947,0,0
上熊本2丁目,2011,1.2304964,0.3558643362255564,0,0
上熊本2丁目,2012,1.1000237,0.3519508569176636,0,0
上熊本2丁目,2013,0.10849861,0.3432608939577294,0,0
上熊本2丁目,2014,0.6523439,0.3575708422742297,0,0
上熊本2丁目,2015,-0.38218787,0.3499356173505089,0,0
上熊本2丁目,2016,-0.11594387,0.3527818395485549,0,0
上熊本2丁目,2017,1.0293771,0.3533254647388039,0,0
上熊本2丁目,2018,1.8949491,0.3977373739676696,0,0
上熊本2丁目,2019,0.33530432,0.3782008801559502,0,0
上熊本2丁目,2020,-0.013770137,0.3464038928539347,0,0
上熊本2丁目,2021,-0.54677546,0.3297155363332942,0,0
上熊本2丁目,2022,-0.9363182,0.3270461358053619,0,0
上熊本2丁目,2023,1.0046533,0.3558572782513518,0,0
上熊本2丁目,2024,-0.35776746,0.3404614078898411,0,0
上熊本2丁目,2025,2.2963707,0.3768668832368754,0,0
上熊本3丁目,1998,-0.5063,0.3246283160771212,0,0
上熊本3丁目,1999,0.3022223,0.3355260998276516,0,0
上熊本3丁目,2000,-0.052509572,0.3438611392194012,0,0
上熊本3丁目,2001,-0.11861953,0.335823468566386,0,0
上熊本3丁目,2002,-0.16862753,0.3434104586781502,0,0
上熊本3丁目,2003,-0.60679036,0.3285662369711936,0,0
上熊本3丁目,2004,0.18175206,0.3412722097494153,0,0
上熊本3丁目,2005,-0.22025667,0.3462713563172187,0,0
上熊本3丁目,2006,0.4888743,0.3447017543990347,0,0
上熊本3丁目,2007,-1.0325956,0.338947306692936,0,0
上熊本3丁目,2008,-0.21947597,0.3328811237450316,0,0
上熊本3丁目,2009,-0.61845845,0.3347059092994137,0,0
上熊本3丁目,2010,-0.6126598,0.3321643462074417,0,0
上熊本3丁目,2011,-0.25071996,0.3412952990762837,0,0
上熊本3丁目,2012,-0.619692,0.3289438801424372,0,0
上熊本3丁目,2013,-0.5196701,0.3401196168944298,0,0
上熊本3丁目,2014,-0.5284227,0.3299488875469136,0,0
上熊本3丁目,2015,-1.1699243,0.3225865455060318,0,0
上熊本3丁目,2016,-0.22265221,0.3293028039199161,0,0
上熊本3丁目,2017,-0.40848774,0.3442630103494629,0,0
上熊本3丁目,2018,-0.9356719,0.3325879153030501,0,0
上熊本3丁目,2019,-0.3095546,0.3502899221131114,0,0
上熊本3丁目,2020,29.630642,0.4654448698219213,1,0
上熊本3丁目,2021,1.5508411,0.4374129845620641,0,0
上熊本3丁目,2022,8.915944,0.408331131195703,0,0
上熊本3丁目,2023,-0.7895584,0.3303608844748604,0,0
上熊本3丁目,2024,-1.1729695,0.3232675889646169,0,0
上熊本3丁目,2025,-0.5095456,0.3489247835902188,0,0
上通町,1998,-1.3285534,0.3152561204295733,0,0
上通町,1999,0.25025466,0.3544220897234766,0,0
上通町,2000,1.214839,0.3631728563298798,0,0
上通町,2001,0.14318535,0.348246216869781,0,0
上通町,2002,-0.048017923,0.3418311786006122,0,0
上通町,2003,0.36894765,0.3690299280788035,0,0
上通町,2004,1.7850158,0.3743689676083341,0,0
上通町,2005,2.8453703,0.3596187325817884,0,0
上通町,2006,11.5973625,0.4699022349196979,0,1
上通町,2007,1.5621059,0.3991853889337981,0,0
上通町,2008,1.1198425,0.3708834420729031,0,0
上通町,2009,2.409743,0.3821394770475039,0,0
上通町,2010,4.5856795,0.4256472375092055,0,0
上通町,2011,1.9691532,0.3686328510511563,0,0
上通町,2012,6.496031,0.4175141418917768,0,0
上通町,2013,1.7231185,0.3498810244590275,0,0
上通町,2014,4.963272,0.4242377908188288,0,0
上通町,2015,6.299319,0.4169633188415534,0,0
上通町,2016,2.1796927,0.3851913141800752,0,0
上通町,2017,2.4543178,0.381656223151047,0,0
上通町,2018,0.9583653,0.3494350403611739,0,0
上通町,2019,2.0785475,0.4251131123341915,0,0
上通町,2020,4.313623,0.4041235956855702,0,0
上通町,2021,1.0981097,0.3651376514731,0,0
上通町,2022,1.0553533,0.4152661718608996,0,0
上通町,2023,1.0169687,0.3682221176087495,0,0
上通町,2024,4.556537,0.3942164456117774,0,0
上通町,2025,1.7548766,0.3494789081419915,0,0
上鍛冶屋町,1998,-0.5825649,0.3235893075676676,0,0
上鍛冶屋町,1999,2.719488,0.3638896644382344,0,0
上鍛冶屋町,2000,5.4342933,0.3854488043510859,0,0
上鍛冶屋町,2001,1.0415922,0.3603359002531521,0,0
上鍛冶屋町,2002,1.0940176,0.3497977854479637,0,0
上鍛冶屋町,2003,0.29902208,0.3383688216950415,0,0
上鍛冶屋町,2004,2.046236,0.3539087438131804,0,0
上鍛冶屋町,2005,2.1221068,0.3716139699854244,0,0
上鍛冶屋町,2006,2.2859988,0.3630560159986059,0,0
上鍛冶屋町,2007,2.9611332,0.4019265917653741,0,0
上鍛冶屋町,2008,4.7305937,0.372683123197881,0,0
上鍛冶屋町,2009,0.49666962,0.3631074908951988,0,0
上鍛冶屋町,2010,1.3081088,0.3587740334839523,0,0
上鍛冶屋町,2011,2.0200002,0.3549995287164841,0,0
上鍛冶屋町,2012,3.173413,0.3679797411006459,0,0
上鍛冶屋町,2013,2.3746905,0.3776601064605036,0,0
上鍛冶屋町,2014,0.62830925,0.4182654535116477,0,0
上鍛冶屋町,2015,7.671164,0.4164468367351612,0,0
上鍛冶屋町,2016,1.9101964,0.3558733575785545,0,0
上鍛冶屋町,2017,4.220024,0.4003238804403217,0,0
上鍛冶屋町,2018,2.1035266,0.3772540266399614,0,0
上鍛冶屋町,2019,0.4768189,0.363630930812038,0,0
上鍛冶屋町,2020,9.432699,0.4218416513375178,0,0
上鍛冶屋町,2021,9.7417555,0.3995191274360197,0,0
上鍛冶屋町,2022,3.7930975,0.3614989832275654,0,0
上鍛冶屋町,2023,0.08856739,0.3319082905324493,0,0
上鍛冶屋町,2024,5.6089315,0.4084767977018664,0,0
上鍛冶屋町,2025,3.2296803,0.3657692011879073,0,0
下南部1丁目,1998,-1.0397685,0.3184537928011298,0,0
下南部1丁目,1999,0.90080523,0.3525114939042729,0,0
下南部1丁目,2000,1.838364,0.3519066977428998,0,0
下南部1丁目,2001,0.22136037,0.3733902308505661,0,0
下南部1丁目,2002,-0.16828324,0.3267223428414956,0,0
下南部1丁目,2003,4.395185,0.3680242753913326,0,0
下南部1丁目,2004,1.2259177,0.340631067579924,0,0
下南部1丁目,2005,5.3069534,0.3800001955658589,0,0
下南部1丁目,2006,0.8613451,0.3487575885944078,0,0
下南部1丁目,2007,0.8926556,0.3523910643801677,0,0
下南部1丁目,2008,2.8531373,0.3725293668167613,0,0
下南部1丁目,2009,1.4381086,0.3662214740288144,0,0
下南部1丁目,2010,5.2257266,0.3896385046803292,0,0
下南部1丁目,2011,3.139809,0.3848360328384151,0,0
下南部1丁目,2012,1.2425045,0.3764141544736616,0,0
下南部1丁目,2013,1.1512599,0.3542167706062907,0,0
下南部1丁目,2014,0.73973596,0.3524966629018884,0,0
下南部1丁目,2015,0.3394897,0.3521800796971628,0,0
下南部1丁目,2016,1.1861488,0.3595985107069651,0,0
下南部1丁目,2017,1.6361278,0.3719101730071336,0,0
下南部1丁目,2018,0.34831145,0.3512671338115716,0,0
下南部1丁目,2019,2.945621,0.3832524115790761,0,0
下南部1丁目,2020,2.5410376,0.3955462558720047,0,0
下南部1丁目,2021,2.500704,0.3762238555231814,0,0
下南部1丁目,2022,1.1110799,0.3752862207523228,0,0
下南部1丁目,2023,0.31901285,0.3879291590602883,0,0
下南部1丁目,2024,1.2702458,0.3588335412980915,0,0
下南部1丁目,2025,0.64013815,0.3402490408496155,0,0
下南部2丁目,1998,-0.6662457,0.3215701981418348,0,0
下南部2丁目,1999,-0.2989035,0.3303059459391556,0,0
下南部2丁目,2000,-0.63145834,0.3258720007659343,0,0
下南部2丁目,2001,-0.7483126,0.3243993165605837,0,0
下南部2丁目,2002,-0.5743417,0.322510158714804,0,0
下南部2丁目,2003,-0.02434246,0.3340900402996418,0,0
下南部2丁目,2004,0.2906187,0.3408999167449948,0,0
下南部2丁目,2005,-0.67228496,0.3333934031216432,0,0
下南部2丁目,2006,-0.5282054,0.3312111859750639,0,0
下南部2丁目,2007,-0.7701026,0.3312844531337146,0,0
下南部2丁目,2008,-0.3797383,0.3339792276753565,0,0
下南部2丁目,2009,-0.63204193,0.3335464925829772,0,0
下南部2丁目,2010,-0.30308118,0.3350291755604173,0,0
下南部2丁目,2011,-0.49719006,0.3333143922714256,0,0
下南部2丁目,2012,-0.8357772,0.3379703860219747,0,0
下南部2丁目,2013,0.38136548,0.3410400111280824,0,0
下南部2丁目,2014,-0.48723906,0.333647046178342,0,0
下南部2丁目,2015,-0.6220789,0.3278960680204844,0,0
下南部2丁目,2016,-0.74550205,0.3290922989442431,0,0
下南部2丁目,2017,-0.9532185,0.3272241923829753,0,0
下南部2丁目,2018,-0.92228687,0.3286792615634772,0,0
下南部2丁目,2019,-0.771874,0.3443760307366537,0,0
下南部2丁目,2020,-0.82446975,0.340089191009707,0,0
