year,horizon,delta_full,contrib_exp,contrib_macro,contrib_inertia,contrib_other,exp_rate_all_h1,exp_rate_all_h2,exp_rate_all_h3,base_pop_for_rate,lag_d1,lag_d2
2026,1,120.3365384389663,149.99999999999991,-0.49230633389250045,-4.761136356048272,-24.41001887109283,0.0717360114777618,0.0,0.0,817.3365384389663,,
2027,2,117.55021857797001,-4.682529480259525,-0.3393337900090927,-40.85442753132996,163.42650937956859,0.0,-0.0019096701134487,0.0,934.8867570169363,,
2028,3,202.87830131963716,80.47805655812928,0.04458454966119518,-41.0708491677219,163.42650937956859,0.0,0.0,0.0286944045911047,1137.7650583365735,,
