人口統計表,Column_1,Column_2,Column_3
町丁別の年齢５歳刻み一覧表,,,
平成19年4月1日 現在,,,
年齢区分,平成19年04月　人　口,備考,
計,男,女,
会富町,,,
総数,640,303,337
0〜4歳,26,13,13
5〜9歳,35,18,17
10〜14歳,28,14,14
15〜19歳,20,12,8
20〜24歳,33,22,11
25〜29歳,47,25,22
30〜34歳,42,18,24
35〜39歳,39,15,24
40〜44歳,32,18,14
45〜49歳,44,18,26
50〜54歳,38,22,16
55〜59歳,62,29,33
60〜64歳,48,24,24
65〜69歳,35,17,18
70〜74歳,41,16,25
75〜79歳,24,12,12
80〜84歳,17,4,13
85〜89歳,15,0,15
90〜94歳,11,5,6
95〜99歳,3,1,2
100歳以上,0,0,0
秋津１丁目,,,
総数,749,352,397
0〜4歳,37,19,18
5〜9歳,43,23,20
10〜14歳,35,12,23
15〜19歳,44,19,25
20〜24歳,59,34,25
25〜29歳,36,16,20
30〜34歳,51,26,25
35〜39歳,63,31,32
40〜44歳,51,25,26
45〜49歳,51,24,27
50〜54歳,59,33,26
55〜59歳,41,14,27
60〜64歳,38,21,17
65〜69歳,36,16,20
70〜74歳,33,15,18
75〜79歳,27,12,15
80〜84歳,20,6,14
85〜89歳,14,3,11
90〜94歳,8,2,6
95〜99歳,3,1,2
100歳以上,0,0,0
秋津２丁目,,,
総数,"1,004",479,525
0〜4歳,67,36,31
5〜9歳,58,26,32
10〜14歳,64,35,29
15〜19歳,67,29,38
20〜24歳,57,24,33
25〜29歳,66,38,28
30〜34歳,77,42,35
35〜39歳,70,28,42
40〜44歳,68,27,41
45〜49歳,82,42,40
50〜54歳,61,34,27
55〜59歳,77,37,40
60〜64歳,42,21,21
65〜69歳,25,9,16
70〜74歳,38,17,21
75〜79歳,45,18,27
80〜84歳,28,12,16
85〜89歳,4,2,2
90〜94歳,5,1,4
95〜99歳,3,1,2
100歳以上,0,0,0
秋津３丁目,,,
総数,724,351,373
0〜4歳,54,31,23
5〜9歳,53,29,24
10〜14歳,47,19,28
15〜19歳,32,14,18
20〜24歳,39,22,17
25〜29歳,42,22,20
30〜34歳,83,34,49
35〜39歳,53,25,28
40〜44歳,58,33,25
45〜49歳,39,18,21
50〜54歳,39,15,24
55〜59歳,56,28,28
60〜64歳,32,20,12
65〜69歳,42,21,21
70〜74歳,13,4,9
75〜79歳,19,11,8
80〜84歳,12,2,10
85〜89歳,9,3,6
90〜94歳,2,0,2
95〜99歳,0,0,0
100歳以上,0,0,0
秋津新町,,,
総数,113,49,64
0〜4歳,0,0,0
5〜9歳,3,1,2
10〜14歳,7,4,3
15〜19歳,4,2,2
20〜24歳,6,2,4
25〜29歳,4,1,3
30〜34歳,4,1,3
35〜39歳,3,2,1
40〜44歳,12,3,9
45〜49歳,6,2,4
50〜54歳,5,3,2
55〜59歳,15,7,8
60〜64歳,7,3,4
65〜69歳,4,2,2
70〜74歳,12,5,7
75〜79歳,7,4,3
80〜84歳,7,4,3
85〜89歳,3,1,2
90〜94歳,3,2,1
95〜99歳,1,0,1
100歳以上,0,0,0
秋津町秋田,【秘匿】秋津町沼山津を含みます,,
総数,"2,615","1,214","1,401"
0〜4歳,90,43,47
5〜9歳,159,78,81
10〜14歳,199,99,100
15〜19歳,256,124,132
20〜24歳,177,91,86
25〜29歳,120,55,65
30〜34歳,145,67,78
35〜39歳,145,63,82
40〜44歳,173,73,100
45〜49歳,242,100,142
50〜54歳,205,98,107
55〜59歳,207,108,99
60〜64歳,117,65,52
65〜69歳,98,41,57
70〜74歳,93,41,52
75〜79歳,61,27,34
80〜84歳,48,18,30
85〜89歳,43,15,28
90〜94歳,27,5,22
95〜99歳,9,3,6
100歳以上,1,0,1
秋津町沼山津,【秘匿】秋津町秋田を含みます,,
総数,χ,χ,χ
0〜4歳,χ,χ,χ
5〜9歳,χ,χ,χ
10〜14歳,χ,χ,χ
15〜19歳,χ,χ,χ
20〜24歳,χ,χ,χ
25〜29歳,χ,χ,χ
30〜34歳,χ,χ,χ
35〜39歳,χ,χ,χ
40〜44歳,χ,χ,χ
45〜49歳,χ,χ,χ
50〜54歳,χ,χ,χ
55〜59歳,χ,χ,χ
60〜64歳,χ,χ,χ
65〜69歳,χ,χ,χ
70〜74歳,χ,χ,χ
75〜79歳,χ,χ,χ
80〜84歳,χ,χ,χ
85〜89歳,χ,χ,χ
90〜94歳,χ,χ,χ
95〜99歳,χ,χ,χ
100歳以上,χ,χ,χ
麻生田１丁目,,,
総数,111,56,55
0〜4歳,3,0,3
5〜9歳,8,5,3
10〜14歳,7,4,3
15〜19歳,5,4,1
20〜24歳,6,4,2
25〜29歳,5,4,1
30〜34歳,14,8,6
35〜39歳,11,4,7
40〜44歳,5,1,4
45〜49歳,9,5,4
50〜54歳,3,2,1
55〜59歳,10,4,6
60〜64歳,3,2,1
65〜69歳,4,1,3
70〜74歳,8,4,4
75〜79歳,6,3,3
80〜84歳,3,1,2
85〜89歳,1,0,1
