町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
春日３丁目,848,397,451,51,32,19,23,50,96,88,75,105,68,63,37,30,22,35,17,15,10,10,2,0
春日４丁目,1252,584,668,46,48,50,47,55,55,71,70,61,109,77,65,76,80,92,81,66,53,33,13,4
春日５丁目,554,270,284,36,26,11,22,17,23,45,37,34,37,44,37,37,26,45,37,25,5,5,5,0
春日６丁目,448,201,247,14,17,24,16,19,14,27,25,13,29,31,18,31,33,40,27,30,20,15,5,0
春日７丁目,1446,662,784,78,55,41,36,80,117,104,83,90,92,102,84,81,91,95,67,61,43,31,11,4
春日８丁目,772,355,417,36,43,59,39,16,34,40,50,45,61,39,54,42,51,48,27,37,33,14,3,1
鹿子木町,1153,513,640,52,56,66,60,72,49,56,57,63,117,72,62,56,66,99,58,39,33,14,4,2
釜尾町,173,86,87,5,6,5,3,10,11,8,6,5,6,9,5,16,18,26,5,8,8,11,2,0
上鍛冶屋町,207,77,130,5,5,8,2,22,20,20,10,9,16,17,15,7,15,19,7,4,4,2,0,0
上京塚町,102,46,56,1,1,0,3,8,17,9,14,6,5,10,16,3,3,1,0,2,2,1,0,0
上熊本１丁目,1452,681,771,65,57,53,55,57,61,70,102,108,119,94,85,87,101,123,91,56,34,24,9,1
上熊本２丁目,1057,490,567,56,33,29,46,47,80,96,64,76,89,88,66,68,56,59,27,31,18,20,7,1
上熊本３丁目,1929,868,1061,113,89,72,133,116,79,123,127,118,144,125,109,117,147,116,77,69,34,16,5,0
上水前寺１丁目,565,251,314,40,13,17,17,31,61,60,55,43,42,34,26,14,22,35,17,15,9,6,6,2
上水前寺２丁目,687,320,367,12,24,31,35,34,19,20,32,39,54,40,50,57,65,58,51,30,23,10,3,0
上通町,227,111,116,5,11,14,8,9,5,12,10,17,13,12,11,13,21,22,12,15,7,8,2,0
上南部町,833,414,419,34,36,43,46,34,45,30,55,45,59,66,56,48,44,62,48,30,34,14,3,1
上林町,303,151,152,2,7,7,10,7,10,7,4,10,27,18,15,30,15,46,29,24,19,10,5,1
辛島町,1060,494,566,78,84,74,75,55,48,78,67,94,75,56,54,32,33,54,31,28,32,10,2,0
川口町,1683,799,884,31,41,46,75,71,51,49,58,74,87,112,108,116,150,189,137,118,94,53,19,4
川尻１丁目,320,145,175,7,16,8,7,7,6,8,10,22,26,16,24,18,33,35,18,22,15,17,4,1
川尻２丁目,191,88,103,9,8,4,8,9,5,4,12,21,16,18,18,6,9,21,11,4,3,4,1,0
川尻３丁目,548,256,292,20,27,30,21,12,18,16,31,26,25,35,30,27,56,48,40,38,31,15,1,1
川尻４丁目,588,268,320,23,28,29,26,19,21,19,20,37,48,22,35,24,42,57,39,51,27,16,4,1
川尻５丁目,251,119,132,5,10,9,8,12,4,7,14,21,23,8,16,16,19,18,22,14,12,10,3,0
川尻６丁目,435,208,227,19,12,17,16,11,15,14,21,25,28,20,24,25,32,51,31,31,28,10,5,0
河内町大多尾,274,124,150,6,5,6,4,12,7,8,13,8,12,19,20,25,16,29,28,22,18,14,1,1
河内町面木,33,17,16,0,0,0,0,1,0,1,1,1,0,2,4,2,10,4,0,3,1,3,0,0
河内町河内,1254,589,665,20,44,32,36,37,50,32,28,67,67,71,83,92,111,152,96,89,76,46,23,2
河内町白浜,794,385,409,21,27,19,38,28,30,29,34,34,33,50,67,53,43,78,67,59,48,30,5,1
河内町岳,700,326,374,14,26,37,27,14,13,15,25,52,42,32,44,60,69,60,56,48,34,20,10,2
河内町東門寺,112,59,53,1,3,5,1,1,5,6,3,6,4,6,7,16,10,10,6,5,13,4,0,0
河内町野出,620,304,316,21,21,10,20,21,20,26,21,20,32,26,48,53,54,63,49,51,36,19,7,2
河内町船津,1690,824,866,56,72,68,45,53,57,51,85,78,60,107,129,134,132,151,120,114,97,51,25,5
川端町,55,27,28,2,3,0,0,5,6,7,6,7,0,8,2,2,2,4,0,0,0,1,0,0
河原町,153,68,85,2,5,7,16,6,4,1,6,6,20,16,13,18,10,4,4,7,6,2,0,0
北迫町,211,94,117,15,12,14,7,8,11,16,12,15,11,8,12,10,9,22,4,8,13,2,2,0
北千反畑町,384,176,208,4,8,10,20,23,20,13,21,28,40,27,20,13,27,44,21,15,15,6,5,4
京塚本町,1670,777,893,59,83,101,83,67,36,64,79,110,152,114,104,85,103,169,93,74,49,25,15,5
京町１丁目,1317,625,692,36,51,62,43,77,52,41,83,82,95,116,90,78,104,94,73,61,46,18,14,1
京町２丁目,1756,771,985,76,75,100,89,76,86,86,105,124,149,113,139,101,89,125,67,55,68,22,6,5
京町本丁,1256,572,684,36,84,80,60,73,42,33,66,97,119,124,81,94,82,57,40,37,29,17,5,0
草葉町,539,246,293,8,24,14,20,44,42,23,28,35,40,49,48,35,29,32,19,21,21,5,2,0
楠１丁目,1160,493,667,23,30,52,47,54,26,30,30,47,83,67,62,65,89,134,106,109,66,29,9,2
楠２丁目,664,298,366,13,13,16,26,21,28,20,25,32,38,52,36,36,56,73,47,62,37,26,7,0
楠３丁目,343,128,215,6,11,10,9,9,1,6,10,12,12,18,24,17,21,55,34,33,32,19,4,0
楠４丁目,674,305,369,10,11,12,20,15,8,20,20,30,31,36,43,45,69,86,84,58,51,18,6,1
楠５丁目,861,396,465,11,25,28,38,37,24,28,28,43,56,62,71,67,67,66,63,71,46,23,7,0
楠６丁目,597,282,315,19,36,37,52,31,30,30,26,37,66,49,34,26,20,28,26,25,18,6,1,0
楠７丁目,1048,469,579,29,35,42,65,61,36,40,46,54,73,81,74,81,68,73,54,68,51,13,4,0
楠８丁目,969,460,509,36,47,37,49,53,57,52,41,40,64,83,90,46,59,54,61,55,31,8,5,1
楠野町,1122,547,575,27,51,69,55,45,37,50,62,64,83,67,72,68,76,111,68,51,39,18,8,1
九品寺１丁目,1193,583,610,36,31,35,29,87,95,79,92,93,94,81,69,70,70,88,55,43,23,19,4,0
九品寺２丁目,1247,557,690,41,50,56,58,82,81,81,92,107,104,104,77,69,71,66,38,28,17,16,8,1
九品寺３丁目,1766,824,942,79,81,60,68,122,113,108,111,125,124,111,131,104,104,107,54,74,56,20,11,3
九品寺４丁目,636,318,318,35,20,13,11,37,51,56,48,49,52,42,54,34,26,35,27,20,18,7,0,1
九品寺５丁目,1721,801,920,99,87,63,67,102,73,117,128,127,152,111,112,92,86,122,65,56,40,13,8,1
九品寺６丁目,935,443,492,26,37,47,61,51,41,41,46,67,77,86,88,81,52,43,39,22,14,11,3,2
黒髪１丁目,1063,507,556,30,32,25,50,100,69,69,68,61,80,72,77,62,53,67,48,49,27,19,5,0
黒髪２丁目,1357,682,675,26,30,39,72,212,66,53,65,75,87,86,59,78,74,106,75,64,46,31,10,3
黒髪３丁目,701,320,381,26,18,20,30,94,68,40,37,38,33,45,19,48,44,34,29,31,24,17,5,1
黒髪４丁目,1063,561,502,29,25,40,55,142,85,40,55,52,82,69,58,46,54,67,48,56,34,20,5,1
黒髪５丁目,1418,710,708,35,59,79,81,181,70,44,73,71,110,98,65,76,64,86,58,61,60,33,11,3
黒髪６丁目,1837,922,915,51,44,51,93,154,110,88,89,97,105,114,122,119,125,159,101,93,75,35,10,2
黒髪７丁目,642,336,306,14,15,25,35,77,51,38,32,38,48,36,46,22,41,43,22,26,17,13,3,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1842,818,1024,76,62,82,79,75,85,91,95,109,125,128,103,130,133,128,106,80,70,58,19,8
神水２丁目,699,334,365,29,28,17,33,44,29,40,53,40,47,57,53,49,44,49,34,29,16,7,1,0
神水本町,1896,873,1023,70,98,85,81,93,55,81,117,130,134,151,165,133,128,98,90,82,54,32,17,2
慶徳堀町,180,85,95,4,7,7,6,12,11,5,12,21,18,23,21,9,11,8,2,1,2,0,0,0
健軍１丁目,1377,629,748,53,76,67,61,72,95,69,87,90,98,99,101,96,76,62,71,45,32,19,8,0
健軍２丁目,1056,484,572,27,45,44,50,74,82,66,56,73,101,76,69,72,64,62,25,33,23,13,1,0
健軍３丁目,2472,1178,1294,82,89,103,126,121,154,145,131,139,187,214,201,196,163,135,110,83,54,25,14,0
健軍４丁目,1860,869,991,91,68,97,83,97,91,111,111,132,145,141,115,112,114,125,77,74,52,19,5,0
健軍５丁目,209,101,108,9,9,13,11,4,7,4,11,10,24,9,13,20,13,12,10,16,8,3,3,0
健軍本町,2307,1086,1221,85,90,93,132,136,109,113,135,138,166,223,178,179,146,140,93,73,48,28,2,0
小糸山町,631,301,330,63,45,29,20,23,43,69,59,45,55,35,26,21,23,32,20,13,4,4,2,0
幸田１丁目,473,224,249,24,18,34,17,18,20,40,26,28,24,26,33,38,29,37,20,17,15,7,1,1
幸田２丁目,662,325,337,50,20,32,30,52,53,43,30,30,58,50,48,34,30,38,18,20,16,9,1,0
紺屋阿弥陀寺町,13,4,9,1,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,1,4,0,0,0
紺屋今町,81,32,49,2,2,1,1,12,11,5,9,5,5,7,3,2,3,2,3,7,1,0,0,0
紺屋町１丁目,112,54,58,4,3,5,4,8,19,17,8,4,9,14,6,3,5,2,0,1,0,0,0,0
紺屋町２丁目,81,36,45,7,1,1,1,6,8,10,9,14,3,4,3,7,1,2,0,1,2,1,0,0
紺屋町３丁目,116,49,67,5,4,3,2,8,15,11,13,8,14,7,4,5,4,2,1,5,5,0,0,0
子飼本町,574,283,291,10,21,23,39,77,40,22,28,40,32,31,31,23,24,41,28,23,20,15,5,1
国府１丁目,1395,654,741,49,63,52,45,56,81,71,99,80,113,108,81,93,70,98,70,64,59,26,16,1
国府２丁目,2101,903,1198,88,104,90,111,110,98,119,123,113,163,153,119,139,127,122,105,90,67,42,16,2
国府３丁目,2813,1313,1500,97,138,125,142,175,139,122,152,161,232,217,212,194,187,185,114,100,70,38,11,2
国府４丁目,1164,548,616,54,69,53,61,45,49,67,81,83,81,76,71,88,88,76,44,34,21,12,11,0
国府本町,1346,644,702,68,66,68,68,73,82,77,88,89,92,84,91,78,74,85,60,39,40,15,9,0
小沢町,599,263,336,26,23,24,13,27,57,50,36,47,50,46,26,29,26,41,26,21,15,14,1,1
古城町,38,18,20,0,1,2,0,0,2,0,0,0,3,2,6,0,1,4,5,5,6,1,0,0
壺川１丁目,737,340,397,20,35,36,32,31,31,30,27,43,52,56,59,35,51,69,43,37,26,18,5,1
壺川２丁目,697,335,362,28,31,42,38,38,31,48,40,54,55,45,43,40,36,38,24,21,26,16,3,0
湖東１丁目,384,186,198,10,25,14,26,15,19,22,26,29,27,13,30,32,34,18,18,5,11,5,4,1
湖東２丁目,1287,616,671,55,61,65,46,43,57,68,90,83,94,77,74,77,77,85,79,70,53,24,5,4
湖東３丁目,815,387,428,34,27,28,34,27,26,35,40,54,60,53,56,58,58,66,45,49,38,18,6,3
琴平１丁目,762,371,391,22,22,23,33,61,63,54,48,42,51,50,41,32,48,47,26,35,43,17,4,0
琴平２丁目,903,426,477,40,25,28,52,60,67,64,65,59,59,53,49,47,55,80,45,23,20,8,3,1
琴平本町,1411,649,762,41,41,53,58,80,80,80,84,102,96,89,69,89,100,132,74,58,54,23,7,1
呉服町１丁目,84,32,52,5,2,3,6,5,1,3,2,7,7,8,4,2,2,6,9,4,6,2,0,0
呉服町２丁目,327,161,166,11,13,5,8,24,44,35,14,34,33,19,17,16,17,19,9,9,0,0,0,0
呉服町３丁目,350,147,203,24,25,18,15,12,21,24,26,29,35,36,24,13,12,16,10,7,1,2,0,0
米屋町１丁目,487,199,288,17,22,30,30,32,13,14,20,33,45,46,41,40,28,36,15,13,6,6,0,0
米屋町２丁目,266,113,153,9,0,5,4,27,25,16,15,13,19,17,17,26,22,17,10,12,9,3,0,0
米屋町３丁目,241,97,144,8,2,5,12,19,19,23,13,14,24,13,15,16,13,18,13,4,6,3,1,0
御領１丁目,1195,583,612,46,49,51,55,65,63,65,88,81,87,90,78,83,64,89,47,45,24,16,6,3
御領２丁目,1581,732,849,100,89,71,69,66,66,105,120,112,131,117,77,61,90,94,85,72,32,22,2,0
御領３丁目,1325,628,697,58,73,67,70,76,64,71,85,95,89,93,87,56,63,105,76,47,36,11,3,0
御領４丁目,293,138,155,22,7,13,7,16,33,31,14,6,20,14,27,19,25,13,7,13,1,5,0,0
御領５丁目,1273,632,641,94,83,72,38,66,116,99,109,102,105,59,55,50,65,55,50,25,17,10,3,0
御領６丁目,399,217,182,35,10,8,12,29,40,50,33,28,32,19,22,19,17,12,14,9,6,3,1,0
御領７丁目,520,259,261,38,23,25,28,38,54,59,44,39,46,28,23,25,13,13,6,14,4,0,0,0
護藤町,1858,893,965,128,164,105,66,53,78,96,160,140,112,94,93,94,110,127,80,70,52,20,13,3
細工町１丁目,139,69,70,8,9,6,4,14,19,14,14,6,10,3,6,5,5,4,5,2,4,1,0,0
細工町２丁目,61,33,28,0,0,3,4,4,5,2,6,7,1,2,7,3,5,3,4,4,0,1,0,0
細工町３丁目,149,62,87,4,4,6,2,6,6,6,6,10,10,14,14,12,8,9,10,12,7,1,2,0
細工町４丁目,217,94,123,1,11,8,8,8,9,11,13,4,17,28,9,14,15,26,13,8,7,5,1,1
細工町５丁目,51,20,31,1,1,2,1,1,0,6,2,8,2,5,2,6,6,3,1,2,1,1,0,0
栄町,419,187,232,10,12,25,22,12,13,12,20,19,21,33,21,30,36,44,22,27,18,18,4,0
桜木１丁目,865,412,453,59,52,41,37,41,44,58,69,65,55,75,60,42,44,45,27,23,20,3,4,1
桜木２丁目,754,353,401,41,56,44,38,28,41,37,52,62,46,37,44,35,39,43,35,32,27,11,6,0
桜木３丁目,951,446,505,46,48,54,67,51,46,45,48,63,89,63,67,56,44,49,33,26,28,20,7,1
桜木４丁目,1639,780,859,65,100,125,118,69,81,96,103,128,130,119,92,81,105,79,56,50,27,13,0,2
桜木５丁目,898,421,477,42,51,62,65,47,44,45,59,50,68,84,57,51,40,39,32,27,26,4,5,0
桜木６丁目,129,66,63,11,18,11,9,1,2,6,14,15,12,1,5,5,7,4,0,2,5,0,1,0
桜町,468,218,250,24,12,7,12,28,31,36,26,48,28,42,20,38,27,37,28,14,6,4,0,0
佐土原１丁目,1588,758,830,57,64,71,66,70,75,72,90,90,93,119,134,156,135,132,63,46,38,13,4,0
佐土原２丁目,627,314,313,36,72,63,35,13,22,26,54,64,55,36,34,22,16,31,18,16,8,4,2,0
佐土原３丁目,785,374,411,82,101,89,53,15,10,45,76,92,83,35,24,15,18,18,9,9,8,1,2,0
三郎１丁目,1195,546,649,39,41,38,41,84,45,46,57,65,90,79,83,78,94,101,67,53,56,15,20,3
三郎２丁目,828,375,453,26,36,33,36,39,27,29,33,56,57,54,49,62,46,57,41,57,45,40,4,1
島崎１丁目,2447,1091,1356,120,96,95,109,142,143,154,142,167,188,164,166,158,130,151,103,99,77,29,13,1
島崎２丁目,2478,1146,1332,97,85,95,111,152,148,126,136,160,173,188,167,140,149,177,108,112,87,48,15,4
島崎３丁目,1133,514,619,30,41,61,57,41,33,37,66,68,72,74,59,65,91,121,71,56,51,29,9,1
島崎４丁目,937,433,504,29,42,55,50,49,34,35,50,54,76,79,64,53,71,73,44,33,26,15,4,1
島崎５丁目,1729,821,908,63,77,74,72,58,66,76,94,129,113,118,88,104,130,176,104,79,52,41,14,1
島崎６丁目,1378,580,798,54,56,40,67,62,57,54,65,84,97,77,67,75,98,134,89,76,66,41,15,4
島崎７丁目,578,276,302,8,8,21,20,19,8,17,12,29,39,23,44,47,55,101,51,29,28,17,2,0
清水亀井町,649,292,357,22,28,35,28,35,29,20,24,33,30,58,45,26,47,65,54,28,32,8,2,0
清水東町,1409,665,744,72,70,64,62,69,72,97,101,91,107,92,64,95,61,87,61,57,52,29,4,2
清水本町,1420,667,753,44,52,77,84,77,66,58,83,92,109,113,100,83,82,112,57,55,46,18,7,5
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,23,14,9,2,2,1,2,1,0,0,0,3,4,3,2,0,0,2,1,0,0,0,0,0
清水万石１丁目,781,358,423,25,25,26,28,49,45,39,37,48,51,58,51,53,46,63,59,35,31,10,2,0
