町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出水１丁目,1278.0,579.0,699.0,55.0,78.0,90.0,78.0,54.0,76.0,93.0,111.0,125.0,93.0,97.0,61.0,45.0,63.0,54.0,45.0,32.0,11.0,12.0,5.0,0.0
出水２丁目,577.0,262.0,315.0,23.0,22.0,37.0,41.0,31.0,34.0,23.0,44.0,51.0,47.0,59.0,35.0,30.0,23.0,24.0,29.0,13.0,6.0,5.0,0.0,0.0
出水３丁目,1319.0,608.0,711.0,53.0,58.0,58.0,89.0,81.0,104.0,102.0,99.0,78.0,106.0,94.0,76.0,74.0,63.0,65.0,54.0,40.0,16.0,8.0,1.0,0.0
出水４丁目,1551.0,746.0,805.0,86.0,91.0,98.0,93.0,85.0,97.0,133.0,135.0,113.0,107.0,107.0,84.0,82.0,79.0,57.0,48.0,38.0,11.0,5.0,0.0,2.0
出水５丁目,2076.0,993.0,1083.0,110.0,118.0,112.0,135.0,121.0,141.0,122.0,156.0,136.0,163.0,166.0,109.0,100.0,109.0,102.0,93.0,51.0,22.0,6.0,4.0,0.0
出水６丁目,3714.0,1803.0,1911.0,237.0,207.0,197.0,235.0,242.0,368.0,307.0,261.0,222.0,272.0,297.0,229.0,184.0,164.0,135.0,78.0,38.0,18.0,19.0,4.0,0.0
出水７丁目,2602.0,1214.0,1388.0,101.0,107.0,146.0,158.0,133.0,155.0,135.0,143.0,164.0,155.0,187.0,187.0,186.0,207.0,172.0,116.0,68.0,49.0,25.0,7.0,1.0
出水８丁目,1938.0,891.0,1047.0,94.0,103.0,127.0,139.0,96.0,109.0,119.0,125.0,126.0,160.0,124.0,130.0,97.0,104.0,118.0,91.0,46.0,21.0,8.0,0.0,1.0
和泉町,384.0,184.0,200.0,22.0,11.0,19.0,36.0,24.0,23.0,15.0,13.0,20.0,30.0,33.0,29.0,19.0,21.0,28.0,25.0,8.0,7.0,1.0,0.0,0.0
板屋町,32.0,13.0,19.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0
出仲間１丁目,737.0,362.0,375.0,44.0,58.0,49.0,54.0,65.0,51.0,54.0,54.0,65.0,72.0,57.0,30.0,22.0,18.0,14.0,14.0,9.0,4.0,0.0,3.0,0.0
出仲間２丁目,455.0,206.0,249.0,11.0,17.0,24.0,22.0,24.0,25.0,30.0,25.0,29.0,31.0,33.0,37.0,36.0,30.0,29.0,20.0,20.0,9.0,2.0,0.0,1.0
出仲間３丁目,607.0,300.0,307.0,55.0,46.0,36.0,46.0,41.0,84.0,54.0,42.0,54.0,41.0,41.0,22.0,13.0,6.0,7.0,7.0,7.0,3.0,2.0,0.0,0.0
出仲間４丁目,964.0,468.0,496.0,61.0,56.0,55.0,47.0,48.0,97.0,80.0,79.0,50.0,57.0,63.0,59.0,73.0,58.0,37.0,18.0,12.0,11.0,3.0,0.0,0.0
出仲間５丁目,490.0,234.0,256.0,31.0,21.0,28.0,25.0,38.0,44.0,55.0,40.0,41.0,30.0,34.0,23.0,15.0,28.0,19.0,10.0,4.0,4.0,0.0,0.0,0.0
出仲間６丁目,1000.0,484.0,516.0,62.0,59.0,71.0,61.0,67.0,81.0,90.0,79.0,79.0,68.0,100.0,50.0,37.0,34.0,28.0,22.0,6.0,5.0,1.0,0.0,0.0
出仲間７丁目,1077.0,481.0,596.0,63.0,74.0,74.0,70.0,58.0,61.0,77.0,88.0,77.0,84.0,73.0,56.0,44.0,46.0,55.0,38.0,21.0,12.0,5.0,1.0,0.0
出仲間８丁目,510.0,254.0,256.0,41.0,36.0,26.0,13.0,26.0,38.0,46.0,47.0,41.0,34.0,27.0,32.0,31.0,29.0,16.0,9.0,8.0,8.0,1.0,1.0,0.0
出仲間９丁目,139.0,69.0,70.0,7.0,8.0,10.0,8.0,17.0,18.0,22.0,13.0,9.0,8.0,8.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
今町,303.0,139.0,164.0,10.0,11.0,14.0,13.0,13.0,23.0,14.0,20.0,18.0,18.0,16.0,27.0,26.0,22.0,17.0,20.0,9.0,8.0,4.0,0.0,0.0
魚屋町１丁目,16.0,4.0,12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
魚屋町２丁目,26.0,11.0,15.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
魚屋町３丁目,68.0,30.0,38.0,2.0,3.0,0.0,2.0,8.0,9.0,7.0,7.0,3.0,1.0,2.0,4.0,6.0,4.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0
海路口町,2147.0,1030.0,1117.0,96.0,86.0,98.0,149.0,107.0,104.0,103.0,124.0,129.0,164.0,160.0,126.0,142.0,161.0,154.0,113.0,66.0,45.0,17.0,3.0,0.0
薄場町,29.0,16.0,13.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
打越町,1897.0,910.0,987.0,103.0,89.0,97.0,117.0,98.0,153.0,145.0,96.0,116.0,124.0,162.0,127.0,113.0,106.0,103.0,69.0,40.0,19.0,13.0,4.0,3.0
内田町,1329.0,662.0,667.0,49.0,57.0,79.0,83.0,66.0,68.0,78.0,64.0,99.0,102.0,117.0,80.0,80.0,95.0,73.0,64.0,42.0,17.0,12.0,3.0,1.0
内坪井町,693.0,286.0,407.0,39.0,23.0,15.0,33.0,58.0,49.0,52.0,38.0,33.0,50.0,63.0,52.0,41.0,38.0,30.0,38.0,23.0,13.0,4.0,1.0,0.0
江越１丁目,631.0,303.0,328.0,83.0,54.0,24.0,27.0,38.0,72.0,95.0,80.0,39.0,32.0,16.0,19.0,15.0,11.0,11.0,9.0,3.0,2.0,1.0,0.0,0.0
江越２丁目,291.0,143.0,148.0,27.0,12.0,16.0,15.0,18.0,34.0,52.0,32.0,21.0,12.0,19.0,11.0,4.0,7.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0
画図町大字上無田,765.0,371.0,394.0,59.0,26.0,44.0,54.0,55.0,52.0,48.0,40.0,45.0,56.0,62.0,56.0,34.0,35.0,27.0,23.0,27.0,15.0,6.0,1.0,0.0
画図町大字重富,1414.0,708.0,706.0,56.0,71.0,132.0,127.0,82.0,66.0,55.0,84.0,122.0,153.0,137.0,76.0,75.0,54.0,45.0,30.0,23.0,18.0,4.0,3.0,1.0
画図町大字下江津,2692.0,1258.0,1434.0,128.0,116.0,133.0,172.0,185.0,207.0,194.0,147.0,151.0,198.0,245.0,190.0,176.0,152.0,113.0,85.0,61.0,26.0,9.0,3.0,1.0
画図町大字下無田,1041.0,494.0,547.0,37.0,44.0,64.0,66.0,48.0,65.0,51.0,50.0,58.0,65.0,110.0,73.0,76.0,57.0,53.0,44.0,33.0,28.0,14.0,4.0,1.0
画図町大字所島,643.0,313.0,330.0,21.0,28.0,42.0,44.0,39.0,40.0,32.0,32.0,43.0,64.0,65.0,43.0,38.0,29.0,25.0,23.0,18.0,11.0,5.0,1.0,0.0
江津１丁目,1800.0,817.0,983.0,83.0,63.0,97.0,108.0,93.0,121.0,122.0,121.0,106.0,124.0,110.0,135.0,117.0,114.0,119.0,81.0,48.0,21.0,13.0,4.0,0.0
江津２丁目,2540.0,1121.0,1419.0,121.0,122.0,118.0,125.0,130.0,149.0,167.0,162.0,130.0,141.0,196.0,187.0,184.0,178.0,171.0,120.0,91.0,34.0,12.0,2.0,0.0
榎町,2012.0,936.0,1076.0,75.0,89.0,109.0,158.0,139.0,131.0,97.0,112.0,114.0,177.0,175.0,138.0,146.0,116.0,105.0,69.0,35.0,17.0,9.0,1.0,0.0
大江１丁目,2026.0,954.0,1072.0,71.0,65.0,62.0,138.0,277.0,165.0,118.0,110.0,117.0,135.0,139.0,120.0,95.0,105.0,97.0,83.0,70.0,35.0,16.0,6.0,2.0
大江２丁目,1614.0,806.0,808.0,79.0,72.0,85.0,98.0,123.0,115.0,85.0,111.0,114.0,115.0,121.0,100.0,58.0,78.0,80.0,68.0,58.0,41.0,8.0,3.0,2.0
大江３丁目,1193.0,595.0,598.0,75.0,67.0,68.0,88.0,84.0,94.0,113.0,106.0,102.0,92.0,90.0,57.0,43.0,30.0,33.0,17.0,22.0,5.0,5.0,1.0,1.0
大江４丁目,1488.0,641.0,847.0,55.0,63.0,63.0,114.0,120.0,163.0,115.0,90.0,111.0,91.0,115.0,77.0,63.0,49.0,72.0,58.0,36.0,23.0,8.0,1.0,1.0
大江５丁目,727.0,314.0,413.0,21.0,27.0,21.0,32.0,70.0,61.0,43.0,47.0,33.0,44.0,47.0,57.0,39.0,49.0,39.0,33.0,32.0,15.0,13.0,4.0,0.0
大江６丁目,1050.0,450.0,600.0,32.0,44.0,44.0,63.0,83.0,79.0,68.0,57.0,74.0,64.0,83.0,74.0,66.0,40.0,62.0,49.0,36.0,17.0,11.0,4.0,0.0
大江本町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大窪１丁目,240.0,122.0,118.0,17.0,13.0,9.0,11.0,26.0,10.0,11.0,18.0,8.0,17.0,18.0,14.0,19.0,15.0,19.0,7.0,5.0,2.0,1.0,0.0,0.0
大窪２丁目,266.0,129.0,137.0,14.0,8.0,8.0,8.0,25.0,22.0,16.0,19.0,15.0,15.0,26.0,17.0,16.0,17.0,16.0,11.0,8.0,3.0,2.0,0.0,0.0
大窪３丁目,290.0,135.0,155.0,4.0,11.0,21.0,26.0,22.0,20.0,19.0,7.0,14.0,31.0,33.0,23.0,12.0,10.0,18.0,11.0,5.0,2.0,1.0,0.0,0.0
大窪４丁目,297.0,150.0,147.0,13.0,12.0,9.0,17.0,40.0,55.0,26.0,20.0,11.0,11.0,22.0,12.0,14.0,14.0,9.0,5.0,2.0,3.0,2.0,0.0,0.0
大窪５丁目,979.0,481.0,498.0,58.0,43.0,43.0,69.0,78.0,58.0,68.0,60.0,55.0,84.0,86.0,75.0,63.0,41.0,46.0,23.0,16.0,6.0,6.0,1.0,0.0
大鳥居町,241.0,125.0,116.0,7.0,4.0,20.0,23.0,13.0,15.0,5.0,9.0,19.0,23.0,20.0,8.0,11.0,16.0,20.0,17.0,5.0,4.0,2.0,0.0,0.0
岡田町,539.0,250.0,289.0,18.0,16.0,28.0,28.0,34.0,42.0,42.0,20.0,35.0,46.0,31.0,37.0,31.0,43.0,21.0,29.0,20.0,11.0,7.0,0.0,0.0
沖新町,2140.0,1018.0,1122.0,103.0,109.0,118.0,143.0,104.0,94.0,125.0,151.0,145.0,117.0,140.0,142.0,138.0,140.0,149.0,99.0,58.0,35.0,22.0,7.0,1.0
奥古閑町,1741.0,810.0,931.0,60.0,67.0,88.0,116.0,94.0,75.0,78.0,77.0,108.0,115.0,124.0,115.0,113.0,128.0,120.0,94.0,78.0,56.0,26.0,7.0,2.0
小島上町,849.0,403.0,446.0,26.0,44.0,35.0,58.0,35.0,34.0,47.0,48.0,49.0,57.0,65.0,67.0,53.0,73.0,52.0,44.0,36.0,18.0,5.0,3.0,0.0
小島下町,137.0,60.0,77.0,7.0,8.0,4.0,6.0,3.0,5.0,11.0,7.0,3.0,6.0,8.0,8.0,19.0,10.0,10.0,9.0,2.0,11.0,0.0,0.0,0.0
尾ノ上１丁目,2129.0,1019.0,1110.0,98.0,91.0,121.0,145.0,152.0,170.0,155.0,145.0,160.0,175.0,170.0,124.0,99.0,88.0,87.0,72.0,38.0,25.0,11.0,3.0,0.0
尾ノ上２丁目,1799.0,909.0,890.0,120.0,148.0,154.0,143.0,78.0,113.0,154.0,168.0,169.0,180.0,111.0,75.0,48.0,60.0,33.0,25.0,7.0,7.0,6.0,0.0,0.0
尾ノ上３丁目,1454.0,681.0,773.0,110.0,97.0,115.0,88.0,74.0,110.0,103.0,110.0,149.0,94.0,94.0,51.0,66.0,43.0,53.0,48.0,21.0,18.0,8.0,2.0,0.0
尾ノ上４丁目,2059.0,992.0,1067.0,119.0,147.0,108.0,126.0,107.0,166.0,194.0,176.0,145.0,145.0,147.0,127.0,95.0,90.0,55.0,42.0,33.0,27.0,8.0,2.0,0.0
帯山１丁目,2915.0,1333.0,1582.0,145.0,178.0,166.0,193.0,189.0,189.0,186.0,191.0,203.0,212.0,221.0,186.0,133.0,155.0,129.0,110.0,67.0,42.0,15.0,3.0,2.0
帯山２丁目,1579.0,713.0,866.0,81.0,100.0,109.0,102.0,140.0,101.0,89.0,122.0,135.0,111.0,122.0,80.0,57.0,71.0,51.0,58.0,22.0,17.0,7.0,4.0,0.0
帯山３丁目,2786.0,1311.0,1475.0,133.0,150.0,157.0,156.0,140.0,211.0,210.0,213.0,175.0,186.0,170.0,130.0,130.0,140.0,171.0,143.0,99.0,44.0,21.0,7.0,0.0
帯山４丁目,2846.0,1342.0,1504.0,141.0,133.0,139.0,169.0,168.0,192.0,205.0,180.0,185.0,205.0,193.0,143.0,146.0,163.0,216.0,132.0,58.0,44.0,23.0,10.0,1.0
帯山５丁目,2752.0,1272.0,1480.0,110.0,150.0,183.0,186.0,152.0,155.0,155.0,168.0,204.0,192.0,180.0,128.0,153.0,156.0,208.0,143.0,65.0,49.0,11.0,3.0,1.0
帯山６丁目,998.0,470.0,528.0,59.0,48.0,53.0,67.0,62.0,70.0,60.0,69.0,71.0,85.0,70.0,42.0,40.0,65.0,67.0,36.0,22.0,7.0,4.0,1.0,0.0
帯山７丁目,2438.0,1192.0,1246.0,143.0,114.0,143.0,172.0,172.0,276.0,213.0,153.0,176.0,193.0,173.0,112.0,115.0,91.0,72.0,55.0,26.0,23.0,12.0,4.0,0.0
帯山８丁目,620.0,303.0,317.0,46.0,37.0,27.0,21.0,60.0,75.0,92.0,47.0,42.0,35.0,43.0,24.0,21.0,13.0,19.0,7.0,5.0,4.0,1.0,1.0,0.0
帯山９丁目,861.0,405.0,456.0,57.0,47.0,42.0,57.0,68.0,82.0,85.0,70.0,73.0,65.0,63.0,42.0,29.0,32.0,22.0,12.0,8.0,6.0,0.0,0.0,1.0
小峯１丁目,526.0,242.0,284.0,25.0,31.0,22.0,27.0,43.0,34.0,39.0,28.0,28.0,32.0,45.0,49.0,29.0,27.0,19.0,23.0,16.0,7.0,1.0,1.0,0.0
小峯２丁目,1134.0,549.0,585.0,70.0,78.0,64.0,85.0,82.0,83.0,90.0,93.0,79.0,90.0,93.0,71.0,42.0,38.0,31.0,23.0,11.0,8.0,1.0,2.0,0.0
小峯３丁目,854.0,405.0,449.0,46.0,43.0,52.0,55.0,63.0,83.0,65.0,56.0,66.0,59.0,73.0,48.0,50.0,35.0,25.0,21.0,9.0,3.0,1.0,1.0,0.0
小峯４丁目,461.0,239.0,222.0,48.0,27.0,29.0,26.0,39.0,47.0,52.0,39.0,27.0,33.0,27.0,19.0,10.0,11.0,10.0,12.0,4.0,0.0,1.0,0.0,0.0
小山町,6415.0,3144.0,3271.0,411.0,371.0,377.0,398.0,427.0,554.0,486.0,404.0,465.0,420.0,519.0,356.0,314.0,246.0,214.0,184.0,112.0,98.0,45.0,12.0,2.0
鹿帰瀬町,392.0,205.0,187.0,11.0,17.0,23.0,30.0,22.0,15.0,14.0,23.0,27.0,35.0,43.0,22.0,21.0,15.0,30.0,22.0,12.0,7.0,3.0,0.0,0.0
梶尾町,3176.0,1556.0,1620.0,153.0,228.0,207.0,187.0,174.0,150.0,196.0,209.0,234.0,230.0,257.0,160.0,183.0,199.0,170.0,132.0,60.0,30.0,12.0,5.0,0.0
鍛冶屋町,70.0,25.0,45.0,2.0,4.0,4.0,5.0,10.0,7.0,4.0,5.0,6.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0
春日１丁目,942.0,407.0,535.0,42.0,37.0,36.0,55.0,53.0,74.0,68.0,75.0,57.0,51.0,90.0,74.0,46.0,54.0,45.0,38.0,28.0,11.0,8.0,0.0,0.0
春日２丁目,326.0,159.0,167.0,10.0,7.0,4.0,15.0,18.0,13.0,20.0,10.0,16.0,20.0,35.0,35.0,26.0,20.0,31.0,25.0,9.0,7.0,3.0,1.0,1.0
春日３丁目,713.0,317.0,396.0,20.0,16.0,25.0,25.0,56.0,43.0,38.0,42.0,38.0,47.0,58.0,45.0,61.0,44.0,49.0,52.0,32.0,13.0,6.0,3.0,0.0
春日４丁目,1302.0,611.0,691.0,54.0,48.0,48.0,54.0,88.0,89.0,88.0,56.0,72.0,84.0,106.0,96.0,96.0,81.0,78.0,77.0,39.0,27.0,12.0,9.0,0.0
春日５丁目,669.0,325.0,344.0,20.0,16.0,17.0,27.0,43.0,53.0,50.0,22.0,37.0,40.0,70.0,54.0,62.0,49.0,31.0,25.0,27.0,19.0,5.0,1.0,1.0
春日６丁目,489.0,224.0,265.0,7.0,14.0,15.0,24.0,29.0,25.0,26.0,20.0,20.0,27.0,39.0,40.0,34.0,39.0,45.0,38.0,28.0,12.0,7.0,0.0,0.0
春日７丁目,1689.0,828.0,861.0,123.0,81.0,52.0,74.0,135.0,178.0,145.0,108.0,94.0,95.0,127.0,93.0,102.0,78.0,80.0,62.0,34.0,18.0,5.0,5.0,0.0
春日８丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鹿子木町,1464.0,661.0,803.0,127.0,127.0,83.0,78.0,79.0,125.0,137.0,86.0,72.0,73.0,91.0,62.0,60.0,46.0,41.0,46.0,42.0,42.0,38.0,6.0,3.0
釜尾町,243.0,120.0,123.0,4.0,12.0,17.0,13.0,19.0,9.0,6.0,6.0,14.0,17.0,27.0,12.0,12.0,14.0,26.0,21.0,7.0,7.0,0.0,0.0,0.0
上鍛冶屋町,173.0,87.0,86.0,4.0,8.0,11.0,8.0,8.0,12.0,10.0,19.0,15.0,14.0,28.0,12.0,5.0,3.0,7.0,6.0,2.0,1.0,0.0,0.0,0.0
上京塚町,55.0,37.0,18.0,3.0,2.0,2.0,5.0,6.0,18.0,6.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上熊本１丁目,1276.0,584.0,692.0,48.0,30.0,66.0,79.0,112.0,72.0,64.0,60.0,75.0,93.0,145.0,106.0,106.0,64.0,77.0,33.0,25.0,18.0,2.0,1.0,0.0
上熊本２丁目,614.0,300.0,314.0,38.0,33.0,40.0,34.0,55.0,36.0,42.0,45.0,44.0,58.0,59.0,25.0,36.0,19.0,13.0,17.0,11.0,5.0,3.0,1.0,0.0
上熊本３丁目,1881.0,849.0,1032.0,94.0,86.0,129.0,181.0,170.0,114.0,138.0,116.0,145.0,176.0,141.0,97.0,87.0,66.0,53.0,37.0,24.0,16.0,10.0,1.0,0.0
上水前寺１丁目,427.0,201.0,226.0,26.0,11.0,17.0,24.0,35.0,51.0,41.0,30.0,16.0,29.0,33.0,30.0,26.0,15.0,13.0,15.0,7.0,8.0,0.0,0.0,0.0
上水前寺２丁目,1871.0,841.0,1030.0,105.0,143.0,148.0,113.0,103.0,109.0,125.0,143.0,137.0,119.0,125.0,95.0,89.0,86.0,90.0,67.0,44.0,22.0,7.0,1.0,0.0
上通町,425.0,181.0,244.0,14.0,15.0,18.0,16.0,25.0,21.0,21.0,32.0,28.0,28.0,38.0,33.0,26.0,29.0,29.0,25.0,12.0,10.0,4.0,0.0,1.0
上南部町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上林町,294.0,113.0,181.0,8.0,2.0,14.0,27.0,11.0,25.0,19.0,13.0,19.0,9.0,25.0,23.0,17.0,25.0,20.0,22.0,9.0,4.0,1.0,1.0,0.0
辛島町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
川口町,2486.0,1203.0,1283.0,105.0,102.0,97.0,129.0,120.0,131.0,125.0,125.0,130.0,161.0,205.0,199.0,176.0,188.0,193.0,143.0,82.0,50.0,18.0,6.0,1.0
川尻１丁目,440.0,199.0,241.0,12.0,22.0,20.0,19.0,20.0,26.0,18.0,23.0,20.0,31.0,37.0,30.0,30.0,27.0,40.0,33.0,17.0,8.0,6.0,1.0,0.0
川尻２丁目,235.0,110.0,125.0,13.0,5.0,11.0,14.0,14.0,24.0,28.0,19.0,10.0,13.0,14.0,18.0,7.0,10.0,11.0,13.0,4.0,6.0,1.0,0.0,0.0
川尻３丁目,711.0,340.0,371.0,14.0,21.0,33.0,40.0,42.0,47.0,30.0,37.0,37.0,52.0,67.0,53.0,47.0,49.0,46.0,45.0,24.0,14.0,11.0,2.0,0.0
川尻４丁目,709.0,325.0,384.0,21.0,22.0,22.0,26.0,38.0,56.0,43.0,35.0,26.0,40.0,55.0,70.0,57.0,59.0,37.0,42.0,28.0,24.0,8.0,0.0,0.0
川尻５丁目,280.0,126.0,154.0,7.0,5.0,10.0,19.0,18.0,17.0,9.0,6.0,20.0,21.0,20.0,23.0,16.0,25.0,31.0,19.0,8.0,3.0,3.0,0.0,0.0
川尻６丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河内町大多尾,473.0,231.0,242.0,19.0,30.0,27.0,23.0,17.0,25.0,22.0,22.0,30.0,22.0,27.0,36.0,38.0,37.0,35.0,29.0,14.0,13.0,5.0,2.0,0.0
河内町面木,74.0,35.0,39.0,4.0,2.0,7.0,2.0,3.0,1.0,2.0,6.0,3.0,8.0,7.0,3.0,4.0,3.0,9.0,5.0,3.0,0.0,1.0,1.0,0.0
河内町河内,1856.0,873.0,983.0,55.0,72.0,76.0,108.0,116.0,82.0,75.0,107.0,90.0,124.0,158.0,132.0,126.0,131.0,141.0,119.0,66.0,52.0,25.0,1.0,0.0
河内町白浜,1054.0,490.0,564.0,43.0,58.0,53.0,63.0,55.0,57.0,49.0,77.0,63.0,49.0,86.0,78.0,75.0,69.0,65.0,53.0,33.0,16.0,9.0,2.0,1.0
河内町岳,825.0,389.0,436.0,16.0,30.0,31.0,55.0,45.0,48.0,29.0,40.0,52.0,55.0,70.0,64.0,59.0,69.0,51.0,37.0,32.0,26.0,13.0,3.0,0.0
河内町東門寺,192.0,92.0,100.0,7.0,11.0,17.0,19.0,5.0,6.0,7.0,8.0,15.0,11.0,14.0,7.0,11.0,13.0,14.0,12.0,13.0,1.0,1.0,0.0,0.0
河内町野出,808.0,376.0,432.0,23.0,37.0,48.0,51.0,36.0,31.0,31.0,43.0,50.0,51.0,50.0,56.0,57.0,61.0,56.0,45.0,32.0,26.0,12.0,11.0,1.0
河内町船津,2288.0,1086.0,1202.0,84.0,98.0,96.0,143.0,131.0,82.0,113.0,134.0,140.0,140.0,185.0,160.0,135.0,173.0,178.0,130.0,83.0,38.0,37.0,6.0,2.0
