町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
江越２丁目,294,140,154,20,27,17,8,9,18,8,30,29,20,8,15,12,23,26,8,6,5,4,1,0
画図町大字上無田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
画図町大字重富,2546,1195,1351,123,221,154,121,82,75,103,191,213,169,112,149,173,195,181,113,85,47,32,4,3
画図町大字下江津,17,7,10,0,2,1,0,0,2,0,2,0,0,0,1,0,3,2,0,0,3,1,0,0
画図町大字下無田,1213,579,634,84,83,58,46,40,68,84,100,79,71,56,58,61,73,102,53,43,36,11,4,3
画図町大字所島,834,398,436,27,54,71,48,31,22,37,52,59,73,33,43,55,67,63,24,24,20,21,8,2
江津１丁目,1269,586,683,37,34,55,58,61,69,48,72,67,91,87,95,106,85,85,70,62,53,25,7,2
江津２丁目,314,146,168,9,16,11,9,13,9,13,13,18,19,24,25,25,20,27,24,21,11,5,2,0
榎町,2042,991,1051,77,107,90,97,79,73,85,106,132,140,144,141,156,147,162,111,95,72,16,11,1
大江１丁目,2195,1082,1113,48,70,70,117,191,142,109,131,140,151,154,151,134,164,150,102,67,55,36,9,4
大江２丁目,1663,825,838,128,136,73,67,105,83,116,157,156,96,84,88,73,73,80,41,54,23,22,7,1
