人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
魚屋町３丁目,67,28,39,4,3,0,6,6,11,12,12,4,1,3,5,9,7,3,6,1,0,2,0,0
海路口町,2157,1038,1119,134,136,160,221,164,166,156,191,199,230,262,190,222,247,206,142,88,54,25,2,0
薄場町,32,18,14,5,1,2,2,4,8,5,3,2,0,8,7,3,0,0,0,0,0,0,0,0
打越町,1919,926,993,146,126,148,199,169,230,203,139,192,174,273,174,161,173,144,91,51,31,14,5,2
内田町,1333,659,674,76,111,106,118,103,103,116,122,141,160,171,109,128,121,114,99,54,22,14,3,1
内坪井町,713,291,422,55,29,29,60,71,52,90,59,65,76,95,62,55,58,46,51,29,16,5,1,0
江越１丁目,601,291,310,126,63,38,44,40,109,133,104,66,43,26,29,18,13,21,8,8,3,0,0,0
江越２丁目,269,130,139,37,18,26,24,27,48,64,42,25,20,26,14,2,13,4,5,4,0,0,0,0
画図町大字上無田,767,369,398,83,54,60,80,70,95,82,53,61,87,116,69,42,54,35,33,33,20,9,0,0
画図町大字重富,1413,704,709,79,145,205,194,114,103,74,142,193,245,200,98,100,74,60,35,29,20,3,3,1
画図町大字下江津,2667,1241,1426,189,159,225,267,288,286,266,189,261,269,379,280,234,231,157,106,70,40,10,1,1
画図町大字下無田,1028,480,548,60,70,95,90,83,82,60,75,87,113,178,92,102,89,70,60,40,44,10,7,1
画図町大字所島,654,319,335,30,52,69,75,64,55,55,42,66,96,109,51,54,39,38,30,30,13,4,1,0
江津１丁目,2521,1126,1395,180,193,184,188,193,219,231,223,205,228,296,243,250,269,226,165,101,36,13,4,0
榎町,2044,950,1094,114,134,188,249,205,200,135,161,196,273,256,184,197,197,145,87,43,23,7,0,0
大江１丁目,2082,985,1097,124,99,112,208,470,266,162,148,181,208,228,150,146,144,144,123,84,45,15,9,1
大江２丁目,1697,859,838,136,133,141,162,203,185,148,184,191,219,181,149,74,106,118,89,79,41,12,5,0
大江３丁目,1184,594,590,125,112,131,113,126,149,135,169,162,123,127,94,60,41,44,22,32,6,6,1,0
大江４丁目,1346,573,773,70,85,79,166,164,159,121,125,130,125,164,103,84,74,104,71,54,27,11,2,1
大江５丁目,732,313,419,41,35,47,49,112,83,62,58,47,72,60,74,62,67,53,44,40,21,14,4,0
大江６丁目,1078,456,622,39,77,83,97,107,111,123,70,117,102,117,111,80,59,94,61,49,17,16,4,0
大江本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大窪１丁目,239,120,119,26,23,13,21,35,23,21,25,11,24,21,22,29,26,21,11,3,3,1,0,0
大窪２丁目,259,128,131,22,12,8,21,36,32,19,24,26,23,41,31,15,24,22,15,9,4,3,0,0
大窪３丁目,301,138,163,8,23,29,47,29,30,18,12,28,47,52,30,19,18,26,13,6,4,0,0,0
大窪４丁目,287,146,141,23,17,16,31,43,85,36,21,17,21,35,16,23,22,10,7,6,1,3,0,0
大窪５丁目,1002,500,502,96,78,66,113,132,99,118,95,76,128,129,100,82,68,58,33,16,9,4,2,0
大鳥居町,228,118,110,6,12,28,31,18,19,9,13,29,37,24,15,14,30,33,17,6,4,1,0,0
岡田町,561,257,304,27,30,50,41,62,62,61,29,60,69,50,45,52,57,39,37,24,15,6,2,0
沖新町,2164,1030,1134,169,163,191,245,158,123,212,209,234,186,232,181,201,236,188,120,85,37,17,7,0
奥古閑町,1744,813,931,73,109,158,156,140,127,117,127,142,190,193,170,174,176,203,113,80,70,28,10,1
小島上町,864,411,453,53,72,65,72,59,62,72,70,64,92,97,92,78,101,85,67,42,22,7,2,1
小島下町,138,60,78,12,9,7,8,8,8,13,8,7,9,12,11,29,16,16,8,9,8,0,0,0
尾ノ上１丁目,2134,1034,1100,152,143,184,219,232,253,274,214,224,228,286,173,150,114,144,78,47,38,12,3,0
尾ノ上２丁目,1815,914,901,212,241,224,216,133,189,218,273,258,265,147,95,80,79,36,37,12,7,7,0,0
尾ノ上３丁目,1440,699,741,155,140,183,127,94,144,185,185,213,149,134,83,77,78,63,63,32,23,8,3,0
尾ノ上４丁目,2009,968,1041,206,184,162,178,155,271,260,267,227,204,217,174,145,131,64,51,41,28,9,3,0
帯山１丁目,2910,1345,1565,209,296,249,291,263,287,264,303,290,297,338,250,186,233,185,144,89,56,20,3,2
帯山２丁目,1561,697,864,139,147,158,147,174,134,146,170,198,157,163,121,91,94,66,75,35,30,11,2,0
帯山３丁目,2807,1313,1494,208,190,194,242,274,291,293,254,251,331,276,215,220,251,283,185,62,67,26,6,1
帯山５丁目,2786,1293,1493,183,242,296,264,223,246,226,256,278,299,278,184,220,251,299,187,68,66,7,5,1
帯山６丁目,1000,471,529,72,72,87,101,92,106,94,114,103,137,94,72,51,90,92,50,25,11,7,1,0
帯山７丁目,2375,1173,1202,214,163,215,263,293,390,311,217,244,261,277,151,162,131,102,70,32,30,18,4,0
帯山８丁目,629,303,326,76,54,48,43,78,133,107,68,67,58,66,43,26,23,20,11,3,6,1,1,0
帯山９丁目,863,407,456,87,70,75,86,104,108,122,106,116,86,91,61,46,48,29,17,11,6,0,0,1
小峯１丁目,529,236,293,39,46,36,52,54,52,54,42,42,49,76,62,35,36,31,29,23,4,3,0,0
小峯２丁目,1111,541,570,88,111,116,128,111,113,133,131,109,148,140,107,57,51,50,37,8,12,2,0,0
小峯３丁目,807,388,419,68,79,71,74,74,101,97,81,94,92,107,63,62,45,43,29,10,4,1,0,0
小峯４丁目,463,236,227,76,47,36,34,46,93,90,59,43,45,45,21,13,17,17,8,8,0,1,0,0
小山町,6346,3088,3258,614,571,564,628,644,807,694,585,670,655,768,486,475,355,314,262,139,129,52,20,2
鹿帰瀬町,394,201,193,22,24,36,51,31,23,25,36,40,55,61,31,28,35,37,31,16,9,4,0,0
梶尾町,3130,1523,1607,259,336,322,297,244,240,270,294,352,356,362,229,263,276,239,172,93,32,15,2,0
鍛冶屋町,78,30,48,3,10,5,1,12,13,14,6,7,5,4,3,5,8,3,5,1,3,0,0,0
春日１丁目,958,415,543,76,52,60,72,86,107,117,89,81,96,118,88,66,82,76,44,36,17,9,0,1
春日２丁目,322,154,168,18,5,2,21,38,22,36,10,23,29,52,58,35,26,46,34,11,6,2,1,1
春日３丁目,853,385,468,31,44,47,46,98,75,74,63,76,76,106,96,101,63,88,81,35,23,12,2,1
春日４丁目,1278,594,684,88,63,65,86,129,142,123,93,108,129,152,144,128,102,118,93,49,30,18,12,0
春日５丁目,708,337,371,30,29,31,56,71,84,63,44,57,59,117,79,100,71,54,31,35,22,9,3,0
春日６丁目,534,243,291,15,27,26,42,42,39,47,36,28,46,61,69,49,68,71,53,37,17,4,0,0
春日７丁目,1657,799,858,188,124,70,107,207,277,223,162,121,148,156,135,139,123,122,77,42,25,7,2,1
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1430,646,784,203,184,109,128,124,191,168,121,90,106,147,87,85,61,67,52,56,50,34,9,4
釜尾町,245,121,124,5,19,27,29,27,11,10,10,23,24,44,14,18,29,32,28,9,7,0,0,0
上鍛冶屋町,177,86,91,11,10,19,12,15,18,17,27,16,20,50,14,7,4,7,13,1,2,0,0,0
上京塚町,62,38,24,6,6,3,8,14,21,15,13,4,4,2,3,0,0,0,0,0,0,1,0,0
上熊本１丁目,1311,588,723,77,62,112,142,163,108,97,78,138,135,215,151,132,86,103,46,34,17,1,2,0
上熊本２丁目,605,290,315,62,45,55,56,70,51,63,74,83,67,79,41,53,20,28,20,14,11,2,1,0
上熊本３丁目,1897,875,1022,148,136,188,284,284,182,214,154,229,225,216,134,106,102,61,50,29,18,11,1,0
上水前寺１丁目,430,203,227,40,14,29,38,61,76,60,33,23,41,63,33,43,16,24,25,5,8,1,0,0
上水前寺２丁目,1833,826,1007,163,230,192,155,131,170,175,202,185,171,188,136,120,151,106,90,54,27,10,3,0
上通町,436,190,246,22,26,22,29,39,38,36,40,41,57,39,44,49,43,27,37,20,11,5,1,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,316,116,200,5,3,20,56,17,30,23,18,20,31,35,36,29,36,30,23,10,8,1,1,0
辛島町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
川口町,2482,1198,1284,171,139,158,190,191,185,210,182,197,266,334,266,265,284,256,181,109,60,28,8,0
川尻１丁目,435,202,233,20,30,28,34,33,36,22,33,29,49,57,43,48,44,52,40,25,5,7,2,0
川尻２丁目,223,111,112,12,3,18,17,21,49,37,29,14,13,28,19,11,14,17,19,5,7,1,0,0
川尻３丁目,721,340,381,27,35,48,66,75,66,56,54,53,87,94,75,59,73,65,63,33,17,12,3,0
川尻４丁目,716,322,394,26,38,24,47,68,87,53,62,32,64,108,80,93,78,53,59,36,24,6,0,0
川尻５丁目,317,145,172,9,11,15,31,32,30,13,22,36,36,34,40,29,30,55,20,11,5,3,0,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,475,233,242,34,43,35,36,30,43,34,30,48,33,51,47,54,63,51,34,19,13,9,1,0
河内町面木,78,38,40,6,5,8,3,8,4,5,11,2,14,10,3,5,6,13,4,5,2,1,1,0
河内町河内,1890,896,994,72,117,134,199,151,127,127,135,152,187,254,185,180,216,192,170,87,75,26,0,0
河内町白浜,1063,501,562,66,75,82,90,101,75,75,122,91,73,147,110,115,92,99,80,36,21,10,3,1
河内町岳,811,380,431,30,44,50,80,59,64,41,58,74,97,101,90,96,87,84,52,36,33,12,3,0
河内町東門寺,197,94,103,13,18,28,23,12,12,10,7,27,16,23,8,16,23,19,20,14,1,1,0,0
河内町野出,805,374,431,45,48,83,70,47,63,43,69,71,78,81,73,89,84,71,69,44,27,13,10,1
河内町船津,2317,1101,1216,135,149,155,232,188,130,179,212,206,211,295,217,220,275,226,185,97,61,38,4,3
川端町,37,17,20,2,7,1,6,2,4,3,2,5,3,7,2,3,0,1,5,1,0,0,0,0
河原町,51,25,26,2,1,0,4,2,4,2,2,3,5,4,4,11,11,7,8,3,2,0,1,0
北迫町,174,81,93,7,13,19,10,17,17,8,13,13,16,32,9,13,30,14,14,5,4,0,1,0
北千反畑町,443,193,250,12,31,21,43,55,54,45,35,22,37,50,31,33,48,43,26,27,14,8,1,0
京塚本町,1942,886,1056,87,103,156,169,189,215,177,117,146,176,287,174,181,148,151,135,112,73,23,9,0
京町１丁目,1272,571,701,67,90,83,100,107,134,105,144,135,146,152,117,104,111,86,65,53,25,15,4,0
京町２丁目,1219,568,651,99,134,126,112,84,117,104,144,156,133,115,88,71,83,85,51,41,29,12,3,0
草葉町,275,106,169,14,6,18,12,26,23,22,26,38,31,35,19,31,34,23,9,8,4,2,0,0
楠１丁目,1234,523,711,53,53,59,98,81,111,75,80,90,106,142,132,172,177,148,93,50,19,17,1,0
楠２丁目,854,435,419,40,63,70,69,65,81,105,103,54,80,97,79,127,86,86,45,22,8,6,3,0
楠３丁目,440,193,247,9,21,27,45,48,28,20,27,30,39,48,52,42,63,44,42,27,15,5,1,0
楠４丁目,1207,571,636,85,106,122,87,129,125,92,108,104,133,168,120,122,112,88,34,29,6,6,2,0
楠５丁目,1091,510,581,62,72,120,104,84,82,63,87,103,121,125,107,139,135,86,54,26,23,4,3,1
楠６丁目,529,269,260,60,75,54,36,44,59,77,57,48,52,59,51,48,32,16,15,9,5,1,0,0
楠７丁目,1283,599,684,101,114,176,141,80,119,133,158,155,118,105,92,113,127,65,45,13,18,6,3,0
楠８丁目,996,474,522,119,127,84,87,79,89,157,121,96,78,88,98,88,66,32,29,15,11,5,1,0
楠野町,1159,562,597,67,81,108,127,112,125,84,82,115,125,185,124,109,99,77,40,39,20,2,0,0
九品寺１丁目,1192,530,662,54,42,44,82,203,198,131,115,94,126,160,117,100,72,68,55,28,20,8,4,1
九品寺２丁目,600,264,336,34,36,21,41,71,124,55,60,33,38,73,45,41,41,50,50,31,12,7,1,0
九品寺３丁目,1947,902,1045,136,162,145,183,240,251,195,223,248,207,214,116,114,156,98,79,44,26,10,2,0
九品寺４丁目,650,281,369,24,37,24,24,65,72,80,57,65,49,69,54,52,73,62,45,37,26,11,5,0
九品寺５丁目,1340,634,706,94,89,66,105,126,213,177,117,129,97,182,126,133,109,91,52,46,15,5,2,0
九品寺６丁目,673,320,353,48,60,46,39,69,93,87,90,72,84,72,56,52,44,30,23,16,8,3,1,0
黒髪１丁目,1378,656,722,87,70,104,143,211,189,151,125,110,108,141,99,115,115,112,87,31,19,14,2,1
黒髪２丁目,1574,797,777,23,41,58,136,552,221,112,56,82,97,179,130,138,122,132,134,80,51,22,4,1
黒髪３丁目,916,434,482,17,37,65,96,273,124,69,29,86,86,79,67,62,61,64,65,35,22,12,1,0
黒髪４丁目,1362,711,651,71,68,60,126,415,200,132,105,104,102,103,100,114,82,98,78,54,38,17,6,0
黒髪５丁目,1728,860,868,84,85,106,176,546,233,136,102,125,127,185,103,97,111,123,85,67,56,31,7,3
黒髪６丁目,931,485,446,62,31,43,96,272,124,97,102,71,82,98,53,67,71,64,39,22,13,7,1,1
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1726,752,974,96,108,147,144,139,159,128,133,173,165,191,133,111,120,159,131,104,73,48,15,1
神水２丁目,1596,715,881,102,158,129,130,109,134,157,194,174,155,157,134,128,124,104,113,57,30,16,5,1
慶徳堀町,24,12,12,0,0,0,0,3,10,8,4,0,1,0,0,0,5,1,1,2,0,1,0,0
健軍１丁目,1444,655,789,136,122,116,123,104,184,190,148,157,158,146,120,85,91,88,65,30,22,8,6,0
健軍２丁目,1290,718,572,76,63,216,421,134,193,151,128,127,119,107,58,59,48,47,33,11,11,4,2,0
健軍３丁目,2611,1246,1365,273,242,216,242,244,347,324,330,313,291,274,213,148,136,114,60,44,33,13,0,0
健軍４丁目,1905,881,1024,164,107,121,132,193,267,253,160,173,171,239,151,176,152,112,107,55,35,12,6,0
健軍５丁目,219,99,120,13,8,22,13,10,33,17,20,24,23,24,17,23,13,25,20,9,3,1,0,0
健軍本町,247,120,127,11,23,23,34,26,25,10,28,37,42,52,32,9,1,5,3,0,5,1,0,0
小糸山町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸田１丁目,503,262,241,24,44,52,56,26,43,47,48,61,39,70,57,61,46,42,14,19,14,2,0,0
幸田２丁目,679,321,358,97,68,74,57,62,72,97,94,76,66,69,29,40,38,39,14,4,4,0,0,0
紺屋阿弥陀寺町,20,10,10,0,2,0,2,4,0,4,0,1,1,3,0,1,5,4,3,0,0,0,0,0
紺屋今町,97,40,57,6,12,0,0,7,6,13,12,9,10,7,14,11,10,5,3,9,2,1,0,0
紺屋町１丁目,83,39,44,20,7,4,6,4,19,23,15,5,9,4,2,0,1,2,0,1,0,0,0,0
紺屋町２丁目,39,15,24,0,0,0,5,4,1,2,1,2,4,6,2,4,13,5,2,3,0,0,0,0
紺屋町３丁目,101,44,57,10,4,8,0,8,22,23,9,7,4,7,7,7,14,7,3,2,2,1,0,0
子飼本町,652,316,336,22,21,27,32,186,109,58,50,27,46,75,43,50,41,52,48,41,25,12,3,0
国府１丁目,1410,634,776,59,66,70,121,145,197,127,112,130,115,195,115,135,122,107,101,60,37,24,6,0
国府２丁目,2150,921,1229,178,138,136,226,166,252,248,157,157,203,237,166,171,193,179,141,69,35,18,1,0
国府３丁目,3108,1460,1648,316,255,273,300,275,351,361,394,387,330,370,227,216,152,152,106,53,30,16,3,1
国府４丁目,1246,594,652,71,87,97,110,116,164,109,125,150,138,141,103,83,95,92,69,56,17,12,3,2
国府本町,1360,643,717,105,119,99,121,138,163,121,130,129,131,192,120,93,121,69,65,57,18,10,2,0
小沢町,492,206,286,47,28,36,31,35,48,70,65,42,40,65,29,33,39,27,27,18,11,7,0,0
古城町,66,29,37,0,0,0,2,0,10,2,11,1,5,11,8,15,10,5,7,3,5,0,0,0
壺川１丁目,949,423,526,37,66,55,72,91,107,66,75,68,101,136,90,83,71,74,72,45,39,17,6,1
壺川２丁目,576,275,301,38,43,72,57,37,53,51,50,91,62,78,46,23,28,49,36,25,8,3,1,0
湖東２丁目,1239,571,668,61,60,91,106,108,119,105,72,94,124,123,151,126,130,130,102,55,30,16,7,0
湖東３丁目,833,392,441,51,38,62,63,64,95,72,86,53,83,92,68,78,92,77,84,31,26,9,1,0
琴平１丁目,774,342,432,37,27,35,41,61,109,85,71,48,54,75,56,106,97,84,65,34,22,9,0,0
琴平２丁目,1028,494,534,109,88,84,89,97,124,148,99,104,99,155,76,57,64,53,25,27,17,6,1,0
琴平本町,1600,687,913,67,54,86,144,135,187,140,111,126,168,207,150,121,164,140,134,82,53,16,2,0
呉服町１丁目,109,46,63,9,10,3,6,6,5,16,11,14,5,7,13,16,13,6,3,5,4,3,0,0
呉服町２丁目,212,96,116,20,13,14,11,31,38,46,14,15,14,27,18,21,4,7,6,4,1,3,1,0
呉服町３丁目,118,54,64,13,9,10,9,6,10,12,13,10,18,15,13,11,4,10,3,2,2,2,0,0
米屋町１丁目,199,76,123,12,14,11,11,21,34,27,24,27,28,19,17,8,4,9,6,2,1,0,0,0
米屋町２丁目,271,126,145,16,29,25,25,20,23,18,33,33,34,33,29,20,24,17,5,7,1,5,0,0
米屋町３丁目,227,97,130,26,14,12,18,43,23,36,19,17,20,37,21,5,11,8,7,5,1,1,0,0
御領１丁目,1393,692,701,143,131,128,163,134,198,175,152,155,157,187,94,76,57,57,42,20,10,5,0,1
御領２丁目,1263,601,662,103,99,86,137,144,143,140,118,111,149,140,117,108,93,64,59,40,10,3,0,0
御領３丁目,1268,632,636,188,104,81,90,123,229,172,160,102,92,155,116,87,91,39,40,13,8,9,1,0
御領４丁目,334,165,169,55,31,47,17,28,34,47,43,42,33,32,15,22,15,17,10,5,5,1,0,0
御領５丁目,755,374,381,64,62,51,93,102,85,94,47,81,111,85,68,54,46,38,28,11,7,1,0,1
御領６丁目,231,124,107,12,16,26,29,43,47,28,14,28,22,26,23,20,7,10,2,2,0,0,0,0
御領７丁目,7,6,1,0,0,0,0,0,2,0,0,2,0,4,3,0,2,0,0,0,0,0,0,0
護藤町,1440,655,785,70,104,100,145,111,116,84,110,129,157,189,132,147,127,107,114,50,59,32,11,1
細工町１丁目,101,48,53,13,8,4,6,13,11,10,12,12,4,16,9,9,5,9,5,0,1,1,1,0
細工町２丁目,52,29,23,7,2,2,7,1,5,4,3,1,10,8,5,7,4,1,8,1,4,0,1,0
細工町３丁目,178,71,107,6,15,12,18,12,16,11,16,22,14,18,21,24,19,10,7,5,2,1,0,0
細工町４丁目,242,102,140,20,11,5,20,21,40,26,16,24,14,45,24,26,15,4,16,9,7,1,0,0
細工町５丁目,58,25,33,2,0,5,3,4,6,13,2,2,6,8,4,7,2,5,9,1,1,2,1,0
栄町,570,242,328,43,42,32,57,27,55,46,57,59,43,60,41,30,49,55,57,27,23,6,0,3
桜木１丁目,823,376,447,81,77,76,82,84,70,108,88,85,84,83,66,66,51,37,27,26,6,2,0,0
桜木２丁目,720,349,371,59,58,68,71,75,62,79,79,72,65,88,63,66,65,45,26,19,5,4,0,0
桜木３丁目,880,436,444,95,104,76,86,87,95,109,101,100,88,97,66,49,49,50,33,21,4,3,3,0
桜木４丁目,1296,643,653,107,134,161,169,125,141,123,133,163,191,149,76,79,62,60,34,19,8,4,1,0
桜木５丁目,670,319,351,64,52,65,71,32,82,93,96,65,67,80,56,46,54,27,21,13,4,1,0,0
桜木６丁目,41,21,20,2,4,6,3,1,3,0,6,1,4,6,0,5,7,7,4,2,0,0,1,0
桜町,270,115,155,16,11,5,14,23,47,36,23,30,13,33,35,28,21,17,11,8,9,4,1,0
佐土原１丁目,1776,863,913,139,165,223,240,173,195,169,201,225,240,236,119,97,82,51,48,18,14,3,1,0
佐土原２丁目,209,102,107,11,10,5,27,22,23,19,3,27,19,40,20,25,17,15,10,10,5,3,0,0
佐土原３丁目,1418,673,745,116,105,126,149,118,189,170,121,159,164,192,119,106,94,74,51,30,5,2,1,0
三郎２丁目,865,397,468,60,35,41,39,90,105,72,65,64,73,97,67,85,98,132,75,33,24,7,0,0
島崎１丁目,2960,1366,1594,301,249,255,246,248,371,363,366,298,302,313,204,200,212,132,136,73,39,17,1,0
島崎２丁目,2783,1279,1504,278,222,214,224,228,417,346,290,282,249,320,183,215,199,150,110,74,35,21,4,1
島崎３丁目,1379,631,748,57,101,98,110,128,119,116,104,123,132,188,151,121,116,128,96,63,42,15,2,0
島崎４丁目,1019,485,534,84,82,69,100,92,105,106,97,94,107,146,74,75,77,58,70,40,13,14,0,1
島崎５丁目,1932,882,1050,127,119,171,172,179,163,162,150,185,212,282,163,149,144,172,128,83,26,24,3,0
島崎６丁目,1985,850,1135,144,147,114,166,155,198,168,154,157,203,251,179,175,139,142,123,90,69,44,15,2
島崎７丁目,70,30,40,2,1,5,7,6,12,5,0,1,11,13,11,14,5,5,1,1,0,0,0,0
清水亀井町,2505,1181,1324,240,204,151,208,228,292,313,216,215,229,304,236,188,185,210,130,70,41,19,5,2
清水東町,1325,624,701,124,75,64,76,127,191,144,109,113,89,145,120,120,133,136,70,62,39,10,2,0
清水本町,2219,1060,1159,89,154,210,226,203,184,126,164,219,258,329,262,238,252,174,99,51,27,11,3,0
清水町大字打越,7,4,3,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水万石１丁目,801,359,442,66,64,43,61,75,105,84,59,55,69,105,80,76,87,40,38,27,13,10,3,0
清水万石２丁目,198,90,108,9,17,15,24,2,18,21,23,11,23,18,16,24,19,18,15,7,4,4,0,0
清水万石３丁目,589,278,311,35,30,44,47,59,63,42,43,36,58,94,50,58,62,64,35,25,12,10,0,0
清水万石４丁目,1176,535,641,94,115,58,78,100,137,148,99,92,83,99,147,118,114,94,59,38,21,13,3,1
清水万石５丁目,802,373,429,44,61,62,67,75,94,69,59,81,75,107,90,82,79,38,40,28,14,10,0,0
下硯川町,2403,1136,1267,270,210,243,228,262,292,285,228,257,269,298,201,148,111,79,76,48,27,7,0,0
下通１丁目,231,110,121,6,6,12,7,13,37,16,23,26,21,31,20,35,28,26,20,9,4,1,0,0
下通２丁目,339,162,177,16,8,5,21,44,41,39,32,32,42,53,38,30,35,16,23,11,12,2,1,0
下南部１丁目,310,162,148,9,13,11,19,60,39,47,16,21,33,38,44,33,32,19,18,7,13,0,0,0
