町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
江津１丁目,1342,606,736,31,60,59,66,55,65,69,69,102,89,98,102,90,95,74,73,74,53,13,4,1
江津２丁目,314,147,167,12,8,12,17,10,12,13,17,22,27,24,23,18,24,23,22,17,7,4,2,0
榎町,2095,994,1101,86,67,104,124,109,79,100,112,145,151,140,161,158,173,119,110,98,33,19,7,0
大江１丁目,2212,1080,1132,63,68,96,137,186,142,148,134,134,164,150,135,156,143,104,88,71,52,23,15,3
大江２丁目,1032,523,509,43,31,33,56,87,80,73,58,60,52,84,71,61,70,39,47,29,34,20,2,2
大江３丁目,1637,784,853,151,103,105,94,67,85,155,174,138,132,108,81,60,50,43,28,33,15,12,3,0
大江４丁目,1669,715,954,54,62,82,86,82,92,88,109,129,129,137,118,88,135,81,74,58,42,16,6,1
大江５丁目,845,360,485,26,31,22,41,60,36,38,34,65,60,66,57,66,57,53,44,38,30,12,7,2
大江６丁目,1830,822,1008,92,122,112,110,101,82,86,151,196,168,132,95,84,77,72,47,38,45,14,5,1
大江本町,467,209,258,5,10,11,16,44,39,28,31,26,32,43,36,35,36,24,22,14,12,3,0,0
大窪１丁目,192,85,107,8,6,7,7,7,15,11,14,9,9,6,12,16,16,14,11,14,9,1,0,0
大窪２丁目,292,155,137,14,7,4,11,11,24,13,19,21,11,22,16,31,25,23,11,14,7,5,3,0
大窪３丁目,266,121,145,8,4,6,5,18,29,17,9,19,9,7,18,33,24,17,13,14,10,5,1,0
大窪４丁目,276,144,132,13,10,7,9,20,28,25,21,23,23,14,12,18,18,15,7,8,2,2,1,0
大窪５丁目,779,360,419,24,20,22,41,38,25,51,33,42,47,52,52,70,77,76,46,33,20,9,1,0
大鳥居町,223,117,106,8,5,7,5,8,13,11,9,12,10,11,21,25,21,11,8,15,18,2,2,1
岡田町,486,225,261,19,28,22,14,29,26,32,30,37,37,22,34,33,32,29,25,17,10,5,5,0
沖新町,1868,886,982,59,82,74,98,94,87,91,80,88,137,148,146,114,153,100,109,112,65,19,11,1
奥古閑町,867,440,427,53,31,49,49,50,47,63,52,58,55,60,71,63,45,25,25,30,26,11,4,0
小島上町,106,54,52,2,3,3,2,4,8,4,6,2,7,5,8,8,16,9,6,6,3,3,1,0
小島下町,631,308,323,20,24,22,31,25,29,34,35,34,26,34,48,64,59,33,42,31,26,12,2,0
尾ノ上１丁目,1938,873,1065,69,71,104,95,104,91,98,126,157,147,125,125,139,160,89,91,65,53,22,6,1
尾ノ上２丁目,1651,799,852,73,80,92,109,110,90,103,96,112,126,135,157,112,88,51,53,34,17,11,2,0
尾ノ上３丁目,1275,560,715,55,64,55,74,68,69,79,76,84,95,99,111,79,91,46,30,42,31,23,3,1
尾ノ上４丁目,2412,1124,1288,123,111,117,166,132,124,151,153,232,168,206,150,138,137,107,73,64,33,20,6,1
帯山１丁目,2747,1232,1515,109,127,166,168,143,101,118,169,208,216,176,149,190,211,138,111,121,71,38,16,1
帯山２丁目,1669,730,939,60,78,84,120,130,113,82,110,124,129,133,115,89,75,65,55,43,41,15,7,1
帯山３丁目,2719,1275,1444,99,166,176,155,139,97,116,164,233,204,176,179,173,168,102,107,116,94,46,8,1
帯山４丁目,2787,1268,1519,113,152,158,149,151,125,134,186,201,203,178,169,178,148,110,135,132,110,44,10,1
帯山５丁目,2472,1162,1310,67,102,130,129,138,114,109,105,157,160,160,185,185,177,119,128,142,114,39,10,2
帯山６丁目,947,437,510,48,54,46,44,27,46,59,56,66,68,55,58,67,66,30,43,57,37,18,2,0
帯山７丁目,2377,1143,1234,126,121,110,113,148,140,160,167,164,181,147,150,168,165,96,81,63,43,22,10,2
帯山８丁目,574,280,294,43,24,20,25,28,37,43,53,45,42,43,42,30,37,26,12,13,7,2,2,0
帯山９丁目,833,364,469,32,41,38,47,61,44,38,59,80,62,60,67,65,43,34,23,22,14,2,1,0
小峯１丁目,583,277,306,26,30,32,28,24,26,43,33,41,35,31,35,37,50,35,27,23,18,8,1,0
小峯２丁目,1124,509,615,50,52,52,62,66,70,85,73,89,77,71,77,84,80,58,35,23,12,5,3,0
小峯３丁目,1116,531,585,71,42,39,49,62,118,112,101,90,77,52,67,56,60,33,36,27,19,4,1,0
小峯４丁目,116,56,60,6,9,7,16,4,2,5,8,12,9,11,6,3,5,3,4,2,1,3,0,0
小山町,475,205,270,24,13,11,12,10,19,21,16,18,15,24,28,27,48,35,43,29,40,29,13,0
鹿帰瀬町,347,177,170,23,9,8,12,14,18,19,26,14,20,19,30,35,35,21,9,13,16,5,1,0
梶尾町,3642,1704,1938,177,163,171,218,176,153,203,223,262,218,251,250,268,249,173,154,157,115,46,12,3
鍛冶屋町,228,110,118,26,16,4,9,11,8,28,29,27,19,15,8,9,4,3,5,3,2,1,1,0
春日１丁目,1310,603,707,69,74,51,48,59,68,81,96,102,111,99,104,91,77,54,44,34,33,12,2,1
春日２丁目,507,241,266,39,15,9,15,17,32,46,59,51,32,34,34,35,38,14,9,11,11,6,0,0
春日３丁目,683,323,360,72,23,13,12,26,66,120,81,55,42,22,34,24,29,15,20,7,17,4,1,0
春日４丁目,1270,592,678,53,46,41,48,46,61,74,77,97,79,75,75,88,106,95,64,65,46,22,9,3
春日５丁目,486,245,241,11,13,28,20,12,16,15,18,44,38,31,43,33,58,37,34,14,13,5,3,0
春日６丁目,473,206,267,21,25,19,17,15,22,31,18,25,30,21,28,31,39,26,35,30,23,15,2,0
春日７丁目,1445,676,769,70,47,62,75,72,94,67,93,109,88,85,84,98,104,75,76,59,52,28,7,0
春日８丁目,755,361,394,33,42,38,27,37,25,31,52,51,45,58,42,56,49,31,48,50,26,11,3,0
鹿子木町,1378,613,765,78,83,97,108,70,67,73,92,120,92,77,61,73,95,53,52,40,28,14,3,2
釜尾町,188,87,101,6,5,1,2,16,10,5,8,3,8,12,16,20,23,8,11,15,15,4,0,0
上鍛冶屋町,174,61,113,5,6,2,7,9,18,18,8,11,9,11,15,17,24,4,4,2,3,1,0,0
上京塚町,80,42,38,5,1,0,4,9,13,7,11,10,4,9,2,2,0,0,1,2,0,0,0,0
上熊本１丁目,1292,603,689,32,45,61,70,53,50,57,78,96,92,88,81,106,140,80,59,50,37,14,3,0
上熊本２丁目,876,397,479,41,40,41,43,43,44,65,60,75,92,60,58,58,50,28,29,12,24,11,2,0
上熊本３丁目,1673,757,916,63,74,85,98,117,99,99,92,115,101,102,135,138,124,81,61,43,27,16,3,0
上水前寺１丁目,554,246,308,18,19,12,18,32,60,52,53,49,38,28,19,23,47,18,22,13,17,15,0,1
上水前寺２丁目,783,361,422,30,33,36,32,36,24,37,54,46,47,55,64,68,67,51,45,29,19,6,3,1
上通町,208,101,107,8,9,3,3,5,8,16,10,8,9,10,8,29,20,19,16,9,13,2,3,0
上南部町,855,419,436,35,43,57,44,44,37,50,57,57,64,66,48,46,62,50,33,35,17,7,3,0
上林町,370,182,188,6,8,13,9,18,7,4,14,30,15,16,31,22,51,29,31,32,21,8,4,1
辛島町,996,476,520,86,85,72,54,46,68,76,85,84,57,56,26,39,56,35,23,21,16,9,2,0
川口町,1995,957,1038,39,56,85,103,70,64,61,85,103,110,125,131,162,218,152,145,136,92,40,14,4
川尻１丁目,360,169,191,11,8,6,15,13,14,11,19,20,18,18,25,38,30,30,23,31,19,9,2,0
川尻２丁目,223,101,122,14,9,8,7,9,12,15,22,20,22,12,8,12,18,12,4,7,6,5,1,0
川尻３丁目,565,262,303,18,26,18,15,28,19,26,29,26,35,24,28,59,57,45,38,37,22,9,3,3
川尻４丁目,648,296,352,27,31,28,22,22,18,35,49,51,19,33,32,48,56,44,60,31,25,14,3,0
川尻５丁目,308,144,164,9,10,18,13,12,9,19,24,23,11,15,21,21,21,18,19,14,22,6,3,0
川尻６丁目,475,216,259,12,20,15,12,18,20,20,31,22,21,27,35,31,50,40,42,32,14,9,4,0
河内町大多尾,336,156,180,3,7,12,14,14,11,9,12,15,17,23,22,23,30,33,32,26,21,8,2,2
河内町面木,62,29,33,1,0,3,3,3,5,1,2,0,7,3,3,8,6,3,3,5,5,1,0,0
河内町河内,1443,677,766,29,31,52,54,58,56,36,81,63,78,99,97,111,165,101,86,118,73,43,8,4
河内町白浜,866,419,447,23,25,37,39,44,32,37,28,38,56,66,51,52,82,70,69,54,41,16,5,1
河内町岳,752,354,398,32,30,24,17,19,22,29,46,46,36,43,64,71,74,45,63,40,26,17,6,2
河内町東門寺,142,73,69,6,1,3,6,7,10,9,3,5,7,9,16,9,10,7,8,14,5,4,3,0
河内町野出,686,319,367,16,10,22,22,31,29,22,25,30,28,52,57,56,66,52,59,40,36,24,8,1
河内町船津,1897,920,977,75,65,53,85,76,66,95,73,72,119,138,129,134,175,133,126,132,89,47,13,2
川端町,56,24,32,5,1,0,1,9,8,9,4,2,5,2,1,3,3,0,1,0,1,1,0,0
河原町,169,77,92,7,11,13,6,4,4,6,11,21,22,12,13,10,5,5,10,5,2,2,0,0
北迫町,176,82,94,2,8,8,7,15,8,2,12,7,10,14,9,10,19,6,10,13,11,4,1,0
北千反畑町,424,182,242,10,12,19,14,21,23,32,30,37,23,23,18,26,35,27,18,30,15,7,4,0
京塚本町,1707,781,926,69,79,86,84,66,63,70,106,129,124,100,96,112,165,98,89,64,56,33,16,2
京町１丁目,1336,617,719,48,57,37,78,55,58,74,80,103,106,104,81,102,93,83,64,53,29,25,5,1
京町２丁目,1484,672,812,44,63,61,81,78,61,68,93,114,95,123,92,92,128,63,75,70,54,23,4,2
京町本丁,1251,581,670,57,75,76,64,51,47,55,86,120,108,107,89,85,67,47,35,38,30,11,2,1
草葉町,544,237,307,21,19,21,25,26,32,32,46,48,53,46,36,26,35,18,16,34,5,4,1,0
楠１丁目,1306,563,743,26,63,78,52,39,37,23,52,94,74,64,64,87,142,110,125,96,50,24,5,1
楠２丁目,558,256,302,13,12,22,30,17,25,20,21,24,40,28,34,35,51,38,52,47,34,12,2,1
楠３丁目,373,147,226,8,12,10,11,6,5,12,16,14,18,25,13,22,50,32,40,48,20,9,2,0
楠４丁目,808,364,444,15,14,28,34,24,27,30,32,46,46,46,52,70,93,88,61,61,27,9,3,2
楠５丁目,952,439,513,16,21,42,56,42,25,22,46,57,61,80,61,75,76,78,76,65,34,17,2,0
楠６丁目,571,266,305,29,41,45,39,15,14,28,41,68,45,31,35,23,35,25,25,16,9,5,2,0
楠７丁目,1133,516,617,29,42,68,78,47,38,55,57,58,93,92,80,80,74,74,66,64,25,8,3,2
楠８丁目,1019,474,545,49,42,64,76,57,44,47,57,74,99,84,54,55,66,53,51,30,9,4,3,1
楠野町,1119,527,592,37,61,59,46,48,46,71,57,72,64,70,79,77,111,79,53,45,29,9,6,0
九品寺１丁目,1207,575,632,38,33,30,32,88,88,107,97,98,85,80,67,78,96,63,49,37,26,10,4,1
九品寺２丁目,1115,485,630,49,58,61,47,70,73,83,95,105,97,60,68,65,69,23,29,21,24,14,4,0
九品寺３丁目,1606,711,895,73,57,62,74,113,119,123,100,97,115,116,99,86,88,62,78,76,38,21,8,1
九品寺４丁目,701,332,369,35,13,12,16,31,63,62,71,55,40,46,40,36,45,35,30,25,23,11,10,2
九品寺５丁目,1436,637,799,59,69,73,63,66,89,106,102,123,88,92,85,79,124,53,71,48,30,9,7,0
九品寺６丁目,1010,458,552,33,59,61,68,56,48,49,74,88,99,86,84,54,48,40,24,20,11,6,2,0
黒髪１丁目,1200,574,626,31,46,41,59,90,89,71,72,69,94,67,79,72,79,58,64,50,39,28,1,1
黒髪２丁目,1511,734,777,39,52,32,72,204,104,99,79,98,76,66,77,76,122,82,66,64,53,34,13,3
黒髪３丁目,759,339,420,19,19,14,39,108,63,52,42,33,45,36,49,45,42,34,39,36,29,13,1,1
黒髪４丁目,1128,586,542,40,43,24,60,153,83,66,63,73,52,63,49,60,67,59,65,45,41,13,6,3
黒髪５丁目,1555,775,780,78,72,58,88,174,98,89,88,109,98,72,72,72,101,65,75,64,51,21,9,1
黒髪６丁目,1907,946,961,59,45,69,74,175,118,114,102,98,110,121,105,128,145,129,110,94,69,35,7,0
黒髪７丁目,798,390,408,18,23,23,55,162,58,45,41,54,43,49,28,40,51,27,29,24,16,11,1,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1851,801,1050,74,82,86,94,71,111,92,96,126,118,110,138,120,121,96,81,80,91,40,22,2
神水２丁目,734,338,396,27,26,30,45,40,47,41,51,46,71,50,55,45,63,30,31,16,13,4,3,0
神水本町,1645,760,885,38,56,87,99,81,54,65,83,113,126,165,130,110,113,87,91,62,44,31,8,2
慶徳堀町,199,89,110,12,6,8,6,10,15,15,20,24,20,27,7,11,8,2,3,4,1,0,0,0
健軍１丁目,1383,622,761,76,62,71,66,66,63,87,101,106,103,106,87,92,82,65,51,46,38,12,2,1
健軍２丁目,1056,488,568,35,48,62,54,59,95,70,66,89,78,68,71,69,63,32,39,28,22,8,0,0
健軍３丁目,2669,1272,1397,99,116,127,170,150,145,165,181,214,202,228,185,179,157,118,91,67,49,17,8,1
健軍４丁目,1856,845,1011,83,85,72,84,88,104,114,153,143,144,123,114,106,144,89,81,65,42,18,4,0
健軍５丁目,195,95,100,12,10,11,6,6,6,10,9,20,9,18,8,14,10,14,13,9,5,5,0,0
健軍本町,2514,1189,1325,104,123,156,171,137,119,148,147,203,211,209,176,169,144,104,80,49,45,16,2,1
小糸山町,390,193,197,18,23,20,13,27,22,42,19,34,33,28,15,29,23,19,12,7,4,2,0,0
幸田１丁目,512,240,272,31,31,24,20,19,39,39,30,29,28,36,33,30,38,29,20,17,14,2,3,0
幸田２丁目,721,349,372,60,38,39,40,28,52,51,60,55,48,53,42,33,41,17,29,21,9,3,2,0
紺屋阿弥陀寺町,10,3,7,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,3,0,0,0,0
紺屋今町,111,42,69,4,1,2,2,23,12,6,10,6,9,5,2,4,6,10,3,5,1,0,0,0
紺屋町１丁目,84,40,44,6,7,9,4,1,1,8,8,12,11,1,4,6,4,1,1,0,0,0,0,0
紺屋町２丁目,50,25,25,1,1,1,1,2,5,6,7,7,0,1,3,2,2,1,3,5,2,0,0,0
紺屋町３丁目,115,53,62,6,4,3,3,13,14,9,11,9,6,7,4,6,3,3,5,8,1,0,0,0
子飼本町,602,302,300,21,22,21,31,76,30,31,45,36,38,27,30,32,46,26,27,26,23,8,6,0
国府１丁目,1331,613,718,49,59,46,43,55,81,82,83,107,97,87,95,74,100,61,73,63,45,25,5,1
国府２丁目,2026,867,1159,85,98,107,118,86,91,98,112,149,125,123,133,132,142,103,103,89,91,28,13,0
国府３丁目,2850,1322,1528,120,124,137,174,145,129,150,186,241,207,237,181,198,215,123,100,88,60,22,10,3
国府４丁目,1217,564,653,59,40,60,64,62,53,71,73,83,92,91,86,109,93,42,36,40,38,18,4,3
国府本町,1335,646,689,55,64,66,75,65,63,95,89,94,87,88,92,84,107,67,51,53,24,15,1,0
小沢町,464,213,251,24,19,15,22,15,26,27,35,48,28,32,20,21,39,24,25,19,18,4,1,2
古城町,42,18,24,1,1,0,0,1,0,0,1,2,1,6,2,2,6,6,5,6,2,0,0,0
壺川１丁目,802,361,441,32,32,33,32,38,33,40,56,48,49,47,50,62,72,44,45,39,33,10,6,1
壺川２丁目,663,318,345,30,50,36,43,30,22,42,43,49,45,37,43,36,39,24,32,31,17,12,1,1
湖東１丁目,422,206,216,23,25,14,21,17,29,27,31,35,15,34,41,29,19,16,9,17,11,7,2,0
湖東２丁目,1161,528,633,49,41,46,45,56,80,59,56,70,68,67,75,85,79,81,72,66,41,16,8,1
湖東３丁目,811,382,429,23,26,33,30,25,29,56,44,50,52,58,51,62,66,48,55,45,38,15,3,2
琴平１丁目,779,360,419,29,27,32,29,37,58,53,43,57,45,40,37,52,50,39,45,59,24,20,1,2
琴平２丁目,1006,490,516,52,42,56,55,39,83,80,72,71,59,62,50,68,76,49,28,28,23,6,6,1
琴平本町,1469,651,818,53,49,43,51,71,82,96,94,106,78,72,102,127,128,83,66,79,47,28,10,4
呉服町１丁目,86,36,50,2,4,4,3,7,3,3,3,5,9,5,3,4,5,11,8,4,2,1,0,0
呉服町２丁目,274,114,160,14,4,9,9,25,36,24,24,28,18,14,14,12,22,9,6,4,2,0,0,0
呉服町３丁目,324,143,181,28,18,15,12,10,24,34,26,38,26,23,17,14,17,10,6,0,4,1,1,0
米屋町１丁目,480,199,281,22,27,35,24,23,16,23,36,53,52,34,36,25,33,21,9,8,3,0,0,0
米屋町２丁目,240,104,136,5,6,4,11,13,7,11,11,18,15,20,29,21,21,10,20,10,7,1,0,0
米屋町３丁目,236,93,143,4,4,12,21,19,17,17,15,20,16,16,8,13,22,10,6,8,5,3,0,0
御領１丁目,1437,684,753,79,73,78,69,76,84,105,106,108,98,92,87,83,113,55,44,34,26,17,9,1
御領２丁目,1320,644,676,73,61,64,52,55,61,101,100,113,85,72,60,93,93,87,71,44,20,13,1,1
御領３丁目,1437,692,745,84,86,81,90,71,79,83,109,115,94,81,73,84,101,82,51,37,15,18,3,0
御領４丁目,295,142,153,14,15,8,15,15,24,19,23,19,20,24,18,32,14,6,14,8,4,2,1,0
御領５丁目,1041,519,522,79,49,37,57,49,81,120,89,85,59,42,48,75,50,46,31,24,12,6,1,1
御領６丁目,401,203,198,34,9,15,19,23,49,56,27,43,21,27,17,16,19,8,9,6,2,1,0,0
御領７丁目,491,246,245,35,47,29,16,35,43,55,53,45,34,23,22,14,11,7,12,5,4,1,0,0
護藤町,1585,758,827,95,90,62,62,71,61,103,122,106,76,78,103,118,133,86,73,63,46,28,8,1
細工町１丁目,122,54,68,3,5,3,8,10,17,11,1,7,10,7,10,5,6,4,6,4,3,2,0,0
細工町２丁目,58,29,29,2,1,3,4,3,7,3,3,3,3,5,5,3,3,4,2,1,2,1,0,0
細工町３丁目,167,68,99,9,4,6,4,10,8,6,16,7,10,13,12,11,10,10,14,7,7,1,1,1
細工町４丁目,238,98,140,9,9,13,13,13,10,13,4,20,19,17,11,20,28,13,9,7,6,4,0,0
細工町５丁目,50,27,23,4,2,0,2,2,1,6,8,5,4,1,2,5,3,3,1,0,1,0,0,0
栄町,471,207,264,12,20,28,26,27,11,14,23,23,33,29,33,35,31,27,30,22,28,15,3,1
桜木１丁目,819,382,437,35,33,39,71,48,36,47,51,69,75,53,49,38,55,35,36,25,13,8,3,0
桜木２丁目,766,362,404,39,47,43,45,26,38,50,54,62,47,38,53,47,48,40,34,26,21,6,2,0
桜木３丁目,912,443,469,59,49,62,68,38,39,48,61,80,75,63,55,43,54,30,31,23,24,7,2,1
桜木４丁目,1601,775,826,89,109,109,84,81,83,104,126,129,113,100,109,105,80,45,53,41,31,7,3,0
桜木５丁目,928,445,483,61,65,77,58,38,38,63,56,103,83,44,50,47,43,35,32,25,5,5,0,0
桜木６丁目,84,40,44,8,8,5,1,2,2,6,10,8,3,5,5,3,3,2,4,4,3,2,0,0
桜町,298,122,176,3,3,4,11,30,21,32,17,25,22,15,16,20,25,19,11,10,7,5,1,1
佐土原１丁目,1648,792,856,58,77,78,97,108,87,72,92,96,118,150,154,130,126,74,55,35,21,17,2,1
佐土原２丁目,404,205,199,23,39,26,21,19,8,20,44,30,27,35,15,19,28,21,13,7,6,2,1,0
佐土原３丁目,467,216,251,56,66,40,15,8,24,35,60,49,24,20,10,16,15,6,7,9,3,2,1,1
三郎１丁目,1234,568,666,51,41,43,66,67,73,64,77,89,82,78,80,105,94,54,67,43,39,17,4,0
三郎２丁目,815,368,447,25,25,31,44,28,19,33,39,55,54,47,54,43,64,55,53,70,57,16,2,1
島崎１丁目,2717,1204,1513,145,117,149,140,134,155,180,198,214,172,203,162,163,150,131,107,106,55,29,6,1
島崎２丁目,2638,1247,1391,107,101,125,145,124,143,141,182,208,183,165,159,176,207,131,116,115,61,38,10,1
島崎３丁目,1219,562,657,35,67,58,58,34,43,59,80,86,76,57,65,99,127,78,66,57,48,21,3,2
島崎４丁目,962,458,504,40,45,54,59,41,34,42,58,82,86,61,60,82,71,36,37,37,24,11,1,1
島崎５丁目,1784,824,960,89,76,71,88,63,79,110,114,114,99,96,103,152,177,96,90,70,73,19,5,0
島崎６丁目,1616,683,933,74,71,65,68,71,82,86,89,107,91,81,86,119,148,87,87,87,57,41,15,4
島崎７丁目,626,314,312,16,20,19,25,24,24,23,28,34,29,44,45,71,95,36,42,25,18,5,2,1
清水亀井町,879,389,490,42,55,56,80,46,38,37,50,59,67,47,34,52,66,52,34,41,16,5,2,0
清水東町,1380,663,717,84,62,62,66,53,83,109,97,106,84,69,80,61,89,69,69,66,44,22,3,2
清水本町,1496,701,795,64,73,80,74,61,60,84,105,124,100,105,81,96,129,62,69,59,40,19,10,1
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,19,9,10,0,2,1,3,0,0,0,1,5,3,1,0,0,2,1,0,0,0,0,0,0
清水万石１丁目,846,380,466,25,28,33,57,48,42,36,57,54,65,52,40,54,71,65,57,34,16,9,2,1
