町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
大江１丁目,2193,1083,1110,50,74,82,133,179,129,145,131,135,169,148,133,172,152,109,85,72,56,28,8,3
大江２丁目,1040,534,506,37,33,32,46,85,84,74,60,57,61,72,82,71,64,48,43,37,34,14,5,1
大江３丁目,1842,880,962,175,118,114,103,81,90,163,183,154,161,118,100,61,67,44,36,38,21,11,4,0
大江４丁目,1664,706,958,51,58,78,86,89,84,92,105,121,125,137,129,87,142,88,67,59,44,18,4,0
大江５丁目,859,358,501,26,32,21,54,78,38,37,35,54,62,67,57,52,63,58,40,38,30,13,4,0
大江６丁目,1809,817,992,87,116,110,108,107,80,79,126,202,178,139,87,85,89,61,52,42,38,19,4,0
大江本町,511,236,275,12,9,14,17,38,39,37,35,32,39,40,48,30,36,30,22,17,12,4,0,0
大窪１丁目,221,102,119,13,5,5,9,8,16,22,14,10,7,10,12,19,17,14,13,14,12,1,0,0
大窪２丁目,280,146,134,11,10,3,9,13,15,13,19,21,11,19,14,25,33,20,12,13,10,5,4,0
大窪３丁目,263,122,141,6,5,6,6,12,24,21,13,21,7,10,12,37,22,19,14,9,11,8,0,0
大窪４丁目,280,148,132,17,7,6,8,17,29,25,25,25,19,17,12,17,23,9,10,10,0,3,1,0
大窪５丁目,799,366,433,31,21,15,40,44,22,52,34,37,54,48,57,64,84,71,54,35,26,6,4,0
大鳥居町,221,115,106,6,7,6,7,5,13,15,7,12,11,10,21,22,23,10,8,17,17,2,1,1
岡田町,468,219,249,16,21,25,20,22,33,28,27,34,43,21,29,34,26,28,26,17,9,3,6,0
沖新町,1869,892,977,61,87,73,93,95,86,99,87,79,126,147,151,112,150,107,110,106,62,26,11,1
奥古閑町,903,456,447,64,31,46,48,41,61,64,59,58,55,62,69,71,56,21,29,25,23,14,5,1
小島上町,99,49,50,3,4,2,2,3,6,4,4,4,7,4,6,6,16,7,7,6,3,4,1,0
小島下町,626,306,320,21,23,23,29,24,29,33,37,33,24,35,44,53,70,30,40,38,27,10,3,0
尾ノ上１丁目,1970,906,1064,70,68,112,90,96,97,110,115,135,166,131,123,146,155,99,101,63,57,28,7,1
尾ノ上２丁目,1660,793,867,66,87,92,106,101,96,97,95,110,125,128,154,125,94,56,50,41,20,15,2,0
尾ノ上３丁目,1268,554,714,51,60,52,72,68,72,69,73,76,86,97,103,105,92,47,31,50,31,28,4,1
尾ノ上４丁目,2427,1126,1301,124,115,108,164,126,127,147,155,220,185,206,142,147,139,95,94,62,42,23,5,1
帯山１丁目,2670,1210,1460,105,131,144,164,139,95,136,155,185,200,177,166,172,215,132,116,117,75,36,8,2
帯山２丁目,1641,718,923,65,69,87,112,131,113,65,100,138,127,120,115,97,79,65,54,44,35,18,6,1
帯山３丁目,2854,1336,1518,115,159,201,173,136,113,130,158,230,227,184,186,158,198,111,103,111,102,49,9,1
帯山４丁目,2709,1256,1453,113,141,153,141,138,114,144,171,211,196,167,153,182,146,107,128,130,112,49,10,3
帯山５丁目,2434,1135,1299,75,92,118,132,125,118,102,120,148,158,146,193,184,184,116,128,123,117,45,8,2
帯山６丁目,959,439,520,50,59,52,40,29,42,46,71,63,73,61,51,74,64,38,35,56,33,20,2,0
帯山７丁目,2317,1101,1216,116,105,104,111,145,117,163,147,161,185,148,157,160,181,91,87,67,39,25,7,1
帯山８丁目,590,285,305,36,32,21,24,25,36,39,52,50,44,42,49,40,39,23,13,14,6,4,1,0
帯山９丁目,880,390,490,37,39,45,46,60,51,46,50,85,73,60,76,56,54,35,25,22,18,2,0,0
小峯１丁目,567,274,293,33,29,39,21,22,25,46,33,40,37,33,26,32,43,36,26,24,16,4,2,0
小峯２丁目,1083,487,596,50,40,46,64,49,67,78,73,91,72,81,66,76,83,62,36,28,11,7,3,0
小峯３丁目,1204,568,636,89,50,43,50,58,126,127,95,110,85,53,64,52,66,32,33,37,23,9,2,0
小峯４丁目,132,63,69,11,10,8,13,7,7,9,6,8,11,9,9,5,5,3,5,2,1,2,1,0
小山町,556,246,310,45,24,13,11,14,29,33,34,24,16,31,27,26,48,36,44,26,39,27,8,1
鹿帰瀬町,341,174,167,19,11,8,8,14,18,21,23,15,18,16,30,31,39,22,12,13,18,4,1,0
梶尾町,3701,1733,1968,181,168,172,198,190,158,196,231,268,222,250,256,269,262,180,158,150,120,54,16,2
鍛冶屋町,247,118,129,32,18,7,8,8,10,24,29,29,25,12,12,10,5,5,5,4,2,1,1,0
春日１丁目,1276,598,678,62,66,48,58,47,72,77,83,97,123,96,103,79,87,52,50,33,29,12,1,1
春日２丁目,544,271,273,49,16,5,14,13,29,57,64,53,44,34,38,38,39,16,10,8,9,8,0,0
春日３丁目,701,340,361,62,27,18,14,35,58,96,95,65,43,28,37,23,32,15,19,10,17,6,1,0
春日４丁目,1277,591,686,57,45,42,45,45,61,87,68,101,82,70,77,92,99,90,68,62,49,24,9,4
春日５丁目,455,229,226,13,14,24,14,14,13,11,17,36,41,29,39,30,50,45,33,10,12,8,2,0
春日６丁目,454,199,255,18,25,15,14,16,22,35,15,26,26,23,27,28,38,28,32,29,23,12,2,0
春日７丁目,1370,619,751,62,41,49,61,68,79,71,77,102,97,71,85,94,116,77,70,59,51,28,12,0
春日８丁目,715,336,379,30,49,36,26,29,23,31,38,57,45,56,44,51,45,33,41,44,26,7,3,1
鹿子木町,1376,602,774,86,80,83,107,76,66,64,85,131,95,71,67,73,93,65,51,38,27,13,4,1
釜尾町,179,84,95,8,6,2,1,9,12,8,5,5,6,6,16,19,27,8,9,14,14,4,0,0
上鍛冶屋町,170,60,110,4,5,1,8,12,12,24,5,10,12,10,8,19,21,9,5,3,2,0,0,0
上京塚町,73,38,35,0,1,0,1,7,14,7,7,9,3,13,1,4,1,0,3,2,0,0,0,0
上熊本１丁目,1173,554,619,28,37,50,58,49,48,50,70,79,85,80,80,94,116,94,56,41,36,14,7,1
上熊本２丁目,973,445,528,53,38,52,46,39,57,69,67,88,85,70,68,53,62,32,32,19,27,15,1,0
上熊本３丁目,1604,721,883,47,71,93,88,108,84,90,80,110,105,102,113,139,125,82,75,45,29,15,3,0
上水前寺１丁目,523,239,284,21,13,9,18,30,57,54,53,41,33,33,14,21,42,21,17,14,15,15,1,1
上水前寺２丁目,752,355,397,22,30,32,39,31,26,37,36,51,43,55,60,67,68,57,38,30,20,7,2,1
上通町,216,106,110,7,10,5,4,6,6,8,18,9,10,10,12,24,23,16,18,10,13,4,3,0
上南部町,858,428,430,39,46,52,45,44,32,50,48,63,64,62,55,40,64,50,38,38,17,7,4,0
上林町,364,180,184,7,8,13,10,17,10,7,11,26,20,14,30,15,46,32,27,32,24,11,4,0
辛島町,1019,481,538,100,80,76,58,41,61,81,94,81,60,57,32,36,53,35,23,26,12,11,2,0
川口町,1922,928,994,36,45,81,98,64,64,60,78,90,116,117,123,154,203,158,151,131,96,42,12,3
川尻１丁目,346,158,188,12,7,6,12,10,11,13,21,20,15,21,17,37,37,25,24,24,22,9,3,0
川尻２丁目,223,103,120,17,6,10,7,12,11,13,20,17,22,16,8,7,23,14,3,5,6,5,1,0
川尻３丁目,554,261,293,15,24,24,15,24,17,24,28,26,35,32,28,54,51,42,38,37,24,9,4,3
川尻４丁目,630,288,342,22,31,29,23,20,10,34,42,52,25,38,26,42,59,42,56,38,24,14,3,0
川尻５丁目,292,144,148,9,10,9,16,11,11,16,25,22,8,18,21,18,17,22,14,17,19,6,3,0
川尻６丁目,448,212,236,11,20,16,10,18,14,18,24,23,20,26,27,32,50,36,39,34,17,9,4,0
河内町大多尾,329,152,177,6,7,7,16,16,9,12,9,13,20,19,26,17,32,32,27,27,21,8,4,1
河内町面木,60,27,33,2,0,0,5,2,6,1,2,0,3,7,1,10,6,1,4,3,6,0,1,0
河内町河内,1427,670,757,42,31,46,51,66,48,43,68,69,78,87,90,114,158,100,92,109,73,46,12,4
河内町白浜,849,407,442,26,19,35,43,43,26,33,34,31,54,67,53,47,82,68,67,56,47,13,4,1
河内町岳,752,352,400,29,34,25,18,15,22,30,45,42,37,44,61,76,63,61,57,40,28,17,7,1
河内町東門寺,137,70,67,1,4,2,5,9,11,6,6,4,6,6,16,11,11,6,7,15,6,4,1,0
河内町野出,671,318,353,18,11,17,20,30,29,24,23,30,26,51,54,51,68,57,55,44,32,23,6,2
河内町船津,1864,906,958,71,73,51,73,71,58,95,79,68,105,131,130,133,166,133,127,138,86,62,13,1
川端町,53,29,24,3,0,0,1,10,5,8,8,0,3,6,1,2,4,0,0,0,1,1,0,0
河原町,173,80,93,6,8,16,7,6,2,8,9,21,19,14,16,11,5,5,8,8,2,2,0,0
北迫町,178,85,93,2,7,7,8,11,11,2,9,11,9,12,11,11,23,5,9,16,9,4,1,0
北千反畑町,448,198,250,10,12,20,12,20,24,33,34,49,30,24,16,26,41,23,22,28,15,4,4,1
京塚本町,1696,778,918,68,86,87,84,56,62,69,98,144,120,105,84,105,177,95,90,70,45,32,18,1
京町１丁目,1349,633,716,51,57,44,68,67,60,75,72,94,113,98,90,103,94,73,73,58,30,23,4,2
京町２丁目,1582,712,870,49,72,76,80,76,80,79,89,127,110,131,103,92,129,68,60,80,49,26,6,0
京町本丁,1256,575,681,69,86,65,63,58,44,56,84,118,115,97,91,84,58,47,43,38,25,12,3,0
草葉町,536,231,305,24,17,20,26,28,28,35,43,48,48,42,37,21,36,19,19,29,11,3,1,1
楠１丁目,1239,537,702,27,61,63,62,34,30,30,45,90,71,56,59,76,123,106,118,97,58,25,6,2
楠２丁目,667,304,363,16,10,28,31,26,28,26,27,35,41,32,34,46,72,41,66,53,40,12,2,1
楠３丁目,357,136,221,6,8,10,12,6,5,9,15,11,17,28,16,19,46,32,32,43,30,9,3,0
楠４丁目,766,346,420,14,14,24,30,25,29,25,31,37,42,49,50,59,82,83,67,59,33,9,3,1
楠５丁目,931,430,501,17,19,39,52,43,26,26,40,59,62,69,68,71,70,68,83,64,34,18,3,0
楠６丁目,562,261,301,34,38,47,35,21,19,24,33,64,46,28,27,26,34,29,25,19,8,4,1,0
楠７丁目,1124,510,614,26,42,62,72,53,43,49,54,61,95,83,89,76,78,67,77,64,21,9,1,2
楠８丁目,1030,491,539,52,44,62,71,60,48,53,45,73,98,95,47,54,62,60,54,33,11,5,2,1
楠野町,1118,527,591,39,57,63,47,49,52,61,57,68,64,72,70,81,110,74,57,48,31,13,5,0
九品寺１丁目,1175,562,613,39,37,30,28,78,99,113,92,81,85,75,74,66,93,65,44,31,29,9,6,1
九品寺２丁目,1115,491,624,46,55,56,53,71,75,66,102,95,104,68,58,69,69,31,32,22,21,15,6,1
九品寺３丁目,1593,717,876,76,62,57,66,115,106,130,93,105,98,123,96,93,99,59,77,70,39,23,4,2
九品寺４丁目,662,306,356,35,13,9,15,31,58,72,59,56,40,44,37,34,41,30,25,25,18,8,11,1
九品寺５丁目,1401,620,781,65,57,66,67,69,62,114,83,118,93,95,80,75,130,66,65,51,27,13,5,0
九品寺６丁目,1030,472,558,40,54,60,70,59,44,54,75,85,91,89,85,60,50,47,25,16,15,8,3,0
黒髪１丁目,1154,555,599,34,44,37,60,96,83,66,69,74,73,77,65,69,72,56,62,46,43,25,2,1
黒髪２丁目,1519,736,783,48,46,33,78,214,112,107,70,91,82,59,68,78,118,79,74,60,55,31,15,1
黒髪３丁目,739,334,405,23,19,18,33,99,63,49,41,38,43,27,48,47,45,32,37,33,31,12,1,0
黒髪４丁目,1173,596,577,45,45,30,73,150,91,60,65,79,63,61,48,61,68,56,66,47,33,23,6,3
黒髪５丁目,1521,763,758,67,79,58,92,184,86,79,77,98,111,75,74,67,93,58,69,71,49,24,8,2
黒髪６丁目,1900,947,953,49,51,64,82,172,131,103,101,97,109,118,111,120,156,122,111,91,72,27,12,1
黒髪７丁目,747,367,380,17,25,21,52,136,54,44,38,43,41,43,27,42,51,24,32,25,17,13,2,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1828,794,1034,70,78,78,94,72,98,86,94,130,125,106,131,121,130,99,89,75,86,44,21,1
神水２丁目,706,329,377,30,21,28,36,41,44,42,36,51,69,47,50,47,61,32,33,18,14,4,2,0
神水本町,1711,790,921,53,61,78,98,80,64,73,87,115,133,163,138,121,103,96,94,64,42,38,8,2
慶徳堀町,204,95,109,12,9,6,8,12,11,15,22,19,26,24,11,10,8,2,3,5,1,0,0,0
健軍１丁目,1373,621,752,70,70,61,75,56,61,84,92,113,105,105,97,82,74,74,53,50,32,15,3,1
健軍２丁目,1054,505,549,35,45,54,61,58,84,73,61,93,77,60,78,73,63,31,46,31,19,12,0,0
健軍３丁目,2571,1212,1359,89,108,128,154,149,143,120,166,200,199,230,184,181,160,124,94,70,47,21,3,1
健軍４丁目,1838,843,995,79,87,76,91,78,92,121,137,134,146,118,113,121,135,95,89,64,39,18,5,0
健軍５丁目,192,95,97,11,11,11,5,6,5,9,10,19,10,12,13,13,11,9,16,8,7,6,0,0
健軍本町,2368,1112,1256,87,105,151,158,122,115,117,133,185,212,190,190,145,153,104,84,56,41,17,2,1
小糸山町,382,187,195,23,20,21,14,20,23,31,24,34,32,25,21,25,24,19,13,5,5,3,0,0
幸田１丁目,510,244,266,33,29,22,27,23,29,36,31,24,24,35,39,31,38,26,24,18,16,3,2,0
幸田２丁目,717,348,369,57,38,34,44,35,42,53,47,64,49,53,38,37,42,16,27,21,15,3,1,1
紺屋阿弥陀寺町,9,3,6,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,4,0,0,0,0
紺屋今町,107,49,58,6,1,0,7,20,11,5,11,8,7,3,3,3,4,6,7,4,1,0,0,0
紺屋町１丁目,77,35,42,3,7,7,5,1,1,8,3,12,8,8,2,6,3,1,2,0,0,0,0,0
紺屋町２丁目,51,26,25,1,1,1,3,2,6,5,8,4,1,2,2,3,3,1,2,5,1,0,0,0
紺屋町３丁目,115,55,60,8,3,4,4,8,21,7,7,10,8,4,6,5,4,2,4,8,2,0,0,0
子飼本町,613,299,314,19,26,24,23,85,28,27,43,43,34,32,30,29,45,32,29,25,24,8,7,0
国府１丁目,1442,671,771,71,59,48,57,66,75,95,89,112,115,86,108,65,112,76,64,71,42,26,5,0
国府２丁目,1972,854,1118,80,92,99,118,86,79,83,109,142,141,118,129,137,136,105,102,89,75,42,9,1
国府３丁目,2817,1309,1508,115,122,139,168,137,131,160,166,229,218,216,189,196,203,127,118,87,59,24,8,5
国府４丁目,1134,529,605,57,43,51,65,52,41,73,81,81,76,75,87,94,82,52,37,34,26,22,4,1
国府本町,1337,658,679,61,52,68,68,70,68,92,86,105,86,89,89,86,95,72,51,53,22,21,3,0
小沢町,512,228,284,29,25,9,23,27,41,31,37,45,36,28,26,20,39,29,24,13,23,5,1,1
古城町,41,18,23,0,2,0,0,2,0,0,0,2,1,6,1,2,7,5,4,7,1,1,0,0
壺川１丁目,793,365,428,33,29,30,37,29,36,34,45,60,54,57,42,55,73,47,42,38,32,13,5,2
壺川２丁目,668,324,344,34,38,39,36,32,28,39,42,56,43,44,43,34,35,28,31,31,23,9,2,1
湖東１丁目,410,202,208,22,20,17,20,17,22,24,31,29,16,32,35,36,21,20,10,13,15,7,3,0
湖東２丁目,1182,553,629,47,48,46,41,60,71,66,62,70,72,68,73,86,83,81,76,66,41,16,8,1
湖東３丁目,821,383,438,26,25,34,34,24,33,43,46,51,53,59,52,60,70,50,56,50,34,15,4,2
琴平１丁目,757,356,401,28,19,32,26,45,51,51,55,52,43,42,35,48,50,33,45,55,27,19,1,0
琴平２丁目,990,478,512,51,38,58,62,42,62,74,71,78,66,50,53,63,83,48,26,32,21,8,4,0
琴平本町,1492,677,815,59,51,49,55,67,89,111,98,95,93,72,88,108,142,88,64,76,46,29,8,4
呉服町１丁目,82,35,47,2,1,4,4,4,4,3,4,4,8,5,2,5,4,9,5,9,2,3,0,0
呉服町２丁目,296,133,163,13,5,10,7,27,37,29,29,29,23,14,13,14,21,10,9,3,2,1,0,0
呉服町３丁目,329,142,187,27,15,14,13,15,18,37,34,33,31,21,14,14,17,12,8,0,4,1,1,0
米屋町１丁目,479,201,278,19,31,29,31,22,18,22,36,43,58,35,34,23,38,17,11,6,6,0,0,0
米屋町２丁目,246,107,139,3,7,4,12,11,9,12,8,18,18,19,29,22,21,13,15,15,9,0,1,0
米屋町３丁目,250,100,150,6,5,13,21,14,22,15,20,21,13,15,17,12,19,16,5,9,3,4,0,0
御領１丁目,1280,611,669,59,57,61,62,65,70,95,83,94,93,83,93,74,104,60,46,30,25,17,8,1
御領２丁目,1339,645,694,77,68,69,52,55,47,108,96,122,107,77,52,83,87,81,79,38,26,12,3,0
御領３丁目,1411,690,721,79,78,79,89,72,74,81,103,103,98,91,70,70,107,79,58,47,14,17,2,0
御領４丁目,297,138,159,16,15,7,15,14,29,26,15,23,18,20,23,27,16,6,14,5,6,2,0,0
御領５丁目,1071,534,537,82,70,39,46,52,75,118,96,99,55,48,44,63,55,55,29,25,13,5,1,1
御領６丁目,382,205,177,28,12,12,18,23,36,56,28,34,25,24,21,19,14,14,9,5,3,1,0,0
御領７丁目,508,249,259,41,38,30,23,32,41,59,43,57,30,22,31,13,15,5,13,8,4,3,0,0
護藤町,1586,757,829,97,93,66,63,68,68,91,125,109,78,82,94,114,134,88,82,65,37,28,4,0
細工町１丁目,121,56,65,10,5,2,5,16,8,15,4,9,5,5,7,6,4,6,2,6,3,3,0,0
細工町２丁目,50,27,23,1,1,2,2,1,9,4,4,1,4,3,3,5,2,4,3,0,1,0,0,0
細工町３丁目,161,64,97,5,6,7,5,10,5,7,13,11,7,12,13,9,9,13,11,8,7,2,1,0
細工町４丁目,222,91,131,8,7,12,10,6,12,13,2,20,24,12,15,12,26,14,11,6,4,7,1,0
細工町５丁目,50,24,26,3,1,1,1,1,2,5,9,4,3,1,3,7,4,1,2,1,1,0,0,0
栄町,447,196,251,8,20,23,25,23,16,18,19,20,32,24,31,30,40,22,32,20,25,17,2,0
桜木１丁目,781,365,416,41,33,32,61,52,44,36,54,61,68,62,43,44,42,31,31,25,10,7,3,1
桜木２丁目,719,341,378,37,44,39,41,25,31,42,54,45,48,38,45,47,48,40,32,32,22,8,1,0
桜木３丁目,941,458,483,47,52,63,68,56,40,45,57,86,74,70,56,45,53,35,28,29,26,6,4,1
桜木４丁目,1604,775,829,85,113,121,84,76,78,85,128,127,123,94,101,116,86,53,57,34,34,7,2,0
桜木５丁目,936,441,495,56,58,76,61,44,44,52,58,78,91,55,63,46,41,34,34,29,12,4,0,0
桜木６丁目,92,45,47,9,9,6,1,1,3,4,11,9,2,8,5,4,5,1,3,6,2,3,0,0
桜町,285,116,169,5,3,4,9,33,24,17,22,20,24,11,20,13,24,21,13,8,7,6,1,0
佐土原１丁目,1610,771,839,57,69,71,94,96,73,74,82,97,117,139,145,140,141,73,53,45,23,19,2,0
佐土原２丁目,567,284,283,56,63,32,18,30,16,43,62,53,34,34,21,18,29,19,17,11,6,3,2,0
佐土原３丁目,508,238,270,60,72,50,15,9,24,38,61,60,28,20,12,14,14,6,8,9,4,3,1,0
三郎１丁目,1269,581,688,48,54,41,64,63,65,75,71,89,81,82,80,106,102,63,60,65,31,24,4,1
三郎２丁目,832,377,455,27,28,30,42,39,21,29,45,58,54,47,56,44,62,47,60,55,70,16,1,1
島崎１丁目,2668,1178,1490,141,106,131,150,127,166,163,181,230,170,192,165,153,159,115,117,115,52,30,4,1
島崎２丁目,2570,1216,1354,97,108,111,134,128,147,143,165,196,187,166,151,163,204,119,130,108,71,30,11,1
島崎３丁目,1206,549,657,33,62,59,60,40,28,62,73,82,81,59,63,87,128,79,69,62,51,20,6,2
島崎４丁目,983,470,513,42,43,51,60,43,41,54,53,76,87,72,53,75,84,44,34,33,25,11,1,1
島崎５丁目,1740,814,926,81,75,77,69,61,73,103,113,112,104,87,105,132,184,103,87,75,64,28,7,0
島崎６丁目,1622,695,927,86,66,70,76,71,75,83,96,109,94,73,81,106,148,95,89,83,59,39,17,6
島崎７丁目,632,313,319,12,20,23,23,23,25,19,29,35,26,45,44,61,102,52,32,33,21,5,2,0
清水亀井町,877,386,491,45,48,53,78,55,28,46,46,49,71,51,33,51,66,56,32,43,18,6,2,0
清水東町,1429,684,745,82,68,61,67,64,90,113,98,115,95,60,86,65,92,73,60,63,51,19,4,3
清水本町,1437,678,759,53,75,83,74,52,51,73,101,121,97,101,83,82,127,69,66,60,44,16,9,0
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,19,9,10,0,1,2,3,0,0,0,1,4,3,2,0,0,2,1,0,0,0,0,0,0
清水万石１丁目,866,383,483,26,24,29,56,58,42,40,55,51,69,59,51,48,71,66,50,42,13,10,5,1
