町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
内坪井町,678,303,375,18,19,36,45,36,36,37,41,44,62,61,37,29,34,39,39,28,18,12,6,1
江越１丁目,820,416,404,41,19,25,36,59,65,69,54,45,58,81,77,60,47,28,27,14,10,4,0,1
江越２丁目,275,131,144,8,17,22,15,10,6,10,16,26,28,20,8,16,10,24,22,6,6,4,1,0
画図町大字上無田,8,5,3,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,3,0,0,0,0
画図町大字重富,2610,1219,1391,114,148,229,133,85,65,94,121,196,231,161,121,156,179,188,183,92,65,37,11,1
画図町大字下江津,13,6,7,0,1,1,1,0,0,2,0,2,0,0,0,1,1,0,2,0,1,1,0,0
画図町大字下無田,1390,669,721,94,106,86,66,47,55,104,125,94,90,78,53,57,56,94,82,46,32,20,4,1
画図町大字所島,929,443,486,48,57,61,64,40,27,40,61,54,62,61,43,51,52,73,51,28,24,21,8,3
江津１丁目,1227,567,660,36,37,41,54,62,51,59,55,83,62,91,82,94,107,79,72,70,47,34,9,2
江津２丁目,280,129,151,7,10,12,12,9,9,13,12,13,18,19,25,19,20,14,25,27,12,3,1,0
榎町,2091,1023,1068,58,109,123,95,97,78,86,93,119,140,160,145,138,154,149,140,102,60,32,10,3
大江１丁目,2165,1075,1090,50,52,68,80,224,162,99,106,133,128,160,152,132,151,147,135,89,43,37,14,3
大江２丁目,1577,791,786,70,121,107,76,84,76,82,114,129,134,101,83,89,71,68,65,41,42,18,4,2
大江３丁目,1964,936,1028,94,155,175,119,126,72,78,113,182,167,166,112,107,79,62,58,42,25,23,5,4
大江４丁目,1659,720,939,41,61,80,84,92,90,73,74,102,138,132,118,124,90,90,117,68,47,27,10,1
大江５丁目,727,326,401,12,15,25,41,50,32,38,26,40,36,65,71,65,37,60,51,27,25,6,4,1
大江６丁目,1717,762,955,45,63,113,118,108,86,57,63,98,165,179,147,112,85,87,66,62,31,20,9,3
大江本町,515,225,290,20,16,20,16,28,29,32,36,33,33,39,36,39,37,34,25,19,14,8,1,0
大窪１丁目,208,93,115,7,5,2,9,15,12,22,5,19,13,10,10,9,16,13,15,10,6,10,0,0
大窪２丁目,266,142,124,2,4,6,4,12,17,12,13,11,18,19,14,24,21,34,28,6,10,8,1,2
大窪３丁目,309,161,148,10,10,11,10,16,17,14,27,22,24,22,12,10,17,29,28,12,10,6,2,0
大窪４丁目,297,150,147,9,4,7,5,17,35,30,23,23,23,26,18,12,11,21,16,10,4,2,1,0
大窪５丁目,676,316,360,14,17,24,18,19,25,23,28,42,35,34,54,45,56,72,65,60,27,9,8,1
大鳥居町,184,93,91,4,6,9,2,6,2,8,13,9,8,9,11,13,20,21,13,11,6,8,5,0
岡田町,458,216,242,13,15,17,21,32,26,26,22,26,34,36,34,24,27,28,26,22,17,9,1,2
沖新町,1624,773,851,50,57,81,70,78,63,64,70,74,81,91,133,149,130,95,113,90,74,49,10,2
奥古閑町,837,411,426,37,52,35,40,37,55,44,49,63,41,57,63,53,62,56,36,18,21,14,2,2
小島上町,87,44,43,3,1,4,2,2,0,6,4,2,7,3,8,1,8,8,14,7,4,3,0,0
小島下町,525,267,258,9,16,18,23,21,16,16,20,28,38,25,28,36,45,56,50,33,26,14,7,0
尾ノ上１丁目,1793,837,956,67,60,91,74,99,86,83,102,108,154,146,107,112,107,118,118,71,50,31,8,1
尾ノ上２丁目,1373,635,738,30,52,80,80,65,45,54,75,91,84,95,92,116,141,108,68,40,36,17,3,1
尾ノ上３丁目,1153,491,662,41,42,44,51,56,42,47,62,64,86,69,85,101,103,81,71,42,26,29,9,2
尾ノ上４丁目,2296,1068,1228,69,61,113,118,124,109,134,134,140,153,211,179,178,134,121,112,107,52,31,14,2
帯山１丁目,2454,1111,1343,60,101,131,132,121,95,83,107,132,161,189,192,170,149,176,182,119,75,56,20,3
帯山２丁目,1623,753,870,79,64,70,91,85,95,115,110,101,119,116,117,115,89,77,58,58,30,22,11,1
帯山３丁目,2790,1322,1468,100,162,186,179,158,102,112,122,188,216,231,185,167,165,156,126,95,67,50,21,2
帯山４丁目,2656,1251,1405,111,133,160,152,127,108,123,140,150,211,197,188,163,162,146,119,88,89,59,27,3
帯山５丁目,2214,1017,1197,76,96,109,116,90,73,99,111,131,137,151,131,146,196,148,137,114,77,50,22,4
帯山６丁目,974,472,502,44,51,58,44,65,40,40,61,65,64,55,66,62,56,64,53,24,32,22,6,2
帯山７丁目,2299,1102,1197,92,105,90,119,123,115,107,105,154,168,162,176,157,144,159,131,97,55,29,10,1
帯山８丁目,490,241,249,13,12,27,23,27,33,24,21,24,27,40,40,43,37,37,31,16,4,9,1,1
帯山９丁目,801,359,442,19,26,30,40,43,47,30,44,42,60,72,60,74,70,51,32,28,17,12,4,0
小峯１丁目,623,300,323,29,34,42,41,35,14,27,29,56,55,40,29,38,31,28,41,24,14,11,3,2
小峯２丁目,1198,562,636,35,63,55,52,61,83,45,78,91,90,99,100,67,66,65,60,52,18,13,4,1
小峯３丁目,1206,561,645,67,60,43,43,71,95,96,106,86,99,69,74,55,66,48,48,32,25,16,5,2
小峯４丁目,697,355,342,92,92,57,18,21,41,65,94,75,38,27,19,19,5,13,10,6,2,1,2,0
小山町,708,337,371,46,59,46,20,15,13,37,68,59,39,16,27,35,42,36,47,41,29,22,9,2
鹿帰瀬町,338,172,166,17,21,20,8,10,8,20,22,28,19,16,15,19,23,38,22,16,7,6,3,0
梶尾町,4112,1944,2168,210,217,202,182,169,217,251,223,258,280,265,288,270,258,254,192,160,111,78,22,5
鍛冶屋町,212,102,110,3,12,20,9,5,5,5,6,24,20,28,22,20,11,10,4,3,3,1,1,0
春日１丁目,1212,561,651,24,27,51,64,72,70,62,63,66,91,98,108,87,102,72,57,47,29,16,4,2
春日２丁目,970,460,510,73,42,20,27,40,71,114,83,70,90,68,50,69,31,45,34,20,11,6,5,1
春日３丁目,1128,540,588,59,46,37,31,65,107,99,94,104,106,99,78,43,41,39,32,23,15,8,2,0
春日４丁目,1182,561,621,31,47,58,48,54,62,52,56,61,87,98,65,64,75,78,88,68,44,31,11,4
春日５丁目,670,327,343,50,53,22,14,19,22,55,50,49,50,53,44,45,39,24,38,26,10,4,3,0
春日６丁目,431,193,238,12,18,24,21,14,14,21,31,18,15,33,32,14,34,37,36,25,18,9,3,2
春日７丁目,1680,762,918,104,79,59,58,88,112,159,134,77,107,107,103,97,80,86,77,62,44,31,13,3
春日８丁目,810,373,437,36,39,54,48,24,36,48,52,47,63,46,48,56,36,56,35,29,32,20,5,0
鹿子木町,1158,515,643,48,56,64,62,67,59,55,67,70,71,94,67,49,66,78,79,52,28,20,5,1
釜尾町,160,84,76,3,4,7,3,9,5,8,1,8,10,7,6,10,18,22,13,8,5,5,8,0
上鍛冶屋町,223,92,131,7,5,3,9,10,21,20,16,11,9,17,21,11,17,17,18,6,4,0,1,0
上京塚町,99,42,57,1,0,0,2,11,15,9,6,9,6,8,14,6,5,3,1,1,0,2,0,0
上熊本１丁目,1424,655,769,53,64,44,62,49,57,52,82,119,107,117,90,88,87,111,108,66,40,22,5,1
上熊本２丁目,1157,545,612,58,32,30,42,58,83,108,82,80,82,96,94,66,68,64,39,25,21,17,10,2
上熊本３丁目,1849,822,1027,70,88,85,99,140,86,88,109,118,115,137,101,106,146,127,96,73,42,18,4,1
上水前寺１丁目,608,273,335,30,14,8,20,40,61,68,44,42,49,36,37,18,20,21,33,23,19,15,10,0
上水前寺２丁目,682,319,363,16,16,27,33,31,21,23,25,45,45,50,46,52,58,55,52,42,29,13,3,0
上通町,211,103,108,3,7,11,14,8,6,3,8,15,17,14,11,9,16,18,17,16,8,6,4,0
上南部町,806,383,423,27,31,44,34,40,30,42,41,54,46,61,63,60,45,50,56,34,23,19,6,0
上林町,280,148,132,4,4,5,9,7,6,9,5,5,12,28,15,21,25,24,41,22,26,8,1,3
辛島町,1028,484,544,42,72,77,67,68,56,40,77,77,76,82,60,51,29,40,50,26,24,12,2,0
川口町,1526,746,780,25,27,45,46,53,45,45,54,60,76,102,103,102,134,157,166,115,98,53,18,2
川尻１丁目,296,140,156,2,12,13,9,5,8,6,10,12,24,23,23,17,23,34,22,28,11,9,5,0
川尻２丁目,199,90,109,5,12,9,6,9,15,4,12,14,17,17,20,10,9,13,12,9,4,1,1,0
川尻３丁目,534,252,282,18,24,30,26,16,13,18,21,31,31,32,35,22,32,58,40,31,28,23,4,1
川尻４丁目,560,255,305,11,22,30,27,23,11,23,15,24,47,38,25,30,35,45,46,39,49,14,6,0
川尻５丁目,241,114,127,5,9,12,10,10,8,6,10,16,22,19,11,12,16,18,18,19,12,3,4,1
川尻６丁目,410,184,226,11,18,13,17,12,10,13,21,19,31,26,23,22,29,31,43,31,23,11,3,3
河内町大多尾,262,118,144,3,7,5,6,8,6,2,11,10,12,11,23,21,18,23,24,34,20,12,5,1
河内町面木,28,15,13,0,0,0,0,0,0,1,0,1,1,0,4,2,2,9,2,1,2,1,2,0
河内町河内,1130,536,594,18,31,35,27,37,30,30,30,38,63,72,64,103,89,112,135,85,71,39,19,2
河内町白浜,739,360,379,10,21,26,21,36,22,23,27,36,34,33,66,58,48,62,67,63,47,31,7,1
河内町岳,666,316,350,7,20,41,23,20,13,18,21,36,49,44,32,52,60,70,62,38,40,16,3,1
河内町東門寺,107,54,53,4,5,5,1,2,2,8,5,5,4,4,6,12,10,10,6,4,5,8,1,0
河内町野出,564,268,296,16,21,13,7,20,14,17,24,24,20,27,35,55,49,51,47,43,40,30,7,4
河内町船津,1561,756,805,34,55,73,52,42,58,47,61,78,70,77,114,125,138,131,139,105,87,51,19,5
川端町,54,26,28,0,4,1,3,8,7,4,1,6,4,5,4,1,1,2,3,0,0,0,0,0
河原町,148,65,83,4,0,6,13,10,3,3,3,6,10,24,13,17,8,10,3,5,6,3,1,0
北迫町,215,95,120,12,19,12,11,8,5,14,17,13,16,6,8,14,6,16,13,6,11,6,1,1
北千反畑町,426,190,236,8,8,10,15,51,31,30,22,15,39,42,19,15,23,33,28,17,9,7,1,3
京塚本町,1651,782,869,50,86,93,94,78,36,52,75,112,135,127,107,100,100,112,130,81,44,26,10,3
京町１丁目,1247,593,654,24,41,54,50,61,54,36,54,81,93,96,105,97,64,96,87,69,43,27,11,4
京町２丁目,1782,811,971,67,92,90,101,61,96,81,93,128,145,137,111,132,83,107,100,61,56,32,7,2
京町本丁,1222,556,666,40,60,79,69,53,49,33,51,76,101,139,89,88,84,79,49,32,24,16,11,0
草葉町,516,225,291,6,14,17,18,42,36,28,22,34,39,51,41,38,22,37,22,24,9,14,1,1
楠１丁目,1209,502,707,36,50,49,52,42,27,34,71,59,58,80,59,72,77,114,116,95,83,26,9,0
楠２丁目,741,334,407,17,20,24,18,22,27,34,42,39,36,52,58,32,62,69,65,51,46,22,5,0
楠３丁目,309,120,189,2,9,7,12,7,6,2,4,14,13,16,20,14,18,25,52,37,27,20,3,1
楠４丁目,611,268,343,9,11,10,18,21,10,14,26,23,16,41,32,39,47,72,84,77,38,15,6,2
楠５丁目,853,395,458,29,20,23,28,32,35,30,29,33,55,48,67,79,58,65,59,70,61,24,7,1
楠６丁目,563,265,298,20,23,36,42,39,26,37,25,26,45,57,39,38,21,16,28,16,20,8,1,0
楠７丁目,1012,452,560,22,37,35,49,65,44,33,50,52,63,68,82,68,73,64,59,63,51,28,5,1
楠８丁目,1017,501,516,44,41,37,36,52,64,61,56,50,57,64,90,74,54,61,51,61,37,19,8,0
楠野町,1121,549,572,31,54,56,56,41,45,48,49,72,77,75,60,73,80,73,93,75,33,16,13,1
九品寺１丁目,1408,710,698,52,35,31,41,95,138,116,107,110,100,116,91,81,63,62,82,36,32,15,5,0
九品寺２丁目,1242,564,678,45,36,49,60,91,87,80,71,96,102,108,91,65,73,71,53,24,22,12,5,1
九品寺３丁目,1688,793,895,64,72,67,69,116,115,92,95,115,120,112,120,117,96,86,78,62,62,18,11,1
九品寺４丁目,697,342,355,29,27,22,14,50,50,68,49,42,57,57,46,46,36,21,31,22,18,9,2,1
九品寺５丁目,1719,796,923,74,101,62,80,86,92,88,124,125,145,130,96,110,86,97,99,57,44,17,6,0
九品寺６丁目,1017,487,530,37,37,41,68,59,56,64,45,56,91,86,94,86,68,39,35,29,10,10,6,0
黒髪１丁目,1080,518,562,31,39,32,46,120,70,54,73,59,60,80,81,61,74,52,54,42,33,16,2,1
黒髪２丁目,1459,756,703,22,29,35,73,291,104,69,50,59,79,96,79,76,79,65,100,63,47,27,14,2
黒髪３丁目,726,342,384,19,26,23,39,102,54,44,39,47,42,36,36,28,52,33,32,27,23,14,8,2
黒髪４丁目,1113,560,553,20,24,37,60,186,96,58,33,56,77,59,65,63,44,52,66,40,47,22,7,1
黒髪５丁目,1394,688,706,21,40,66,99,175,96,55,44,71,86,107,85,60,72,69,75,59,64,30,14,6
黒髪６丁目,1809,934,875,43,44,42,81,155,126,89,85,95,101,124,110,129,123,123,126,93,75,29,15,1
黒髪７丁目,670,358,312,6,11,24,30,128,53,30,28,32,39,52,39,40,33,38,30,21,21,9,5,1
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1839,818,1021,51,70,65,75,108,94,87,100,101,123,125,114,111,143,128,124,83,57,52,26,2
神水２丁目,691,323,368,27,25,21,23,38,44,35,58,36,38,53,63,38,52,39,47,27,15,9,3,0
神水本町,1853,834,1019,55,90,89,79,70,60,62,119,113,124,147,156,164,134,115,91,77,54,33,19,2
慶徳堀町,173,85,88,2,9,6,6,11,11,7,8,16,8,27,15,23,9,12,1,1,1,0,0,0
健軍１丁目,1384,649,735,58,64,73,68,79,88,76,67,92,101,105,94,104,85,54,57,55,33,20,8,3
健軍２丁目,1053,508,545,49,37,50,50,62,71,64,80,53,83,82,81,58,70,62,40,20,27,8,6,0
健軍３丁目,2438,1159,1279,60,77,92,116,128,163,129,142,119,161,189,209,211,173,141,124,93,66,29,15,1
健軍４丁目,1865,861,1004,69,66,77,106,98,93,110,117,105,162,142,128,117,110,101,103,72,54,31,4,0
健軍５丁目,206,97,109,9,9,13,14,8,7,9,7,15,17,17,9,17,9,10,9,13,6,5,3,0
健軍本町,2434,1150,1284,83,106,104,124,129,124,127,137,150,166,210,197,174,181,144,112,83,57,18,7,1
小糸山町,739,361,378,74,62,38,32,22,63,62,70,56,52,44,29,27,21,32,20,20,11,4,0,0
幸田１丁目,461,215,246,23,19,23,28,12,17,27,27,27,29,31,25,40,32,30,26,22,12,10,0,1
幸田２丁目,637,314,323,39,24,35,26,36,53,40,30,30,39,59,48,42,21,38,31,15,20,6,5,0
紺屋阿弥陀寺町,10,3,7,0,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,1,1,0,0
紺屋今町,87,46,41,0,1,1,3,15,10,12,5,5,5,7,7,1,3,1,2,5,3,1,0,0
紺屋町１丁目,111,50,61,1,5,6,5,9,16,9,8,14,6,14,5,2,6,3,1,1,0,0,0,0
紺屋町２丁目,103,44,59,5,4,2,2,3,10,7,8,17,13,8,3,6,5,1,3,1,3,1,1,0
紺屋町３丁目,119,51,68,4,5,6,5,9,8,6,18,7,12,9,7,7,3,4,3,2,1,3,0,0
子飼本町,606,318,288,11,10,19,66,104,30,16,29,35,46,34,34,20,24,28,31,29,17,14,8,1
国府１丁目,1392,659,733,43,49,53,57,66,79,71,88,89,82,114,91,92,88,73,93,58,50,46,7,3
国府２丁目,2017,874,1143,83,106,86,113,84,73,125,130,129,106,163,124,132,139,104,106,97,63,32,18,4
国府３丁目,2944,1346,1598,92,135,140,129,159,189,151,164,157,197,231,210,221,189,176,159,103,64,55,21,2
国府４丁目,1245,575,670,50,60,70,69,71,64,54,76,98,92,89,76,72,81,76,72,27,21,15,9,3
国府本町,1387,655,732,75,61,72,76,66,81,89,88,96,96,87,91,73,86,69,73,44,38,20,6,0
小沢町,598,251,347,22,25,17,23,37,45,37,45,48,44,46,34,28,24,24,34,24,18,16,6,1
古城町,36,17,19,0,0,2,1,0,0,2,0,0,1,3,4,4,0,3,2,6,4,4,0,0
壺川１丁目,717,334,383,22,25,22,38,28,40,25,32,35,51,48,57,50,49,55,53,38,22,20,6,1
壺川２丁目,700,337,363,29,31,45,49,39,33,29,39,52,54,49,53,31,36,36,29,23,16,19,8,0
湖東１丁目,382,183,199,13,19,19,22,18,17,13,31,20,35,21,24,27,33,26,19,9,6,6,4,0
湖東２丁目,1318,630,688,62,57,76,60,47,45,62,90,84,100,102,72,70,78,80,81,72,49,23,6,2
湖東３丁目,780,368,412,24,33,30,27,29,20,40,33,41,51,60,57,56,56,59,54,48,28,26,7,1
琴平１丁目,751,375,376,19,22,24,29,62,63,52,45,31,50,53,55,34,36,49,42,29,27,25,3,1
琴平２丁目,864,415,449,30,29,31,37,51,75,45,54,65,51,56,51,53,45,56,61,37,20,12,5,0
琴平本町,1399,662,737,33,35,49,53,89,95,70,90,90,86,90,75,71,105,118,102,63,45,30,9,1
呉服町１丁目,75,28,47,1,4,2,5,2,3,2,1,8,6,3,8,2,2,2,5,9,6,2,2,0
呉服町２丁目,329,143,186,11,19,11,6,17,29,36,27,29,25,36,12,19,10,15,15,8,4,0,0,0
呉服町３丁目,327,130,197,17,23,15,17,13,13,17,22,28,30,29,36,18,10,12,13,10,3,1,0,0
米屋町１丁目,441,179,262,5,11,24,30,26,12,13,16,23,38,47,39,36,35,34,23,14,10,4,1,0
米屋町２丁目,271,120,151,12,4,4,6,19,25,19,18,14,20,14,17,21,26,14,12,11,11,3,1,0
米屋町３丁目,218,95,123,5,2,2,10,18,17,18,7,15,14,17,15,16,16,13,17,6,6,2,2,0
御領１丁目,1258,618,640,51,58,49,42,65,67,69,67,91,86,98,72,74,82,76,78,52,42,29,9,1
御領２丁目,1578,725,853,78,101,81,62,51,77,93,99,120,125,119,89,67,81,82,100,76,41,24,9,3
御領３丁目,1305,627,678,58,59,85,57,68,67,67,79,87,92,108,74,78,47,75,79,61,43,18,3,0
御領４丁目,326,157,169,35,21,7,14,18,20,38,24,9,17,16,17,29,11,19,11,10,8,2,0,0
御領５丁目,1279,627,652,76,85,75,52,54,103,99,107,97,108,71,73,46,48,61,52,36,22,10,4,0
御領６丁目,360,209,151,19,12,5,8,17,34,38,32,27,27,35,25,23,15,11,15,5,8,1,3,0
御領７丁目,533,267,266,26,23,26,26,52,66,58,37,37,41,36,23,25,16,14,9,9,8,1,0,0
護藤町,1916,938,978,109,178,131,80,55,63,101,150,168,128,98,101,93,102,103,108,72,47,22,6,1
細工町１丁目,118,49,69,3,9,9,3,11,13,13,10,5,5,7,6,6,5,4,4,5,0,0,0,0
細工町２丁目,56,30,26,0,0,2,3,5,6,1,6,4,4,3,2,6,3,5,1,5,0,0,0,0
細工町３丁目,141,55,86,6,6,3,1,5,4,8,9,5,13,8,11,12,7,9,13,10,8,1,1,1
細工町４丁目,195,80,115,1,6,6,5,7,4,5,9,9,7,22,19,12,12,24,23,7,8,5,2,2
細工町５丁目,54,23,31,2,0,1,3,3,2,4,1,6,7,4,6,3,3,4,3,2,0,0,0,0
栄町,396,172,224,7,10,20,21,16,9,14,19,19,26,17,29,29,31,40,33,23,16,9,5,3
桜木１丁目,818,376,442,23,56,55,37,29,43,51,47,71,61,54,70,54,37,43,35,18,20,8,5,1
桜木２丁目,769,365,404,37,51,51,41,38,39,48,48,47,56,44,44,41,34,40,32,41,19,10,7,1
桜木３丁目,931,437,494,39,53,52,46,59,41,33,48,61,88,80,59,54,47,43,45,34,21,19,8,1
桜木４丁目,1599,772,827,57,74,113,112,81,66,83,96,106,131,139,101,96,78,95,68,42,34,23,3,1
桜木５丁目,909,419,490,43,54,56,63,55,50,56,48,54,54,84,73,45,46,37,34,25,23,6,1,2
桜木６丁目,136,67,69,6,14,16,10,7,1,6,12,13,14,8,1,6,8,6,2,1,2,2,1,0
桜町,494,232,262,20,20,11,7,20,40,44,29,33,41,33,34,33,27,40,26,22,10,2,1,1
佐土原１丁目,1566,756,810,34,70,79,66,61,62,70,84,104,95,103,113,152,142,127,95,54,36,15,3,1
佐土原２丁目,641,321,320,26,62,71,45,22,17,22,44,60,66,35,38,35,15,21,24,18,16,3,1,0
佐土原３丁目,1016,485,531,90,120,114,71,36,23,56,107,91,107,72,26,26,16,25,13,9,7,4,3,0
三郎１丁目,1121,526,595,27,39,28,47,55,54,36,46,54,69,86,75,82,82,88,89,65,53,30,11,5
三郎２丁目,852,416,436,33,40,38,37,46,39,27,40,58,58,56,56,51,64,44,44,42,37,34,7,1
島崎１丁目,2358,1048,1310,94,99,93,92,152,139,140,143,154,157,181,148,160,129,138,120,105,63,29,17,5
島崎２丁目,2576,1176,1400,106,89,103,108,152,144,143,137,145,173,191,195,169,131,162,140,133,78,58,15,4
島崎３丁目,1115,503,612,35,43,51,59,40,32,32,44,74,70,70,73,67,75,103,107,60,46,21,12,1
島崎４丁目,903,418,485,32,37,48,43,45,27,34,38,57,63,81,65,62,54,78,58,27,25,21,7,1
島崎５丁目,1719,828,891,61,79,74,76,62,61,62,85,123,125,123,101,99,114,149,132,89,54,24,25,1
島崎６丁目,1213,514,699,46,34,43,49,47,57,47,41,64,88,81,65,69,85,100,111,75,51,43,14,3
島崎７丁目,542,261,281,3,9,11,24,16,13,9,16,20,28,41,23,53,49,67,82,31,28,17,2,0
清水亀井町,578,255,323,8,29,28,30,22,22,19,23,25,27,34,53,29,38,51,60,42,23,12,3,0
清水東町,1426,681,745,58,68,69,56,72,97,88,96,99,90,103,94,71,87,60,79,54,50,22,13,0
清水本町,1379,647,732,43,48,64,67,73,81,76,72,93,109,93,93,95,81,84,83,50,34,26,9,5
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,24,14,10,1,2,1,2,1,0,0,0,1,4,6,1,2,0,1,1,1,0,0,0,0
清水万石１丁目,778,360,418,31,25,28,27,44,39,38,40,35,49,54,67,51,43,51,58,47,32,14,4,1
