人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出水５丁目,1940,924,1016,100,138,193,139,162,115,212,166,234,187,216,216,176,155,125,132,122,57,13,6,0
出水６丁目,3608,1712,1896,313,298,332,290,283,390,467,400,376,314,339,399,329,259,199,160,115,31,20,5,1
出水７丁目,2590,1200,1390,151,137,170,207,184,223,233,224,192,246,218,238,267,267,301,217,177,83,36,17,2
出水８丁目,1858,838,1020,116,128,143,178,158,135,148,145,161,186,224,186,188,141,124,168,91,55,19,2,0
和泉町,372,189,183,17,31,28,30,51,21,30,26,19,31,38,51,50,26,31,36,34,8,3,0,0
板屋町,23,11,12,0,0,0,3,0,4,2,0,1,0,4,5,3,0,1,2,3,4,2,0,0
出仲間１丁目,690,332,358,68,41,63,62,73,66,89,63,59,88,97,91,56,23,30,18,15,16,4,0,0
出仲間２丁目,444,198,246,23,14,31,33,32,57,29,34,35,38,41,44,50,49,40,34,23,23,12,0,0
出仲間３丁目,798,397,401,139,89,77,54,76,120,147,91,80,73,64,70,39,28,17,10,11,7,3,0,0
出仲間４丁目,1228,581,647,157,136,120,102,61,95,175,163,155,102,82,80,76,121,98,49,22,8,6,1,0
出仲間５丁目,722,345,377,114,74,59,52,40,58,133,98,102,69,45,54,39,37,36,36,13,4,2,1,1
出仲間６丁目,988,479,509,74,86,107,104,64,105,111,112,102,119,91,145,71,40,56,40,29,6,2,2,1
出仲間７丁目,1096,491,605,86,104,111,97,86,95,111,122,109,111,115,95,82,76,50,60,47,21,5,4,0
出仲間８丁目,627,311,316,62,60,79,61,18,57,79,91,79,71,63,38,45,49,39,22,8,8,9,0,0
出仲間９丁目,228,103,125,32,7,14,17,36,50,50,40,21,13,15,12,10,10,2,0,2,0,0,0,0
今町,296,134,162,11,18,17,23,19,18,23,23,33,23,26,33,38,40,30,24,17,9,5,0,0
魚屋町１丁目,15,4,11,0,0,0,0,1,2,1,0,3,0,1,3,2,1,0,1,1,2,1,0,0
魚屋町２丁目,16,6,10,2,0,1,1,0,0,1,1,1,2,0,0,2,7,2,2,0,0,0,0,0
魚屋町３丁目,8,5,3,0,0,0,0,0,2,0,0,0,0,1,5,3,0,0,0,2,0,0,0,0
海路口町,271,133,138,25,35,25,19,21,37,31,38,34,29,17,18,20,9,17,13,9,6,1,0,0
薄場町,32,18,14,2,4,3,3,2,2,6,4,5,3,4,1,4,2,0,0,3,2,0,0,0
打越町,1803,880,923,93,143,140,141,152,164,172,191,145,175,160,234,197,162,130,133,89,40,7,12,3
内田町,1312,654,658,54,104,88,119,112,88,92,118,121,136,163,153,130,125,117,111,71,46,13,3,2
内坪井町,702,306,396,38,52,42,28,29,65,69,97,68,56,53,75,79,66,58,32,53,30,15,2,1
江越１丁目,820,395,425,121,76,73,49,60,86,151,170,126,89,60,35,39,22,16,19,17,5,1,0,0
江越２丁目,259,122,137,32,12,13,9,22,49,55,16,10,17,24,32,42,12,12,6,12,4,0,2,0
画図町大字上無田,10,5,5,0,0,0,0,5,0,0,0,0,3,3,0,0,3,0,0,0,1,0,0,0
画図町大字重富,1984,942,1042,202,145,132,220,192,145,174,140,170,187,263,241,233,164,122,93,53,26,22,2,0
画図町大字下江津,21,8,13,4,4,0,0,0,6,0,1,3,2,2,3,0,2,0,1,1,0,0,0,0
画図町大字下無田,993,464,529,52,65,54,94,82,52,72,79,81,73,83,156,129,105,91,75,53,32,20,8,1
画図町大字所島,720,340,380,53,73,48,57,62,51,56,87,55,51,87,109,73,66,30,39,27,23,7,6,0
江津１丁目,1387,632,755,83,86,98,89,111,98,108,154,134,146,150,117,149,127,131,111,80,28,11,6,2
江津２丁目,250,111,139,23,31,12,16,12,18,26,37,27,15,20,12,22,35,28,14,8,3,2,0,0
榎町,2203,1032,1171,102,159,217,210,185,184,207,188,213,205,249,238,215,206,177,151,85,29,13,2,0
大江１丁目,2021,949,1072,86,128,148,147,334,258,194,171,179,157,195,196,207,144,119,111,100,67,24,5,0
大江２丁目,1314,661,653,57,94,95,105,177,121,143,123,149,164,140,139,101,62,96,66,74,47,21,1,0
大江３丁目,1152,580,572,91,107,92,73,150,128,133,144,197,158,124,113,48,56,33,44,15,19,6,0,1
大江４丁目,1691,744,947,102,138,121,128,168,143,176,197,197,179,138,174,170,91,87,98,67,41,14,4,2
大江５丁目,884,397,487,34,37,49,77,105,77,72,89,111,88,59,102,91,72,74,61,48,22,12,1,0
大江６丁目,1032,443,589,57,71,65,71,87,123,96,115,95,97,71,97,98,97,58,76,55,29,13,4,0
大江本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大窪１丁目,258,122,136,23,15,12,13,27,54,31,12,21,8,25,24,24,22,24,24,15,4,1,0,1
大窪２丁目,267,138,129,13,12,13,13,25,30,20,28,12,44,21,44,39,24,20,20,14,10,3,0,0
大窪３丁目,281,137,144,17,14,9,19,25,41,32,32,11,15,39,42,45,17,9,23,17,8,3,0,0
大窪４丁目,256,133,123,19,10,15,10,42,50,49,26,27,10,24,35,9,23,17,11,4,3,2,3,0
大窪５丁目,877,427,450,38,51,63,67,88,99,54,69,93,73,105,117,112,106,60,59,28,14,4,4,0
大鳥居町,232,113,119,6,14,11,20,29,10,23,13,15,23,35,26,25,13,22,30,22,4,2,2,0
岡田町,511,228,283,49,24,18,36,45,58,42,61,36,37,54,52,55,40,52,32,21,16,7,4,0
沖新町,2019,965,1054,105,143,165,149,202,157,114,157,196,229,208,183,210,183,185,188,114,62,23,11,0
奥古閑町,807,400,407,42,62,95,81,70,62,57,79,99,82,122,79,53,48,51,53,44,18,10,0,0
小島上町,119,58,61,4,3,8,11,9,7,10,11,14,3,14,10,22,17,10,8,10,4,2,0,0
小島下町,712,345,367,28,45,43,59,65,55,47,43,50,64,87,98,76,67,55,59,58,39,13,6,0
尾ノ上１丁目,1896,891,1005,108,120,140,142,159,188,188,194,188,210,242,215,199,138,117,94,85,39,12,9,0
尾ノ上２丁目,1787,873,914,164,171,210,199,186,164,164,171,235,241,250,167,86,71,85,48,31,10,4,2,1
尾ノ上３丁目,1399,630,769,111,120,130,119,135,119,157,127,159,167,138,139,89,87,57,62,69,33,7,4,0
尾ノ上４丁目,2313,1084,1229,208,189,202,197,193,264,279,322,286,227,188,206,193,135,113,75,60,41,15,4,0
帯山１丁目,2884,1307,1577,164,280,283,265,216,204,281,266,309,288,253,285,299,198,191,178,121,68,33,9,0
帯山２丁目,1471,686,785,81,120,166,165,151,123,132,130,174,186,152,139,93,103,82,52,80,18,6,3,1
帯山３丁目,2776,1304,1472,215,216,215,221,216,222,289,274,289,275,261,279,200,180,185,207,168,120,39,8,1
帯山４丁目,2847,1321,1526,188,235,230,194,244,227,296,264,287,277,283,293,223,201,197,239,183,61,30,13,3
帯山５丁目,2618,1233,1385,120,183,230,260,230,169,186,252,217,281,271,256,241,200,211,235,200,65,36,8,0
帯山６丁目,931,430,501,61,87,74,53,91,58,85,84,94,90,116,100,75,67,68,84,49,17,3,5,0
帯山７丁目,2391,1150,1241,232,166,178,203,235,268,326,265,221,223,269,222,200,166,120,102,78,45,13,7,2
帯山８丁目,536,268,268,36,50,42,28,53,51,83,86,57,67,45,75,34,30,14,17,21,8,5,2,0
帯山９丁目,813,379,434,78,54,56,71,72,100,105,108,78,83,99,89,59,49,34,28,23,1,5,0,0
小峯１丁目,535,250,285,33,39,54,33,31,47,60,43,48,50,41,65,71,49,40,25,30,16,8,2,0
小峯２丁目,1189,565,624,117,95,82,90,138,132,164,126,132,116,123,133,98,75,50,30,30,15,8,0,0
小峯３丁目,884,425,459,85,57,55,75,104,92,122,83,72,85,102,91,94,52,50,40,28,16,5,1,0
小峯４丁目,89,40,49,1,14,18,6,5,4,0,9,14,19,8,9,6,6,4,2,4,0,0,0,0
小山町,495,198,297,8,20,18,27,22,13,24,20,32,37,49,51,64,55,49,53,61,39,35,14,2
鹿帰瀬町,346,175,171,17,14,21,28,29,26,27,21,29,26,51,59,37,38,13,41,30,8,6,0,0
梶尾町,3386,1637,1749,177,265,382,293,277,271,250,333,324,370,355,413,288,279,232,216,184,76,30,7,1
鍛冶屋町,55,20,35,0,0,1,8,11,11,4,4,6,4,2,5,2,5,4,3,4,1,0,0,0
春日１丁目,877,387,490,52,64,54,43,74,73,92,106,96,82,77,107,90,80,57,48,40,19,8,2,0
春日２丁目,240,115,125,13,9,7,7,13,19,19,16,7,19,21,50,40,24,23,28,25,11,4,0,0
春日３丁目,260,101,159,12,12,3,16,18,20,12,28,27,15,14,36,33,30,19,26,26,7,2,5,0
春日４丁目,1254,601,653,56,83,63,96,100,97,114,106,114,80,136,153,133,145,111,78,100,62,17,6,5
春日５丁目,514,258,256,22,25,33,21,31,37,40,55,31,45,57,67,84,76,48,24,31,25,15,5,0
春日６丁目,276,122,154,3,9,16,14,17,14,8,22,21,14,24,38,23,38,33,47,28,23,4,2,0
春日７丁目,1662,799,863,189,121,101,93,151,181,212,206,116,129,138,171,153,140,106,99,84,46,21,2,2
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1466,653,813,104,179,205,131,86,131,171,173,119,111,87,128,109,95,69,58,56,47,39,19,2
釜尾町,219,103,116,5,5,12,26,23,16,13,9,10,27,17,37,20,17,18,28,30,5,3,1,0
上鍛冶屋町,172,66,106,4,4,15,13,13,26,19,16,12,19,20,22,21,9,2,8,7,7,0,1,0
上京塚町,68,46,22,0,0,6,10,12,20,21,11,14,5,10,5,0,0,0,0,0,0,0,0,0
上熊本１丁目,1334,602,732,82,83,81,83,101,133,142,134,117,115,127,160,172,116,106,102,47,25,9,1,0
上熊本２丁目,641,297,344,47,63,58,51,56,57,88,69,70,58,66,80,46,40,26,15,29,11,7,1,0
上熊本３丁目,1749,783,966,138,126,129,177,240,144,178,174,150,150,216,191,163,126,84,62,47,23,10,4,0
上水前寺１丁目,423,210,213,31,18,11,20,48,68,82,54,35,15,42,52,54,34,24,9,23,7,5,1,0
上水前寺２丁目,877,419,458,75,58,64,59,87,81,78,62,76,90,99,97,107,74,61,67,36,15,9,1,0
上通町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,258,110,148,20,10,3,11,18,32,33,26,16,15,17,24,43,16,21,20,21,14,3,3,2
辛島町,700,332,368,82,101,82,34,62,73,65,97,92,62,48,63,63,35,18,31,15,9,0,0,0
川口町,2297,1104,1193,97,156,172,134,133,155,134,218,172,181,226,291,301,250,259,244,153,82,30,13,0
川尻１丁目,403,191,212,12,7,31,25,18,23,31,28,32,31,43,57,37,56,44,44,35,26,11,3,0
川尻２丁目,225,111,114,25,9,8,14,27,25,31,43,23,17,12,22,24,14,6,13,10,9,3,1,0
川尻３丁目,654,306,348,28,25,43,36,41,63,55,37,71,32,70,99,79,64,69,57,45,27,13,6,0
川尻４丁目,642,308,334,36,35,31,29,33,48,78,49,39,42,46,88,94,69,93,43,51,28,13,5,0
川尻５丁目,315,145,170,22,24,16,19,24,25,31,19,24,19,32,29,30,31,34,35,31,10,3,2,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,389,185,204,2,22,34,42,16,9,26,23,26,42,31,41,47,58,52,45,38,9,9,2,0
河内町面木,71,31,40,1,5,4,8,3,4,6,0,10,7,8,11,5,5,7,8,7,3,0,0,0
河内町河内,1649,777,872,57,84,105,99,111,115,116,102,123,161,163,190,231,155,170,175,150,75,36,7,1
河内町白浜,947,446,501,44,55,75,81,59,51,66,64,106,99,61,119,104,133,90,79,66,29,7,3,2
河内町岳,797,381,416,29,30,34,47,59,45,60,54,62,86,92,121,109,78,98,68,45,34,20,6,1
河内町東門寺,175,87,88,3,11,13,15,21,9,12,6,11,22,16,24,15,10,23,21,13,13,4,0,0
河内町野出,778,375,403,27,53,45,48,60,58,39,44,53,81,88,89,86,99,76,81,53,41,22,8,2
河内町船津,2067,993,1074,80,102,152,125,166,146,106,134,205,223,192,254,239,200,212,238,171,81,23,9,2
川端町,22,8,14,0,0,3,1,2,2,4,0,1,1,3,2,5,2,1,0,2,1,0,0,0
河原町,176,82,94,37,13,5,14,8,14,25,40,14,24,12,10,8,13,8,11,2,0,0,0,0
北迫町,185,90,95,6,11,17,22,6,15,20,6,17,13,13,29,17,14,26,17,18,6,2,0,0
北千反畑町,450,188,262,30,18,17,27,40,47,46,41,28,31,45,52,47,39,31,41,26,20,9,2,1
京塚本町,1671,750,921,86,102,92,110,133,124,158,133,148,137,142,205,203,177,142,103,107,73,39,7,0
京町１丁目,1290,585,705,69,66,93,86,77,110,139,145,151,146,138,136,128,116,85,78,59,35,14,4,0
京町２丁目,1473,642,831,63,86,113,93,123,121,142,134,156,160,126,157,145,115,106,122,93,37,15,8,0
京町本丁,1111,531,580,62,99,102,112,88,82,80,98,118,177,121,111,94,72,61,50,53,38,18,3,3
草葉町,475,198,277,38,46,21,22,31,43,45,78,62,53,45,44,38,33,20,33,11,7,3,0,0
楠１丁目,1454,587,867,94,119,79,74,79,66,105,132,80,90,114,140,161,179,227,140,85,56,15,6,0
楠２丁目,782,382,400,24,54,69,63,40,48,45,80,81,60,57,101,68,102,113,79,49,20,10,0,1
楠３丁目,404,165,239,20,11,16,11,23,26,26,26,19,26,21,45,61,48,48,71,32,25,13,1,0
楠４丁目,1051,496,555,35,71,98,91,75,58,64,93,92,66,103,136,133,152,109,97,46,23,5,0,0
楠５丁目,993,440,553,29,57,85,89,73,40,54,60,96,111,96,93,105,135,127,104,56,13,9,1,0
楠６丁目,543,275,268,66,64,56,35,42,47,75,74,59,47,35,37,56,37,46,17,12,9,3,1,0
楠７丁目,1249,581,668,79,103,106,129,126,73,101,116,153,143,124,113,76,117,125,81,39,15,8,3,0
楠８丁目,1101,532,569,92,135,153,102,78,67,84,126,184,98,90,85,100,85,71,38,24,12,9,0,0
楠野町,1131,540,591,60,78,81,83,107,117,94,94,95,97,119,132,139,126,94,70,49,22,12,2,0
九品寺１丁目,1224,551,673,68,39,58,51,141,207,160,156,112,102,95,134,136,78,85,60,43,31,16,2,1
九品寺２丁目,974,434,540,93,79,63,66,109,102,107,156,112,74,94,80,75,41,36,47,38,26,8,2,0
九品寺３丁目,1776,825,951,142,112,136,116,190,251,202,166,239,182,162,171,112,81,123,98,72,29,16,1,0
九品寺４丁目,603,256,347,14,16,23,31,53,76,65,57,51,67,45,54,68,55,64,44,29,24,17,6,0
九品寺５丁目,1417,648,769,104,93,98,80,118,137,164,153,135,168,127,147,152,110,108,70,60,27,11,2,1
九品寺６丁目,1037,473,564,105,101,100,80,79,97,126,137,144,122,87,78,75,74,34,33,20,13,5,0,0
黒髪１丁目,1228,566,662,72,74,86,101,149,116,99,128,130,107,107,113,89,115,85,99,78,37,6,3,0
黒髪２丁目,1548,746,802,50,67,47,131,356,197,159,109,108,87,114,123,165,132,118,104,92,78,37,16,4
黒髪３丁目,851,404,447,40,17,32,94,195,99,101,60,51,53,88,71,68,48,63,73,47,36,10,9,0
黒髪４丁目,1184,620,564,55,70,58,92,266,134,120,119,99,101,82,94,109,101,92,71,63,36,28,13,1
黒髪５丁目,1949,976,973,94,88,85,133,277,227,177,163,127,172,152,214,227,209,173,178,116,78,28,7,0
黒髪６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1894,825,1069,104,139,156,158,128,139,169,168,178,157,213,176,164,128,119,120,125,101,49,24,4
神水２丁目,740,353,387,48,64,43,48,60,93,80,100,87,76,78,76,71,46,38,38,21,20,4,2,0
神水本町,1675,772,903,83,123,157,153,132,107,120,163,205,217,169,158,157,134,124,99,87,36,18,4,1
慶徳堀町,19,6,13,0,0,0,0,2,1,4,2,6,0,0,0,0,2,4,2,1,0,1,0,0
健軍１丁目,1371,611,760,93,105,105,73,119,137,141,152,143,164,129,143,111,97,72,88,54,36,13,5,2
健軍２丁目,1121,528,593,78,60,130,188,102,117,132,125,128,112,102,101,71,61,62,33,35,10,1,1,0
健軍３丁目,2673,1263,1410,215,220,212,230,250,292,270,337,276,321,297,266,225,182,117,110,72,23,14,7,0
健軍４丁目,1826,840,986,124,108,119,110,172,172,247,197,197,166,178,157,179,147,141,104,80,40,22,4,2
健軍５丁目,167,78,89,22,11,6,10,11,11,14,11,10,19,22,10,21,16,14,13,18,5,1,0,0
健軍本町,12,9,3,0,0,0,0,0,0,0,2,0,0,4,6,3,2,0,0,1,0,1,2,0
小糸山町,389,187,202,41,32,32,26,33,53,41,63,46,41,35,41,31,25,17,8,7,1,1,2,0
幸田１丁目,465,224,241,35,32,30,42,38,40,34,35,41,62,47,49,45,44,45,32,23,8,4,3,0
幸田２丁目,766,358,408,112,100,53,62,46,80,105,111,85,78,43,68,40,37,36,32,22,5,5,4,0
紺屋阿弥陀寺町,19,10,9,0,0,0,2,1,5,0,4,0,1,0,3,0,1,4,5,3,0,0,0,0
紺屋今町,96,42,54,2,8,10,1,4,7,20,13,12,5,6,6,6,12,5,8,5,5,3,0,0
紺屋町１丁目,82,40,42,10,12,6,9,3,10,9,27,12,1,13,6,3,0,1,0,0,0,0,0,0
紺屋町２丁目,43,17,26,5,3,2,3,7,3,5,6,0,3,1,5,0,3,4,7,3,0,0,0,0
紺屋町３丁目,90,41,49,9,7,5,9,8,12,19,4,8,8,6,5,3,3,12,12,0,1,0,0,0
子飼本町,639,310,329,40,19,19,50,115,76,105,57,47,35,59,55,44,48,43,41,42,32,15,6,1
国府１丁目,1366,615,751,81,63,57,65,112,132,137,145,124,128,145,146,138,132,113,107,76,53,18,9,0
国府２丁目,1914,819,1095,113,115,150,137,157,133,135,173,158,181,188,180,195,170,162,161,132,59,26,6,2
国府３丁目,3046,1456,1590,212,247,290,278,294,260,299,371,330,383,305,317,281,175,153,136,101,43,19,7,1
国府４丁目,1225,561,664,66,79,84,107,95,103,103,127,138,150,137,152,112,58,71,80,70,32,18,4,0
国府本町,466,206,260,39,47,30,16,30,37,40,68,55,47,33,45,45,28,26,33,16,30,4,3,0
小沢町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古城町,47,20,27,2,0,0,2,0,0,5,1,4,4,2,9,7,7,7,8,6,2,0,1,0
壺川１丁目,836,369,467,36,37,48,66,62,60,76,72,69,71,74,122,89,82,66,52,62,32,21,7,1
壺川２丁目,660,313,347,69,50,63,57,37,70,63,56,74,50,60,66,43,44,55,53,31,21,8,3,0
湖東１丁目,497,246,251,22,44,52,35,43,35,36,47,64,71,77,58,42,12,27,31,30,12,4,0,1
湖東２丁目,1112,507,605,36,51,71,96,85,99,83,83,81,74,110,105,154,121,119,96,82,46,23,4,0
湖東３丁目,803,370,433,35,46,42,48,64,58,65,65,87,65,85,102,59,91,65,87,65,26,15,1,2
琴平１丁目,772,355,417,46,49,26,28,68,91,77,88,62,62,50,80,71,71,82,91,45,24,11,5,0
琴平２丁目,963,465,498,86,93,76,71,77,100,130,112,79,96,78,112,92,65,60,41,32,16,9,1,2
琴平本町,1528,655,873,57,67,57,75,169,148,131,160,114,115,136,210,155,124,134,130,102,62,31,6,0
呉服町１丁目,78,33,45,3,0,5,7,2,5,12,8,6,8,2,6,5,18,10,7,4,0,3,0,0
呉服町２丁目,209,85,124,8,11,12,12,23,28,27,37,20,27,12,19,24,12,13,1,5,1,0,1,1
呉服町３丁目,131,65,66,14,13,12,10,10,4,8,17,15,14,10,12,14,19,7,6,6,5,0,0,0
米屋町１丁目,478,208,270,71,42,23,25,23,44,91,72,69,48,36,41,37,28,9,11,11,1,4,0,0
米屋町２丁目,261,108,153,13,10,20,19,16,19,28,17,31,29,40,29,25,21,21,16,7,3,2,3,0
米屋町３丁目,215,86,129,7,30,23,10,12,24,19,17,17,22,19,33,28,7,9,13,4,6,1,0,0
御領１丁目,1459,718,741,150,147,129,116,145,159,174,181,144,133,151,143,136,79,55,64,35,27,7,2,0
御領２丁目,1350,639,711,125,127,93,73,94,150,201,160,116,96,124,134,127,116,105,53,52,29,11,3,0
御領３丁目,1386,664,722,125,149,132,93,90,144,197,191,154,105,94,139,140,90,95,48,32,23,8,1,0
御領４丁目,322,153,169,21,41,34,38,28,17,33,35,36,49,25,31,22,24,14,11,10,3,3,0,0
御領５丁目,888,451,437,98,56,94,58,83,112,147,91,98,60,88,102,64,63,40,51,17,15,1,1,0
御領６丁目,348,182,166,40,13,22,32,32,84,76,56,32,28,32,16,30,9,15,7,4,2,0,0,0
御領７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
護藤町,1410,673,737,97,90,99,85,111,99,140,112,108,130,139,174,171,121,125,102,87,56,24,12,1
細工町１丁目,114,49,65,4,11,10,6,21,14,9,6,14,13,6,5,10,5,12,12,4,1,0,0,0
細工町２丁目,50,27,23,5,6,4,2,0,6,5,5,3,4,8,10,2,7,2,1,7,0,0,0,0
細工町３丁目,155,58,97,1,5,10,10,17,14,7,17,9,18,16,10,18,16,24,8,8,4,1,0,0
細工町４丁目,227,95,132,19,10,12,9,18,22,25,24,21,29,17,26,35,16,19,3,10,3,4,0,0
細工町５丁目,42,17,25,8,1,0,3,1,2,9,7,7,1,2,1,6,4,2,2,2,0,0,1,0
栄町,577,256,321,49,54,44,48,33,27,50,69,57,61,46,54,39,42,43,42,42,24,6,3,0
桜木１丁目,892,423,469,63,104,94,83,52,96,79,117,121,86,83,73,66,54,58,31,26,26,3,0,0
桜木２丁目,747,353,394,65,75,64,68,47,59,82,94,79,69,53,80,53,58,67,40,35,4,8,0,0
桜木３丁目,909,450,459,106,92,103,65,58,86,113,109,88,97,88,90,63,58,42,50,34,10,4,2,1
桜木４丁目,1442,713,729,151,122,129,151,164,139,169,155,169,150,147,152,113,69,62,60,39,8,1,5,0
桜木５丁目,760,351,409,54,79,79,77,55,58,49,133,92,80,90,46,56,48,54,28,23,6,3,1,0
桜木６丁目,38,20,18,2,2,0,3,4,2,2,3,3,6,2,5,0,3,7,6,5,3,0,0,0
桜町,250,103,147,7,6,9,6,25,26,28,37,17,28,25,25,30,24,23,19,7,7,2,2,0
佐土原１丁目,1710,815,895,121,102,177,218,184,139,147,130,210,223,201,207,164,113,65,52,47,17,5,3,0
佐土原２丁目,299,138,161,29,18,27,44,18,19,29,28,21,39,21,31,33,27,18,13,8,6,8,0,0
佐土原３丁目,134,64,70,17,8,10,8,20,16,15,7,8,10,10,14,18,12,12,6,3,3,0,1,0
三郎１丁目,1272,591,681,72,81,91,103,106,146,113,125,99,118,161,160,137,76,115,59,68,26,6,1,0
三郎２丁目,862,398,464,63,59,64,46,29,75,85,74,68,66,78,79,79,79,81,118,78,31,6,2,0
島崎１丁目,2757,1243,1514,223,217,184,211,216,303,318,363,255,291,250,267,191,184,184,159,110,44,21,7,2
島崎２丁目,2726,1248,1478,241,225,206,192,232,255,284,347,250,249,221,310,239,203,181,145,91,59,31,12,1
島崎３丁目,1301,596,705,82,79,85,88,88,98,105,107,109,128,113,160,147,134,100,98,94,46,23,12,1
島崎４丁目,998,468,530,39,94,99,76,65,71,100,129,104,86,97,123,92,57,62,75,41,35,15,4,2
島崎５丁目,1769,818,951,91,88,129,124,131,153,154,146,146,155,199,251,213,146,138,133,115,52,15,6,2
島崎６丁目,1847,774,1073,108,124,128,121,131,157,173,181,129,137,171,203,192,174,135,110,117,70,37,16,7
島崎７丁目,1102,499,603,117,144,213,114,47,79,102,125,144,78,60,80,79,50,56,49,47,11,4,1,1
清水亀井町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水東町,1330,627,703,120,85,80,49,111,141,188,146,106,110,95,100,140,126,105,113,79,48,11,3,1
清水本町,1553,735,818,106,132,106,106,85,145,204,149,160,156,123,177,154,128,116,105,78,38,13,6,1
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,16,9,7,5,3,0,0,0,2,4,7,0,0,0,1,3,0,0,0,0,0,0,0,0
清水万石１丁目,873,395,478,55,61,65,58,68,99,102,86,85,73,66,83,97,81,82,55,24,18,9,1,0
