人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
健軍本町,2608,1250,1358,203,224,261,265,170,202,270,263,359,290,302,245,248,166,131,118,67,50,18,4,2
小糸山町,386,190,196,26,35,25,40,36,48,29,45,49,47,47,38,37,29,15,19,7,3,1,0,0
幸田１丁目,533,260,273,52,39,43,31,47,63,49,56,45,50,58,45,54,41,46,30,28,6,7,3,0
幸田２丁目,756,365,391,131,67,61,46,50,75,107,90,77,75,69,60,77,23,32,35,26,13,4,3,0
紺屋阿弥陀寺町,15,8,7,0,0,0,2,0,1,4,0,2,0,0,1,3,0,1,5,2,2,0,0,0
紺屋今町,93,39,54,2,0,11,8,3,16,16,10,4,12,6,5,5,9,8,8,4,2,2,1,0
紺屋町１丁目,86,41,45,11,14,8,5,3,4,12,16,20,10,1,10,6,3,3,1,0,0,0,0,0
紺屋町２丁目,49,21,28,3,2,1,2,12,6,3,11,1,2,2,3,5,1,2,8,4,2,0,0,0
紺屋町３丁目,84,39,45,3,5,5,4,7,5,11,19,8,11,9,2,8,4,3,16,3,0,0,0,0
子飼本町,614,294,320,34,38,27,42,95,53,69,81,53,52,29,58,61,57,40,36,35,29,14,5,0
国府１丁目,1322,604,718,79,75,58,62,62,150,110,148,140,105,152,132,154,110,112,105,90,49,23,10,0
国府２丁目,2117,915,1202,140,167,172,165,132,162,170,200,198,169,200,211,191,174,162,144,143,88,33,9,2
国府３丁目,2841,1346,1495,171,170,251,254,188,274,230,291,360,293,344,296,314,223,170,146,113,60,29,8,2
国府４丁目,1236,581,655,86,65,101,102,82,117,113,98,141,130,120,154,145,100,58,64,69,49,17,5,1
国府本町,1332,642,690,98,101,124,111,78,83,149,134,121,155,120,131,157,121,92,77,67,40,11,3,1
小沢町,516,229,287,44,30,42,26,21,41,55,78,62,41,36,42,50,46,28,30,40,10,15,6,2
古城町,49,21,28,2,2,0,5,2,0,0,3,1,7,2,4,9,5,11,6,5,4,1,0,1
壺川１丁目,760,338,422,32,44,46,47,57,47,73,77,60,76,48,75,104,69,68,55,58,42,11,8,1
壺川２丁目,387,190,197,25,22,34,27,18,40,34,39,26,59,57,51,44,21,13,20,22,18,6,1,0
湖東２丁目,1151,532,619,51,57,57,89,108,115,84,82,91,99,80,118,106,143,116,114,91,39,35,8,0
湖東３丁目,820,382,438,37,43,51,36,52,69,81,71,65,86,83,73,117,52,78,82,63,40,11,11,1
琴平１丁目,776,361,415,30,42,52,27,72,93,80,81,69,71,56,63,81,58,69,81,69,31,9,1,2
琴平２丁目,954,459,495,59,68,94,72,74,102,101,94,88,102,84,92,118,77,55,59,37,19,9,9,0
琴平本町,1479,651,828,68,61,69,64,108,184,115,147,157,105,123,148,210,153,96,111,95,66,32,13,5
呉服町１丁目,89,38,51,2,6,2,2,8,5,4,10,19,3,8,6,4,9,19,10,6,3,1,0,0
呉服町２丁目,222,91,131,16,5,16,10,24,29,32,27,39,15,26,15,17,22,9,6,3,2,0,0,0
呉服町３丁目,266,114,152,22,25,22,16,10,17,36,37,57,24,16,19,23,20,13,5,9,4,5,0,0
米屋町１丁目,498,210,288,56,47,37,28,26,27,55,73,74,60,64,35,44,33,18,10,16,3,2,0,0
米屋町２丁目,255,107,148,19,4,16,17,14,18,23,18,22,29,35,38,26,22,17,24,18,0,2,0,0
米屋町３丁目,220,91,129,6,13,27,20,12,19,25,16,16,21,27,14,37,26,1,11,12,4,3,1,0
御領１丁目,1438,694,744,126,124,119,115,111,158,179,164,156,146,133,121,161,101,77,50,40,30,17,3,1
御領２丁目,1361,655,706,114,102,110,73,75,156,159,168,166,118,87,124,135,127,112,97,46,30,16,1,0
御領３丁目,1479,718,761,136,133,163,115,110,121,168,188,184,144,95,109,155,137,88,79,34,27,10,1,0
御領４丁目,262,117,145,15,17,17,14,32,20,14,32,19,31,41,24,37,10,24,14,9,6,2,1,0
御領５丁目,1019,518,501,136,56,69,96,68,160,155,135,100,80,63,95,99,67,56,42,36,13,9,1,1
御領６丁目,390,203,187,34,20,17,25,41,101,66,67,43,37,43,28,11,30,7,13,7,3,0,0,0
御領７丁目,484,252,232,56,49,34,43,46,80,100,85,53,43,35,27,32,6,19,9,12,7,0,0,0
護藤町,1454,701,753,98,100,96,100,95,100,119,147,139,109,144,129,190,170,119,106,76,72,31,12,3
細工町１丁目,126,55,71,8,2,13,9,14,21,13,15,9,11,12,7,5,13,2,13,10,3,1,0,0
細工町２丁目,74,38,36,10,1,6,6,11,5,13,10,9,5,6,7,6,2,7,0,1,7,0,0,0
細工町３丁目,156,62,94,8,0,11,10,13,18,6,17,13,13,18,11,15,10,16,21,9,6,2,1,0
細工町４丁目,231,98,133,9,18,18,7,12,29,13,20,25,28,25,19,30,30,17,15,4,6,2,2,0
細工町５丁目,43,19,24,2,5,1,0,3,1,5,14,1,5,3,3,6,4,3,2,4,0,0,0,0
栄町,526,235,291,28,40,51,39,35,45,31,30,61,43,48,45,60,38,48,29,40,34,12,3,1
桜木１丁目,874,418,456,57,66,109,99,73,49,72,94,119,112,68,79,71,60,52,47,25,30,9,1,0
桜木２丁目,748,345,403,62,61,73,50,54,61,66,78,80,66,70,66,71,62,55,56,36,20,5,1,0
桜木３丁目,898,440,458,92,82,86,93,45,66,102,88,105,96,89,79,81,64,48,41,40,27,11,1,2
桜木４丁目,1512,726,786,166,150,135,134,135,131,141,182,167,148,155,159,128,105,64,54,61,19,2,0,2
桜木５丁目,860,414,446,86,104,91,69,64,68,86,87,134,100,73,79,54,52,46,50,18,7,6,0,0
桜木６丁目,37,19,18,1,2,2,2,2,0,1,7,0,5,4,3,5,0,4,8,6,4,0,0,0
桜町,283,118,165,10,2,7,14,23,48,39,26,34,25,22,20,32,37,24,10,15,7,4,2,0
佐土原１丁目,1586,765,821,86,76,141,182,169,124,114,131,135,203,233,198,198,128,94,62,33,30,9,5,0
佐土原２丁目,332,160,172,27,33,23,45,27,9,29,39,33,41,34,22,41,28,23,16,10,7,5,0,0
佐土原３丁目,600,275,325,29,40,30,57,37,65,67,54,44,49,48,62,71,51,43,62,26,31,6,3,0
三郎２丁目,856,389,467,50,47,64,57,39,41,60,79,75,88,77,80,85,67,79,71,122,51,12,1,0
島崎１丁目,2757,1203,1554,225,188,239,182,218,264,287,317,311,253,286,217,243,174,164,171,121,72,18,7,3
島崎２丁目,2770,1306,1464,204,196,214,204,190,234,284,298,327,261,254,253,319,204,204,161,135,81,38,14,1
島崎３丁目,1251,581,670,84,69,92,93,57,61,107,118,123,107,106,115,168,139,103,108,87,53,27,10,5
島崎４丁目,966,458,508,43,50,84,102,69,60,60,105,127,99,96,103,124,78,52,64,54,28,19,5,2
島崎５丁目,1746,798,948,106,115,105,106,110,136,154,153,157,146,157,187,266,177,138,111,123,67,26,3,1
島崎６丁目,1737,736,1001,128,127,110,132,94,121,138,170,157,128,114,162,217,163,129,135,103,78,45,17,5
島崎７丁目,638,311,327,24,30,35,36,43,35,41,53,39,48,66,68,153,97,44,69,43,19,6,0,0
清水亀井町,1057,465,592,101,106,133,163,58,76,88,96,118,89,66,72,77,93,47,64,40,26,7,2,0
清水東町,1321,626,695,108,82,100,59,77,143,154,171,128,85,121,83,101,143,115,103,91,61,17,4,1
清水本町,1476,704,772,94,116,103,105,113,81,142,166,161,163,140,128,177,143,88,100,82,49,19,7,3
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,17,9,8,2,3,3,0,0,0,1,8,5,0,0,0,1,3,0,0,0,0,0,0,0
清水万石１丁目,883,401,482,47,57,68,74,45,52,78,104,97,88,69,72,84,118,64,81,49,21,11,5,0
清水万石２丁目,160,67,93,8,10,8,11,9,7,9,12,25,20,5,13,9,21,15,20,6,14,3,1,1
清水万石３丁目,519,239,280,14,13,24,39,39,37,43,40,60,44,46,50,63,65,51,52,49,23,5,1,0
清水万石４丁目,1058,476,582,78,81,91,87,50,74,76,108,103,83,80,74,80,123,118,96,70,37,20,2,3
清水万石５丁目,1216,584,632,108,104,94,99,121,137,161,127,129,105,109,139,133,89,59,42,19,14,9,1,1
下硯川町,1068,508,560,87,56,56,105,104,124,114,97,94,90,100,121,132,91,65,64,41,23,7,5,0
下通１丁目,181,87,94,8,4,8,8,13,9,23,22,10,11,29,29,11,25,17,17,11,11,2,0,0
下通２丁目,275,131,144,14,10,1,8,19,27,47,40,26,20,32,29,33,15,15,24,17,16,12,0,1
下南部１丁目,351,180,171,46,28,10,11,18,53,59,41,36,32,19,17,38,42,32,23,14,8,3,1,0
下南部２丁目,1507,725,782,137,128,148,116,109,153,173,145,164,116,146,119,170,118,110,72,65,30,11,1,1
下南部３丁目,1331,646,685,113,113,80,97,88,126,184,201,147,134,117,117,125,96,90,55,59,22,13,0,0
十禅寺１丁目,573,272,301,54,38,53,39,48,45,66,91,75,44,63,25,53,44,42,29,23,10,3,0,0
十禅寺２丁目,663,325,338,55,62,42,37,45,57,69,73,71,66,54,48,77,55,59,43,40,24,10,1,0
十禅寺３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
城山上代町,145,61,84,2,6,9,4,7,11,3,7,10,3,5,19,9,4,22,13,28,23,13,7,1
城東町,972,455,517,26,45,46,71,58,56,40,78,67,83,79,129,168,111,92,89,92,58,25,13,1
昭和町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白石町,351,164,187,15,16,21,22,21,27,20,28,27,33,28,41,47,46,38,28,28,23,3,3,0
新大江１丁目,1674,778,896,93,104,130,166,200,148,133,156,142,187,187,178,192,160,82,70,63,47,12,2,0
新大江２丁目,1548,717,831,112,119,116,122,161,146,127,160,194,161,156,117,128,93,101,98,79,57,15,3,0
新大江３丁目,1915,894,1021,99,104,134,204,194,188,158,189,170,181,217,200,235,151,102,105,100,45,29,4,0
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,139,62,77,10,3,6,2,14,19,20,15,8,11,14,16,15,12,7,14,6,6,2,1,0
新生１丁目,1363,627,736,77,80,87,119,117,97,124,151,151,143,128,111,145,110,89,84,73,65,27,10,2
新生２丁目,738,349,389,29,31,48,37,46,34,63,57,75,68,67,82,116,104,55,50,48,44,25,8,0
新土河原１丁目,794,381,413,64,82,56,54,41,79,84,109,94,78,59,81,78,73,44,41,39,15,2,2,0
新土河原２丁目,723,333,390,80,52,47,30,51,79,101,111,84,59,57,37,77,58,56,35,23,11,5,2,1
新南部１丁目,238,125,113,23,7,10,12,8,16,32,31,26,23,15,23,26,31,30,23,17,6,3,1,0
新南部２丁目,683,329,354,54,47,35,53,72,57,67,62,69,57,56,59,82,49,40,56,40,28,24,5,0
新南部３丁目,1200,598,602,72,83,109,80,129,168,142,143,123,93,87,102,142,85,73,62,53,28,20,3,1
新南部４丁目,369,192,177,29,14,7,24,26,45,62,39,43,32,26,59,45,23,25,27,20,9,6,0,0
新南部５丁目,1203,564,639,69,71,102,151,111,91,86,94,154,172,166,113,129,76,38,63,31,36,14,0,0
新南部６丁目,264,138,126,11,15,18,18,32,44,36,21,37,27,15,40,23,16,13,12,12,11,1,0,0
新外１丁目,462,219,243,45,42,38,23,38,64,78,46,74,38,27,45,31,30,23,17,13,3,6,0,0
新外２丁目,385,189,196,27,24,35,29,47,41,21,40,32,39,43,44,50,28,26,19,19,7,0,3,0
新外３丁目,1031,487,544,75,64,56,76,89,98,107,123,120,98,107,101,116,83,65,60,55,15,9,1,0
新外４丁目,520,262,258,38,52,50,50,37,32,59,59,61,68,29,62,53,39,41,27,14,6,5,0,0
新町１丁目,1720,750,970,125,105,106,112,124,132,163,204,195,210,173,178,203,157,90,72,68,33,13,7,0
新町２丁目,800,342,458,53,33,42,45,66,89,87,89,92,72,55,74,80,70,59,55,40,26,9,4,2
新町３丁目,1581,699,882,95,98,110,110,138,156,129,170,168,185,178,126,148,138,113,93,67,38,15,4,1
新町４丁目,1496,663,833,82,76,69,62,186,225,186,186,145,110,141,113,172,102,101,74,59,46,22,1,1
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新屋敷１丁目,1613,689,924,96,142,166,128,114,147,118,158,238,232,181,156,102,66,75,62,66,32,19,4,0
新屋敷２丁目,1231,558,673,49,71,72,80,178,141,98,106,107,91,149,107,146,89,73,88,60,61,18,4,1
新屋敷３丁目,901,397,504,67,90,67,59,81,79,61,136,119,77,80,71,70,72,42,50,43,20,11,3,0
水源１丁目,770,340,430,55,40,49,39,33,45,51,68,62,57,52,67,113,80,89,88,54,41,18,9,0
水源２丁目,428,193,235,25,23,32,16,27,32,34,34,34,30,28,48,57,50,49,31,34,23,12,1,1
水前寺１丁目,3054,1327,1727,235,198,198,194,228,294,303,398,387,341,302,295,258,227,185,128,115,71,17,5,2
水前寺２丁目,1428,647,781,76,77,83,89,89,138,131,189,168,160,141,148,157,112,80,81,77,54,19,4,2
水前寺３丁目,3056,1367,1689,169,169,191,249,281,325,273,313,340,306,351,314,260,229,193,169,159,81,43,7,1
水前寺４丁目,2052,931,1121,130,149,128,148,110,169,183,220,216,181,178,224,235,204,134,98,119,105,37,13,2
水前寺５丁目,1336,634,702,95,98,59,79,118,118,136,146,147,146,145,126,142,90,88,90,76,37,28,5,1
水前寺６丁目,1409,676,733,135,80,77,64,92,151,195,161,156,116,108,123,176,100,103,76,81,62,16,10,3
水前寺公園,2629,1170,1459,221,212,192,206,144,157,258,311,347,278,229,218,246,209,159,151,122,91,36,8,4
水道町,964,397,567,72,59,39,49,53,54,83,138,133,118,85,93,93,93,72,54,38,24,8,3,0
菅原町,956,423,533,59,52,52,52,102,80,124,114,97,93,66,86,77,92,78,68,49,28,6,1,3
硯川町,620,294,326,27,46,40,53,36,28,48,47,62,39,53,66,80,75,78,55,34,37,8,2,0
砂原町,1460,680,780,99,95,101,109,126,111,158,155,142,124,112,126,227,144,106,74,69,44,16,1,1
銭塘町,1111,504,607,57,68,90,77,70,68,102,80,80,88,100,110,158,114,100,91,79,53,23,6,1
船場町２丁目,135,50,85,3,1,3,8,35,22,30,9,15,13,14,10,7,2,6,2,4,0,1,0,0
船場町３丁目,238,106,132,3,5,19,19,35,40,23,18,27,31,38,18,17,17,11,7,9,0,5,2,0
船場町下１丁目,291,129,162,20,17,15,19,24,24,12,13,24,20,30,29,29,27,34,33,20,20,10,0,0
高平１丁目,1701,793,908,87,135,161,113,106,102,100,181,160,159,164,143,200,199,159,144,104,52,20,2,3
高平２丁目,1378,649,729,116,105,81,117,92,134,128,185,127,108,110,121,142,148,112,88,73,29,8,3,0
高平３丁目,1578,748,830,75,105,113,124,118,102,135,164,143,150,183,152,176,167,139,122,73,60,15,8,2
田崎１丁目,717,343,374,56,50,37,56,71,77,74,81,54,101,79,60,64,44,48,54,33,11,9,0,1
田崎２丁目,998,426,572,51,65,66,99,61,61,86,82,99,81,71,92,117,134,95,82,49,27,6,0,0
田崎３丁目,1412,592,820,64,98,95,100,75,84,99,98,122,115,125,111,187,162,164,146,100,40,15,4,0
田崎本町,535,236,299,25,18,14,42,37,38,50,47,58,59,48,64,66,43,54,39,33,25,6,4,1
田崎町,786,367,419,43,39,37,45,36,90,73,109,58,84,53,70,112,110,53,59,42,26,10,4,0
龍田町弓削,283,143,140,23,33,32,12,15,31,22,51,28,18,28,18,37,32,12,11,15,3,4,1,0
谷尾崎町,1433,677,756,94,84,88,82,80,83,100,140,130,129,116,118,184,140,180,176,94,59,27,6,0
段山本町,212,101,111,17,17,6,11,5,25,12,25,18,17,23,21,30,32,15,1,20,6,9,2,1
田迎１丁目,541,260,281,61,64,39,34,48,23,38,90,71,64,52,35,38,42,25,28,33,12,4,0,0
田迎２丁目,864,416,448,138,106,65,77,71,105,119,121,88,97,63,61,48,32,29,26,12,14,7,1,0
田迎３丁目,790,388,402,83,78,81,48,80,70,93,94,97,81,76,56,82,60,42,24,17,12,3,0,1
田迎４丁目,516,244,272,26,39,52,46,47,56,49,54,57,77,50,46,36,47,21,26,7,13,5,6,0
田迎５丁目,619,290,329,61,40,66,48,49,82,76,95,77,51,61,58,35,37,30,24,12,6,1,0,0
田迎６丁目,599,276,323,38,60,59,36,32,38,64,72,71,44,47,86,88,55,33,31,2,15,3,1,0
田迎町大字田井島,36,18,18,3,0,4,1,3,9,2,3,3,1,3,4,11,1,2,3,1,0,0,0,0
田迎町大字良町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太郎迫町,272,117,155,8,8,21,36,29,6,8,11,36,30,20,21,26,34,29,28,17,10,8,3,0
近見１丁目,1102,515,587,85,65,97,80,77,96,94,133,111,121,90,78,100,118,91,85,60,19,13,4,0
近見２丁目,1103,516,587,109,86,92,58,53,94,124,115,132,93,93,80,124,78,69,86,69,48,12,4,0
近見３丁目,1050,499,551,85,97,94,95,94,115,86,138,114,106,85,104,93,47,61,62,33,23,13,4,0
近見４丁目,769,373,396,79,68,86,84,51,81,79,115,91,68,69,58,65,41,36,27,31,7,5,1,0
近見５丁目,23,11,12,1,4,9,3,0,0,3,0,8,1,0,2,3,0,0,0,0,0,0,0,0
近見６丁目,1494,694,800,138,126,134,90,122,128,157,191,166,141,138,159,136,105,69,73,56,42,12,3,2
近見７丁目,579,276,303,79,48,33,33,45,74,97,94,68,68,33,53,44,27,24,19,15,1,0,0,0
近見８丁目,1787,835,952,193,214,225,132,108,185,255,290,250,184,112,103,103,80,58,50,53,23,1,3,0
近見９丁目,73,33,40,14,5,9,3,5,9,11,15,11,9,3,0,1,2,6,1,2,0,0,0,0
近見町,91,34,57,1,6,6,16,0,3,10,5,14,12,2,7,14,8,7,8,4,1,1,0,0
千葉城町,351,155,196,37,24,29,17,24,40,52,61,50,32,35,30,22,16,18,10,4,4,1,0,0
中央街,374,188,186,22,14,17,8,53,54,56,52,49,51,32,34,42,24,14,13,12,10,2,3,0
月出１丁目,1606,774,832,155,165,138,114,153,152,152,259,240,175,169,136,96,81,70,59,46,16,3,1,0
月出２丁目,1836,867,969,104,112,171,189,201,184,166,174,179,257,268,224,170,118,75,42,35,18,13,3,0
月出３丁目,522,256,266,16,25,30,53,60,46,45,39,46,60,54,72,87,51,30,31,19,13,1,0,0
月出４丁目,1704,814,890,189,79,93,113,156,252,221,181,120,169,210,226,193,101,78,51,50,31,3,2,0
月出５丁目,586,281,305,24,56,63,60,32,34,53,65,70,69,68,57,49,47,36,34,29,16,3,2,0
月出６丁目,1402,637,765,76,74,120,201,141,122,150,116,148,144,98,165,171,97,68,73,40,19,14,2,0
月出７丁目,683,322,361,50,41,50,52,72,62,80,92,72,59,98,98,80,27,23,16,18,11,4,0,0
月出８丁目,204,105,99,18,28,41,22,12,23,17,30,35,28,21,12,11,2,4,4,0,0,0,1,0
坪井１丁目,956,424,532,49,48,62,51,85,138,102,133,123,104,83,76,68,48,64,52,45,33,11,5,0
坪井２丁目,724,304,420,42,23,38,38,53,73,74,50,73,82,78,79,97,55,42,44,44,28,7,6,2
坪井３丁目,855,365,490,36,43,37,44,63,77,68,69,65,67,87,91,96,81,63,71,85,46,26,2,3
坪井４丁目,723,340,383,23,28,18,27,71,82,83,91,60,47,52,82,93,62,61,70,57,29,18,8,1
坪井５丁目,918,420,498,35,61,44,42,64,80,90,88,86,69,70,87,138,118,65,79,64,41,13,4,0
坪井６丁目,79,33,46,3,6,5,4,7,13,11,6,3,4,9,5,12,11,9,2,1,1,0,0,0
鶴羽田町,587,272,315,93,57,46,49,49,52,82,69,52,46,52,52,45,32,20,23,24,7,9,0,0
手取本町,33,14,19,0,0,0,1,5,1,1,7,0,0,4,3,7,6,6,0,1,4,0,1,0
出町,1064,481,583,77,86,86,72,62,64,89,144,125,141,85,89,102,96,68,61,52,26,15,4,1
通町,53,30,23,0,0,0,2,19,23,9,9,6,4,3,2,2,0,0,3,0,1,0,0,0
土河原町,874,426,448,69,160,125,92,50,20,53,128,146,137,93,40,47,35,42,26,17,14,5,0,1
徳王町,63,33,30,3,5,2,2,3,6,2,5,9,7,8,8,5,11,8,5,3,3,1,0,0
戸坂町,914,432,482,70,92,62,71,68,74,92,96,88,60,68,105,110,75,62,51,52,32,13,3,2
戸島町,542,261,281,44,35,53,38,32,54,43,55,45,53,46,60,36,39,56,45,30,23,9,6,1
渡鹿１丁目,1209,608,601,107,138,139,88,73,82,119,146,177,127,160,157,76,70,34,48,37,26,10,3,0
渡鹿２丁目,422,197,225,19,29,23,29,39,27,52,16,36,39,57,56,29,34,31,25,33,30,12,2,1
渡鹿３丁目,1073,504,569,63,56,89,86,171,115,74,114,80,90,81,110,98,90,62,60,82,45,8,3,0
渡鹿４丁目,842,428,414,60,40,49,49,132,93,102,99,69,86,63,63,87,69,48,63,56,26,13,3,0
渡鹿５丁目,1097,539,558,47,56,60,96,179,190,98,109,81,81,91,105,116,85,65,65,60,36,12,3,1
渡鹿６丁目,1364,720,644,62,74,90,105,185,176,151,135,154,141,143,153,160,122,67,52,43,49,18,4,0
渡鹿７丁目,1114,640,474,78,55,58,88,113,136,126,133,164,153,96,107,127,91,83,64,36,30,14,0,2
渡鹿８丁目,910,490,420,26,46,67,87,148,98,87,122,101,106,94,92,89,49,68,45,38,32,3,1,1
渡鹿９丁目,110,47,63,5,6,5,6,14,18,9,17,10,8,6,11,10,10,4,4,10,4,0,0,0
中江町,50,26,24,9,2,2,5,3,6,5,6,2,11,3,4,4,3,4,3,2,2,0,0,0
中島町,942,440,502,42,43,56,75,64,58,48,71,96,91,103,103,111,111,74,78,77,47,31,1,2
中唐人町,175,82,93,7,14,7,26,9,13,11,13,21,11,33,24,16,13,13,14,5,7,0,0,0
中原町,1056,480,576,60,80,68,81,75,49,84,99,86,81,128,91,122,104,112,78,79,39,12,7,1
長嶺西１丁目,1582,742,840,138,110,111,112,135,135,194,202,159,133,160,183,214,115,93,58,33,29,8,2,0
長嶺西２丁目,1543,743,800,91,83,114,115,138,116,140,183,158,137,151,184,188,143,135,96,62,32,14,6,0
長嶺西３丁目,273,136,137,32,21,13,5,17,44,36,38,23,11,31,31,32,22,15,15,14,7,0,2,0
長嶺東１丁目,1442,663,779,141,145,129,115,138,146,127,203,154,125,157,134,143,84,54,48,32,22,7,1,0
長嶺東２丁目,2256,1079,1177,123,137,192,192,184,196,179,211,184,178,239,290,378,279,151,94,65,52,9,2,0
長嶺東３丁目,892,433,459,87,76,130,74,80,98,72,117,128,57,102,88,74,43,28,32,18,13,6,2,0
長嶺東４丁目,1245,606,639,127,135,110,115,84,105,141,166,147,124,116,102,116,87,51,59,35,17,13,1,0
長嶺東５丁目,2593,1266,1327,291,250,234,191,201,278,315,335,265,209,250,277,239,170,111,97,95,36,12,3,0
長嶺東６丁目,1492,746,746,161,126,127,113,128,149,152,184,177,116,124,109,121,120,99,115,70,34,10,2,1
長嶺東７丁目,448,232,216,36,41,35,26,38,65,50,54,60,43,39,55,57,21,20,17,19,1,3,0,0
長嶺東８丁目,464,224,240,35,14,30,40,40,48,47,50,56,36,16,27,55,52,53,42,22,17,4,3,1
長嶺南１丁目,1251,599,652,131,67,68,88,94,176,176,120,149,117,78,106,144,112,67,79,51,14,11,0,2
長嶺南２丁目,726,340,386,56,73,28,42,62,86,77,87,87,68,57,58,70,72,47,54,29,13,0,0,0
長嶺南３丁目,2704,1237,1467,232,331,251,238,172,171,218,421,337,266,238,222,336,161,111,93,77,40,19,7,0
長嶺南４丁目,1649,802,847,66,117,132,149,135,120,127,175,199,168,188,212,185,178,96,77,70,38,12,6,1
長嶺南５丁目,709,346,363,56,60,45,53,65,89,90,102,73,66,58,59,95,42,46,18,18,14,5,1,0
長嶺南６丁目,2222,1081,1141,186,238,234,148,134,200,219,324,273,177,217,246,239,146,87,77,75,57,21,5,0
長嶺南７丁目,1899,922,977,180,206,232,185,153,136,185,269,234,164,179,172,210,127,67,49,35,26,9,3,0
長嶺南８丁目,796,368,428,95,71,67,63,71,78,112,97,81,71,93,98,73,37,23,14,15,3,1,1,0
中無田町,501,235,266,20,28,15,21,35,39,33,55,31,23,56,69,58,68,50,38,48,30,14,4,1
並建町,778,373,405,65,55,36,48,54,56,53,65,74,50,82,74,104,78,75,76,60,24,15,6,1
西阿弥陀寺町,181,74,107,10,7,17,16,8,13,15,10,23,19,21,17,18,16,12,16,7,7,1,1,1
西梶尾町,1728,840,888,135,179,180,125,156,203,168,204,204,164,157,157,159,129,75,75,48,26,20,4,0
錦ケ丘,1503,715,788,117,154,128,116,111,132,167,217,205,179,133,134,111,113,74,56,35,26,7,3,0
西子飼町,293,119,174,4,5,15,17,16,19,22,22,19,19,21,28,50,34,20,39,31,17,12,1,1
西唐人町,45,19,26,2,0,4,1,1,2,2,7,11,0,2,7,1,9,8,4,1,1,0,1,0
西原１丁目,972,455,517,94,84,64,74,77,65,122,111,127,85,94,76,74,64,37,79,56,31,6,6,1
西原２丁目,944,431,513,60,58,55,88,51,68,60,86,94,91,68,79,85,72,61,122,107,53,10,7,0
西原３丁目,919,383,536,21,47,86,111,74,38,58,82,98,114,52,52,98,102,106,74,50,27,11,1,0
二の丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二本木１丁目,187,92,95,6,6,6,4,10,16,27,11,17,8,14,19,24,35,27,24,9,9,5,2,0
二本木２丁目,654,290,364,32,24,27,35,46,61,55,67,64,63,44,47,91,51,66,65,48,28,22,7,1
二本木３丁目,721,334,387,74,34,37,42,26,72,95,80,64,61,46,52,91,81,57,45,50,31,14,3,0
二本木４丁目,867,374,493,47,40,60,66,50,72,78,79,66,67,76,82,94,88,74,80,62,36,19,5,0
二本木５丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沼山津１丁目,1052,485,567,61,72,98,70,85,107,103,114,93,110,89,100,112,112,61,61,49,27,10,3,0
沼山津２丁目,980,463,517,79,63,44,60,67,102,100,103,100,70,82,136,126,97,59,71,44,19,17,4,0
沼山津３丁目,1108,519,589,81,72,77,77,68,103,98,121,97,84,104,130,135,83,79,84,65,40,23,5,1
沼山津４丁目,531,252,279,68,19,26,37,31,52,61,54,47,56,54,42,51,56,36,25,33,26,7,2,0
野口町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田１丁目,245,113,132,30,17,19,12,11,19,23,32,26,18,16,20,31,27,32,2,11,5,6,1,0
野田２丁目,801,385,416,79,69,63,29,47,39,68,90,82,52,50,107,96,79,57,69,63,27,18,2,0
野田３丁目,784,376,408,55,72,62,54,50,85,82,98,63,58,64,106,103,67,55,37,33,11,3,2,0
野中１丁目,667,309,358,59,34,36,85,64,71,57,67,55,77,64,64,53,38,43,47,39,17,2,3,1
野中２丁目,706,337,369,42,52,60,40,63,86,62,78,80,49,72,65,76,61,41,52,40,12,10,2,0
野中３丁目,400,188,212,62,22,33,18,30,45,71,68,30,47,27,21,27,31,24,14,10,5,3,0,0
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,3314,1486,1828,275,195,235,252,254,238,351,353,300,321,316,328,438,306,206,194,116,81,31,8,2
白山１丁目,430,192,238,42,29,37,29,52,51,41,49,53,58,39,30,30,17,17,24,13,8,3,0,0
