町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
大江６丁目,1769,778,991,51,106,121,106,117,72,55,94,152,194,149,122,87,92,74,68,43,32,29,4,1
大江本町,568,246,322,23,18,12,15,31,42,43,43,34,39,40,50,47,38,31,27,18,13,4,0,0
大窪１丁目,214,98,116,12,8,6,8,10,15,13,16,15,8,8,9,17,14,16,12,8,16,3,0,0
大窪２丁目,261,135,126,3,6,3,7,14,10,9,11,15,24,14,21,17,40,28,14,7,11,3,4,0
大窪３丁目,290,136,154,12,6,10,8,5,14,24,25,19,20,11,11,19,31,31,15,13,10,4,2,0
大窪４丁目,297,147,150,12,10,7,8,31,22,22,38,17,24,24,10,13,22,14,10,7,3,1,1,1
大窪５丁目,760,351,409,24,26,16,28,36,25,26,50,36,47,52,48,54,70,75,72,36,22,14,3,0
大鳥居町,200,105,95,5,8,4,9,4,4,17,9,9,10,11,14,19,22,13,11,9,12,9,0,1
岡田町,477,228,249,13,15,27,24,18,36,22,30,36,42,40,25,28,27,26,30,21,10,4,2,1
沖新町,1741,816,925,50,78,77,78,82,68,76,78,87,87,130,154,138,104,131,101,98,85,27,11,1
奥古閑町,855,437,418,55,38,43,39,52,43,51,68,35,66,61,57,69,59,44,18,22,19,11,4,1
小島上町,89,44,45,0,4,4,2,0,5,4,2,5,2,9,1,7,8,14,9,4,6,2,0,1
小島下町,597,304,293,22,19,22,24,26,27,23,34,39,19,26,37,49,62,53,33,34,25,19,3,1
尾ノ上１丁目,1872,867,1005,68,64,76,109,77,101,88,98,142,139,129,132,125,134,131,87,69,64,28,10,1
尾ノ上２丁目,1524,712,812,48,78,93,88,83,64,77,105,85,106,106,123,149,118,64,42,45,30,13,7,0
尾ノ上３丁目,1204,518,686,39,50,52,54,54,67,64,66,73,77,80,100,110,78,82,48,34,44,23,9,0
尾ノ上４丁目,2397,1119,1278,93,121,97,131,148,136,137,146,142,219,181,194,133,126,121,111,71,61,23,5,1
帯山１丁目,2594,1165,1429,90,114,133,169,126,112,101,116,165,204,193,182,150,179,190,129,95,96,36,12,2
帯山２丁目,1662,717,945,57,68,89,95,145,132,86,85,119,120,131,108,95,84,68,71,41,35,24,8,1
帯山３丁目,2831,1320,1511,128,157,178,181,145,125,120,161,208,227,194,178,163,161,146,117,82,88,54,17,1
帯山４丁目,2759,1284,1475,127,154,149,154,146,120,141,146,213,191,202,162,168,155,125,103,114,109,62,16,2
帯山５丁目,2347,1089,1258,76,92,106,122,105,89,90,114,116,159,148,171,204,169,159,126,118,106,61,14,2
帯山６丁目,907,437,470,32,50,46,51,38,33,45,48,55,62,60,64,61,65,61,32,33,43,20,8,0
帯山７丁目,2347,1100,1247,123,97,111,118,124,138,131,161,168,148,172,160,138,159,150,105,63,46,26,6,3
帯山８丁目,544,272,272,21,30,26,22,26,43,26,35,33,48,40,46,37,42,29,21,5,11,2,1,0
帯山９丁目,854,387,467,31,33,43,36,51,53,51,44,64,70,66,61,77,58,39,30,20,17,8,1,1
小峯１丁目,593,289,304,29,39,39,31,20,19,21,52,54,42,26,31,33,36,42,33,16,17,11,2,0
小峯２丁目,1201,556,645,57,55,54,63,62,69,80,90,86,91,87,69,74,76,69,58,26,18,12,5,0
小峯３丁目,1217,571,646,100,47,49,52,71,89,133,91,104,69,75,52,65,56,51,30,37,29,15,2,0
小峯４丁目,324,163,161,45,41,13,9,18,20,36,47,18,15,14,17,6,6,8,5,3,1,2,0,0
小山町,618,279,339,41,46,22,16,19,24,42,45,35,16,27,30,35,35,50,39,35,27,23,10,1
鹿帰瀬町,364,190,174,18,24,7,9,20,15,25,24,20,15,17,19,35,39,25,19,10,13,9,0,1
梶尾町,3776,1767,2009,185,187,173,180,174,160,184,226,252,251,258,254,258,273,213,178,150,135,65,15,5
鍛冶屋町,236,112,124,20,23,10,8,7,7,11,28,21,29,19,16,9,8,8,3,3,4,2,0,0
春日１丁目,1263,584,679,37,62,54,59,67,68,72,71,86,108,112,93,107,76,60,50,42,25,12,2,0
春日２丁目,587,284,303,51,24,15,16,16,31,47,49,60,53,42,47,29,38,24,13,10,10,10,2,0
春日３丁目,744,349,395,49,38,15,16,45,60,79,88,88,63,39,25,31,24,27,19,14,9,12,3,0
春日４丁目,1228,564,664,49,53,44,49,39,57,63,71,74,98,68,67,76,86,92,87,59,50,32,11,3
春日５丁目,440,216,224,10,12,16,27,14,19,15,12,18,42,37,35,37,27,54,32,17,5,9,2,0
春日６丁目,441,195,246,11,19,17,16,22,17,33,19,15,30,36,12,31,33,35,28,27,23,11,6,0
春日７丁目,1384,626,758,74,59,42,51,83,66,110,68,102,92,81,84,74,88,89,72,53,45,37,12,2
春日８丁目,723,342,381,29,46,48,28,25,25,33,35,56,49,43,55,35,59,35,36,41,28,13,3,1
鹿子木町,1246,556,690,69,65,67,85,63,45,74,70,89,107,70,58,68,82,86,60,36,33,13,5,1
釜尾町,177,87,90,5,7,3,6,9,11,4,6,8,7,7,10,17,24,14,12,5,11,11,0,0
上鍛冶屋町,211,82,129,9,6,9,6,15,22,18,15,12,15,14,11,16,11,18,5,4,3,2,0,0
上京塚町,108,49,59,3,2,3,2,16,12,8,12,9,7,11,10,4,2,0,1,3,3,0,0,0
上熊本１丁目,1045,496,549,19,26,47,44,46,37,30,52,65,80,74,76,74,91,112,73,36,34,22,6,1
上熊本２丁目,1085,500,585,65,28,40,49,57,87,91,80,80,86,79,64,66,71,38,30,29,17,22,6,0
上熊本３丁目,1920,876,1044,99,91,89,126,103,95,125,124,127,144,108,108,144,127,115,87,54,31,19,3,1
上水前寺１丁目,614,281,333,52,13,18,17,42,62,89,48,46,38,34,22,19,19,38,20,9,8,11,9,0
上水前寺２丁目,721,327,394,16,28,35,33,29,26,22,44,44,47,48,58,59,57,57,50,38,20,6,3,1
上通町,229,114,115,9,9,13,8,5,7,8,15,16,11,10,12,19,23,18,16,13,8,8,0,1
上南部町,839,413,426,33,42,38,55,41,42,35,57,47,62,64,57,41,55,51,41,34,30,14,0,0
上林町,340,169,171,5,6,11,11,9,12,6,6,14,27,16,21,27,24,47,27,32,17,14,8,0
辛島町,1053,500,553,86,79,70,82,50,56,72,77,86,79,51,49,31,44,47,25,28,25,14,2,0
川口町,1810,873,937,36,49,55,82,80,58,58,72,81,107,109,112,137,158,185,141,136,85,50,17,2
川尻１丁目,330,150,180,10,10,8,6,11,7,8,11,24,22,20,17,26,36,28,33,16,22,11,4,0
川尻２丁目,209,97,112,13,7,6,8,10,8,11,13,17,19,23,12,9,13,17,11,4,2,3,3,0
川尻３丁目,556,264,292,19,29,27,21,18,16,20,26,26,32,36,22,35,60,48,44,34,30,9,4,0
川尻４丁目,603,275,328,20,29,27,29,19,23,18,24,45,40,23,33,34,46,55,41,57,17,19,4,0
川尻５丁目,262,122,140,5,7,9,14,10,4,12,10,25,21,10,13,20,19,20,21,14,12,14,2,0
川尻６丁目,431,205,226,19,11,16,13,11,20,16,15,25,23,24,26,28,27,48,43,32,19,8,6,1
河内町大多尾,296,137,159,8,4,6,9,9,11,11,10,11,12,20,22,18,25,25,35,25,20,10,3,2
河内町面木,42,19,23,0,0,0,1,2,1,1,1,2,0,5,4,3,10,2,1,3,3,2,1,0
河内町河内,1327,633,694,39,37,31,50,46,52,41,45,63,77,64,99,103,114,140,94,82,91,46,11,2
河内町白浜,842,403,439,28,28,24,42,45,31,24,42,34,35,65,57,49,61,72,68,55,49,26,5,2
河内町岳,741,351,390,25,44,24,22,16,23,20,36,45,47,32,56,62,72,66,43,53,31,14,8,2
河内町東門寺,130,65,65,3,5,1,3,6,8,10,5,4,4,8,13,11,12,7,6,7,12,3,2,0
河内町野出,639,308,331,16,15,12,25,22,28,21,19,24,26,35,60,53,55,59,47,47,40,20,14,1
河内町船津,1752,844,908,60,75,57,52,70,52,61,81,73,78,116,134,141,140,148,122,116,98,56,19,3
川端町,49,24,25,4,1,0,0,5,6,4,9,3,4,4,1,1,3,3,0,0,0,1,0,0
河原町,156,69,87,1,6,14,11,4,5,3,7,12,23,13,15,9,10,4,5,9,4,1,0,0
北迫町,192,85,107,7,10,11,8,9,12,11,8,16,6,8,15,7,16,14,6,14,8,4,2,0
北千反畑町,382,168,214,7,9,14,18,21,12,19,20,33,41,17,17,22,32,28,25,12,24,4,4,3
京塚本町,1647,756,891,54,78,91,88,65,40,66,88,124,124,101,100,105,122,141,105,64,42,32,16,1
京町１丁目,1305,619,686,38,52,55,56,69,50,47,79,84,98,96,97,70,108,93,80,51,45,27,8,2
京町２丁目,1721,764,957,80,82,99,71,82,65,90,104,129,130,114,138,92,106,113,65,70,55,24,12,0
京町本丁,1291,593,698,61,77,82,73,57,37,48,79,111,132,106,101,78,79,52,41,30,29,15,3,0
草葉町,521,232,289,16,17,19,21,36,31,22,31,35,54,44,41,32,33,21,28,13,22,2,2,1
楠１丁目,1128,484,644,15,32,59,70,25,21,41,27,52,80,56,64,66,98,128,103,111,48,24,8,0
楠２丁目,665,300,365,16,13,20,32,30,18,25,24,35,42,43,29,51,60,60,51,52,44,15,5,0
楠３丁目,347,132,215,7,7,11,9,8,1,4,13,12,14,31,14,15,26,49,37,35,39,12,3,0
楠４丁目,735,338,397,15,11,17,30,19,14,25,32,25,47,41,41,53,77,87,83,60,40,14,4,0
楠５丁目,870,400,470,9,20,30,48,42,25,16,28,50,54,66,79,61,68,61,83,74,41,14,1,0
楠６丁目,610,288,322,23,42,46,44,26,23,26,36,53,59,42,39,29,19,36,24,25,12,4,2,0
楠７丁目,1080,485,595,28,36,46,81,55,26,45,53,66,62,94,81,76,74,61,79,71,36,6,3,1
楠８丁目,968,460,508,35,40,40,53,58,45,54,44,52,67,97,68,58,57,59,63,43,22,7,4,2
楠野町,1149,556,593,45,50,68,59,38,47,50,72,76,73,54,75,83,81,98,79,43,32,20,6,0
九品寺１丁目,1216,568,648,44,38,34,25,71,116,92,96,82,105,76,78,61,75,89,46,41,29,15,3,0
九品寺２丁目,1196,526,670,40,53,57,66,80,82,79,101,94,105,88,66,71,64,55,30,26,23,12,3,1
九品寺３丁目,1742,811,931,79,80,51,72,124,133,121,120,126,100,121,128,102,90,86,63,71,41,23,9,2
九品寺４丁目,643,305,338,32,20,7,17,34,53,62,41,53,52,40,48,37,26,37,26,28,15,9,4,2
九品寺５丁目,1598,733,865,90,69,65,83,74,59,113,122,135,122,95,111,90,97,105,60,57,30,17,2,2
九品寺６丁目,968,459,509,36,31,62,61,60,46,34,55,84,83,92,83,72,42,44,42,15,17,6,3,0
黒髪１丁目,1156,552,604,43,32,33,52,102,85,86,74,65,80,86,63,71,68,59,47,47,37,19,7,0
黒髪２丁目,1441,720,721,32,38,38,70,211,92,70,67,82,91,73,66,82,79,107,79,61,50,38,12,3
黒髪３丁目,700,310,390,17,16,21,35,102,59,31,36,46,34,34,32,57,36,32,29,32,25,19,7,0
黒髪４丁目,1125,577,548,32,42,41,51,161,88,60,54,74,62,64,61,44,53,71,51,61,29,19,6,1
黒髪５丁目,1404,687,717,42,66,71,85,173,79,46,79,78,104,89,58,70,71,74,62,73,44,27,12,1
黒髪６丁目,1863,933,930,54,38,58,79,156,112,102,91,88,114,110,138,117,131,147,118,105,58,39,8,0
黒髪７丁目,769,386,383,21,24,22,44,169,52,43,44,43,52,35,33,30,40,35,24,28,16,10,4,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1925,851,1074,84,81,70,89,87,101,108,99,129,136,110,109,136,126,131,90,82,83,50,20,4
神水２丁目,715,335,380,32,22,27,37,34,45,46,40,39,59,59,47,55,43,51,30,27,16,6,0,0
神水本町,1896,879,1017,78,85,76,102,79,62,102,96,130,146,149,164,138,122,106,95,72,46,31,14,3
慶徳堀町,191,84,107,10,9,8,5,13,8,8,13,21,27,18,23,9,12,2,2,1,2,0,0,0
健軍１丁目,1385,624,761,54,82,60,72,78,74,87,88,98,109,109,93,92,63,63,63,41,34,21,4,0
健軍２丁目,1062,501,561,34,46,45,53,66,90,74,67,79,86,80,64,72,64,48,29,35,16,11,3,0
健軍３丁目,2541,1218,1323,90,104,113,141,137,129,147,139,170,212,209,209,190,157,129,102,79,41,39,4,0
健軍４丁目,1805,826,979,77,70,93,86,76,97,122,99,149,135,126,120,115,109,110,90,61,46,20,4,0
健軍５丁目,201,96,105,9,9,11,13,6,6,4,11,13,17,9,18,11,12,13,15,11,6,6,1,0
健軍本町,2325,1092,1233,98,93,118,146,115,114,116,133,160,201,187,182,161,154,121,98,71,29,23,4,1
小糸山町,540,255,285,47,29,21,23,28,44,55,49,36,47,29,27,20,28,19,18,12,5,3,0,0
幸田１丁目,487,241,246,27,28,28,25,9,24,24,33,34,28,25,40,36,33,26,28,19,13,5,2,0
幸田２丁目,711,343,368,62,31,28,43,42,47,51,44,41,57,53,46,25,41,35,19,23,15,6,1,1
紺屋阿弥陀寺町,13,5,8,2,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,3,1,0,0,0
紺屋今町,86,38,48,3,1,1,3,12,13,6,5,8,6,10,1,3,0,2,7,3,2,0,0,0
紺屋町１丁目,112,49,63,4,4,7,5,15,15,11,11,4,13,9,3,5,3,2,1,0,0,0,0,0
紺屋町２丁目,34,16,18,0,1,1,1,2,8,4,3,2,2,0,2,3,2,0,0,1,1,1,0,0
紺屋町３丁目,118,48,70,4,3,4,4,12,10,13,11,11,10,6,8,3,3,3,1,7,5,0,0,0
子飼本町,567,283,284,10,25,28,27,70,34,29,30,41,36,29,23,27,33,31,29,25,22,15,2,1
国府１丁目,1433,678,755,66,57,53,41,61,74,94,98,83,116,102,92,96,75,99,65,57,64,27,13,0
国府２丁目,1882,802,1080,61,73,91,117,92,79,81,95,95,151,123,133,131,108,121,114,90,69,44,14,0
国府３丁目,2804,1317,1487,113,129,127,151,162,101,158,138,207,221,212,219,191,181,179,117,87,66,35,4,6
国府４丁目,1176,559,617,62,58,55,56,53,58,72,83,79,75,76,84,89,85,74,33,30,28,16,9,1
国府本町,1273,613,660,63,54,69,61,67,59,67,82,97,81,90,82,89,88,81,50,43,31,15,4,0
小沢町,585,258,327,20,29,21,18,43,52,40,41,35,56,33,33,20,24,39,25,23,25,6,1,1
古城町,45,21,24,0,2,1,0,0,3,0,0,1,3,3,5,1,4,3,7,5,6,1,0,0
壺川１丁目,760,352,408,31,29,38,26,37,37,36,26,51,50,53,50,53,58,58,44,31,33,15,2,2
壺川２丁目,710,337,373,28,41,45,37,35,34,43,51,54,47,61,30,35,39,34,27,23,30,13,3,0
湖東１丁目,405,200,205,23,21,21,15,23,17,22,30,28,27,21,34,35,25,20,12,9,8,11,2,1
湖東２丁目,1238,591,647,46,57,48,48,46,61,87,76,72,92,71,67,78,84,86,75,68,44,20,9,3
湖東３丁目,833,386,447,38,28,24,34,29,36,40,42,44,57,58,53,65,63,61,54,41,40,18,6,2
琴平１丁目,715,355,360,17,21,22,32,41,62,45,36,54,48,45,30,40,50,44,32,40,42,10,4,0
琴平２丁目,942,444,498,43,28,39,52,68,67,63,84,62,55,54,54,51,62,61,43,27,14,12,2,1
琴平本町,1403,638,765,42,42,50,52,74,85,91,93,95,89,71,74,99,126,103,69,65,47,23,10,3
呉服町１丁目,92,40,52,4,2,2,3,5,6,3,6,7,5,8,5,4,5,4,10,5,4,3,1,0
呉服町２丁目,287,134,153,19,8,4,9,14,30,29,25,24,35,10,18,10,16,18,8,8,1,1,0,0
呉服町３丁目,333,140,193,23,19,16,15,8,15,28,32,32,31,34,21,11,16,13,10,3,4,2,0,0
米屋町１丁目,481,198,283,13,24,32,37,21,20,13,26,36,54,40,35,38,32,24,15,10,8,3,0,0
米屋町２丁目,231,102,129,6,2,6,8,18,10,10,8,15,15,16,21,26,21,16,12,15,5,1,0,0
米屋町３丁目,230,97,133,7,2,8,12,19,21,17,13,15,14,16,20,12,12,21,8,6,5,2,0,0
御領１丁目,1231,608,623,65,57,44,61,61,69,72,94,85,88,83,74,84,75,89,46,41,24,13,5,1
御領２丁目,1531,710,821,90,89,75,60,57,82,93,122,126,126,98,64,82,82,98,85,56,29,10,7,0
御領３丁目,1350,634,716,55,83,69,77,81,74,76,81,90,107,82,83,56,84,91,66,53,27,9,5,1
御領４丁目,281,129,152,21,9,11,8,18,19,31,10,21,15,17,31,12,20,11,11,8,5,2,1,0
御領５丁目,1223,613,610,109,83,51,47,73,78,104,106,109,78,70,50,50,66,54,42,25,18,7,3,0
御領６丁目,374,206,168,27,11,7,12,25,38,33,47,28,29,20,22,16,15,19,8,10,5,2,0,0
御領７丁目,517,263,254,38,21,29,31,32,66,45,43,49,42,27,29,19,15,9,10,10,2,0,0,0
護藤町,1768,846,922,134,129,88,68,61,59,101,158,128,95,95,90,103,108,118,83,65,46,28,10,1
細工町１丁目,128,61,67,8,9,4,3,15,21,8,8,6,9,5,6,5,3,6,4,4,2,2,0,0
細工町２丁目,47,24,23,0,0,2,3,2,2,3,6,1,4,0,6,4,6,1,5,1,0,1,0,0
細工町３丁目,154,63,91,4,9,3,5,8,7,9,3,15,11,11,13,8,8,12,8,10,4,4,2,0
細工町４丁目,212,93,119,4,4,4,12,7,10,10,7,10,19,20,14,12,26,24,14,6,6,1,2,0
細工町５丁目,49,23,26,1,2,2,0,3,2,2,5,4,4,5,3,5,4,3,2,1,0,1,0,0
栄町,431,189,242,10,15,20,25,13,19,15,16,24,17,29,27,33,36,33,29,25,27,12,6,0
桜木１丁目,828,381,447,57,46,32,42,42,52,53,68,56,59,74,53,38,41,40,24,27,15,7,2,0
桜木２丁目,746,356,390,41,51,40,40,32,39,41,41,59,45,45,42,40,50,32,43,34,16,10,4,1
桜木３丁目,991,478,513,49,56,52,75,51,46,41,53,88,82,64,60,55,50,50,37,24,29,22,6,1
桜木４丁目,1608,753,855,66,107,127,105,66,77,92,101,124,133,110,93,90,103,74,46,43,34,13,3,1
桜木５丁目,925,443,482,48,53,67,65,29,57,53,56,57,95,73,51,51,38,38,36,30,19,4,5,0
桜木６丁目,118,60,58,13,12,6,8,0,1,11,8,12,11,1,7,8,6,2,2,4,4,2,0,0
桜町,470,208,262,23,7,8,14,35,49,32,36,37,29,31,28,29,40,30,22,10,5,3,2,0
佐土原１丁目,1631,781,850,62,72,66,83,85,78,89,88,90,100,126,158,145,131,107,66,47,24,10,4,0
佐土原２丁目,616,308,308,51,68,46,32,21,22,31,57,67,40,38,31,16,25,28,19,15,4,5,0,0
佐土原３丁目,711,338,373,79,95,71,40,15,9,64,65,93,60,25,25,12,20,14,8,8,4,3,0,1
三郎１丁目,1261,584,677,41,38,45,57,69,60,52,81,73,87,77,87,95,100,86,64,68,39,30,11,1
三郎２丁目,823,375,448,30,30,33,36,40,22,27,45,46,53,53,54,59,47,55,54,49,56,30,4,0
島崎１丁目,2580,1144,1436,121,114,97,150,130,165,155,153,176,213,165,183,141,151,133,129,88,66,38,11,1
島崎２丁目,2494,1189,1305,95,103,91,121,130,125,139,157,183,190,175,163,137,159,160,140,100,79,35,10,2
島崎３丁目,1186,541,645,38,52,61,59,45,29,50,71,77,76,71,63,63,106,119,70,54,40,31,10,1
島崎４丁目,948,447,501,39,38,47,64,47,36,45,47,63,85,68,60,55,82,64,31,32,33,8,4,0
島崎５丁目,1698,802,896,63,73,75,69,64,54,78,104,113,115,103,92,117,160,154,93,66,50,45,10,0
島崎６丁目,1457,614,843,71,53,63,56,71,70,57,72,96,88,69,75,85,113,122,98,73,63,37,22,3
島崎７丁目,591,288,303,9,10,22,21,20,11,17,19,31,38,21,54,50,71,89,37,36,24,7,3,1
清水亀井町,752,330,422,34,36,42,41,46,28,31,30,40,56,56,39,34,47,70,53,36,25,8,0,0
清水東町,1460,688,772,84,81,54,69,76,78,107,105,107,95,96,65,89,61,87,64,66,43,25,6,2
清水本町,1394,666,728,38,61,76,79,68,49,64,88,104,102,101,95,85,101,102,56,54,41,19,8,3
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,27,15,12,2,1,4,3,0,0,0,1,4,7,1,1,0,1,1,1,0,0,0,0,0
清水万石１丁目,791,361,430,26,27,23,40,45,40,35,35,50,55,60,57,41,54,69,54,42,24,11,3,0
