町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
魚屋町２丁目,32,15,17,1,3,4,1,2,2,1,3,1,1,2,4,2,1,0,1,2,1,0,0,0
魚屋町３丁目,65,33,32,5,1,0,2,4,13,12,3,2,3,1,3,5,2,5,1,1,1,1,0,0
海路口町,2126,1018,1108,76,101,124,139,106,108,105,116,160,160,131,149,161,156,135,85,59,42,10,3,0
薄場町,1972,922,1050,121,110,133,129,108,128,152,127,127,139,139,88,102,112,123,59,43,21,8,3,0
打越町,1901,907,994,89,101,111,111,135,152,114,120,127,159,133,122,106,118,79,62,32,16,8,5,1
内田町,1325,648,677,47,78,78,82,68,86,79,73,110,96,95,82,96,81,65,56,24,16,12,0,1
内坪井町,706,306,400,29,17,19,48,48,60,45,40,42,56,59,51,46,42,41,32,15,10,6,0,0
江越１丁目,544,276,268,74,36,27,22,34,83,84,65,32,15,18,14,11,11,9,6,3,0,0,0,0
江越２丁目,272,132,140,28,22,14,13,13,45,53,21,13,15,11,5,5,6,3,4,1,0,0,0,0
画図町大字上無田,775,370,405,41,37,50,59,59,68,42,44,53,59,63,37,42,28,25,30,19,13,6,0,0
画図町大字重富,1397,698,699,55,119,131,117,70,58,68,109,161,139,101,77,54,41,37,24,17,12,5,1,1
画図町大字下江津,2688,1263,1425,124,133,183,191,183,195,156,160,179,233,207,185,164,132,104,88,43,19,4,5,0
画図町大字下無田,1032,489,543,38,57,65,60,54,61,43,57,58,103,83,73,62,58,51,41,36,20,9,2,1
画図町大字所島,695,347,348,24,30,53,58,48,48,32,39,57,68,52,50,27,34,22,23,13,12,4,1,0
江津１丁目,1809,839,970,77,80,99,116,97,135,131,113,128,108,134,123,117,116,99,63,38,26,7,2,0
江津２丁目,2655,1212,1443,151,129,141,147,153,191,177,166,148,185,188,189,197,174,131,110,45,23,9,1,0
榎町,2027,947,1080,81,91,145,174,150,140,100,115,165,163,146,159,115,116,79,43,24,18,2,1,0
大江１丁目,1945,928,1017,59,51,82,121,317,170,98,86,118,129,122,95,95,115,97,94,57,25,11,3,0
大江２丁目,1866,931,935,91,96,110,111,178,120,118,142,149,146,126,75,87,72,88,71,60,15,8,3,0
大江３丁目,1173,609,564,74,94,91,76,76,69,122,131,101,93,61,50,24,44,20,26,13,5,2,1,0
大江４丁目,1472,635,837,54,62,72,123,131,119,86,117,91,107,112,71,61,80,78,48,37,14,7,1,1
大江５丁目,740,311,429,18,19,30,55,73,51,47,39,35,51,48,46,48,46,42,37,21,20,12,2,0
大江６丁目,1122,486,636,45,55,65,59,80,77,70,80,71,95,75,81,46,66,53,47,25,18,11,3,0
大江本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大窪１丁目,246,121,125,18,9,11,11,23,17,25,7,13,16,18,18,16,22,12,4,3,0,2,1,0
大窪２丁目,244,122,122,5,9,9,20,18,19,12,18,15,23,17,17,12,18,10,12,7,1,2,0,0
大窪３丁目,289,141,148,9,18,26,21,19,14,5,20,22,29,35,12,11,21,13,7,4,2,0,1,0
大窪４丁目,278,136,142,19,10,14,11,50,42,18,10,14,25,12,13,16,10,5,2,4,3,0,0,0
大窪５丁目,1040,512,528,67,42,65,92,69,93,76,62,70,98,85,69,45,47,25,19,7,6,0,2,1
大鳥居町,238,120,118,5,14,23,10,22,8,4,20,22,16,14,9,17,20,20,7,3,3,1,0,0
岡田町,578,259,319,17,29,26,28,37,61,36,26,36,44,40,39,38,29,34,22,13,17,5,1,0
沖新町,2225,1060,1165,119,106,155,129,102,127,146,156,151,124,151,142,149,170,116,73,52,39,13,5,0
奥古閑町,1768,832,936,56,86,111,105,95,85,78,99,113,132,106,123,122,129,100,90,64,43,28,3,0
小島上町,888,417,471,43,43,51,46,43,48,45,46,58,64,74,62,61,63,55,43,23,14,5,1,0
小島下町,124,53,71,3,4,1,3,5,9,5,2,4,6,8,20,11,9,10,7,12,5,0,0,0
尾ノ上１丁目,2171,1029,1142,106,122,143,149,165,173,159,157,181,181,148,107,99,84,79,53,31,24,8,2,0
尾ノ上２丁目,1609,790,819,129,135,122,116,109,148,134,152,158,129,80,59,47,38,33,8,5,6,1,0,0
尾ノ上３丁目,1446,709,737,120,118,112,59,86,101,132,168,106,101,84,64,54,41,53,21,14,7,5,0,0
尾ノ上４丁目,1926,933,993,153,128,115,113,136,177,188,149,139,139,137,110,94,58,36,30,16,6,2,0,0
帯山１丁目,2960,1370,1590,182,179,191,203,199,189,209,213,210,225,214,139,136,152,120,96,54,36,10,3,0
帯山２丁目,1442,643,799,73,99,92,79,133,82,103,121,115,117,77,81,65,53,64,43,24,12,9,0,0
帯山３丁目,2682,1276,1406,156,142,148,132,159,205,218,177,164,180,148,146,131,169,164,123,54,44,16,6,0
帯山４丁目,2880,1343,1537,134,139,171,161,201,212,195,176,216,204,176,162,168,211,171,82,41,39,16,5,0
帯山５丁目,2772,1305,1467,128,173,184,178,157,168,167,196,200,187,163,145,164,199,180,81,57,30,13,1,1
帯山６丁目,969,457,512,53,44,65,52,67,73,74,75,84,61,53,46,54,74,47,24,11,9,2,1,0
帯山７丁目,2177,1081,1096,114,118,155,161,205,177,165,132,175,172,157,126,92,78,62,34,22,23,8,1,0
帯山８丁目,598,292,306,62,32,21,25,63,94,63,49,37,44,29,27,10,18,10,9,3,1,1,0,0
帯山９丁目,830,394,436,55,58,52,57,64,90,74,86,58,74,46,30,29,24,15,7,9,0,1,0,1
小峯１丁目,543,245,298,23,25,25,46,43,41,28,32,32,44,54,32,33,21,27,18,13,3,3,0,0
小峯２丁目,1198,580,618,80,69,93,87,112,92,115,81,95,103,85,54,39,33,26,17,11,2,2,1,1
小峯３丁目,810,386,424,47,57,56,50,68,60,67,59,53,69,68,43,40,25,23,13,8,3,1,0,0
小峯４丁目,422,203,219,43,28,22,36,32,52,43,26,34,27,27,8,15,9,14,5,1,0,0,0,0
小山町,6010,2932,3078,385,351,411,430,463,439,400,424,420,485,397,305,280,221,214,129,113,80,47,14,2
鹿帰瀬町,407,203,204,16,26,28,30,24,16,21,25,32,42,22,24,11,29,29,14,11,5,2,0,0
梶尾町,2830,1374,1456,165,186,185,180,172,131,160,205,222,213,171,183,181,178,146,71,40,28,11,2,0
鍛冶屋町,72,23,49,2,4,0,0,14,14,9,5,1,4,2,1,4,4,3,2,2,1,0,0,0
春日１丁目,764,328,436,33,26,33,45,54,50,45,38,37,53,64,54,59,51,51,28,25,13,4,1,0
春日２丁目,383,178,205,11,2,9,16,28,38,15,16,25,28,44,31,20,29,31,18,14,3,3,2,0
春日３丁目,899,406,493,25,34,34,43,63,60,47,39,54,72,70,63,52,66,77,49,24,19,5,3,0
春日４丁目,1349,620,729,54,44,53,83,89,106,71,82,78,119,95,102,84,77,74,60,36,27,8,6,1
春日５丁目,765,373,392,24,15,31,45,71,59,29,33,42,58,71,59,65,43,39,37,28,12,3,1,0
春日６丁目,553,240,313,10,17,25,28,25,29,24,20,23,38,43,50,37,47,51,45,22,13,3,3,0
春日７丁目,1344,649,695,87,65,51,52,93,127,92,89,83,91,84,94,93,86,62,42,32,12,7,2,0
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1397,627,770,157,80,66,77,90,153,108,77,59,92,73,69,42,43,40,50,45,41,18,14,3
釜尾町,260,129,131,8,20,14,18,21,6,9,17,15,27,14,12,11,22,27,6,10,2,1,0,0
上鍛冶屋町,189,89,100,12,10,11,9,10,11,16,17,13,28,23,8,2,5,8,4,1,1,0,0,0
上京塚町,37,28,9,4,2,0,11,3,6,3,5,0,0,2,1,0,0,0,0,0,0,0,0,0
上熊本１丁目,1436,652,784,42,71,103,117,126,86,68,85,103,151,130,100,76,83,35,27,22,7,3,0,1
上熊本２丁目,624,300,324,47,35,33,41,38,46,63,56,52,62,28,36,22,17,18,12,11,4,3,0,0
上熊本３丁目,1963,938,1025,108,129,180,168,184,148,136,129,188,163,118,80,58,55,42,34,18,23,2,0,0
上水前寺１丁目,422,195,227,20,14,25,20,51,43,40,14,32,26,33,27,22,12,21,10,6,4,1,1,0
上水前寺２丁目,1859,838,1021,166,161,109,96,100,135,164,145,119,115,106,92,80,101,64,47,28,18,9,3,1
上通町,407,180,227,13,15,15,26,18,22,24,23,20,33,33,29,27,31,31,22,15,7,2,1,0
上南部町,2158,1007,1151,128,143,143,155,127,154,155,151,125,187,162,108,96,110,90,53,42,18,7,3,1
上林町,380,123,257,3,9,25,78,19,20,11,16,16,23,27,20,30,28,26,16,9,3,1,0,0
辛島町,1223,677,546,72,58,67,112,180,120,83,85,82,79,81,42,31,41,31,33,14,9,1,2,0
川口町,2583,1253,1330,96,94,124,151,147,159,118,128,159,200,203,190,193,196,173,106,73,47,20,6,0
川尻１丁目,440,203,237,21,22,20,26,25,17,19,22,25,39,29,32,25,35,31,24,12,10,5,1,0
川尻２丁目,195,94,101,5,4,12,11,19,12,17,10,14,11,15,13,10,9,12,9,6,5,1,0,0
川尻３丁目,724,347,377,12,25,38,45,54,27,36,27,48,65,57,44,51,57,55,31,26,17,8,1,0
川尻４丁目,729,324,405,20,18,23,42,66,43,25,22,30,57,74,55,69,43,49,36,36,17,4,0,0
川尻５丁目,322,145,177,3,10,15,26,21,13,10,19,29,23,21,20,27,29,28,9,7,6,3,3,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,496,249,247,24,31,23,14,33,29,26,33,22,25,34,41,40,36,36,15,14,15,5,0,0
河内町面木,80,38,42,4,6,2,4,5,1,7,2,5,8,3,4,4,9,6,5,2,2,1,0,0
河内町河内,1986,923,1063,72,77,115,142,102,90,96,103,115,143,168,113,140,145,142,82,74,51,15,1,0
河内町白浜,1104,522,582,56,54,59,55,74,62,75,69,48,81,78,90,68,68,64,42,26,26,8,1,0
河内町岳,805,382,423,21,31,46,52,41,32,39,51,39,64,69,50,71,59,50,32,32,23,3,0,0
河内町東門寺,211,101,110,10,15,21,12,8,14,9,13,12,16,9,7,17,16,11,13,5,2,0,1,0
河内町野出,830,379,451,32,42,56,47,38,31,38,53,51,50,47,58,56,60,52,38,34,28,15,3,1
河内町船津,2384,1123,1261,86,101,147,150,106,105,136,151,141,180,171,140,174,199,149,107,60,59,15,6,1
川端町,44,22,22,3,2,5,3,2,2,2,2,3,1,6,2,1,0,4,3,2,0,0,1,0
河原町,52,24,28,0,1,0,2,4,3,1,1,3,4,4,5,6,7,3,4,2,1,1,0,0
北迫町,178,84,94,7,10,6,12,16,6,6,8,8,18,11,9,18,15,13,7,5,2,0,1,0
北千反畑町,412,176,236,5,19,25,28,34,20,19,21,19,37,26,25,24,27,29,23,21,7,1,2,0
京塚本町,2042,944,1098,51,88,124,120,166,121,98,107,108,174,164,126,113,98,117,127,77,39,22,2,0
京町１丁目,1248,551,697,51,54,54,74,77,95,84,81,88,103,101,72,74,71,59,44,31,20,9,6,0
京町２丁目,1532,672,860,63,55,87,96,133,92,93,88,86,118,113,84,95,115,95,59,29,23,8,0,0
京町本丁,1172,541,631,62,73,81,68,58,71,85,122,81,83,65,68,48,53,53,44,30,18,9,0,0
草葉町,274,108,166,5,13,7,17,11,16,16,24,22,25,24,19,24,20,12,10,6,2,1,0,0
楠１丁目,1533,675,858,28,48,78,99,96,89,54,75,79,112,124,136,160,120,90,84,34,23,3,1,0
楠２丁目,924,488,436,39,48,47,58,47,88,73,49,48,73,54,69,75,64,39,22,10,12,7,2,0
楠３丁目,84,38,46,1,2,3,3,5,2,6,4,3,4,5,10,6,14,5,5,3,2,1,0,0
楠４丁目,1284,607,677,65,70,84,89,89,91,70,73,99,121,97,101,72,66,42,30,18,5,1,1,0
楠５丁目,1088,494,594,41,55,66,76,70,60,51,62,74,84,75,88,101,75,55,23,16,12,3,0,1
楠６丁目,509,260,249,36,32,35,28,40,45,47,41,33,37,38,32,28,9,6,14,6,1,1,0,0
楠７丁目,1256,581,675,64,84,110,66,84,100,76,113,89,84,62,87,90,61,36,24,11,11,4,0,0
楠８丁目,879,419,460,66,59,55,54,51,69,98,55,53,58,71,61,49,24,20,16,12,8,0,0,0
楠野町,1136,539,597,26,54,81,101,87,67,40,74,81,104,110,90,63,51,45,28,21,11,2,0,0
九品寺１丁目,1176,526,650,29,27,36,62,134,116,84,68,74,110,100,81,69,63,46,33,20,16,7,1,0
九品寺２丁目,610,269,341,23,20,19,34,77,55,44,19,27,47,45,25,33,43,39,29,14,15,2,0,0
九品寺３丁目,2068,950,1118,131,107,106,123,185,176,179,178,158,149,110,89,107,94,73,42,35,18,5,3,0
九品寺４丁目,665,286,379,23,19,18,25,54,53,49,60,30,37,44,34,50,45,42,34,27,14,6,1,0
九品寺５丁目,1392,660,732,61,56,62,82,131,109,107,88,77,101,116,96,98,61,60,43,24,12,7,1,0
九品寺６丁目,465,214,251,19,15,16,19,40,55,30,33,26,35,35,32,29,26,15,17,10,9,3,1,0
黒髪１丁目,1377,638,739,50,56,78,82,152,121,85,81,76,95,77,86,81,97,64,42,29,18,6,0,1
黒髪２丁目,1689,873,816,17,26,54,120,375,128,55,41,72,95,112,114,88,85,99,89,62,38,13,5,1
黒髪３丁目,969,472,497,19,34,47,83,170,79,45,50,70,56,47,40,45,56,46,43,15,17,7,0,0
黒髪４丁目,1375,723,652,38,49,44,95,287,116,73,66,62,72,80,69,64,65,67,58,33,24,10,3,0
黒髪５丁目,1838,933,905,53,70,75,128,368,142,92,73,85,121,100,89,79,77,78,63,63,55,19,6,2
黒髪６丁目,1841,915,926,41,36,54,99,258,137,69,78,87,124,134,130,143,137,118,89,59,27,19,2,0
黒髪７丁目,875,457,418,33,34,33,76,149,53,57,49,45,64,42,41,55,55,32,33,11,8,3,2,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,324,145,179,31,30,17,24,18,15,32,34,31,22,19,15,9,12,7,2,4,2,0,0,0
神水１丁目,1670,746,924,60,76,86,91,106,111,88,73,97,113,103,104,94,95,109,88,71,57,40,6,2
神水２丁目,614,269,345,42,32,27,38,30,45,60,46,35,51,46,34,39,31,19,18,13,6,2,0,0
神水本町,1381,610,771,62,59,62,79,79,93,84,91,83,88,103,94,86,86,84,62,44,21,20,1,0
慶徳堀町,17,6,11,0,0,0,0,0,5,2,0,1,0,0,0,3,2,1,1,0,2,0,0,0
健軍１丁目,1493,688,805,94,82,101,85,110,135,116,125,111,107,96,71,56,66,53,39,24,13,4,5,0
健軍２丁目,1252,765,487,46,33,171,266,108,98,81,59,74,75,54,44,38,35,29,19,10,7,4,1,0
健軍３丁目,2377,1129,1248,156,135,151,132,164,244,186,209,203,182,151,126,84,91,68,40,27,18,8,2,0
健軍４丁目,1789,836,953,76,70,82,103,117,156,128,102,118,147,132,105,115,100,87,71,46,21,10,3,0
健軍５丁目,228,101,127,13,10,13,12,16,15,15,18,17,14,15,11,12,14,18,10,5,0,0,0,0
健軍本町,271,135,136,16,15,18,23,21,12,13,27,28,34,30,14,2,5,6,1,3,1,1,1,0
小糸山町,1382,665,717,115,103,95,89,77,113,122,109,111,90,82,75,52,45,42,30,22,5,5,0,0
幸田１丁目,509,255,254,24,29,34,29,25,33,28,41,31,34,29,40,47,30,23,13,7,9,2,1,0
幸田２丁目,585,292,293,44,50,41,38,33,39,54,52,39,52,26,28,28,27,20,6,5,3,0,0,0
紺屋阿弥陀寺町,34,16,18,1,1,2,4,1,4,1,0,1,2,5,3,3,3,2,0,0,1,0,0,0
紺屋今町,104,44,60,6,0,2,1,9,8,10,9,7,6,8,11,6,5,3,5,7,1,0,0,0
紺屋町１丁目,20,11,9,1,4,2,2,0,0,1,1,5,2,1,0,0,0,0,1,0,0,0,0,0
紺屋町２丁目,50,21,29,4,1,2,4,2,2,3,1,2,3,1,4,8,5,2,4,2,0,0,0,0
紺屋町３丁目,106,49,57,3,6,1,1,13,16,14,10,6,4,3,5,7,9,2,3,2,1,0,0,0
子飼本町,659,314,345,11,13,13,34,119,61,34,21,27,41,40,36,29,41,45,40,31,16,6,0,1
国府１丁目,1454,634,820,51,50,70,84,97,124,85,95,83,98,115,94,94,80,85,61,40,32,16,0,0
国府２丁目,2097,922,1175,100,95,103,189,126,139,139,130,127,140,145,132,119,135,119,78,43,26,10,2,0
国府３丁目,3188,1541,1647,218,196,214,208,207,234,276,293,250,259,218,157,113,119,99,61,32,20,10,3,1
国府４丁目,1238,587,651,60,58,57,78,87,104,78,77,81,109,95,48,72,70,64,48,26,17,6,1,2
国府本町,1444,688,756,90,72,81,89,110,109,126,89,91,116,105,74,71,68,51,44,31,19,7,1,0
小沢町,473,188,285,26,22,21,24,26,33,44,29,28,40,37,30,21,28,14,25,14,8,2,1,0
古城町,83,34,49,0,2,0,3,6,5,3,4,2,6,7,8,10,9,8,4,5,1,0,0,0
壺川１丁目,979,443,536,39,36,41,55,66,67,50,47,56,91,66,68,65,45,66,43,39,23,11,4,1
壺川２丁目,585,279,306,26,32,26,32,50,29,42,29,36,41,30,40,42,39,27,25,16,15,5,3,0
湖東１丁目,541,252,289,15,40,46,28,27,30,25,40,59,39,39,27,23,34,27,19,14,4,5,0,0
湖東２丁目,1344,627,717,47,53,60,72,85,109,73,61,87,76,116,86,83,91,90,61,46,27,17,3,1
湖東３丁目,824,386,438,27,37,43,48,49,47,55,35,55,63,44,64,43,70,56,44,24,17,2,1,0
琴平１丁目,819,367,452,28,20,29,24,53,80,59,44,30,51,48,64,67,81,47,45,18,25,3,3,0
琴平２丁目,1047,518,529,79,57,57,63,76,85,83,91,69,72,80,56,43,39,32,27,23,11,4,0,0
琴平本町,1657,715,942,34,46,74,116,119,109,65,92,100,157,116,96,101,125,119,90,60,23,13,2,0
呉服町１丁目,120,44,76,4,7,1,6,11,8,12,13,4,5,5,14,8,7,6,2,5,2,0,0,0
呉服町２丁目,145,70,75,7,2,3,5,17,15,13,4,7,12,21,10,10,4,5,2,2,3,2,1,0
呉服町３丁目,112,49,63,6,5,5,7,6,4,8,7,7,12,9,8,9,4,5,2,3,4,1,0,0
米屋町１丁目,210,83,127,17,6,7,6,22,29,27,18,17,17,11,10,8,4,4,5,2,0,0,0,0
米屋町２丁目,250,113,137,14,15,17,9,14,19,25,16,18,20,21,19,16,10,7,4,2,4,0,0,0
米屋町３丁目,231,95,136,11,4,7,21,26,30,16,14,10,22,22,11,8,9,8,8,2,2,0,0,0
御領１丁目,1366,680,686,98,83,116,100,92,105,110,102,127,125,88,58,42,45,34,19,10,7,4,1,0
御領２丁目,1204,566,638,64,57,74,98,103,98,75,63,102,89,84,85,65,46,43,36,14,4,4,0,0
御領３丁目,1216,585,631,92,60,60,66,117,130,117,91,66,88,95,64,62,38,27,22,9,9,3,0,0
御領４丁目,276,134,142,28,15,12,11,20,27,22,33,13,26,12,14,15,11,8,4,2,3,0,0,0
御領５丁目,669,331,338,33,28,56,58,54,53,35,36,56,59,44,37,30,38,18,17,7,6,1,2,1
御領６丁目,235,125,110,15,18,10,15,28,25,18,16,19,15,17,13,12,6,3,2,2,1,0,0,0
御領７丁目,19,16,3,0,0,0,0,3,5,2,0,3,2,2,1,1,0,0,0,0,0,0,0,0
護藤町,1593,718,875,65,70,100,92,90,89,79,85,110,122,127,85,104,92,90,62,52,48,26,5,0
細工町１丁目,96,50,46,5,1,3,3,6,19,8,5,4,5,5,9,7,6,4,3,1,1,1,0,0
細工町２丁目,54,29,25,2,1,2,3,3,4,3,1,6,5,2,5,3,1,6,3,3,0,1,0,0
細工町３丁目,181,74,107,9,8,8,10,15,11,9,14,9,13,16,12,16,6,6,8,5,4,2,0,0
細工町４丁目,250,99,151,9,7,8,12,21,27,15,21,9,20,27,23,12,5,14,10,8,1,1,0,0
細工町５丁目,50,23,27,0,1,2,2,3,3,3,1,2,4,6,7,2,1,5,4,0,3,1,0,0
栄町,611,269,342,23,31,30,31,35,34,35,43,35,38,39,33,33,43,52,33,24,14,3,2,0
桜木１丁目,777,362,415,51,54,54,57,48,62,64,46,68,58,42,44,40,30,26,21,9,3,0,0,0
桜木２丁目,740,358,382,34,47,52,51,46,46,59,61,42,65,47,53,49,31,29,12,10,5,0,1,0
桜木３丁目,780,384,396,57,48,50,51,45,57,60,68,57,60,45,41,29,46,26,18,9,8,4,1,0
桜木４丁目,1215,581,634,77,80,110,103,64,86,92,102,112,107,82,44,46,41,34,18,9,7,1,0,0
桜木５丁目,545,275,270,20,35,37,35,26,48,51,48,43,33,44,30,39,18,21,7,8,2,0,0,0
桜木６丁目,43,21,22,1,2,5,1,1,3,2,3,2,5,0,2,6,3,4,2,0,0,1,0,0
桜町,276,128,148,5,5,8,15,26,32,19,21,11,19,23,19,22,15,11,10,5,7,2,1,0
佐土原１丁目,1729,830,899,95,107,140,161,136,103,146,136,147,170,117,81,59,44,41,20,17,7,2,0,0
佐土原２丁目,223,112,111,9,5,12,17,24,13,7,11,13,22,21,19,14,13,7,6,9,1,0,0,0
佐土原３丁目,131,68,63,7,4,11,13,9,12,7,8,12,11,13,7,7,6,3,1,0,0,0,0,0
三郎１丁目,1400,663,737,81,70,95,89,93,118,104,106,118,111,102,67,87,50,55,31,16,4,3,0,0
三郎２丁目,896,406,490,37,22,22,56,60,64,59,45,55,57,62,52,59,95,69,40,15,20,6,1,0
島崎１丁目,2781,1258,1523,166,135,155,143,208,235,238,208,203,227,189,147,134,120,115,62,54,29,13,0,0
島崎２丁目,2690,1256,1434,138,144,142,145,232,273,196,195,163,208,186,164,147,117,91,68,42,24,13,2,0
島崎３丁目,1402,655,747,50,56,69,90,82,94,71,82,79,122,109,95,81,84,99,60,40,30,8,0,1
島崎４丁目,871,419,452,33,34,55,60,57,55,56,46,53,85,54,46,51,52,48,43,24,12,3,2,2
島崎５丁目,1972,907,1065,85,92,123,128,140,117,102,115,141,170,152,101,106,123,106,76,51,27,14,2,1
島崎６丁目,2089,892,1197,110,99,106,120,144,145,112,111,125,159,152,127,99,109,113,71,75,65,36,8,3
島崎７丁目,1975,940,1035,94,95,117,118,126,175,117,132,120,152,157,146,136,99,65,52,45,18,10,1,0
清水亀井町,2426,1124,1302,147,120,105,124,167,213,178,144,148,177,183,132,141,152,122,85,46,25,14,2,1
清水東町,1382,660,722,95,47,56,76,101,120,94,76,77,89,101,82,83,100,63,61,38,12,10,1,0
清水本町,2283,1083,1200,70,122,150,173,156,88,110,152,149,198,221,159,187,131,89,61,39,18,10,0,0
清水町大字打越,1321,626,695,54,93,78,69,80,94,90,83,80,78,111,126,128,79,37,23,13,3,1,1,0
清水町大字松崎,8,4,4,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0
清水町大字室園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
