町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
河原町,185,83,102,23,6,6,8,10,9,27,22,13,14,9,7,5,10,7,6,1,2,0,0,0
北迫町,181,92,89,5,8,11,11,6,10,12,9,12,8,8,19,11,9,17,10,9,5,1,0,0
北千反畑町,454,192,262,20,11,15,15,33,39,32,31,21,22,27,36,33,25,26,26,17,17,4,3,1
京塚本町,1679,750,929,64,56,46,83,94,96,103,93,90,84,94,158,138,118,96,85,84,57,32,6,2
京町１丁目,1289,583,706,43,56,63,53,59,77,94,98,94,95,97,94,84,82,72,47,48,21,10,2,0
京町２丁目,1491,657,834,49,63,67,74,88,91,91,95,100,117,85,121,93,71,89,92,62,28,10,5,0
京町本丁,1127,538,589,39,52,84,83,62,40,67,62,99,120,88,61,60,47,46,40,39,23,9,5,1
草葉町,409,165,244,28,31,9,15,9,16,31,45,39,31,26,30,19,21,24,18,8,3,5,1,0
楠１丁目,1450,572,878,63,75,54,57,53,55,83,86,58,66,75,101,113,130,154,99,65,46,10,7,0
楠２丁目,768,374,394,21,33,40,39,28,25,31,48,49,38,43,64,50,84,67,59,28,14,6,0,1
楠３丁目,395,159,236,6,6,10,11,15,14,17,10,14,18,23,31,41,32,44,50,25,19,7,2,0
楠４丁目,1023,482,541,14,48,61,59,49,43,47,56,57,60,66,100,89,87,70,65,31,18,3,0,0
楠５丁目,1001,448,553,20,37,60,64,47,42,37,45,68,69,74,62,81,86,97,56,37,11,6,2,0
楠６丁目,485,243,242,34,31,30,27,23,28,43,32,37,29,25,33,34,26,25,11,7,8,2,0,0
楠７丁目,1250,579,671,49,81,59,95,71,56,88,82,92,114,78,74,61,77,81,49,26,8,9,0,0
楠８丁目,1112,547,565,66,102,93,67,46,54,75,90,130,54,54,58,64,62,40,21,21,12,3,0,0
楠野町,1135,556,579,40,47,59,57,83,69,69,58,69,75,80,95,86,81,63,47,32,16,8,1,0
九品寺１丁目,1212,537,675,44,29,38,27,89,137,117,105,70,63,83,99,86,61,52,43,33,24,10,1,1
九品寺２丁目,919,408,511,60,47,29,42,77,69,87,94,70,48,58,55,42,27,24,39,32,14,4,1,0
九品寺３丁目,1840,848,992,94,84,100,83,148,178,134,119,167,138,102,121,70,61,94,62,53,20,10,2,0
九品寺４丁目,610,267,343,16,9,15,22,37,55,42,41,38,42,29,39,46,39,44,40,20,22,12,2,0
九品寺５丁目,1424,650,774,70,60,72,58,82,100,108,103,105,113,76,110,92,76,81,52,34,21,8,2,1
九品寺６丁目,919,425,494,67,67,52,41,55,53,80,76,89,70,58,52,44,37,24,24,18,6,4,1,1
黒髪１丁目,1280,591,689,45,58,50,74,107,78,81,96,89,76,76,73,65,88,62,77,53,22,5,5,0
黒髪２丁目,1502,717,785,35,34,33,65,209,130,112,75,66,67,66,99,93,86,86,79,70,57,26,12,2
黒髪３丁目,851,401,450,17,10,28,55,130,66,62,42,31,50,56,50,49,38,44,49,43,16,8,7,0
黒髪４丁目,1199,635,564,39,44,43,64,165,90,81,75,61,60,52,70,70,80,57,45,50,23,22,7,1
黒髪５丁目,1423,684,739,49,39,46,83,202,104,101,73,72,70,70,92,68,80,72,70,55,37,28,11,1
黒髪６丁目,1914,958,956,57,63,55,87,157,136,133,105,87,91,99,163,142,129,122,127,76,54,24,7,0
黒髪７丁目,795,397,398,25,39,31,42,111,53,55,45,52,40,41,61,40,40,45,40,18,13,4,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1904,838,1066,68,92,108,106,96,105,105,124,107,136,125,128,98,78,93,96,91,78,45,22,3
神水２丁目,716,343,373,28,37,29,36,43,51,64,59,51,54,48,60,42,25,26,27,16,15,5,0,0
神水本町,1696,778,918,62,81,119,96,79,77,86,116,142,143,120,104,108,93,85,78,62,27,14,4,0
慶徳堀町,19,9,10,0,0,0,0,1,1,4,2,2,0,0,0,0,1,4,1,1,1,1,0,0
健軍１丁目,1415,627,788,62,87,80,61,81,96,102,109,102,110,109,90,80,57,53,63,37,19,13,3,1
健軍２丁目,1160,535,625,52,50,78,153,74,91,89,84,86,77,68,73,40,45,32,31,28,4,3,2,0
健軍３丁目,2652,1244,1408,151,138,149,150,178,191,195,208,209,207,192,184,138,120,83,78,46,17,13,5,0
健軍４丁目,1855,850,1005,84,73,72,78,112,156,142,135,116,125,130,132,114,97,102,76,61,25,18,5,2
健軍５丁目,169,79,90,12,8,5,7,9,4,13,6,7,17,13,9,13,9,12,12,9,3,1,0,0
健軍本町,12,9,3,0,0,0,0,0,0,0,1,0,0,2,4,2,0,0,0,1,0,1,1,0
小糸山町,397,194,203,33,22,24,21,24,27,40,38,28,28,25,29,19,12,11,7,5,1,2,1,0
幸田１丁目,460,218,242,20,18,20,28,31,23,24,26,30,41,28,37,28,27,31,23,14,8,3,0,0
幸田２丁目,762,361,401,65,62,45,47,30,60,65,76,61,52,33,52,17,29,24,24,13,2,4,1,0
紺屋阿弥陀寺町,19,9,10,0,0,1,0,2,2,0,1,0,1,1,2,0,1,4,2,2,0,0,0,0
紺屋今町,91,42,49,1,6,4,0,4,7,14,4,8,3,3,4,8,7,4,4,3,5,2,0,0
紺屋町１丁目,88,42,46,10,11,6,2,4,5,10,16,7,3,9,3,2,0,0,0,0,0,0,0,0
紺屋町２丁目,36,12,24,1,1,1,2,2,4,3,2,0,2,1,3,2,2,4,3,2,0,1,0,0
紺屋町３丁目,92,39,53,4,5,4,7,5,4,13,6,8,8,3,3,4,3,9,4,1,1,0,0,0
子飼本町,610,290,320,16,13,17,31,66,50,65,30,30,19,36,36,37,31,28,34,29,25,12,4,1
国府１丁目,1365,608,757,50,41,44,50,86,82,87,94,75,96,94,116,84,93,84,73,56,34,18,8,0
国府２丁目,1975,868,1107,76,91,96,102,117,101,106,130,95,135,137,135,135,117,114,117,104,45,17,4,1
国府３丁目,3062,1461,1601,132,179,205,176,198,181,208,255,227,260,203,223,179,122,107,96,59,33,14,5,0
国府４丁目,1238,569,669,49,45,62,77,67,78,70,96,78,101,98,103,64,50,60,57,45,26,9,3,0
国府本町,1409,667,742,71,82,81,75,87,91,87,80,109,87,95,113,90,67,62,57,36,24,7,7,1
小沢町,452,196,256,24,26,16,10,23,26,31,50,35,24,25,31,32,18,21,23,11,19,5,2,0
古城町,51,22,29,1,0,1,1,0,0,4,2,4,1,2,8,2,9,6,3,4,2,0,1,0
壺川１丁目,862,384,478,28,22,36,43,43,58,45,45,58,41,60,83,55,55,48,47,47,25,17,6,0
壺川２丁目,644,308,336,41,30,38,35,31,50,40,35,42,35,42,44,32,28,45,34,22,11,9,0,0
湖東１丁目,512,258,254,10,33,30,26,29,40,31,22,45,46,47,38,22,12,22,22,23,10,3,1,0
湖東２丁目,1151,527,624,30,33,46,60,59,71,66,57,54,59,76,84,107,80,87,76,51,36,14,4,1
湖東３丁目,828,383,445,28,37,22,41,40,45,42,43,62,49,55,72,39,59,57,59,45,19,12,1,1
琴平１丁目,761,349,412,29,30,14,20,47,58,55,46,45,32,42,54,45,58,55,58,44,17,7,5,0
琴平２丁目,935,443,492,54,63,49,35,51,61,86,67,58,52,60,88,55,40,43,33,21,10,8,1,0
琴平本町,1546,662,884,41,46,39,54,111,108,105,91,76,75,111,151,109,77,107,89,78,49,22,7,0
呉服町１丁目,78,31,47,5,1,3,5,0,4,4,7,6,4,3,4,5,11,6,5,2,1,2,0,0
呉服町２丁目,220,88,132,7,11,7,8,11,30,27,26,15,11,13,14,16,10,5,4,2,1,1,1,0
呉服町３丁目,131,64,67,7,8,8,8,3,5,4,14,7,11,7,12,13,9,3,6,4,2,0,0,0
米屋町１丁目,330,136,194,25,17,9,12,15,18,44,39,28,27,20,23,18,13,8,8,3,3,0,0,0
米屋町２丁目,263,107,156,7,11,14,12,15,14,17,12,22,20,26,22,19,13,19,12,1,3,2,2,0
米屋町３丁目,232,91,141,14,19,12,6,16,20,17,15,14,19,11,27,15,0,9,9,5,3,1,0,0
御領１丁目,1438,695,743,100,87,76,79,96,111,127,110,88,110,87,116,72,48,39,37,31,14,7,3,0
御領２丁目,1382,650,732,92,80,53,45,76,117,146,101,83,63,94,98,80,81,66,37,32,26,9,2,1
御領３丁目,1385,674,711,85,112,81,60,67,109,126,130,101,70,66,92,92,62,62,26,23,14,6,1,0
御領４丁目,316,153,163,13,29,20,30,11,10,25,25,25,32,16,22,7,18,12,9,6,4,1,1,0
御領５丁目,849,423,426,49,41,55,33,69,71,85,57,49,50,65,63,41,37,35,26,11,9,1,2,0
御領６丁目,366,198,168,32,11,21,16,35,53,54,27,21,19,18,14,20,7,8,6,2,2,0,0,0
御領７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
護藤町,1382,648,734,48,56,66,68,77,61,82,70,69,90,92,119,108,87,89,59,65,44,23,7,2
細工町１丁目,102,42,60,1,8,8,3,8,4,10,4,8,9,3,2,9,3,9,8,3,1,0,1,0
細工町２丁目,53,28,25,1,4,3,0,1,5,2,3,2,3,7,4,2,5,1,1,8,0,1,0,0
細工町３丁目,164,63,101,2,6,8,9,12,8,9,12,8,15,9,12,11,12,15,7,4,4,1,0,0
細工町４丁目,230,93,137,13,10,6,4,21,12,20,15,16,13,18,22,19,10,11,2,12,3,3,0,0
細工町５丁目,43,19,24,2,1,0,3,1,4,8,3,3,1,1,3,3,3,2,2,1,1,1,0,0
栄町,616,274,342,39,36,33,30,29,21,38,52,35,39,38,35,25,35,29,38,40,15,6,3,0
桜木１丁目,858,405,453,40,72,56,50,45,34,69,75,79,50,58,52,40,44,35,21,20,14,4,0,0
桜木２丁目,757,356,401,50,54,42,44,36,42,54,66,52,51,39,41,36,45,45,30,20,7,3,0,0
桜木３丁目,886,437,449,57,61,65,40,37,61,74,75,67,65,50,56,45,34,32,32,23,7,2,2,1
桜木４丁目,1365,674,691,88,67,88,99,94,83,106,95,101,107,118,92,65,45,43,42,22,5,1,4,0
桜木５丁目,753,351,402,44,49,54,48,41,34,36,90,63,50,56,36,43,35,35,16,12,6,3,2,0
桜木６丁目,47,24,23,5,4,1,2,1,2,6,0,3,2,1,3,0,3,6,3,4,1,0,0,0
桜町,236,95,141,3,6,9,2,15,19,18,16,11,21,14,21,21,16,15,14,5,4,4,2,0
佐土原１丁目,1696,803,893,64,73,121,153,114,90,101,97,138,164,139,142,97,68,46,31,36,13,7,1,1
佐土原２丁目,297,138,159,15,11,27,21,14,8,24,19,22,20,15,25,21,17,11,10,6,8,2,1,0
佐土原３丁目,143,71,72,8,10,6,7,12,9,11,8,8,9,12,8,7,8,9,5,2,2,0,2,0
三郎１丁目,1273,595,678,50,45,61,66,80,90,95,91,65,78,124,113,74,55,72,39,48,21,5,1,0
三郎２丁目,864,402,462,39,38,39,27,30,56,52,50,48,45,54,58,49,58,56,97,45,17,5,1,0
島崎１丁目,2825,1281,1544,163,151,132,136,169,204,217,248,204,198,160,188,129,135,135,108,84,35,19,8,2
島崎２丁目,2755,1286,1469,154,144,138,135,185,169,206,223,182,172,159,223,146,140,136,105,67,42,19,9,1
島崎３丁目,1266,579,687,42,54,56,54,51,66,71,67,75,82,85,118,98,78,73,74,63,32,19,8,0
島崎４丁目,1012,473,539,35,64,64,48,55,46,78,81,67,59,76,88,49,42,51,39,31,25,11,3,0
島崎５丁目,1830,843,987,72,67,81,92,104,109,110,96,96,115,134,190,129,100,90,110,69,45,12,9,0
島崎６丁目,1885,791,1094,80,84,87,72,111,112,127,109,87,96,116,152,137,108,101,106,85,60,30,18,7
島崎７丁目,704,338,366,24,32,26,46,34,35,41,31,33,47,53,103,63,40,43,31,15,6,0,1,0
清水亀井町,1098,495,603,69,116,133,62,33,56,87,101,81,45,53,58,47,32,49,38,25,7,5,1,0
清水東町,1291,599,692,57,58,50,41,75,100,116,79,60,84,56,90,89,79,82,79,49,33,10,3,1
清水本町,1536,731,805,69,82,69,65,69,99,135,101,100,99,76,128,105,76,85,78,53,26,16,4,1
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,15,8,7,2,2,0,0,0,1,4,3,0,0,0,1,2,0,0,0,0,0,0,0,0
清水万石１丁目,895,402,493,40,48,46,41,48,62,72,70,61,47,52,57,69,49,58,32,21,12,8,2,0
