町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出水７丁目,2444,1130,1314,97,102,93,98,96,115,121,149,135,143,165,135,172,176,187,190,128,95,35,11,1
出水８丁目,1834,860,974,95,64,84,95,91,96,90,114,110,123,124,147,121,124,97,80,107,45,18,8,1
和泉町,350,177,173,8,14,19,16,16,22,14,19,18,14,21,24,37,33,16,19,23,13,4,0,0
板屋町,23,10,13,0,1,1,0,1,0,1,3,0,1,0,1,3,2,0,1,1,3,3,1,0
出仲間１丁目,739,347,392,40,53,32,40,34,51,48,63,53,40,56,66,53,39,20,18,15,10,8,0,0
出仲間２丁目,473,209,264,22,31,17,21,23,30,20,34,33,27,28,27,29,30,33,27,19,7,15,0,0
出仲間３丁目,751,378,373,73,54,44,38,37,62,86,76,52,43,46,38,42,20,19,7,9,4,1,0,0
出仲間４丁目,1229,594,635,86,78,80,74,51,41,68,106,109,102,66,61,60,61,74,65,28,15,1,3,0
出仲間５丁目,726,357,369,46,58,48,46,29,32,41,70,65,77,47,29,34,26,24,24,18,10,1,1,0
出仲間６丁目,1029,494,535,63,45,54,56,58,76,74,89,76,70,71,57,87,44,24,36,27,17,3,1,1
出仲間７丁目,1114,509,605,77,68,70,66,56,59,78,90,62,76,68,81,59,55,51,33,35,23,6,0,1
出仲間８丁目,605,287,318,26,32,43,49,31,17,37,41,63,54,40,44,22,28,32,25,11,4,4,2,0
出仲間９丁目,327,145,182,33,24,18,12,26,39,52,37,21,15,13,11,9,8,6,1,0,2,0,0,0
今町,914,414,500,16,30,32,55,35,33,29,36,52,51,50,68,87,86,75,50,53,37,30,7,2
魚屋町１丁目,16,5,11,0,0,0,0,1,1,1,2,0,1,0,3,2,2,1,0,1,1,0,0,0
魚屋町２丁目,17,7,10,1,1,0,1,1,0,1,2,1,0,0,0,0,2,4,2,1,0,0,0,0
魚屋町３丁目,5,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
海路口町,284,139,145,29,12,20,15,10,16,20,31,17,22,19,10,15,12,6,13,7,7,3,0,0
薄場町,44,20,24,3,7,2,3,3,0,2,7,5,2,1,1,1,4,1,0,0,2,0,0,0
打越町,1756,840,916,71,58,87,88,94,99,92,107,122,110,120,104,146,136,101,77,79,41,21,2,1
内田町,1223,601,622,41,48,64,57,68,55,55,62,69,76,79,99,96,86,75,68,68,33,19,5,0
内坪井町,786,348,438,39,44,39,28,24,36,51,49,77,51,37,41,51,54,48,43,27,28,12,5,2
江越１丁目,827,402,425,64,42,35,48,57,60,76,81,80,86,54,45,24,27,13,13,9,9,3,1,0
江越２丁目,275,126,149,26,13,7,11,9,27,24,28,11,10,17,18,22,22,6,9,5,7,1,0,2
画図町大字上無田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
画図町大字重富,2302,1073,1229,169,147,108,98,117,137,139,180,130,124,135,178,170,167,118,74,59,34,11,7,0
画図町大字下江津,16,5,11,1,2,0,0,0,0,2,0,0,1,1,0,2,1,2,1,2,1,0,0,0
画図町大字下無田,886,417,469,26,32,31,38,53,32,26,45,51,50,52,55,103,78,72,47,49,24,14,7,1
画図町大字所島,806,379,427,51,62,59,27,30,30,50,63,64,33,45,61,67,47,36,20,27,16,16,2,0
江津１丁目,1360,623,737,45,57,55,69,58,70,79,71,99,94,97,105,81,97,74,82,66,39,15,6,1
江津２丁目,307,144,163,6,9,15,19,12,16,14,17,20,26,22,20,16,24,27,22,13,4,4,1,0
榎町,2121,1010,1111,74,83,129,130,99,80,105,135,142,149,139,169,159,147,137,107,84,37,13,3,0
大江１丁目,2250,1077,1173,71,54,112,123,199,169,152,136,139,179,137,149,142,139,100,85,73,51,32,6,2
大江２丁目,1030,530,500,39,22,35,50,97,90,74,57,51,60,70,86,69,51,33,50,36,36,16,8,0
大江３丁目,1061,508,553,63,56,78,63,48,76,80,91,81,110,69,60,47,36,33,22,28,13,6,1,0
大江４丁目,1659,730,929,57,69,93,73,99,77,97,120,117,139,133,89,117,116,72,65,55,46,16,8,1
大江５丁目,891,388,503,27,25,28,49,56,64,35,42,74,80,60,40,68,61,47,53,40,25,12,4,1
大江６丁目,1824,811,1013,114,111,113,117,94,83,104,171,188,152,118,73,98,69,76,38,47,37,14,4,3
大江本町,437,193,244,8,10,6,17,35,36,23,27,19,31,44,33,37,38,19,22,14,15,3,0,0
大窪１丁目,223,101,122,11,5,9,8,16,15,13,15,5,12,10,17,15,16,15,16,16,7,1,1,0
大窪２丁目,296,158,138,15,4,6,7,14,23,21,19,19,12,26,19,28,30,13,11,14,7,7,1,0
大窪３丁目,271,127,144,7,8,6,7,23,25,17,13,19,7,9,26,28,24,12,10,15,9,5,1,0
大窪４丁目,272,143,129,17,9,5,13,21,22,27,24,19,22,9,16,23,10,14,9,7,3,1,1,0
大窪５丁目,846,396,450,33,16,35,51,36,40,47,39,46,68,48,66,68,87,66,39,34,18,8,1,0
大鳥居町,224,113,111,9,5,7,8,11,18,6,12,8,9,19,20,21,15,8,15,18,12,2,0,1
岡田町,471,212,259,19,21,20,11,30,29,37,25,33,29,27,37,31,32,26,31,12,11,7,3,0
沖新町,1930,912,1018,73,80,91,107,88,104,93,86,107,144,148,126,122,133,117,110,109,57,26,8,1
奥古閑町,832,408,424,40,48,38,58,47,51,44,51,52,59,52,77,51,38,30,28,31,22,13,2,0
小島上町,114,58,56,3,3,2,5,7,5,3,6,5,12,2,11,8,17,9,6,5,4,1,0,0
小島下町,668,332,336,12,24,27,27,34,43,34,35,25,30,42,56,72,47,40,37,33,31,16,3,0
尾ノ上１丁目,1971,903,1068,73,86,99,101,90,109,123,145,142,153,134,152,144,114,99,69,72,42,20,3,1
尾ノ上２丁目,1743,840,903,78,100,100,126,102,99,112,113,134,141,151,150,104,69,59,45,33,21,6,0,0
尾ノ上３丁目,1293,579,714,65,69,59,68,69,74,88,86,89,97,102,95,88,65,49,35,40,37,15,2,1
尾ノ上４丁目,2386,1095,1291,127,100,133,147,137,156,151,172,216,197,163,134,142,124,92,76,50,41,18,8,2
帯山１丁目,2808,1264,1544,119,124,181,170,127,129,145,187,192,200,184,159,206,195,133,128,116,67,33,12,1
帯山２丁目,1657,748,909,69,72,111,123,116,89,82,121,123,141,133,101,91,67,76,56,33,40,9,3,1
帯山３丁目,2767,1286,1481,102,163,169,163,124,119,130,193,220,210,178,181,184,137,114,115,126,87,44,7,1
帯山４丁目,2885,1328,1557,138,145,162,159,143,156,164,217,186,201,183,184,171,130,127,131,156,89,26,12,5
帯山５丁目,2540,1184,1356,76,108,133,159,142,116,109,126,171,159,189,181,165,156,130,139,148,98,27,8,0
帯山６丁目,959,456,503,45,51,53,45,37,54,58,68,59,59,63,74,59,49,38,47,58,30,10,2,0
帯山７丁目,2391,1140,1251,154,113,100,124,139,177,170,176,159,162,147,173,159,124,113,73,59,38,20,8,3
帯山８丁目,595,285,310,53,18,20,29,26,51,52,66,43,39,47,33,37,21,21,13,11,9,4,2,0
帯山９丁目,847,374,473,36,41,41,52,49,50,44,75,84,53,72,65,59,38,33,24,17,12,0,2,0
小峯１丁目,549,255,294,26,26,26,33,22,23,29,37,37,34,33,29,44,45,31,32,15,17,9,1,0
小峯２丁目,1089,494,595,55,50,50,47,54,91,89,78,73,81,68,76,90,68,48,30,18,12,9,2,0
小峯３丁目,882,419,463,40,36,39,44,47,72,70,77,60,54,48,63,61,62,33,35,20,16,4,1,0
小峯４丁目,80,37,43,0,1,8,12,3,2,1,1,6,10,12,5,4,3,5,3,0,3,1,0,0
小山町,462,196,266,11,10,15,12,14,16,12,20,15,21,23,25,37,43,43,36,37,40,24,7,1
鹿帰瀬町,330,166,164,15,6,9,15,14,19,18,21,12,19,17,33,39,25,19,9,22,16,0,2,0
梶尾町,3475,1635,1840,154,141,178,231,154,155,196,208,244,218,244,255,272,193,187,150,143,103,37,8,4
鍛冶屋町,187,88,99,12,6,6,7,10,12,32,20,23,16,11,12,4,4,3,3,2,3,1,0,0
春日１丁目,1279,582,697,82,55,51,46,59,64,86,92,114,107,102,85,105,65,55,44,31,23,8,4,1
春日２丁目,435,216,219,20,9,10,13,20,38,47,40,29,34,33,24,42,25,13,9,11,10,7,1,0
春日３丁目,588,273,315,46,19,8,11,29,81,110,55,41,25,16,30,28,21,20,16,14,15,3,0,0
春日４丁目,1283,602,681,46,42,49,48,61,71,48,105,85,80,68,89,105,92,89,80,41,54,22,8,0
春日５丁目,504,251,253,11,22,20,21,16,17,18,26,50,26,33,37,43,54,43,26,13,14,10,4,0
春日６丁目,489,215,274,31,12,21,18,16,32,24,21,30,27,20,30,41,34,33,26,36,19,16,1,1
春日７丁目,1489,717,772,71,67,62,71,77,100,72,116,98,72,85,97,107,95,86,68,66,50,23,6,0
春日８丁目,734,346,388,32,41,27,28,31,22,31,52,47,46,56,42,61,36,45,53,42,32,9,1,0
鹿子木町,1396,629,767,69,70,112,122,57,69,81,114,123,81,69,61,81,80,65,42,34,30,23,9,4
釜尾町,192,89,103,6,3,1,7,14,9,6,5,5,8,17,15,26,13,13,10,18,13,1,2,0
上鍛冶屋町,168,54,114,4,1,5,8,13,15,13,10,10,11,14,17,16,13,7,2,5,2,1,0,1
上京塚町,72,37,35,3,1,1,4,8,5,11,10,11,9,1,7,0,0,0,1,0,0,0,0,0
上熊本１丁目,1318,601,717,35,60,64,57,54,67,76,91,87,95,85,88,111,119,72,61,54,29,12,1,0
上熊本２丁目,870,409,461,42,43,46,41,43,53,62,78,83,77,53,58,58,33,32,21,15,24,7,1,0
上熊本３丁目,1679,763,916,55,89,84,97,124,124,88,103,110,107,107,139,126,110,80,51,41,27,11,4,2
上水前寺１丁目,475,221,254,19,14,11,10,29,41,36,52,42,33,21,22,26,37,19,24,13,15,8,3,0
上水前寺２丁目,793,368,425,28,39,35,37,32,25,49,47,42,53,62,66,68,63,47,41,32,17,6,3,1
上通町,213,106,107,9,6,3,3,6,9,15,15,9,6,9,19,27,21,16,14,11,10,3,1,1
上南部町,841,402,439,34,39,50,59,41,41,45,48,62,72,58,44,58,57,44,36,30,17,4,2,0
上林町,308,147,161,15,9,11,3,20,32,29,29,25,14,11,10,20,25,12,13,15,11,3,1,0
辛島町,874,413,461,76,84,67,48,26,59,75,62,66,67,35,32,46,41,28,14,25,14,7,2,0
川口町,2087,1006,1081,44,65,99,95,72,69,82,86,131,113,120,142,189,193,161,157,135,85,39,8,2
川尻１丁目,352,164,188,9,8,5,17,14,12,13,12,17,19,19,29,40,23,31,25,29,19,8,3,0
川尻２丁目,213,102,111,12,11,7,6,9,12,15,19,26,13,15,9,15,15,9,5,6,6,2,1,0
川尻３丁目,607,283,324,26,22,14,22,28,25,32,35,21,42,23,47,62,50,45,43,36,22,8,4,0
川尻４丁目,632,295,337,20,28,34,21,16,25,35,52,37,25,28,35,53,56,45,58,27,23,12,1,1
川尻５丁目,328,150,178,14,13,22,13,12,13,23,22,19,18,18,23,19,21,20,21,14,18,5,0,0
川尻６丁目,456,209,247,17,12,10,21,13,16,22,26,22,19,33,29,41,40,43,40,24,14,9,5,0
河内町大多尾,343,160,183,3,4,15,18,15,10,7,16,14,23,24,18,24,32,38,28,27,16,6,4,1
河内町面木,64,27,37,2,1,3,4,6,1,2,1,0,7,3,5,8,3,4,4,6,3,1,0,0
河内町河内,1520,714,806,35,41,55,65,60,54,68,73,73,85,100,104,122,148,97,109,100,83,33,12,3
河内町白浜,874,415,459,23,24,41,53,40,33,30,34,42,65,66,38,73,66,83,62,46,40,12,3,0
河内町岳,769,364,405,34,27,18,21,28,29,37,37,40,37,60,62,72,72,43,66,36,24,16,8,2
河内町東門寺,149,77,72,5,1,5,7,8,11,6,5,4,8,14,10,13,8,6,16,12,4,5,1,0
河内町野出,692,328,364,10,11,31,29,31,31,24,24,26,36,57,55,58,58,59,48,45,33,17,7,2
河内町船津,1956,947,1009,67,54,66,92,69,89,89,66,88,133,139,128,159,160,130,142,145,94,36,9,1
川端町,49,17,32,1,0,0,2,14,9,3,1,2,4,2,2,1,4,0,1,0,2,1,0,0
河原町,169,79,90,7,20,8,3,4,1,9,15,26,12,16,8,9,5,8,8,7,3,0,0,0
北迫町,194,95,99,4,8,8,9,17,6,10,14,6,11,10,8,21,12,7,18,13,10,2,0,0
北千反畑町,437,191,246,11,18,12,13,27,38,33,36,26,21,20,25,31,30,24,20,27,9,13,3,0
京塚本町,1686,771,915,61,76,93,69,55,67,87,118,111,115,93,97,154,131,104,82,60,57,44,11,1
京町１丁目,1320,599,721,54,43,50,66,60,55,66,90,120,93,89,93,98,91,86,60,52,34,15,5,0
京町２丁目,1411,614,797,38,62,54,69,73,75,74,75,95,108,111,72,106,103,73,76,78,43,20,5,1
京町本丁,1015,474,541,35,43,57,61,56,42,41,50,68,86,112,68,71,52,50,36,36,32,15,4,0
草葉町,516,213,303,20,21,26,18,31,28,23,37,55,49,45,26,31,26,25,18,26,6,4,1,0
楠１丁目,1374,580,794,32,61,79,42,31,43,40,69,97,59,69,68,118,121,137,149,86,45,21,6,1
楠２丁目,438,205,233,9,12,20,21,19,18,13,9,34,32,20,26,32,26,32,45,41,22,7,0,0
楠３丁目,391,154,237,9,17,12,10,7,15,13,12,17,19,20,15,26,45,39,41,47,16,9,2,0
楠４丁目,913,414,499,10,18,39,48,32,40,36,29,54,50,46,72,87,89,98,70,58,22,13,0,2
楠５丁目,954,428,526,9,29,40,59,47,31,21,46,64,61,75,67,72,69,92,79,51,30,8,4,0
楠６丁目,572,268,304,32,46,44,28,21,22,28,56,49,44,34,27,26,38,26,29,10,7,4,1,0
楠７丁目,1190,553,637,30,52,73,74,56,55,47,57,84,99,92,81,86,57,88,79,46,22,6,5,1
楠８丁目,1074,511,563,44,62,70,85,55,52,45,65,84,121,55,64,58,68,56,45,23,12,8,2,0
楠野町,1118,528,590,41,55,56,53,53,55,63,56,65,66,75,81,96,90,81,53,45,22,8,4,0
九品寺１丁目,1195,549,646,51,28,26,32,78,92,109,102,104,62,74,73,92,89,52,51,40,23,14,3,0
九品寺２丁目,1115,484,631,64,59,55,53,74,57,122,74,117,92,54,68,57,55,28,28,26,17,13,2,0
九品寺３丁目,1693,782,911,80,77,70,85,120,128,136,103,93,141,107,91,103,72,72,89,58,43,16,8,1
九品寺４丁目,722,336,386,38,6,14,20,38,74,60,69,42,44,48,39,37,50,36,37,30,18,14,7,1
九品寺５丁目,1501,687,814,75,66,68,76,69,105,113,118,110,87,102,76,104,96,74,69,45,31,15,2,0
九品寺６丁目,1003,454,549,40,58,67,69,54,56,53,74,85,102,93,63,44,50,37,22,15,12,7,2,0
黒髪１丁目,1231,600,631,37,49,41,72,89,94,86,73,79,89,71,72,73,57,76,56,57,41,18,1,0
黒髪２丁目,1574,778,796,47,45,46,59,216,132,98,103,81,75,64,89,87,107,84,77,64,52,36,8,4
黒髪３丁目,757,344,413,20,20,18,53,99,52,54,42,37,34,42,53,45,39,32,40,39,28,8,0,2
黒髪４丁目,1141,583,558,44,35,41,52,134,83,70,69,73,66,57,53,66,72,65,57,39,40,15,9,1
黒髪５丁目,1603,789,814,83,64,57,81,188,99,99,105,111,90,69,78,90,71,79,81,64,54,30,8,2
黒髪６丁目,1975,982,993,67,60,65,94,156,129,136,103,118,95,128,109,137,137,131,115,91,62,34,7,1
黒髪７丁目,897,453,444,38,25,36,50,194,75,59,58,41,51,34,42,50,36,29,31,26,17,4,1,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1837,786,1051,69,70,104,93,89,90,78,106,118,122,117,140,115,100,99,81,99,71,55,14,7
神水２丁目,731,348,383,33,25,41,36,33,49,50,47,70,55,55,46,48,50,30,27,20,10,4,2,0
神水本町,1674,767,907,43,73,88,108,79,61,69,82,128,156,137,120,108,104,92,81,55,56,27,6,1
慶徳堀町,203,87,116,12,9,8,5,15,19,18,19,30,19,19,8,13,0,3,2,3,0,1,0,0
健軍１丁目,1397,620,777,75,62,75,66,64,81,99,91,114,104,111,81,91,78,65,46,51,27,12,1,3
健軍２丁目,1031,459,572,39,51,50,65,60,90,72,78,78,80,69,77,60,40,38,41,19,18,6,0,0
健軍３丁目,2700,1284,1416,122,126,148,155,139,181,180,194,224,202,212,189,175,136,112,82,65,42,12,4,0
健軍４丁目,1889,854,1035,95,81,73,92,82,139,130,137,147,146,106,121,126,118,99,83,55,40,18,1,0
健軍５丁目,176,82,94,5,11,7,8,6,7,10,12,10,9,15,11,8,12,13,11,8,11,1,1,0
健軍本町,2551,1215,1336,121,144,171,161,130,117,163,174,231,204,204,160,175,112,93,87,51,39,10,4,0
小糸山町,383,193,190,20,24,16,24,25,19,31,20,44,30,26,22,26,19,15,12,5,4,1,0,0
幸田１丁目,535,260,275,36,30,26,16,26,41,33,43,29,33,42,31,34,27,28,26,19,9,3,2,1
幸田２丁目,743,365,378,77,41,46,32,29,56,62,55,58,55,49,32,47,25,21,26,19,9,2,2,0
紺屋阿弥陀寺町,13,6,7,0,0,0,0,0,1,2,0,1,0,0,1,2,0,1,3,1,1,0,0,0
紺屋今町,98,39,59,6,0,4,8,5,7,11,8,3,10,3,3,6,5,8,5,3,1,1,1,0
紺屋町１丁目,91,43,48,8,8,9,4,2,1,10,8,17,9,0,8,2,3,1,1,0,0,0,0,0
紺屋町２丁目,44,21,23,1,1,1,1,3,6,3,6,2,1,1,3,3,0,3,4,4,1,0,0,0
紺屋町３丁目,95,42,53,5,3,3,4,9,7,5,15,3,7,8,2,5,3,2,7,7,0,0,0,0
子飼本町,612,290,322,21,33,14,26,61,32,40,56,38,32,24,36,37,35,30,28,25,27,14,3,0
国府１丁目,1274,575,699,50,48,38,40,54,91,65,83,85,80,93,98,91,83,77,65,67,39,21,5,1
国府２丁目,2096,896,1200,98,110,104,111,88,98,120,130,140,131,133,145,127,129,115,98,104,72,30,13,0
国府３丁目,2837,1320,1517,109,115,153,182,146,143,160,191,236,213,235,197,204,172,124,98,85,45,20,7,2
国府４丁目,1207,569,638,49,50,58,71,58,50,86,66,86,90,89,89,108,74,36,45,44,39,13,4,2
国府本町,1328,636,692,63,66,65,83,60,57,88,97,88,90,83,93,101,91,63,52,45,30,8,4,1
小沢町,503,228,275,26,16,23,20,18,23,44,42,42,35,25,22,28,34,27,19,27,14,11,5,2
古城町,47,20,27,1,1,0,0,2,0,0,3,1,3,3,3,6,6,5,5,5,2,1,0,0
壺川１丁目,776,350,426,22,33,27,31,41,23,47,57,52,50,39,49,76,49,51,46,34,33,9,6,1
壺川２丁目,654,308,346,31,45,33,39,39,31,35,51,39,53,29,36,42,29,33,31,31,16,9,1,1
湖東１丁目,486,239,247,35,22,20,26,15,35,28,37,34,30,43,43,27,25,8,18,18,16,5,1,0
湖東２丁目,1140,522,618,38,36,41,57,54,78,63,61,66,59,64,73,71,93,85,78,52,42,21,8,0
湖東３丁目,834,389,445,26,28,31,28,29,49,59,47,44,61,52,59,74,40,60,47,56,29,10,4,1
琴平１丁目,799,369,430,27,30,32,24,46,70,64,47,48,47,38,37,54,47,45,52,53,24,11,1,2
琴平２丁目,947,459,488,36,44,59,41,54,66,76,68,60,51,63,54,67,69,44,39,24,20,8,4,0
琴平本町,1481,660,821,48,38,38,47,88,116,84,87,107,69,86,103,143,105,76,81,76,53,25,8,3
呉服町１丁目,84,38,46,1,5,1,1,6,4,3,6,8,3,9,3,5,4,13,6,4,2,0,0,0
呉服町２丁目,233,91,142,15,3,6,9,24,21,29,14,27,15,16,8,12,18,7,6,0,3,0,0,0
呉服町３丁目,271,116,155,18,17,18,9,8,12,23,28,34,22,15,11,20,12,11,4,3,3,3,0,0
米屋町１丁目,503,211,292,31,37,27,22,18,28,30,49,53,48,39,25,31,23,19,6,13,4,0,0,0
米屋町２丁目,247,107,140,9,4,8,12,9,10,12,19,15,21,22,26,17,19,13,16,8,5,1,1,0
米屋町３丁目,214,86,128,4,6,18,17,8,13,12,12,12,14,21,9,20,20,5,7,8,3,4,1,0
御領１丁目,1421,679,742,92,70,77,78,66,110,95,104,108,97,87,86,101,86,57,37,28,24,13,3,2
御領２丁目,1360,652,708,74,67,61,53,64,90,104,115,115,71,63,85,84,97,88,58,35,24,10,2,0
御領３丁目,1499,730,769,83,86,101,87,74,96,108,114,131,101,69,75,100,94,68,57,25,18,11,1,0
御領４丁目,269,120,149,16,9,12,11,19,20,17,15,18,18,26,16,23,10,15,11,7,5,1,0,0
御領５丁目,1028,515,513,81,39,38,59,46,110,100,93,70,58,40,59,73,47,41,26,30,12,4,1,1
御領６丁目,384,196,188,29,13,11,19,20,55,53,31,35,24,22,19,12,20,4,9,4,4,0,0,0
御領７丁目,485,255,230,38,39,15,28,28,58,59,57,39,29,21,20,19,6,9,8,7,4,1,0,0
護藤町,1469,709,760,67,71,64,62,61,66,84,97,89,77,91,102,118,118,76,81,57,55,22,7,4
細工町１丁目,129,56,73,4,4,6,8,13,14,11,2,8,12,7,8,2,8,4,7,8,2,1,0,0
細工町２丁目,64,32,32,5,3,3,2,5,3,6,4,3,5,4,5,3,2,5,0,1,5,0,0,0
細工町３丁目,157,63,94,7,0,6,3,8,16,3,11,9,11,9,11,9,13,11,13,7,7,2,1,0
細工町４丁目,219,96,123,8,11,9,6,9,12,10,11,14,20,14,17,17,26,12,10,5,5,2,1,0
細工町５丁目,45,22,23,2,3,1,0,4,0,2,6,3,4,2,2,4,4,4,2,1,1,0,0,0
栄町,523,235,288,19,22,31,25,26,22,21,25,35,29,32,32,40,31,34,25,32,25,13,3,1
桜木１丁目,851,404,447,34,38,61,72,43,30,51,67,76,75,49,52,45,43,31,37,22,14,10,1,0
桜木２丁目,761,358,403,40,46,43,40,32,46,46,61,54,52,44,41,60,39,37,38,20,17,3,2,0
桜木３丁目,914,449,465,58,53,59,62,37,42,69,65,79,66,62,48,54,43,32,25,31,18,8,2,1
桜木４丁目,1515,717,798,104,104,86,84,79,90,99,123,108,109,100,97,102,68,52,40,40,25,4,0,1
桜木５丁目,929,454,475,66,73,67,48,52,49,58,63,97,78,52,61,29,42,31,35,15,9,3,1,0
桜木６丁目,41,19,22,3,2,1,0,2,2,2,1,3,2,3,1,4,0,2,6,3,3,1,0,0
桜町,298,128,170,4,3,7,11,20,35,29,14,22,21,18,16,20,23,23,10,9,8,4,0,1
佐土原１丁目,1600,777,823,52,70,80,111,109,89,73,88,93,132,152,145,129,98,70,45,29,24,7,3,1
佐土原２丁目,335,160,175,14,22,18,20,27,7,17,26,21,28,26,15,27,18,22,13,6,6,1,1,0
佐土原３丁目,285,141,144,32,30,19,12,4,14,16,40,29,14,11,11,14,11,9,7,6,4,0,1,1
三郎１丁目,1243,583,660,52,38,60,72,53,63,82,78,90,73,81,98,103,83,55,74,34,38,13,3,0
三郎２丁目,843,387,456,26,35,38,37,31,16,35,55,53,51,48,59,55,54,56,50,78,48,16,2,0
島崎１丁目,2673,1178,1495,137,110,162,126,150,162,178,218,191,186,181,158,165,134,121,116,92,58,19,5,4
島崎２丁目,2691,1259,1432,136,109,138,134,130,155,163,190,215,169,166,163,200,161,145,116,98,58,33,11,1
島崎３丁目,1239,579,660,44,62,63,52,39,42,67,89,78,73,68,69,115,99,85,63,58,50,18,4,1
島崎４丁目,963,458,505,34,31,64,62,43,39,43,63,92,72,58,69,83,56,33,37,45,23,11,5,0
島崎５丁目,1783,833,950,81,76,71,86,63,78,117,107,105,99,107,125,172,144,98,91,82,56,20,4,1
島崎６丁目,1665,699,966,81,81,72,73,70,82,92,101,109,80,82,100,128,119,101,86,75,74,40,15,4
島崎７丁目,624,302,322,9,16,25,27,30,21,21,30,29,33,49,43,93,74,32,46,26,14,4,2,0
清水亀井町,1015,444,571,55,63,71,110,44,44,59,65,76,74,42,46,55,67,42,45,29,19,6,2,1
清水東町,1325,622,703,59,58,58,59,51,86,101,108,96,71,75,68,69,93,80,64,62,42,21,4,0
清水本町,1488,706,782,63,76,79,70,69,59,92,117,107,109,95,87,109,102,71,69,55,40,13,4,2
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,17,9,8,0,3,2,0,0,0,0,5,4,0,0,0,1,2,0,0,0,0,0,0,0
清水万石１丁目,874,395,479,32,28,38,49,41,39,52,66,63,61,47,46,55,80,57,56,34,13,12,4,1
