町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
内田町,1323.0,660.0,663.0,47.0,58.0,73.0,75.0,65.0,70.0,76.0,73.0,81.0,108.0,96.0,105.0,81.0,92.0,82.0,58.0,48.0,20.0,9.0,5.0,1.0
内坪井町,710.0,295.0,415.0,32.0,34.0,16.0,19.0,44.0,52.0,57.0,44.0,42.0,45.0,50.0,66.0,40.0,48.0,30.0,39.0,30.0,13.0,8.0,1.0,0.0
江越１丁目,823.0,387.0,436.0,93.0,66.0,47.0,26.0,49.0,96.0,122.0,106.0,61.0,48.0,23.0,24.0,19.0,11.0,11.0,13.0,6.0,2.0,0.0,0.0,0.0
江越２丁目,308.0,151.0,157.0,28.0,14.0,14.0,18.0,20.0,33.0,37.0,44.0,20.0,18.0,21.0,13.0,10.0,2.0,8.0,1.0,4.0,3.0,0.0,0.0,0.0
画図町大字上無田,16.0,9.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
画図町大字重富,1405.0,689.0,716.0,43.0,66.0,112.0,129.0,97.0,59.0,57.0,75.0,109.0,145.0,141.0,108.0,73.0,62.0,42.0,36.0,23.0,20.0,5.0,1.0,2.0
画図町大字下江津,249.0,113.0,136.0,8.0,7.0,5.0,15.0,13.0,23.0,16.0,11.0,14.0,16.0,17.0,24.0,27.0,15.0,15.0,9.0,10.0,2.0,1.0,1.0,0.0
画図町大字下無田,1014.0,478.0,536.0,38.0,38.0,60.0,65.0,48.0,40.0,58.0,45.0,59.0,53.0,95.0,94.0,69.0,66.0,51.0,45.0,44.0,24.0,17.0,3.0,2.0
画図町大字所島,693.0,339.0,354.0,28.0,38.0,41.0,47.0,42.0,32.0,47.0,39.0,40.0,56.0,73.0,50.0,43.0,27.0,25.0,25.0,18.0,14.0,8.0,0.0,0.0
江津１丁目,1536.0,699.0,837.0,81.0,72.0,65.0,80.0,84.0,99.0,121.0,98.0,101.0,104.0,88.0,105.0,106.0,87.0,85.0,80.0,38.0,25.0,12.0,5.0,0.0
江津２丁目,2348.0,1019.0,1329.0,105.0,113.0,97.0,128.0,108.0,128.0,144.0,145.0,114.0,131.0,152.0,202.0,160.0,165.0,162.0,143.0,84.0,49.0,15.0,3.0,0.0
榎町,2005.0,943.0,1062.0,67.0,88.0,108.0,136.0,129.0,126.0,114.0,108.0,118.0,142.0,162.0,161.0,152.0,125.0,121.0,71.0,40.0,26.0,9.0,2.0,0.0
大江１丁目,1995.0,932.0,1063.0,57.0,75.0,62.0,115.0,263.0,171.0,118.0,103.0,107.0,129.0,149.0,145.0,92.0,88.0,102.0,82.0,78.0,35.0,17.0,5.0,2.0
大江２丁目,1379.0,664.0,715.0,62.0,74.0,63.0,113.0,127.0,70.0,79.0,85.0,87.0,70.0,87.0,90.0,60.0,70.0,62.0,80.0,56.0,35.0,8.0,1.0,0.0
大江３丁目,1174.0,582.0,592.0,72.0,79.0,54.0,77.0,104.0,74.0,102.0,109.0,108.0,91.0,81.0,62.0,54.0,20.0,37.0,18.0,20.0,8.0,1.0,1.0,2.0
大江４丁目,1639.0,712.0,927.0,85.0,71.0,77.0,102.0,127.0,139.0,120.0,113.0,128.0,97.0,109.0,129.0,68.0,66.0,67.0,63.0,40.0,26.0,10.0,2.0,0.0
大江５丁目,666.0,287.0,379.0,11.0,19.0,22.0,32.0,49.0,49.0,35.0,32.0,35.0,38.0,51.0,52.0,50.0,52.0,41.0,35.0,32.0,15.0,9.0,7.0,0.0
大江６丁目,1066.0,459.0,607.0,37.0,38.0,60.0,54.0,79.0,84.0,67.0,75.0,68.0,68.0,66.0,71.0,81.0,53.0,51.0,47.0,34.0,21.0,9.0,3.0,0.0
大江本町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
大窪１丁目,245.0,123.0,122.0,19.0,12.0,8.0,7.0,21.0,26.0,14.0,11.0,10.0,13.0,17.0,16.0,14.0,14.0,22.0,9.0,7.0,4.0,0.0,1.0,0.0
大窪２丁目,256.0,131.0,125.0,11.0,10.0,7.0,7.0,16.0,25.0,16.0,14.0,19.0,13.0,28.0,19.0,19.0,11.0,18.0,9.0,8.0,5.0,1.0,0.0,0.0
大窪３丁目,317.0,157.0,160.0,11.0,8.0,10.0,26.0,31.0,30.0,29.0,10.0,13.0,18.0,33.0,36.0,13.0,8.0,19.0,11.0,6.0,3.0,2.0,0.0,0.0
大窪４丁目,274.0,147.0,127.0,13.0,8.0,7.0,11.0,31.0,29.0,44.0,21.0,10.0,12.0,16.0,20.0,17.0,11.0,9.0,5.0,4.0,4.0,2.0,0.0,0.0
大窪５丁目,981.0,472.0,509.0,47.0,42.0,43.0,63.0,85.0,58.0,60.0,63.0,59.0,64.0,89.0,81.0,74.0,52.0,39.0,29.0,17.0,7.0,6.0,3.0,0.0
大鳥居町,240.0,124.0,116.0,8.0,4.0,15.0,22.0,15.0,12.0,8.0,7.0,16.0,20.0,20.0,15.0,11.0,15.0,17.0,20.0,10.0,3.0,2.0,0.0,0.0
岡田町,521.0,232.0,289.0,23.0,9.0,18.0,31.0,41.0,36.0,44.0,28.0,19.0,45.0,34.0,32.0,34.0,36.0,30.0,23.0,18.0,11.0,7.0,2.0,0.0
沖新町,2132.0,1021.0,1111.0,89.0,113.0,108.0,137.0,111.0,97.0,100.0,138.0,156.0,144.0,125.0,152.0,127.0,137.0,155.0,107.0,66.0,37.0,22.0,10.0,1.0
奥古閑町,1720.0,803.0,917.0,60.0,56.0,85.0,112.0,92.0,78.0,82.0,68.0,106.0,93.0,128.0,115.0,123.0,120.0,124.0,94.0,83.0,51.0,33.0,14.0,3.0
小島上町,829.0,396.0,433.0,22.0,32.0,44.0,45.0,38.0,32.0,41.0,43.0,50.0,47.0,64.0,76.0,60.0,48.0,63.0,52.0,38.0,19.0,13.0,1.0,1.0
小島下町,142.0,63.0,79.0,8.0,8.0,6.0,4.0,6.0,5.0,11.0,8.0,3.0,3.0,11.0,6.0,16.0,11.0,12.0,9.0,2.0,6.0,7.0,0.0,0.0
尾ノ上１丁目,2005.0,958.0,1047.0,81.0,77.0,97.0,117.0,142.0,137.0,158.0,138.0,151.0,146.0,162.0,151.0,107.0,96.0,76.0,79.0,45.0,19.0,22.0,3.0,1.0
尾ノ上２丁目,1880.0,946.0,934.0,117.0,161.0,154.0,143.0,116.0,102.0,137.0,169.0,186.0,173.0,139.0,72.0,65.0,53.0,41.0,25.0,15.0,5.0,4.0,3.0,0.0
尾ノ上３丁目,1434.0,657.0,777.0,101.0,82.0,94.0,109.0,77.0,95.0,104.0,105.0,132.0,117.0,86.0,76.0,58.0,48.0,40.0,50.0,31.0,16.0,12.0,1.0,0.0
尾ノ上４丁目,2062.0,1002.0,1060.0,107.0,144.0,120.0,106.0,132.0,143.0,198.0,180.0,161.0,128.0,136.0,131.0,120.0,85.0,58.0,41.0,35.0,22.0,13.0,2.0,0.0
帯山１丁目,2806.0,1281.0,1525.0,124.0,162.0,171.0,166.0,171.0,170.0,182.0,186.0,187.0,186.0,216.0,203.0,151.0,129.0,142.0,123.0,76.0,38.0,17.0,4.0,2.0
帯山２丁目,1470.0,672.0,798.0,72.0,72.0,106.0,96.0,98.0,105.0,93.0,102.0,123.0,113.0,106.0,79.0,77.0,58.0,55.0,58.0,34.0,14.0,7.0,2.0,0.0
帯山３丁目,2853.0,1344.0,1509.0,158.0,147.0,164.0,152.0,141.0,176.0,213.0,216.0,201.0,178.0,182.0,151.0,134.0,134.0,161.0,153.0,117.0,48.0,19.0,5.0,3.0
帯山４丁目,2841.0,1331.0,1510.0,131.0,142.0,140.0,163.0,172.0,196.0,189.0,210.0,174.0,194.0,191.0,162.0,138.0,151.0,183.0,156.0,80.0,34.0,24.0,11.0,0.0
帯山５丁目,2741.0,1277.0,1464.0,95.0,137.0,177.0,176.0,175.0,124.0,155.0,163.0,186.0,214.0,180.0,162.0,142.0,156.0,189.0,162.0,80.0,49.0,17.0,1.0,1.0
帯山６丁目,977.0,460.0,517.0,28.0,49.0,56.0,72.0,62.0,66.0,55.0,62.0,80.0,73.0,78.0,59.0,38.0,50.0,64.0,50.0,23.0,7.0,3.0,2.0,0.0
帯山７丁目,2396.0,1149.0,1247.0,153.0,106.0,133.0,162.0,173.0,227.0,221.0,162.0,152.0,176.0,158.0,144.0,115.0,91.0,85.0,66.0,36.0,20.0,11.0,5.0,0.0
帯山８丁目,608.0,292.0,316.0,54.0,29.0,26.0,28.0,28.0,68.0,94.0,52.0,47.0,32.0,38.0,32.0,25.0,10.0,21.0,12.0,4.0,5.0,1.0,2.0,0.0
帯山９丁目,860.0,397.0,463.0,60.0,48.0,37.0,52.0,69.0,81.0,89.0,63.0,57.0,71.0,67.0,43.0,33.0,27.0,29.0,15.0,10.0,7.0,2.0,0.0,0.0
小峯１丁目,548.0,257.0,291.0,28.0,28.0,29.0,21.0,40.0,39.0,33.0,41.0,32.0,24.0,48.0,46.0,42.0,21.0,24.0,22.0,21.0,7.0,2.0,0.0,0.0
小峯２丁目,1096.0,520.0,576.0,72.0,54.0,60.0,80.0,87.0,90.0,76.0,90.0,69.0,85.0,92.0,70.0,59.0,32.0,30.0,26.0,15.0,6.0,3.0,0.0,0.0
小峯３丁目,885.0,410.0,475.0,56.0,38.0,46.0,57.0,59.0,86.0,74.0,60.0,53.0,65.0,60.0,68.0,48.0,47.0,27.0,21.0,12.0,6.0,2.0,0.0,0.0
小峯４丁目,483.0,239.0,244.0,47.0,29.0,32.0,26.0,25.0,53.0,60.0,53.0,35.0,28.0,22.0,25.0,9.0,13.0,7.0,15.0,0.0,4.0,0.0,0.0,0.0
小山町,544.0,227.0,317.0,13.0,11.0,24.0,18.0,20.0,15.0,12.0,22.0,34.0,23.0,36.0,27.0,32.0,28.0,48.0,45.0,50.0,40.0,35.0,7.0,4.0
鹿帰瀬町,394.0,204.0,190.0,14.0,17.0,20.0,30.0,23.0,21.0,17.0,18.0,22.0,34.0,40.0,28.0,22.0,13.0,25.0,27.0,12.0,9.0,1.0,1.0,0.0
梶尾町,3261.0,1584.0,1677.0,137.0,229.0,207.0,202.0,191.0,157.0,180.0,215.0,235.0,241.0,247.0,209.0,182.0,173.0,188.0,136.0,76.0,37.0,15.0,4.0,0.0
鍛冶屋町,70.0,26.0,44.0,2.0,3.0,6.0,1.0,13.0,7.0,3.0,6.0,6.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0
春日１丁目,901.0,396.0,505.0,38.0,45.0,30.0,41.0,55.0,45.0,76.0,66.0,50.0,57.0,77.0,78.0,61.0,44.0,43.0,42.0,25.0,19.0,9.0,0.0,0.0
春日２丁目,293.0,144.0,149.0,6.0,4.0,6.0,4.0,17.0,16.0,22.0,11.0,7.0,14.0,31.0,39.0,24.0,15.0,24.0,33.0,12.0,7.0,1.0,0.0,0.0
春日３丁目,535.0,234.0,301.0,15.0,10.0,21.0,22.0,37.0,29.0,27.0,29.0,28.0,35.0,41.0,41.0,41.0,37.0,35.0,39.0,30.0,9.0,7.0,1.0,1.0
春日４丁目,1345.0,633.0,712.0,53.0,49.0,45.0,61.0,77.0,92.0,90.0,81.0,68.0,88.0,99.0,94.0,107.0,80.0,74.0,74.0,55.0,38.0,10.0,8.0,2.0
春日５丁目,672.0,320.0,352.0,22.0,15.0,18.0,22.0,39.0,53.0,52.0,28.0,35.0,44.0,40.0,68.0,63.0,53.0,36.0,30.0,23.0,21.0,9.0,0.0,1.0
春日６丁目,426.0,192.0,234.0,12.0,7.0,16.0,16.0,27.0,16.0,21.0,19.0,13.0,22.0,36.0,27.0,38.0,33.0,40.0,33.0,30.0,12.0,7.0,1.0,0.0
春日７丁目,1737.0,848.0,889.0,126.0,87.0,67.0,65.0,118.0,149.0,189.0,103.0,95.0,100.0,108.0,107.0,109.0,76.0,79.0,80.0,39.0,25.0,10.0,5.0,0.0
春日８丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
鹿子木町,1470.0,654.0,816.0,112.0,130.0,92.0,71.0,69.0,106.0,145.0,95.0,86.0,65.0,88.0,80.0,61.0,50.0,47.0,39.0,36.0,42.0,41.0,11.0,4.0
釜尾町,231.0,108.0,123.0,1.0,5.0,18.0,14.0,15.0,10.0,9.0,5.0,12.0,18.0,23.0,15.0,11.0,13.0,20.0,27.0,8.0,5.0,2.0,0.0,0.0
上鍛冶屋町,169.0,76.0,93.0,8.0,9.0,9.0,11.0,5.0,12.0,8.0,14.0,18.0,9.0,17.0,26.0,5.0,3.0,4.0,6.0,4.0,0.0,1.0,0.0,0.0
上京塚町,44.0,28.0,16.0,1.0,2.0,4.0,3.0,3.0,11.0,5.0,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上熊本１丁目,1283.0,572.0,711.0,36.0,41.0,51.0,76.0,107.0,96.0,65.0,70.0,60.0,91.0,118.0,125.0,97.0,80.0,76.0,50.0,25.0,14.0,4.0,1.0,0.0
上熊本２丁目,668.0,311.0,357.0,41.0,39.0,43.0,37.0,45.0,44.0,41.0,59.0,50.0,51.0,65.0,29.0,35.0,26.0,15.0,20.0,14.0,10.0,4.0,0.0,0.0
上熊本３丁目,1773.0,806.0,967.0,78.0,87.0,90.0,160.0,163.0,107.0,138.0,101.0,102.0,156.0,147.0,134.0,91.0,65.0,61.0,46.0,20.0,15.0,9.0,3.0,0.0
上水前寺１丁目,469.0,222.0,247.0,27.0,11.0,18.0,23.0,42.0,51.0,43.0,41.0,19.0,23.0,33.0,46.0,27.0,18.0,12.0,19.0,9.0,6.0,1.0,0.0,0.0
上水前寺２丁目,1830.0,834.0,996.0,82.0,109.0,162.0,110.0,114.0,102.0,109.0,137.0,131.0,131.0,107.0,110.0,102.0,84.0,92.0,68.0,46.0,25.0,7.0,2.0,0.0
上通町,402.0,172.0,230.0,10.0,10.0,23.0,15.0,20.0,16.0,24.0,26.0,28.0,22.0,33.0,33.0,33.0,24.0,29.0,22.0,19.0,8.0,5.0,1.0,1.0
上南部町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上林町,261.0,111.0,150.0,13.0,2.0,8.0,13.0,16.0,25.0,17.0,15.0,13.0,13.0,12.0,26.0,16.0,16.0,21.0,18.0,11.0,4.0,1.0,1.0,0.0
辛島町,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
川口町,2447.0,1184.0,1263.0,92.0,109.0,102.0,102.0,129.0,119.0,135.0,115.0,127.0,158.0,178.0,220.0,179.0,185.0,171.0,150.0,95.0,53.0,24.0,3.0,1.0
川尻１丁目,445.0,209.0,236.0,8.0,22.0,22.0,21.0,14.0,22.0,24.0,22.0,24.0,28.0,37.0,29.0,39.0,24.0,37.0,29.0,24.0,10.0,6.0,2.0,1.0
川尻２丁目,235.0,113.0,122.0,15.0,4.0,9.0,12.0,16.0,16.0,30.0,23.0,17.0,8.0,15.0,18.0,11.0,7.0,8.0,9.0,10.0,3.0,4.0,0.0,0.0
川尻３丁目,674.0,314.0,360.0,14.0,17.0,27.0,30.0,42.0,43.0,26.0,36.0,30.0,44.0,64.0,57.0,50.0,40.0,47.0,48.0,30.0,14.0,11.0,3.0,1.0
川尻４丁目,679.0,311.0,368.0,20.0,21.0,23.0,24.0,31.0,48.0,37.0,27.0,38.0,33.0,44.0,71.0,53.0,72.0,27.0,43.0,34.0,21.0,12.0,0.0,0.0
川尻５丁目,297.0,134.0,163.0,11.0,7.0,12.0,8.0,19.0,23.0,14.0,12.0,13.0,25.0,19.0,20.0,21.0,20.0,28.0,30.0,8.0,4.0,3.0,0.0,0.0
川尻６丁目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
河内町大多尾,452.0,221.0,231.0,16.0,21.0,30.0,23.0,14.0,27.0,13.0,21.0,28.0,24.0,28.0,27.0,43.0,37.0,33.0,32.0,16.0,11.0,6.0,2.0,0.0
河内町面木,76.0,36.0,40.0,3.0,3.0,6.0,3.0,3.0,5.0,0.0,6.0,4.0,3.0,11.0,3.0,3.0,3.0,8.0,7.0,4.0,0.0,0.0,1.0,0.0
河内町河内,1799.0,847.0,952.0,47.0,64.0,72.0,86.0,102.0,95.0,73.0,81.0,107.0,111.0,133.0,162.0,117.0,118.0,144.0,124.0,85.0,45.0,27.0,6.0,0.0
河内町白浜,1028.0,485.0,543.0,42.0,55.0,48.0,50.0,57.0,55.0,43.0,68.0,62.0,56.0,65.0,89.0,77.0,66.0,61.0,65.0,37.0,17.0,14.0,1.0,0.0
河内町岳,799.0,375.0,424.0,16.0,19.0,32.0,42.0,44.0,33.0,32.0,34.0,54.0,52.0,68.0,71.0,60.0,69.0,59.0,36.0,33.0,24.0,18.0,3.0,0.0
河内町東門寺,189.0,90.0,99.0,5.0,11.0,14.0,18.0,8.0,7.0,6.0,8.0,11.0,11.0,14.0,8.0,8.0,11.0,17.0,11.0,14.0,5.0,2.0,0.0,0.0
河内町野出,812.0,386.0,426.0,34.0,30.0,40.0,54.0,44.0,28.0,28.0,38.0,58.0,48.0,44.0,48.0,60.0,60.0,57.0,45.0,38.0,31.0,15.0,9.0,3.0
河内町船津,2208.0,1048.0,1160.0,54.0,100.0,95.0,118.0,117.0,95.0,92.0,126.0,145.0,143.0,150.0,179.0,145.0,152.0,176.0,149.0,94.0,40.0,30.0,8.0,0.0
