町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
大窪１丁目,263,124,139,18,10,7,14,17,37,21,7,9,10,21,16,13,18,17,14,8,3,2,1,0
大窪２丁目,253,135,118,2,11,7,4,15,16,22,11,20,16,18,29,23,14,15,13,11,5,1,0,0
大窪３丁目,283,138,145,8,4,8,17,26,26,25,8,11,13,36,28,20,12,11,14,10,3,3,0,0
大窪４丁目,288,153,135,18,6,11,8,35,44,30,28,13,12,13,20,12,11,12,6,3,3,0,2,1
大窪５丁目,956,468,488,37,42,47,45,82,67,50,54,59,65,78,87,72,55,46,36,16,13,4,1,0
大鳥居町,240,118,122,8,6,10,20,19,6,13,10,9,20,23,20,10,10,19,21,10,3,3,0,0
岡田町,521,240,281,25,13,13,33,32,44,41,37,16,33,39,36,33,32,36,24,17,8,5,4,0
沖新町,2071,983,1088,65,103,109,114,138,88,72,128,154,156,126,157,118,126,151,122,71,51,19,3,0
奥古閑町,1699,790,909,49,61,69,99,89,75,84,77,82,98,123,127,108,118,120,117,85,63,36,14,5
小島上町,776,365,411,12,24,38,37,34,41,36,38,42,46,64,68,54,50,67,53,38,21,10,2,1
小島下町,133,61,72,5,6,6,5,5,5,6,10,4,5,7,8,9,19,11,6,5,5,6,0,0
尾ノ上１丁目,1940,912,1028,83,94,97,106,118,106,153,131,141,139,147,171,109,103,66,85,47,22,17,4,1
尾ノ上２丁目,1867,900,967,124,117,160,154,144,109,109,151,158,180,154,93,56,48,52,27,21,3,4,3,0
尾ノ上３丁目,1464,661,803,92,82,86,101,86,112,113,101,112,122,94,96,62,42,53,39,40,15,13,3,0
尾ノ上４丁目,2133,1008,1125,116,139,126,118,132,145,201,170,176,127,142,142,111,87,75,41,43,26,12,4,0
帯山１丁目,3007,1388,1619,138,175,199,179,148,168,222,206,212,191,205,226,165,131,157,119,95,45,20,6,0
帯山２丁目,1432,656,776,71,84,95,94,107,90,96,101,104,114,89,87,70,61,57,46,42,12,10,2,0
帯山３丁目,2787,1289,1498,138,132,152,158,141,151,192,219,175,186,181,183,123,124,158,157,121,65,24,5,2
帯山４丁目,2780,1292,1488,119,145,128,137,164,188,175,206,169,177,211,178,135,149,162,167,99,32,29,8,2
帯山５丁目,2676,1240,1436,85,133,161,174,151,137,143,170,167,196,186,178,128,155,157,184,104,40,24,3,0
帯山６丁目,963,448,515,48,49,49,57,58,57,60,60,77,59,84,65,41,42,59,57,29,7,3,1,1
帯山７丁目,2388,1137,1251,149,121,115,134,184,196,225,181,126,161,183,170,97,100,89,65,49,24,11,8,0
帯山８丁目,594,287,307,47,30,27,28,35,44,72,62,43,40,35,43,26,14,18,17,7,1,4,0,1
帯山９丁目,866,407,459,71,47,42,45,57,84,82,65,57,75,61,57,39,24,26,24,5,2,3,0,0
小峯１丁目,539,259,280,29,17,35,22,28,43,27,38,35,31,35,50,39,27,25,22,18,13,4,1,0
小峯２丁目,1107,531,576,58,59,62,69,94,83,78,71,86,77,91,85,64,40,33,22,23,7,5,0,0
小峯３丁目,913,426,487,59,35,45,49,64,84,88,66,48,64,61,72,42,43,34,27,20,6,5,1,0
小峯４丁目,88,39,49,2,11,9,5,5,3,1,11,9,6,4,7,3,6,2,2,2,0,0,0,0
小山町,553,236,317,10,10,18,20,23,17,14,19,29,28,33,52,35,36,37,44,49,36,30,11,2
鹿帰瀬町,375,193,182,8,15,19,26,22,18,15,19,20,27,33,42,20,15,21,26,15,10,4,0,0
梶尾町,3293,1594,1699,144,193,231,199,172,163,190,192,219,243,254,253,179,171,169,151,102,49,15,3,1
鍛冶屋町,67,23,44,0,0,4,3,17,6,4,3,7,6,3,0,3,2,2,2,4,1,0,0,0
春日１丁目,900,396,504,37,40,35,36,57,58,61,77,62,54,62,81,65,41,43,40,23,19,8,1,0
春日２丁目,283,133,150,12,6,5,8,9,17,18,10,7,11,25,40,26,18,20,29,13,7,2,0,0
春日３丁目,459,198,261,11,8,15,16,22,31,21,28,23,30,23,51,31,41,24,40,24,10,8,0,2
春日４丁目,1328,637,691,45,49,49,61,79,82,85,82,59,71,106,104,104,85,81,72,57,33,17,3,4
春日５丁目,633,306,327,20,17,21,19,35,33,44,39,26,46,39,65,51,54,37,31,24,20,9,3,0
春日６丁目,335,151,184,5,7,10,3,24,13,10,24,14,12,22,29,30,20,32,36,24,13,6,1,0
春日７丁目,1726,836,890,126,92,71,63,104,134,168,132,88,89,109,123,95,92,64,78,54,29,12,3,0
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1510,674,836,92,136,117,78,72,99,139,108,89,73,66,101,55,55,42,51,45,43,34,12,3
釜尾町,226,106,120,1,4,15,18,16,12,7,6,8,17,19,23,9,13,18,20,13,6,1,0,0
上鍛冶屋町,174,71,103,12,7,7,9,10,18,14,10,14,10,12,21,9,3,2,7,6,2,1,0,0
上京塚町,48,31,17,0,1,1,2,7,9,15,4,4,2,1,1,1,0,0,0,0,0,0,0,0
上熊本１丁目,1256,551,705,36,45,48,60,81,88,88,72,63,79,94,134,97,83,66,70,30,16,5,1,0
上熊本２丁目,676,321,355,40,43,33,40,45,36,63,54,47,52,41,56,26,34,13,22,16,9,6,0,0
上熊本３丁目,1752,801,951,86,78,81,124,184,105,133,115,97,122,153,136,93,81,59,39,38,18,7,2,1
上水前寺１丁目,439,213,226,16,10,9,21,44,54,43,29,21,19,28,51,21,27,13,12,12,4,5,0,0
上水前寺２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上通町,220,108,112,4,3,6,8,14,21,12,8,9,9,20,26,17,19,10,15,8,6,4,1,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,271,115,156,12,7,1,23,14,24,19,15,8,13,13,24,21,15,18,20,14,6,3,1,0
辛島町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
川口町,2386,1148,1238,88,115,97,103,104,109,100,138,125,131,171,230,170,180,178,152,100,60,26,9,0
川尻１丁目,439,208,231,10,16,20,18,19,22,25,18,26,21,34,35,28,32,29,39,24,16,4,3,0
川尻２丁目,230,113,117,14,6,7,13,17,15,27,22,17,9,10,19,13,6,7,12,9,4,3,0,0
川尻３丁目,659,306,353,14,21,30,29,29,40,35,31,42,29,57,60,46,42,51,41,32,18,8,3,1
川尻４丁目,659,313,346,26,21,23,15,33,29,52,28,35,26,38,70,51,64,46,36,35,21,9,1,0
川尻５丁目,311,142,169,15,12,11,10,20,17,25,6,19,18,19,19,26,18,22,31,13,6,4,0,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,412,200,212,5,17,26,20,14,14,14,19,20,31,19,36,36,34,38,34,19,10,5,1,0
河内町面木,72,34,38,0,5,4,5,1,5,1,3,7,1,10,6,2,4,4,8,3,2,0,0,1
河内町河内,1736,817,919,44,52,78,76,92,88,77,86,92,100,122,168,113,112,136,117,99,49,29,6,0
河内町白浜,998,477,521,32,47,52,49,51,45,39,53,75,57,51,94,73,72,64,60,47,20,11,5,1
河内町岳,802,373,429,18,18,24,32,47,40,38,30,39,56,73,71,66,68,57,48,35,21,13,8,0
河内町東門寺,186,92,94,2,9,13,19,11,5,6,7,6,16,13,14,6,10,16,12,13,8,0,0,0
河内町野出,802,386,416,22,32,36,50,36,28,39,27,50,50,52,59,60,64,54,45,39,33,14,8,4
河内町船津,2127,1020,1107,46,83,95,106,123,98,73,110,139,134,139,184,145,144,173,139,116,45,27,8,0
川端町,29,11,18,0,0,2,1,4,2,2,0,1,1,2,7,1,2,0,1,2,1,0,0,0
河原町,188,80,108,24,7,5,10,10,10,31,18,13,13,11,9,4,9,8,4,1,1,0,0,0
北迫町,187,94,93,7,8,11,14,7,12,12,7,11,9,10,24,5,10,17,11,9,2,1,0,0
北千反畑町,456,196,260,22,9,16,18,33,38,30,28,25,20,33,38,27,24,32,22,18,14,4,5,0
京塚本町,1732,784,948,59,58,56,94,97,94,112,98,94,89,109,184,108,117,94,88,79,65,29,6,2
京町１丁目,1292,580,712,41,64,66,53,69,64,97,90,96,94,113,98,77,73,72,50,44,19,7,4,1
京町２丁目,1529,669,860,53,73,72,75,88,88,88,104,110,114,95,133,76,71,97,96,57,24,10,5,0
京町本丁,1149,542,607,41,57,86,81,67,28,85,65,110,112,84,60,52,47,48,50,35,22,11,8,0
草葉町,411,170,241,35,23,10,12,9,26,34,41,38,30,24,35,20,21,23,16,5,5,3,1,0
楠１丁目,1449,582,867,67,64,53,51,58,66,100,66,56,68,76,120,105,134,140,104,67,38,12,4,0
楠２丁目,756,365,391,18,26,42,43,26,25,40,41,47,35,43,68,55,86,63,54,26,15,2,1,0
楠３丁目,414,168,246,7,8,11,11,19,20,17,12,15,15,29,36,33,34,50,42,29,15,8,3,0
楠４丁目,1080,513,567,25,47,68,75,38,58,60,55,64,65,67,106,85,82,77,64,27,15,2,0,0
楠５丁目,1020,457,563,21,42,58,65,48,43,36,54,62,73,77,75,78,92,90,53,34,12,5,2,0
楠６丁目,506,252,254,34,34,33,27,26,28,53,40,32,26,28,39,31,29,20,8,8,7,3,0,0
楠７丁目,1293,613,680,57,80,61,113,69,66,81,100,101,107,78,78,66,81,77,40,24,6,7,1,0
楠８丁目,1125,549,576,71,108,102,60,45,67,69,113,107,57,49,65,64,57,39,18,19,11,4,0,0
楠野町,1123,550,573,33,43,58,61,81,62,64,66,69,68,81,122,78,75,61,46,29,19,7,0,0
九品寺１丁目,1223,541,682,40,32,34,34,108,140,116,101,75,66,82,100,77,64,48,44,31,19,9,1,2
九品寺２丁目,569,251,318,32,22,16,16,63,41,53,39,29,20,31,46,28,25,25,33,31,15,3,1,0
九品寺３丁目,1875,856,1019,87,97,100,84,171,178,129,131,167,132,119,122,63,73,85,61,43,22,9,2,0
九品寺４丁目,637,282,355,16,12,16,24,51,58,50,32,37,40,35,50,42,37,41,36,22,23,14,1,0
九品寺５丁目,1399,651,748,63,67,61,57,83,84,124,110,97,102,77,131,80,78,77,48,32,22,5,1,0
九品寺６丁目,923,424,499,65,65,46,43,52,66,88,83,84,68,59,49,44,35,27,20,18,6,4,1,0
黒髪１丁目,1265,586,679,42,54,48,76,118,81,80,94,85,73,70,80,64,83,67,70,52,17,5,6,0
黒髪２丁目,1505,721,784,32,34,33,76,215,124,112,74,55,69,68,117,89,86,80,85,73,49,23,9,2
黒髪３丁目,857,394,463,18,9,26,61,117,78,55,52,26,54,58,50,47,48,45,44,37,16,10,5,1
黒髪４丁目,1230,647,583,44,40,44,65,175,86,82,77,67,60,68,69,63,79,56,54,47,27,21,4,2
黒髪５丁目,1493,735,758,46,38,61,101,200,113,103,80,74,82,76,103,70,71,73,78,46,39,27,11,1
黒髪６丁目,1883,943,940,57,58,51,79,172,130,123,91,90,82,124,160,137,128,131,122,79,43,20,5,1
黒髪７丁目,821,417,404,32,41,26,45,117,53,62,52,51,37,51,63,32,43,46,34,24,9,3,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1941,854,1087,73,97,110,104,107,99,110,116,109,149,131,135,96,81,85,108,96,77,35,19,4
神水２丁目,685,312,373,28,36,21,41,37,51,65,53,52,53,43,57,31,31,26,26,14,14,6,0,0
神水本町,1705,777,928,62,96,115,95,80,70,82,133,153,124,118,118,98,104,79,69,65,30,11,3,0
慶徳堀町,18,9,9,0,0,0,1,1,2,2,4,1,0,0,0,0,0,4,1,1,1,0,0,0
健軍１丁目,1438,636,802,63,85,72,73,87,105,117,119,91,118,106,85,83,57,57,55,36,15,9,5,0
健軍２丁目,1128,526,602,44,59,80,145,59,102,97,85,73,71,65,74,39,42,31,34,18,5,4,1,0
健軍３丁目,2701,1277,1424,166,150,143,168,177,189,219,209,215,191,204,190,140,96,93,72,41,20,15,3,0
健軍４丁目,1873,860,1013,90,76,72,86,106,166,158,134,107,124,125,146,108,105,95,73,54,29,13,6,0
健軍５丁目,186,90,96,14,5,7,9,10,7,15,7,11,13,12,14,9,14,10,12,12,3,1,1,0
健軍本町,12,9,3,0,0,0,0,0,0,1,0,0,1,1,5,1,0,0,1,0,0,2,0,0
小糸山町,390,192,198,36,17,21,23,19,32,43,38,21,31,26,29,20,15,6,7,4,0,1,1,0
幸田１丁目,463,225,238,16,15,25,28,32,18,32,26,33,37,30,44,24,27,29,25,11,7,4,0,0
幸田２丁目,783,365,418,73,72,42,47,32,68,69,80,66,44,36,45,16,31,24,24,7,3,3,1,0
紺屋阿弥陀寺町,20,10,10,0,0,1,0,2,2,0,2,0,1,1,2,0,1,4,2,2,0,0,0,0
紺屋今町,95,41,54,2,5,4,0,4,10,10,6,6,3,3,4,10,8,4,4,3,6,2,1,0
紺屋町１丁目,92,41,51,15,6,6,3,4,6,8,16,9,3,9,3,2,2,0,0,0,0,0,0,0
紺屋町２丁目,41,14,27,1,1,2,1,3,9,2,2,1,1,1,3,2,2,5,4,0,1,0,0,0
紺屋町３丁目,86,35,51,3,4,4,6,0,10,8,9,8,6,3,3,2,5,10,3,1,1,0,0,0
子飼本町,618,291,327,14,10,21,23,78,73,48,28,28,26,32,42,30,31,30,34,25,27,13,4,1
国府１丁目,1322,590,732,41,32,52,43,82,89,84,86,64,100,92,132,77,88,84,60,57,31,17,11,0
国府２丁目,2011,899,1112,83,84,101,106,109,106,123,129,108,126,137,157,125,119,128,116,93,42,13,5,1
国府３丁目,3102,1476,1626,136,195,212,179,195,181,213,258,253,249,206,234,158,136,104,94,52,27,14,6,0
国府４丁目,1281,579,702,59,45,58,80,76,92,87,91,79,106,99,94,61,54,61,55,42,26,11,3,2
国府本町,1431,669,762,65,84,95,80,91,84,92,89,103,95,93,120,82,67,69,43,42,24,9,4,0
小沢町,472,209,263,27,29,11,20,19,31,35,58,32,24,26,38,25,21,20,21,16,13,4,2,0
古城町,52,22,30,0,0,1,1,0,0,6,1,6,0,4,8,4,6,7,2,4,1,1,0,0
壺川１丁目,875,396,479,22,21,44,36,46,57,51,45,58,46,63,88,57,56,44,51,45,24,15,6,0
壺川２丁目,648,312,336,38,36,34,36,33,52,41,38,39,42,45,40,28,31,42,34,22,12,5,0,0
湖東１丁目,549,260,289,20,33,35,40,27,38,32,31,49,54,43,34,19,12,22,27,18,11,3,1,0
湖東２丁目,1153,525,628,33,33,48,56,58,70,68,49,50,68,79,85,101,85,85,81,50,32,15,5,2
湖東３丁目,856,398,458,39,37,28,41,38,43,44,60,62,42,59,69,46,56,59,55,46,19,10,2,1
琴平１丁目,782,342,440,33,23,20,35,37,69,60,45,41,32,43,57,42,60,64,49,43,14,12,3,0
琴平２丁目,993,462,531,74,67,50,40,58,72,93,78,50,53,60,98,47,38,45,33,15,13,8,1,0
琴平本町,1572,673,899,43,46,39,57,117,111,121,93,70,79,114,153,96,84,115,83,79,46,23,3,0
呉服町１丁目,82,32,50,3,2,5,3,2,4,4,8,6,4,4,4,8,7,8,4,2,2,1,1,0
呉服町２丁目,227,95,132,11,10,7,9,14,30,26,29,10,11,15,19,12,12,3,4,2,1,1,1,0
呉服町３丁目,133,64,69,6,10,7,8,4,4,7,13,9,8,8,12,14,9,2,7,2,3,0,0,0
米屋町１丁目,193,81,112,7,7,4,4,10,14,25,16,12,17,19,20,12,12,6,3,3,2,0,0,0
米屋町２丁目,279,116,163,6,12,17,15,17,17,15,17,18,27,22,25,16,14,20,12,2,4,1,2,0
米屋町３丁目,223,92,131,13,18,9,5,17,24,15,14,16,13,16,24,12,3,8,6,7,2,1,0,0
御領１丁目,1429,701,728,105,79,76,77,112,101,147,104,91,104,86,109,67,54,37,31,29,12,6,2,0
御領２丁目,1385,658,727,88,77,61,54,70,125,140,102,80,68,98,97,78,84,54,40,34,25,8,2,0
御領３丁目,1336,643,693,79,113,88,52,61,102,131,111,97,76,60,100,81,57,62,24,27,9,6,0,0
御領４丁目,337,162,175,21,31,21,27,15,21,24,24,32,27,22,15,9,17,8,10,6,5,1,1,0
御領５丁目,841,421,420,46,44,46,34,70,81,84,53,43,57,74,55,44,34,29,22,14,8,3,0,0
御領６丁目,326,179,147,21,13,13,14,30,52,46,29,14,17,20,19,15,11,5,4,1,2,0,0,0
御領７丁目,6,5,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0
護藤町,1383,652,731,46,53,77,67,76,69,79,53,81,89,104,125,89,93,82,64,71,34,20,9,2
細工町１丁目,102,46,56,3,10,11,2,5,3,8,4,8,9,2,4,8,5,7,8,4,0,0,1,0
細工町２丁目,48,25,23,2,4,1,1,2,2,2,2,2,1,7,4,4,3,1,2,7,0,1,0,0
細工町３丁目,177,68,109,7,4,7,9,15,13,11,8,11,14,11,15,12,14,12,7,4,2,1,0,0
細工町４丁目,212,84,128,10,11,5,6,14,7,24,12,10,13,16,26,14,14,9,1,13,4,3,0,0
細工町５丁目,46,20,26,3,2,1,2,2,5,7,5,0,2,2,3,2,4,1,2,2,0,1,0,0
栄町,635,282,353,40,41,39,27,25,27,50,50,29,43,41,39,25,30,34,36,37,14,8,0,0
桜木１丁目,856,407,449,47,58,68,46,45,47,61,79,66,58,56,54,41,44,31,23,15,13,4,0,0
桜木２丁目,768,363,405,55,50,43,36,42,48,61,61,50,48,45,42,41,44,41,32,18,10,1,0,0
桜木３丁目,925,461,464,66,64,64,42,41,61,81,73,74,70,53,60,41,33,36,34,17,9,3,2,1
桜木４丁目,1357,667,690,83,66,90,94,94,95,98,98,102,106,121,89,52,57,36,41,20,8,3,3,1
桜木５丁目,779,363,416,52,50,55,56,42,33,64,83,52,54,52,43,37,36,36,16,10,5,1,2,0
桜木６丁目,45,24,21,4,2,1,2,1,4,3,0,4,1,1,3,1,5,5,4,3,1,0,0,0
桜町,239,100,139,4,6,8,2,19,18,12,18,12,26,13,27,19,15,16,9,7,2,4,2,0
佐土原１丁目,1778,850,928,80,84,136,152,118,100,117,99,151,156,154,151,83,59,53,34,35,8,6,1,1
佐土原２丁目,291,134,157,15,9,32,15,15,12,22,16,23,21,13,26,17,17,11,9,8,7,2,1,0
佐土原３丁目,152,77,75,11,7,8,8,17,10,11,8,7,13,12,8,7,8,9,4,2,1,0,1,0
三郎１丁目,1297,610,687,45,50,63,69,89,85,112,90,71,93,112,115,74,59,65,46,37,16,4,1,1
三郎２丁目,867,400,467,38,39,38,26,33,48,53,55,49,50,51,64,47,64,64,83,48,14,2,1,0
島崎１丁目,2878,1306,1572,170,144,152,149,168,179,240,250,225,184,186,189,130,138,140,91,80,36,19,7,1
島崎２丁目,2787,1283,1504,154,144,126,149,189,186,230,228,178,172,171,216,127,136,137,102,66,51,18,7,0
島崎３丁目,1293,591,702,42,50,60,57,61,83,68,71,76,77,90,124,93,77,74,77,55,34,17,6,1
島崎４丁目,984,463,521,34,59,56,48,61,60,68,64,70,52,75,85,45,47,49,35,37,27,8,4,0
島崎５丁目,1864,854,1010,66,78,81,100,104,110,110,102,98,125,138,194,111,99,104,112,71,42,10,8,1
島崎６丁目,1902,796,1106,89,93,77,72,111,123,125,103,83,103,131,159,120,108,96,105,85,67,28,19,5
島崎７丁目,713,337,376,19,28,37,51,28,46,41,28,36,50,63,102,55,42,37,28,13,5,1,1,2
清水亀井町,1166,535,631,73,149,126,66,39,64,101,117,79,41,63,55,46,28,49,37,18,9,5,1,0
清水東町,1304,612,692,73,51,44,42,70,114,111,82,64,86,58,101,75,81,83,82,42,29,11,4,1
清水本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水万石１丁目,890,399,491,34,51,43,37,51,72,73,65,57,45,53,71,58,55,57,25,17,17,6,3,0
