人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出水７丁目,2431,1133,1298,149,130,143,176,137,156,154,211,200,219,215,216,211,290,215,261,253,150,58,19,1
出水８丁目,1944,898,1046,179,129,130,119,131,109,191,176,189,161,162,198,223,182,166,139,129,89,33,6,1
和泉町,356,180,176,24,16,25,41,17,19,44,22,40,16,20,38,45,51,37,22,25,28,5,1,0
板屋町,17,7,10,0,1,1,0,1,0,0,2,3,0,1,0,2,5,2,1,2,1,1,1,0
出仲間１丁目,769,372,397,81,78,67,60,53,53,85,82,101,72,60,90,79,71,47,23,18,11,8,2,0
出仲間２丁目,513,225,288,30,45,43,25,27,60,43,54,47,51,45,32,44,53,37,34,35,19,9,5,0
出仲間３丁目,800,388,412,104,83,66,91,63,89,99,107,91,92,58,75,63,42,26,21,5,12,1,0,0
出仲間４丁目,1194,569,625,93,105,104,131,89,73,91,96,165,143,136,79,76,105,94,83,71,16,11,1,1
出仲間５丁目,692,347,345,59,71,68,78,49,56,45,70,95,118,82,54,35,47,28,31,28,18,7,0,0
出仲間６丁目,1029,494,535,101,80,76,71,94,99,87,123,114,99,112,98,90,128,43,30,36,28,14,0,0
出仲間７丁目,1098,481,617,77,108,93,78,85,77,85,119,108,100,105,104,105,103,77,52,49,33,18,3,0
出仲間８丁目,592,290,302,51,53,46,63,47,39,50,59,51,102,61,62,41,38,42,40,21,10,4,2,0
出仲間９丁目,365,155,210,52,35,19,25,47,48,57,50,57,20,39,18,21,14,9,3,3,2,1,0,0
今町,881,394,487,26,34,46,54,62,44,44,50,70,89,72,60,130,141,100,77,71,55,25,23,2
魚屋町１丁目,13,4,9,0,0,0,0,0,0,3,3,0,0,1,0,2,4,3,0,0,0,1,0,0
魚屋町２丁目,13,6,7,1,0,2,0,2,0,2,1,2,0,0,0,0,0,2,4,1,2,0,0,0
魚屋町３丁目,5,4,1,0,0,0,0,0,0,0,2,0,0,0,2,0,3,2,0,0,0,0,0,0
海路口町,288,142,146,37,33,19,28,18,19,23,34,41,24,31,26,23,21,13,11,13,12,4,0,0
薄場町,42,18,24,3,4,8,3,4,3,0,7,8,7,1,2,0,6,1,2,0,1,0,0,0
打越町,1721,804,917,113,112,83,115,107,129,157,140,177,171,131,172,167,260,154,117,109,65,37,7,2
内田町,1215,595,620,76,76,86,80,85,78,77,80,120,113,118,130,148,164,88,110,83,70,23,5,0
内坪井町,703,313,390,44,44,67,52,38,31,57,64,66,94,70,54,59,79,48,60,41,27,18,3,0
江越１丁目,826,404,422,87,54,43,74,78,107,106,100,113,114,101,77,55,40,26,19,11,16,5,3,1
江越２丁目,308,142,166,40,29,14,15,19,18,42,43,43,16,14,27,36,41,18,10,9,11,4,0,1
画図町大字上無田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
画図町大字重富,2433,1125,1308,260,275,191,144,141,142,214,287,256,187,190,216,296,270,173,139,83,69,17,5,3
画図町大字下江津,13,6,7,0,0,0,0,2,2,0,2,0,0,1,0,2,6,0,0,2,2,0,0,0
画図町大字下無田,922,430,492,55,74,53,58,56,57,69,76,102,73,78,72,86,167,78,83,69,25,15,4,2
画図町大字所島,849,397,452,64,106,85,79,33,39,73,74,118,58,63,84,95,104,43,45,26,37,12,8,0
江津１丁目,236,115,121,20,15,14,13,5,11,16,28,24,20,18,25,31,29,22,28,24,7,1,0,0
榎町,2005,956,1049,121,111,138,174,142,125,116,165,195,204,206,217,229,258,175,155,143,59,22,6,0
大江１丁目,2193,1083,1110,74,115,130,205,278,197,219,193,204,252,224,197,256,226,165,123,94,72,40,8,4
大江２丁目,1040,534,506,57,51,48,75,128,129,103,94,88,93,118,137,107,96,74,59,50,41,18,7,1
大江３丁目,1842,880,962,266,176,175,153,116,127,236,273,225,242,178,156,91,95,65,51,52,26,15,4,0
大江４丁目,1664,706,958,67,87,117,126,126,116,141,152,167,178,189,193,129,200,126,92,83,57,20,4,0
大江５丁目,859,358,501,39,51,28,73,106,57,51,46,82,87,104,79,72,93,83,56,47,41,18,4,0
大江６丁目,1809,817,992,141,159,161,155,157,123,115,183,306,255,202,128,123,128,86,73,55,51,21,4,0
大江本町,511,236,275,17,16,22,26,54,63,57,53,48,56,55,66,48,50,43,30,24,14,5,0,0
大窪１丁目,221,102,119,21,6,7,13,12,25,32,19,17,10,14,15,28,25,22,19,20,17,1,0,0
大窪２丁目,280,146,134,16,15,6,12,22,21,18,32,32,18,33,23,35,55,30,17,15,16,5,5,0
大窪３丁目,263,122,141,7,7,10,9,14,35,31,21,32,12,12,19,55,33,28,23,11,16,10,0,0
大窪４丁目,280,148,132,27,9,7,13,23,45,38,43,40,28,28,21,26,34,13,17,11,0,4,1,0
大窪５丁目,799,366,433,43,33,20,60,67,34,79,52,54,82,71,78,94,118,101,79,50,37,8,5,0
大鳥居町,221,115,106,12,12,8,11,9,19,23,11,18,17,14,32,35,34,16,10,25,24,3,2,1
岡田町,468,219,249,24,33,40,28,32,52,44,38,52,56,31,42,50,36,42,35,27,15,3,7,0
沖新町,1869,892,977,88,123,110,140,143,128,164,138,114,191,218,231,165,221,155,159,147,80,32,13,1
奥古閑町,903,456,447,103,44,69,73,67,88,95,94,87,80,96,103,111,84,26,44,38,32,17,6,2
小島上町,99,49,50,5,6,2,3,4,10,6,4,6,11,7,8,10,24,13,9,10,4,5,1,0
小島下町,626,306,320,34,38,37,45,31,47,48,54,47,36,53,61,82,110,46,59,52,38,11,3,0
尾ノ上１丁目,1970,906,1064,108,96,168,133,139,141,157,174,196,248,193,184,213,234,143,135,89,79,35,10,1
尾ノ上２丁目,1660,793,867,98,136,137,171,151,143,145,137,157,184,186,225,194,134,76,74,57,25,20,3,0
尾ノ上３丁目,1268,554,714,74,92,72,107,100,103,101,107,113,129,129,146,156,134,68,45,66,41,34,4,1
尾ノ上４丁目,2427,1126,1301,191,163,168,250,173,182,229,225,316,267,309,207,216,205,137,136,87,57,28,6,1
帯山１丁目,2670,1210,1460,163,196,226,248,213,140,200,226,262,293,254,238,247,309,189,161,155,105,40,12,3
帯山２丁目,1641,718,923,96,104,132,168,174,136,94,147,204,181,168,170,151,120,96,77,65,45,23,7,1
帯山３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
帯山５丁目,2434,1135,1299,114,146,170,201,186,178,165,176,218,222,208,278,285,276,168,178,166,159,64,9,2
帯山６丁目,959,439,520,73,94,78,61,37,63,70,106,88,109,93,74,107,100,56,42,73,45,27,2,0
帯山７丁目,2317,1101,1216,173,157,154,162,215,180,250,220,236,278,220,227,230,275,126,125,94,55,31,9,1
帯山８丁目,590,285,305,56,47,34,35,38,54,53,79,74,65,59,73,59,59,35,19,18,10,7,1,0
帯山９丁目,880,390,490,57,56,68,62,84,67,70,77,120,109,83,113,78,82,48,35,33,25,3,0,0
小峯１丁目,567,274,293,52,45,60,30,37,37,71,48,60,51,49,40,45,63,51,36,34,22,7,3,0
小峯２丁目,1083,487,596,70,57,71,93,70,95,115,111,131,106,117,96,112,117,91,51,40,14,10,3,0
小峯３丁目,1204,568,636,133,76,64,73,92,180,198,130,162,123,78,91,82,94,48,48,50,34,14,2,0
小峯４丁目,132,63,69,14,15,13,21,11,9,13,8,13,15,14,14,8,8,5,7,2,1,3,1,0
小山町,556,246,310,71,37,22,17,19,45,47,51,37,23,46,37,41,69,53,66,34,43,33,10,1
鹿帰瀬町,341,174,167,29,18,11,11,19,28,34,37,22,27,26,46,46,58,33,19,22,23,5,1,0
梶尾町,3701,1733,1968,268,251,253,302,286,235,296,341,391,334,368,377,388,399,257,231,204,160,72,19,2
鍛冶屋町,247,118,129,48,26,9,13,13,16,33,43,43,39,16,16,16,8,7,9,6,2,1,1,0
春日１丁目,1276,598,678,95,102,73,90,65,112,112,119,144,180,135,154,118,125,76,71,46,40,14,2,1
春日２丁目,544,271,273,74,26,8,20,20,43,85,92,77,69,54,61,57,57,25,15,9,13,10,0,0
春日３丁目,701,340,361,96,42,28,22,51,81,142,143,97,67,44,56,34,44,22,26,15,21,8,2,0
春日４丁目,1277,591,686,80,71,66,65,70,91,135,105,150,119,107,112,139,142,136,92,78,63,31,11,5
春日５丁目,455,229,226,19,22,32,22,21,22,16,25,55,57,46,61,49,75,71,50,13,14,11,3,0
春日６丁目,454,199,255,26,35,23,21,24,34,56,21,39,36,37,43,38,50,37,42,43,32,14,2,0
春日７丁目,1370,619,751,89,62,80,86,103,123,105,118,151,141,96,125,136,162,108,104,83,66,35,16,0
春日８丁目,715,336,379,44,69,58,41,39,36,45,57,86,69,81,62,76,69,48,58,64,34,9,4,2
鹿子木町,1376,602,774,129,115,123,156,111,99,90,125,179,139,95,96,107,135,96,76,54,34,14,4,1
釜尾町,179,84,95,11,9,3,2,12,18,11,9,7,11,8,24,26,44,13,11,19,18,7,0,0
上鍛冶屋町,170,60,110,6,8,2,13,14,17,34,7,15,15,12,11,24,27,11,7,5,2,0,0,0
上京塚町,73,38,35,0,2,0,2,11,20,10,11,13,4,21,2,6,2,0,4,3,0,0,0,0
上熊本１丁目,1173,554,619,43,63,71,89,79,75,74,106,122,123,113,125,131,167,131,78,57,51,18,10,1
上熊本２丁目,973,445,528,84,57,77,70,54,82,99,100,127,126,102,105,76,87,49,45,25,34,17,2,0
上熊本３丁目,1604,721,883,66,110,142,129,172,126,135,121,160,153,134,165,195,178,120,101,60,37,18,3,0
上水前寺１丁目,523,239,284,31,20,14,26,44,86,79,78,61,48,50,24,30,58,30,25,18,17,21,1,1
上水前寺２丁目,752,355,397,34,40,51,61,47,41,50,55,75,60,81,88,102,101,86,53,42,29,8,2,1
上通町,216,106,110,13,16,9,8,10,7,12,24,14,15,16,17,33,35,26,26,15,17,5,4,0
上南部町,858,428,430,61,76,83,68,69,49,69,73,97,93,96,81,57,89,77,57,53,25,8,5,0
上林町,364,180,184,11,13,20,16,28,16,11,17,44,32,22,48,21,64,47,42,41,33,14,4,0
辛島町,1019,481,538,159,115,113,85,60,89,114,145,118,86,86,45,55,78,51,32,36,17,14,2,0
川口町,1922,928,994,59,65,118,155,95,96,89,121,136,181,177,188,231,303,230,215,187,135,51,15,3
川尻１丁目,346,158,188,19,10,8,19,14,16,19,31,31,24,30,24,57,55,37,33,36,27,11,3,0
川尻２丁目,223,103,120,24,10,16,10,19,16,22,29,24,33,22,11,10,34,19,4,6,9,7,1,0
川尻３丁目,554,261,293,25,36,35,23,35,28,35,44,39,52,52,38,77,79,63,54,49,31,13,4,3
川尻４丁目,630,288,342,34,45,45,36,30,14,54,59,78,36,58,35,62,90,58,76,54,29,21,4,0
川尻５丁目,292,144,148,14,16,11,27,17,20,23,37,33,11,30,31,26,25,34,21,22,28,7,3,0
川尻６丁目,448,212,236,19,27,27,14,27,20,27,36,36,26,38,43,43,82,54,52,50,24,11,4,0
河内町大多尾,329,152,177,7,11,10,24,28,14,17,13,22,29,25,40,29,47,44,41,39,27,9,4,1
河内町面木,60,27,33,3,0,0,7,2,8,2,3,0,4,12,2,14,10,1,5,5,8,0,1,0
河内町河内,1427,670,757,62,44,69,76,100,76,69,99,105,111,132,142,164,230,153,125,160,106,58,12,4
河内町白浜,849,407,442,44,31,54,60,64,41,47,51,45,80,101,84,64,123,100,101,79,65,17,4,1
河内町岳,752,352,400,44,49,35,24,23,34,45,71,66,51,69,87,118,94,86,85,55,38,19,10,1
河内町東門寺,137,70,67,2,8,4,6,15,14,9,9,7,9,7,27,14,18,9,12,21,10,5,1,0
河内町野出,671,318,353,27,16,28,34,37,44,36,35,43,41,79,82,81,104,83,80,62,42,27,6,2
河内町船津,1864,906,958,110,117,80,110,110,90,139,123,100,153,201,197,197,251,188,184,198,119,88,14,1
川端町,53,29,24,3,0,0,2,14,8,15,13,0,5,10,1,3,6,0,0,0,1,1,0,0
河原町,173,80,93,9,14,23,10,9,3,12,13,31,28,21,22,19,8,5,11,10,2,3,0,0
北迫町,178,85,93,3,10,9,12,18,20,3,13,16,13,17,16,18,34,9,11,24,11,5,1,0
北千反畑町,448,198,250,18,17,29,19,29,35,49,48,72,47,37,20,37,60,31,31,38,20,4,4,1
京塚本町,1696,778,918,98,132,132,135,94,97,101,148,213,176,155,124,144,254,133,124,95,58,38,22,1
京町１丁目,1349,633,716,80,89,66,102,101,95,111,110,142,159,149,133,148,137,96,113,76,43,24,6,2
京町２丁目,277,134,143,16,20,22,22,20,29,18,28,36,22,41,24,26,22,22,14,15,6,8,0,0
草葉町,536,231,305,35,25,28,38,41,40,50,67,70,67,62,54,29,47,27,28,37,16,4,1,1
楠１丁目,1239,537,702,44,97,99,93,51,43,42,64,125,109,78,83,106,172,149,165,136,81,31,6,2
楠２丁目,667,304,363,23,13,43,51,48,45,41,37,52,59,46,47,69,102,53,91,78,55,14,3,1
楠３丁目,357,136,221,8,13,16,19,11,6,13,23,15,25,36,25,28,63,43,40,60,36,10,3,0
楠４丁目,766,346,420,22,21,41,45,41,44,37,48,55,63,64,74,93,107,117,98,78,46,13,4,1
楠５丁目,931,430,501,30,26,62,76,60,42,37,55,88,89,105,101,103,102,98,118,89,55,22,3,0
楠６丁目,562,261,301,51,54,67,52,31,27,33,48,94,70,39,40,42,46,44,35,32,11,5,2,0
楠７丁目,1124,510,614,38,59,94,116,84,63,74,74,94,141,115,126,110,108,96,103,92,33,11,1,2
楠８丁目,1030,491,539,76,61,93,105,88,72,80,67,104,144,141,77,78,88,93,76,51,18,6,2,1
楠野町,1118,527,591,63,83,96,70,73,75,86,88,101,96,99,105,119,162,105,83,76,44,14,7,0
九品寺１丁目,1175,562,613,63,56,47,45,114,146,171,140,125,130,110,113,94,130,93,60,45,36,11,7,1
九品寺２丁目,1115,491,624,68,81,82,78,106,106,97,148,138,146,104,79,102,102,47,42,29,25,18,7,1
九品寺３丁目,1593,717,876,108,94,92,97,166,158,188,131,157,138,186,140,136,145,84,105,99,51,28,5,2
九品寺４丁目,662,306,356,51,18,14,21,39,77,105,87,85,69,68,56,55,64,41,38,33,22,10,13,2
九品寺５丁目,1401,620,781,97,87,98,97,99,87,174,119,172,136,129,122,111,187,96,84,67,38,16,5,0
九品寺６丁目,1030,472,558,59,84,92,98,83,64,80,111,123,132,129,123,88,74,73,36,19,22,9,3,0
黒髪１丁目,1154,555,599,50,72,54,90,153,127,100,102,114,111,114,95,103,103,84,84,58,55,37,2,1
黒髪２丁目,1519,736,783,71,64,47,122,346,180,158,110,142,111,88,92,121,176,116,102,80,73,38,17,1
黒髪３丁目,739,334,405,34,29,27,45,143,97,76,61,58,64,36,69,65,68,46,49,47,42,16,1,0
黒髪４丁目,1173,596,577,65,61,49,100,243,147,102,99,122,96,89,80,91,95,82,93,66,49,30,7,3
黒髪５丁目,1521,763,758,101,114,85,142,311,128,121,115,152,169,110,109,98,139,85,100,100,63,30,9,3
黒髪６丁目,636,305,331,22,31,30,68,189,70,56,43,50,57,54,30,49,63,24,38,33,18,14,2,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1828,794,1034,104,118,116,142,102,140,126,140,183,185,153,193,179,187,143,126,98,107,57,22,1
神水２丁目,1640,756,884,78,91,118,147,122,82,89,122,157,181,240,205,175,139,135,123,89,48,44,9,2
慶徳堀町,204,95,109,19,13,9,11,18,18,21,31,30,35,37,16,13,12,3,4,8,1,0,0,0
健軍１丁目,1373,621,752,103,102,94,101,78,87,121,139,169,151,157,150,118,108,100,75,75,42,18,5,1
健軍２丁目,1054,505,549,60,71,83,88,87,126,103,95,138,109,88,113,110,94,42,66,45,25,16,0,0
健軍３丁目,2571,1212,1359,143,171,193,223,208,208,180,255,300,288,323,276,263,232,184,139,101,64,27,4,1
健軍４丁目,1838,843,995,125,130,108,141,113,141,175,205,195,212,170,170,172,199,131,124,91,51,23,5,0
健軍５丁目,192,95,97,17,17,18,8,8,9,13,16,27,16,18,20,18,15,14,23,10,11,9,0,0
健軍本町,2368,1112,1256,132,157,228,239,182,169,173,191,268,306,275,284,215,233,143,122,80,55,24,3,1
小糸山町,382,187,195,34,31,29,20,31,31,48,35,54,51,38,32,36,37,28,16,9,6,3,0,0
幸田１丁目,510,244,266,49,45,32,44,35,44,55,47,35,33,50,60,43,55,41,33,24,21,4,4,0
幸田２丁目,717,348,369,83,62,51,64,51,64,83,71,96,71,75,61,56,64,21,38,29,19,4,1,1
紺屋阿弥陀寺町,9,3,6,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,5,0,0,0,0
紺屋今町,107,49,58,9,1,0,10,30,15,7,17,12,10,5,5,5,4,8,10,6,2,0,0,0
紺屋町１丁目,77,35,42,5,9,10,7,1,2,12,5,18,11,12,2,9,5,2,2,0,0,0,0,0
紺屋町２丁目,51,26,25,2,2,2,4,3,11,9,11,6,1,3,3,3,5,1,2,8,1,0,0,0
紺屋町３丁目,115,55,60,12,5,7,5,11,34,9,9,15,11,7,9,7,6,2,6,13,2,0,0,0
子飼本町,613,299,314,30,44,37,31,132,39,39,65,74,45,51,44,48,68,42,42,30,31,11,9,0
国府１丁目,1442,671,771,105,87,73,84,95,118,148,136,165,174,125,166,96,167,101,93,92,53,30,5,0
国府２丁目,1972,854,1118,118,134,144,192,124,108,119,159,207,202,164,187,199,190,144,150,121,101,52,10,1
国府３丁目,2817,1309,1508,171,184,209,254,194,191,251,243,325,325,316,271,291,313,176,165,121,82,30,9,5
国府４丁目,1134,529,605,88,62,81,101,71,61,101,124,116,108,117,132,141,119,80,52,46,33,25,4,1
国府本町,1337,658,679,101,80,105,106,103,99,138,125,160,128,130,129,133,138,109,69,83,29,26,4,0
小沢町,512,228,284,46,36,14,38,38,56,45,60,62,55,39,40,28,59,41,31,17,28,5,1,1
古城町,41,18,23,0,4,0,0,4,0,0,0,2,1,9,2,3,8,7,7,9,2,1,0,0
壺川１丁目,793,365,428,46,45,48,58,42,52,51,67,91,79,85,64,82,107,66,59,50,42,16,5,3
壺川２丁目,332,162,170,27,20,21,27,21,27,28,33,31,23,44,40,47,29,23,16,11,17,6,3,0
湖東２丁目,1182,553,629,74,68,71,66,89,111,100,91,102,105,106,104,125,117,121,109,92,55,19,9,1
湖東３丁目,821,383,438,40,39,49,53,33,49,67,69,76,77,84,81,86,104,70,81,72,47,21,4,2
琴平１丁目,757,356,401,37,31,48,36,65,77,76,84,82,66,68,51,69,74,48,64,79,34,22,2,0
琴平２丁目,990,478,512,75,59,88,93,61,94,115,107,118,101,77,79,93,123,66,35,43,28,8,5,0
琴平本町,1492,677,815,88,76,75,86,106,142,166,141,146,141,107,122,148,198,128,86,104,58,37,9,5
呉服町１丁目,82,35,47,3,2,5,6,5,5,5,7,5,13,5,2,7,4,14,8,13,3,5,0,0
呉服町２丁目,296,133,163,20,8,17,10,33,48,47,39,42,36,22,20,19,29,15,15,4,4,1,0,0
呉服町３丁目,329,142,187,43,21,20,23,21,24,53,50,47,45,28,17,19,21,18,13,0,4,2,2,0
米屋町１丁目,479,201,278,29,45,42,45,34,27,27,52,58,81,49,50,33,52,22,18,7,9,0,0,0
米屋町２丁目,246,107,139,6,13,5,19,15,13,19,11,26,23,27,44,32,27,21,20,18,13,0,1,0
米屋町３丁目,250,100,150,9,6,18,31,19,27,23,28,28,19,23,25,17,28,24,5,13,3,4,0,0
御領１丁目,1280,611,669,85,84,98,92,97,105,147,120,136,137,127,139,109,152,93,65,40,33,21,10,1
御領２丁目,1339,645,694,114,101,103,86,86,69,159,142,181,157,118,81,115,127,119,113,59,36,14,4,0
御領３丁目,1411,690,721,128,119,121,136,107,105,125,156,154,146,128,107,106,160,110,81,66,23,21,2,0
御領４丁目,297,138,159,23,20,12,21,19,41,42,22,37,24,28,38,38,24,9,18,8,8,3,0,0
御領５丁目,1071,534,537,114,107,66,70,84,112,175,145,148,83,74,64,95,80,81,44,35,19,7,1,1
御領６丁目,382,205,177,42,19,21,23,37,54,87,45,52,39,38,31,30,21,22,13,7,4,2,0,0
御領７丁目,508,249,259,62,55,42,35,50,63,80,71,85,46,34,46,18,23,5,19,13,6,4,0,0
護藤町,1586,757,829,147,150,98,97,98,99,140,179,161,121,122,138,165,198,129,119,90,53,35,4,0
細工町１丁目,121,56,65,16,7,3,7,20,12,25,7,14,7,7,11,8,6,9,3,8,3,4,0,0
細工町２丁目,50,27,23,1,2,2,4,1,16,5,7,1,8,5,4,7,4,5,4,0,1,0,0,0
細工町３丁目,161,64,97,7,7,11,9,12,7,12,16,18,9,15,18,12,13,18,17,11,9,3,1,0
細工町４丁目,222,91,131,13,10,17,16,7,15,19,3,29,33,16,24,15,38,20,16,10,4,7,1,0
細工町５丁目,50,24,26,4,1,2,1,2,3,7,13,6,5,2,5,11,5,2,2,1,2,0,0,0
栄町,447,196,251,11,30,38,42,33,25,31,28,32,47,37,42,41,56,30,41,26,30,19,4,0
桜木１丁目,781,365,416,64,47,51,94,73,64,57,76,88,102,93,61,65,61,45,41,37,13,9,4,1
桜木２丁目,719,341,378,60,66,57,62,39,49,60,79,67,70,58,62,71,70,58,46,47,30,8,1,0
桜木３丁目,941,458,483,74,80,99,106,86,56,66,82,127,101,104,87,68,77,54,39,40,38,9,5,1
桜木４丁目,1604,775,829,133,171,181,124,118,115,125,187,195,180,137,152,170,135,75,76,46,49,8,2,0
桜木５丁目,936,441,495,85,84,114,94,63,64,71,83,123,129,80,89,74,62,46,49,44,19,4,0,0
桜木６丁目,92,45,47,11,15,9,2,2,4,7,14,15,3,12,7,7,7,1,5,8,4,4,0,0
桜町,285,116,169,10,5,6,10,46,37,24,34,29,35,14,25,19,34,26,19,10,10,7,1,0
佐土原１丁目,1610,771,839,94,109,99,138,147,113,112,120,146,166,206,212,209,207,107,79,61,31,23,2,0
佐土原２丁目,567,284,283,88,98,49,27,46,22,61,95,79,52,49,34,25,43,28,25,15,8,5,2,0
佐土原３丁目,616,278,338,43,38,20,38,51,47,52,47,56,46,58,54,68,72,47,50,54,28,18,6,1
三郎２丁目,832,377,455,39,43,42,69,62,28,39,69,87,78,74,82,69,88,64,84,77,91,22,1,1
島崎１丁目,2668,1178,1490,217,157,189,222,178,232,234,264,336,243,286,240,224,237,163,156,155,71,37,4,1
島崎２丁目,2570,1216,1354,149,164,174,198,187,218,218,249,293,282,240,231,237,302,171,183,144,92,38,14,2
島崎３丁目,1206,549,657,51,92,86,92,61,42,93,111,116,121,90,90,126,190,111,90,92,63,26,9,3
島崎４丁目,983,470,513,67,62,76,84,68,60,86,81,110,131,103,80,108,121,68,48,48,38,12,1,1
島崎５丁目,1740,814,926,126,111,119,97,94,108,152,169,171,156,130,155,198,263,145,127,101,84,39,9,0
島崎６丁目,1622,695,927,130,98,104,120,101,107,122,141,161,136,101,120,157,212,135,120,112,68,45,21,6
島崎７丁目,632,313,319,20,33,37,32,37,37,28,44,53,40,61,68,85,153,76,48,55,31,5,2,0
清水亀井町,877,386,491,66,72,85,119,83,37,70,64,65,103,74,54,69,91,77,46,52,25,9,2,0
清水東町,1429,684,745,126,106,88,103,89,138,165,143,176,147,85,125,97,135,110,89,87,70,25,5,4
清水本町,1437,678,759,81,102,132,111,74,75,106,149,183,146,151,123,118,191,107,88,84,65,19,10,0
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,19,9,10,0,2,3,4,0,0,0,1,6,5,3,0,0,2,2,0,0,0,0,0,0
清水万石１丁目,866,383,483,34,38,44,87,79,63,56,78,77,96,86,77,71,103,98,70,56,16,14,5,1
清水万石２丁目,137,62,75,4,5,3,8,8,6,0,8,9,19,22,12,13,18,16,15,20,10,3,0,0
清水万石３丁目,510,236,274,24,13,14,33,28,29,43,42,53,48,44,38,66,87,39,51,46,30,17,1,0
清水万石４丁目,981,430,551,53,93,97,81,47,43,62,90,110,87,79,74,79,88,102,100,63,34,21,7,1
清水万石５丁目,1136,543,593,86,90,97,85,97,134,119,133,94,111,99,115,124,127,66,52,27,12,9,1,1
下硯川町,1080,522,558,93,64,47,56,140,154,123,99,83,107,80,101,124,124,68,51,49,22,13,3,1
下通１丁目,136,67,69,9,4,4,9,7,8,10,22,12,4,15,24,20,16,12,10,10,5,2,0,0
下通２丁目,368,179,189,21,15,9,2,57,64,57,55,43,31,27,30,27,33,13,17,22,10,13,1,0
下南部１丁目,327,152,175,22,26,16,18,18,27,55,38,42,37,17,23,22,27,32,27,19,6,6,1,0
下南部２丁目,1467,695,772,120,115,108,140,93,133,151,165,143,143,113,138,128,169,96,96,58,29,17,6,1
