町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
画図町大字下江津,2696,1273,1423,132,123,175,196,174,191,169,147,179,219,225,202,144,147,105,90,44,23,6,3,2
画図町大字下無田,1025,488,537,40,52,62,52,57,64,39,55,61,90,95,69,68,54,51,46,32,25,8,5,0
画図町大字所島,691,336,355,23,32,50,52,46,44,35,37,52,73,53,48,31,30,28,20,21,11,4,1,0
江津１丁目,1853,863,990,86,87,97,119,105,143,119,112,125,118,124,141,118,109,111,62,39,28,9,1,0
江津２丁目,2606,1174,1432,137,118,150,120,155,170,184,154,152,157,206,178,193,175,159,103,62,22,10,1,0
榎町,2049,965,1084,74,87,157,173,141,155,94,121,150,172,152,154,117,128,78,50,29,14,3,0,0
大江１丁目,2050,972,1078,81,59,80,138,300,174,107,94,133,150,129,97,98,110,95,98,56,32,14,5,0
大江２丁目,1804,903,901,83,86,110,104,158,133,106,130,133,149,129,88,74,72,86,75,57,20,7,4,0
大江３丁目,1194,609,585,86,87,96,71,81,82,103,134,103,89,67,56,23,43,23,24,17,4,4,1,0
大江４丁目,1457,613,844,55,58,64,121,138,127,79,103,93,97,118,67,66,77,74,53,42,16,6,2,1
大江５丁目,760,322,438,19,19,32,55,72,57,49,36,38,51,51,50,51,46,40,37,22,18,17,0,0
大江６丁目,1131,488,643,39,58,58,65,80,86,82,68,76,90,73,77,61,60,54,43,32,18,10,1,0
大江本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大窪１丁目,239,116,123,18,13,6,18,15,18,20,12,12,12,15,18,15,22,11,6,5,0,2,1,0
大窪２丁目,253,129,124,7,7,6,16,25,21,17,14,13,27,16,22,9,23,8,11,7,2,2,0,0
大窪３丁目,290,139,151,10,13,27,24,22,16,4,17,17,30,37,15,10,20,12,8,3,4,0,1,0
大窪４丁目,267,134,133,13,9,12,20,31,46,18,12,11,18,20,15,15,10,6,4,4,3,0,0,0
大窪５丁目,1015,498,517,59,45,54,83,81,80,71,70,68,88,83,73,51,38,32,21,8,6,3,1,0
大鳥居町,235,120,115,3,13,22,13,17,11,5,16,20,19,14,11,15,18,22,10,3,3,0,0,0
岡田町,558,253,305,17,26,30,26,28,49,36,28,39,37,35,39,39,33,32,26,16,14,8,0,0
沖新町,2197,1046,1151,121,110,142,126,106,102,152,153,145,122,155,133,149,172,120,77,53,38,18,2,1
奥古閑町,1769,833,936,44,87,110,109,94,86,68,105,97,132,113,124,121,132,102,98,66,45,29,6,1
小島上町,868,410,458,31,48,48,44,42,45,46,46,49,66,75,56,54,67,59,46,21,17,6,2,0
小島下町,138,61,77,4,6,4,7,5,8,8,2,3,10,7,17,10,13,12,5,8,9,0,0,0
尾ノ上１丁目,2100,997,1103,86,115,126,159,149,154,167,153,156,173,171,93,100,83,93,52,32,25,11,2,0
尾ノ上２丁目,1715,852,863,140,150,132,120,104,155,149,164,161,150,78,69,46,39,26,20,5,6,1,0,0
尾ノ上３丁目,1459,721,738,105,110,118,66,84,92,118,167,121,92,86,70,61,44,52,30,22,11,10,0,0
尾ノ上４丁目,1921,933,988,161,128,110,118,133,169,177,169,128,131,131,118,92,62,38,23,24,5,4,0,0
帯山１丁目,2978,1365,1613,188,183,172,210,188,198,218,187,213,223,215,158,129,154,128,100,60,36,12,4,2
帯山２丁目,1399,606,793,70,92,87,81,116,88,103,103,107,112,86,84,57,58,61,49,21,15,6,3,0
帯山３丁目,2701,1275,1426,146,153,148,130,162,180,221,188,174,170,152,146,134,166,174,135,53,43,17,8,1
帯山４丁目,2836,1323,1513,126,133,157,167,180,211,189,181,204,210,175,160,167,191,181,91,49,38,20,3,3
帯山５丁目,2798,1313,1485,117,171,196,187,158,170,151,191,220,182,176,141,153,197,194,96,62,25,8,3,0
帯山６丁目,1017,479,538,56,47,62,55,81,79,76,78,79,74,58,44,48,68,55,31,13,9,3,1,0
帯山７丁目,2218,1094,1124,106,117,146,165,206,195,181,132,161,172,169,128,96,81,66,38,25,23,9,2,0
帯山８丁目,642,311,331,72,32,33,22,54,101,68,61,37,42,36,28,8,22,12,7,4,1,2,0,0
帯山９丁目,843,401,442,57,50,55,60,62,93,67,74,72,71,54,35,29,25,17,9,9,2,1,0,1
小峯１丁目,547,246,301,28,25,27,42,41,42,34,28,30,43,50,40,25,29,22,23,11,4,3,0,0
小峯２丁目,1153,553,600,64,66,87,81,85,100,109,80,92,107,90,61,37,30,29,19,9,3,3,1,0
小峯３丁目,807,383,424,41,51,54,53,72,52,69,53,60,69,66,46,44,27,21,16,8,4,1,0,0
小峯４丁目,430,210,220,40,29,23,31,32,57,47,25,33,23,32,10,16,9,17,2,4,0,0,0,0
小山町,6103,2977,3126,393,349,406,425,454,475,398,422,428,445,449,337,280,226,219,142,104,85,50,15,1
鹿帰瀬町,398,198,200,15,21,29,31,18,16,18,26,31,42,25,22,13,26,31,17,9,5,3,0,0
梶尾町,2973,1442,1531,173,195,195,188,177,165,179,202,218,218,200,176,177,188,150,92,42,26,8,3,1
鍛冶屋町,77,24,53,3,6,2,3,10,11,7,6,2,6,1,3,4,5,2,2,1,3,0,0,0
春日１丁目,753,321,432,38,27,32,37,50,50,50,36,36,51,61,53,55,50,55,31,25,10,5,1,0
春日２丁目,366,170,196,7,6,3,16,27,36,21,9,17,28,47,35,16,28,34,17,11,3,4,1,0
春日３丁目,912,410,502,25,32,36,51,70,63,45,39,55,70,61,70,59,58,74,54,27,15,5,3,0
春日４丁目,1294,592,702,44,45,49,74,81,99,64,80,79,101,105,97,81,74,79,61,42,20,12,6,1
春日５丁目,742,350,392,25,16,28,38,62,60,30,31,42,46,78,57,64,50,37,32,23,20,1,2,0
春日６丁目,556,249,307,10,14,19,34,27,31,25,18,24,42,36,50,40,49,51,40,25,15,3,3,0
春日７丁目,1514,730,784,107,65,59,58,106,158,117,94,89,102,97,107,91,93,78,45,28,12,7,0,1
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1374,607,767,140,91,70,73,80,143,103,77,60,86,87,61,46,41,45,45,48,41,18,14,5
釜尾町,255,124,131,5,21,12,18,17,10,7,13,18,22,15,13,13,19,29,8,9,5,1,0,0
上鍛冶屋町,184,88,96,8,9,13,7,10,13,11,18,12,20,31,9,4,4,8,5,1,1,0,0,0
上京塚町,33,20,13,3,2,0,2,3,6,10,2,1,0,1,3,0,0,0,0,0,0,0,0,0
上熊本１丁目,1380,624,756,44,49,94,113,124,79,68,72,91,141,142,96,83,71,48,30,24,8,2,0,1
上熊本２丁目,610,294,316,35,42,31,41,43,35,58,52,54,68,31,35,23,11,22,12,10,4,3,0,0
上熊本３丁目,1902,877,1025,112,110,169,167,161,134,127,126,179,164,128,89,62,55,44,32,18,18,7,0,0
上水前寺１丁目,420,193,227,18,13,20,22,53,44,46,15,19,25,35,31,21,12,24,11,5,3,2,1,0
上水前寺２丁目,1866,836,1030,133,181,108,111,97,130,157,149,124,105,119,100,75,98,69,57,29,15,7,2,0
上通町,398,177,221,16,18,11,22,26,22,23,21,23,31,28,31,24,25,26,22,19,6,3,0,1
上南部町,2158,997,1161,116,143,129,138,155,153,140,153,130,170,177,117,103,108,92,59,40,23,7,5,0
上林町,369,130,239,10,5,21,62,14,31,15,14,20,16,32,19,25,29,28,14,8,5,1,0,0
辛島町,1257,678,579,90,62,69,80,181,135,88,93,86,83,78,46,33,35,37,31,16,9,3,2,0
川口町,2536,1223,1313,99,98,105,140,146,146,122,126,155,177,218,182,196,186,174,117,76,50,17,6,0
川尻１丁目,431,199,232,17,19,23,19,27,14,21,23,26,34,29,39,24,37,30,27,9,8,5,0,0
川尻２丁目,198,99,99,5,2,11,11,15,19,18,10,13,11,14,13,10,10,10,12,6,6,2,0,0
川尻３丁目,719,350,369,8,22,33,48,53,29,38,28,41,66,58,49,45,52,53,40,26,20,9,1,0
川尻４丁目,727,322,405,18,23,21,34,63,49,30,28,29,46,74,58,73,37,50,40,28,22,4,0,0
川尻５丁目,313,145,168,2,10,10,27,22,15,9,14,30,24,23,20,21,31,32,7,8,5,2,1,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,486,241,245,20,29,24,19,25,25,25,29,26,28,27,44,39,34,37,20,15,12,8,0,0
河内町面木,79,38,41,3,6,3,4,6,1,6,2,3,11,3,3,3,8,7,5,2,1,2,0,0
河内町河内,1965,916,1049,63,74,105,138,119,84,83,105,116,137,167,118,131,151,139,93,63,59,19,1,0
河内町白浜,1072,505,567,53,48,54,59,65,55,72,62,57,65,89,80,67,71,71,47,26,23,5,3,0
河内町岳,800,375,425,16,34,45,53,38,35,31,53,39,59,70,58,66,63,45,36,28,26,4,1,0
河内町東門寺,200,96,104,10,13,20,13,7,8,10,11,13,14,9,8,11,17,12,15,6,2,1,0,0
河内町野出,817,376,441,27,39,57,47,34,35,35,53,50,47,50,52,57,58,51,42,37,25,16,4,1
河内町船津,2339,1103,1236,86,93,125,150,112,111,122,145,147,161,179,146,157,192,160,114,54,55,22,8,0
川端町,39,19,20,1,4,0,5,2,2,2,2,2,2,4,2,2,0,4,3,0,2,0,0,0
河原町,55,28,27,0,1,0,3,3,3,1,1,2,4,4,5,8,8,4,4,2,1,1,0,0
北迫町,174,81,93,7,11,9,6,18,6,4,10,7,14,15,8,14,16,13,9,3,3,0,1,0
北千反畑町,414,183,231,6,16,21,29,37,32,18,21,18,31,25,26,22,34,27,20,19,9,2,1,0
京塚本町,1978,904,1074,41,69,112,118,142,134,98,101,113,141,178,142,107,99,110,120,86,43,20,4,0
京町１丁目,1248,565,683,48,62,66,65,78,87,79,91,83,102,101,77,65,73,64,37,36,20,8,6,0
京町２丁目,1526,675,851,60,52,79,92,126,99,90,90,90,114,131,71,99,104,106,65,27,23,5,3,0
京町本丁,1217,562,655,68,87,76,72,52,74,97,119,91,86,69,68,48,48,63,33,37,17,11,1,0
草葉町,286,109,177,8,13,10,12,9,17,19,28,26,26,24,21,14,28,10,11,8,1,1,0,0
楠１丁目,1196,519,677,25,31,58,54,69,75,44,60,56,80,97,113,129,104,83,63,30,20,3,2,0
楠２丁目,909,472,437,39,41,49,62,46,65,77,46,46,74,57,66,78,68,42,25,12,9,5,2,0
楠３丁目,431,195,236,11,11,21,30,27,16,17,17,23,29,33,38,38,42,28,25,16,6,2,1,0
楠４丁目,1261,594,667,53,72,79,81,89,91,64,73,81,119,105,97,79,75,46,30,19,3,4,1,0
楠５丁目,1103,509,594,49,55,66,80,65,55,51,76,68,87,69,84,108,74,56,30,14,12,3,0,1
楠６丁目,521,260,261,42,37,30,24,39,47,47,41,32,31,47,30,30,13,9,10,9,2,1,0,0
楠７丁目,1229,570,659,58,74,111,76,75,89,73,111,97,77,62,74,92,68,35,28,12,9,7,1,0
楠８丁目,904,422,482,67,66,56,52,56,62,97,64,55,55,68,65,49,33,19,16,14,9,1,0,0
楠野町,1175,561,614,38,57,73,94,91,84,43,66,90,94,120,93,58,59,43,31,25,12,4,0,0
九品寺１丁目,1168,528,640,33,22,35,49,153,120,90,72,68,101,97,81,63,61,48,32,19,16,6,2,0
九品寺２丁目,602,265,337,21,23,16,30,76,62,44,20,26,43,47,22,30,42,40,30,16,10,4,0,0
九品寺３丁目,2041,938,1103,107,111,114,111,172,197,160,166,170,131,135,90,97,102,70,51,36,11,7,3,0
九品寺４丁目,680,305,375,24,22,18,24,48,58,49,65,30,41,40,41,43,47,43,36,24,19,6,2,0
九品寺５丁目,1367,645,722,59,52,58,73,127,105,105,84,80,95,129,79,105,62,66,40,27,13,7,1,0
九品寺６丁目,447,209,238,25,15,17,13,37,55,34,30,27,32,31,24,26,31,13,19,9,5,4,0,0
黒髪１丁目,1351,626,725,52,51,65,83,146,123,87,77,73,85,82,71,90,90,74,49,28,16,8,0,1
黒髪２丁目,1638,841,797,18,25,42,99,371,133,57,32,69,79,110,114,87,91,94,91,58,43,19,5,1
黒髪３丁目,952,458,494,16,30,44,92,150,83,39,39,74,55,50,49,45,47,47,53,17,16,6,0,0
黒髪４丁目,1332,706,626,44,49,47,93,265,115,72,70,68,59,80,58,72,58,62,49,37,19,11,4,0
黒髪５丁目,1774,893,881,42,69,68,114,365,136,91,64,86,98,123,83,71,78,84,59,65,51,19,7,1
黒髪６丁目,1886,945,941,44,35,61,117,250,134,83,77,89,122,133,145,132,137,124,101,49,31,20,1,1
黒髪７丁目,877,472,405,26,25,31,74,164,62,63,49,44,50,48,41,52,52,37,32,11,11,2,3,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,8,4,4,1,0,0,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0
神水１丁目,1642,740,902,58,76,82,84,100,112,75,80,96,108,114,98,86,98,105,97,75,55,34,7,2
神水２丁目,678,299,379,59,35,36,34,33,47,63,58,42,47,55,34,38,32,24,18,14,6,3,0,0
神水本町,1653,735,918,81,94,80,96,82,110,111,126,125,110,121,99,92,93,85,58,43,26,20,1,0
慶徳堀町,17,7,10,0,0,0,0,1,3,3,1,0,1,0,0,3,2,1,1,0,0,1,0,0
健軍１丁目,1511,697,814,110,79,94,91,94,150,117,115,115,103,102,74,59,63,59,39,25,15,3,4,0
健軍２丁目,1217,742,475,40,40,160,253,94,106,82,59,64,75,61,40,35,35,32,21,7,8,3,2,0
健軍３丁目,2353,1119,1234,167,123,141,123,160,235,195,196,199,175,169,123,85,89,74,40,27,20,10,2,0
健軍４丁目,1870,845,1025,79,84,82,105,125,162,147,121,118,125,159,98,116,107,89,75,44,18,12,4,0
健軍５丁目,233,105,128,16,8,13,9,16,19,20,16,13,15,15,12,14,9,18,13,6,1,0,0,0
健軍本町,267,135,132,12,19,17,20,19,17,19,19,28,33,28,15,5,3,6,2,3,1,1,0,0
小糸山町,1395,658,737,111,107,96,87,83,108,119,118,110,95,73,73,60,47,45,31,22,6,3,1,0
幸田１丁目,510,257,253,17,32,34,32,29,33,27,36,34,30,33,43,38,34,24,12,9,10,2,1,0
幸田２丁目,599,286,313,45,57,46,36,36,37,50,53,38,51,34,20,29,27,23,8,4,5,0,0,0
紺屋阿弥陀寺町,29,12,17,2,1,1,4,1,3,0,0,1,1,5,1,3,1,4,0,0,1,0,0,0
紺屋今町,101,43,58,3,4,1,0,8,6,13,9,6,7,5,12,6,6,2,5,7,0,1,0,0
紺屋町１丁目,16,9,7,1,1,2,2,1,0,0,0,4,2,2,0,0,0,0,0,1,0,0,0,0
紺屋町２丁目,43,17,26,0,0,1,5,0,3,2,3,2,2,1,4,5,6,3,2,4,0,0,0,0
紺屋町３丁目,108,51,57,2,4,3,1,12,22,10,8,8,3,6,5,7,7,5,3,1,0,1,0,0
子飼本町,671,322,349,13,16,15,30,115,74,36,29,22,39,43,33,30,41,39,42,31,13,9,1,0
国府１丁目,1446,629,817,55,43,59,81,108,121,89,95,90,94,121,89,91,80,76,65,42,25,20,2,0
国府２丁目,2037,877,1160,93,100,94,148,118,157,125,129,124,130,160,126,116,119,126,86,52,22,12,0,0
国府３丁目,3146,1501,1645,192,197,207,204,212,234,254,286,247,241,231,164,127,107,110,68,25,25,14,0,1
国府４丁目,1256,584,672,61,55,68,74,82,109,87,80,87,100,104,48,62,76,61,55,25,15,4,2,1
国府本町,1443,686,757,82,82,84,86,99,132,111,80,99,106,114,75,71,75,51,38,31,17,7,3,0
小沢町,496,200,296,20,23,22,23,30,38,48,40,29,35,43,27,27,22,22,23,12,10,1,1,0
古城町,85,35,50,2,1,1,3,6,8,3,5,2,6,5,10,7,10,7,4,3,2,0,0,0
壺川１丁目,987,444,543,41,37,43,49,72,70,44,54,49,87,81,67,61,51,61,40,37,23,16,4,0
壺川２丁目,586,278,308,25,26,32,38,45,39,42,23,33,42,38,32,37,46,30,25,12,12,5,4,0
湖東１丁目,587,284,303,29,28,53,33,24,36,33,44,55,51,41,34,20,30,31,19,16,7,3,0,0
湖東２丁目,1317,609,708,45,47,63,77,84,95,60,63,76,90,112,91,78,97,89,61,46,27,13,2,1
湖東３丁目,822,391,431,26,33,42,44,47,55,48,49,49,56,57,58,43,67,57,47,22,18,3,1,0
琴平１丁目,815,369,446,28,19,29,25,52,72,59,44,35,42,55,60,69,78,54,43,24,18,7,2,0
琴平２丁目,1033,501,532,78,51,57,59,76,75,93,79,69,66,93,60,38,40,35,27,20,10,7,0,0
琴平本町,1627,708,919,27,40,60,119,108,119,75,76,98,148,136,99,95,130,105,96,60,23,11,2,0
呉服町１丁目,120,46,74,5,8,2,2,13,6,14,9,6,5,5,12,10,5,7,3,6,1,1,0,0
呉服町２丁目,133,60,73,8,2,3,4,17,14,10,4,4,10,19,10,8,4,5,3,2,3,2,1,0
呉服町３丁目,111,48,63,8,4,7,6,5,5,6,10,7,13,6,9,8,4,5,3,0,4,1,0,0
米屋町１丁目,211,88,123,9,12,6,8,15,30,30,20,19,12,19,9,6,5,4,5,2,0,0,0,0
米屋町２丁目,266,122,144,12,15,16,15,18,20,18,15,23,24,23,17,19,13,7,4,3,4,0,0,0
米屋町３丁目,225,96,129,20,3,5,19,26,26,17,15,11,19,20,11,7,9,6,6,2,3,0,0,0
御領１丁目,1381,697,684,98,92,99,104,95,129,117,89,124,104,104,59,47,42,36,20,8,9,4,0,1
御領２丁目,1205,575,630,72,61,68,87,92,108,75,65,93,85,89,81,79,46,42,37,18,6,1,0,0
御領３丁目,1251,613,638,111,65,62,56,105,149,122,97,65,87,89,67,63,44,26,22,9,7,5,0,0
御領４丁目,309,153,156,32,23,18,11,17,27,24,36,20,27,13,9,16,15,10,4,3,4,0,0,0
御領５丁目,680,340,340,33,36,32,68,55,53,42,34,57,56,56,39,33,32,21,19,7,5,1,1,0
御領６丁目,235,127,108,14,15,12,19,23,27,18,13,18,15,23,13,11,7,3,0,3,1,0,0,0
御領７丁目,14,11,3,0,0,0,0,2,2,1,0,2,2,3,1,1,0,0,0,0,0,0,0,0
護藤町,1589,727,862,64,72,99,96,84,90,73,84,117,116,132,93,96,93,81,71,50,47,25,5,1
細工町１丁目,97,50,47,7,4,3,2,4,16,10,6,5,4,7,7,5,7,5,2,1,1,1,0,0
細工町２丁目,55,30,25,4,1,2,3,2,5,3,1,4,7,1,5,4,1,5,4,1,1,0,1,0
細工町３丁目,174,70,104,5,12,9,9,9,8,8,20,8,13,12,14,18,5,6,7,4,5,2,0,0
細工町４丁目,247,101,146,9,9,6,8,20,28,17,22,5,19,28,22,15,8,8,13,5,3,2,0,0
細工町５丁目,51,22,29,1,1,3,1,4,3,2,2,1,4,6,6,2,1,5,4,1,3,1,0,0
栄町,587,255,332,27,29,28,34,29,33,30,42,38,35,34,31,32,35,51,33,27,15,1,2,1
桜木１丁目,785,366,419,51,56,53,56,52,53,66,52,58,57,49,46,41,33,25,25,8,4,0,0,0
桜木２丁目,707,343,364,32,32,56,53,38,47,44,49,56,53,53,49,50,31,32,15,13,3,1,0,0
桜木３丁目,876,437,439,70,63,52,58,56,71,72,69,70,58,59,43,28,38,29,20,9,6,4,1,0
桜木４丁目,1245,600,645,82,81,111,95,82,91,92,104,105,107,90,38,48,45,37,21,8,6,1,1,0
桜木５丁目,626,305,321,36,37,45,39,26,58,60,57,46,41,48,34,33,28,15,12,8,2,1,0,0
桜木６丁目,40,21,19,2,1,5,1,0,2,2,3,2,2,2,1,5,5,4,1,1,0,0,1,0
桜町,273,118,155,7,6,6,13,25,29,23,22,12,16,25,17,21,13,11,14,5,4,3,1,0
佐土原１丁目,1706,829,877,88,104,124,155,124,127,117,144,148,153,139,80,68,44,39,28,13,8,3,0,0
佐土原２丁目,220,110,110,7,6,9,14,26,10,7,11,13,16,29,18,14,9,10,8,7,5,1,0,0
佐土原３丁目,130,66,64,6,4,10,12,10,15,6,8,10,10,12,9,8,6,2,2,0,0,0,0,0
三郎１丁目,1422,684,738,87,70,92,93,91,147,86,94,119,116,110,71,79,50,57,31,20,5,3,1,0
三郎２丁目,895,409,486,41,24,26,38,59,70,53,57,51,51,62,53,60,87,75,47,14,19,7,1,0
島崎１丁目,2877,1323,1554,178,157,158,144,201,274,240,222,190,204,210,159,122,135,105,81,52,33,12,0,0
島崎２丁目,2746,1261,1485,170,137,147,149,197,279,210,213,174,200,187,166,138,126,92,73,45,25,15,3,0
島崎３丁目,1380,635,745,56,54,69,88,81,82,82,77,71,110,124,90,76,79,98,56,49,28,8,2,0
島崎４丁目,1013,490,523,54,45,61,63,66,73,71,64,59,90,76,43,55,52,46,47,29,11,5,2,1
島崎５丁目,1943,890,1053,77,88,116,121,137,129,95,102,135,163,167,109,107,105,122,72,55,26,13,4,0
島崎６丁目,2068,885,1183,102,104,87,126,131,148,106,104,115,147,179,137,94,111,103,87,77,61,34,11,4
島崎７丁目,2051,971,1080,106,96,126,109,146,184,132,130,128,145,162,153,124,107,76,53,38,23,13,0,0
清水亀井町,2395,1123,1272,151,98,111,144,144,188,187,139,139,162,198,142,138,153,128,85,40,32,11,3,2
清水東町,1361,644,717,90,48,57,66,99,131,86,73,86,77,99,79,88,95,72,53,39,14,8,1,0
清水本町,2249,1079,1170,68,118,130,170,161,94,94,146,148,196,220,158,182,137,97,60,44,12,10,4,0
清水町大字打越,1296,611,685,43,82,83,65,83,78,92,80,81,83,94,122,135,88,42,25,11,4,4,1,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
