町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出水７丁目,2662,1241,1421,139,138,113,112,91,76,133,155,185,159,167,162,143,139,182,176,160,141,73,18,0
出水８丁目,1971,921,1050,82,135,95,89,77,78,89,127,127,126,110,127,127,152,114,106,77,72,50,10,1
和泉町,337,173,164,16,17,8,16,18,7,12,25,22,24,14,16,19,29,32,25,13,14,7,3,0
板屋町,13,7,6,0,1,0,0,0,0,0,1,1,1,2,1,0,1,2,1,1,0,1,0,0
出仲間１丁目,738,346,392,23,48,48,51,34,22,42,40,49,61,59,45,55,57,46,22,17,5,8,5,1
出仲間２丁目,518,227,291,29,30,31,27,15,17,32,25,31,45,32,30,23,30,29,28,26,20,12,4,2
出仲間３丁目,721,357,364,42,37,46,45,45,44,40,41,55,53,54,49,56,39,33,19,13,4,4,2,0
出仲間４丁目,1109,536,573,29,57,64,71,55,38,43,54,62,97,91,96,51,58,57,63,65,42,12,3,1
出仲間５丁目,684,330,354,27,30,36,51,45,40,31,38,34,69,60,69,37,28,28,21,16,14,7,2,1
出仲間６丁目,1073,501,572,52,52,61,54,57,79,86,62,69,86,64,70,53,60,77,33,25,17,10,5,1
出仲間７丁目,1094,498,596,46,59,72,71,52,35,51,69,82,66,72,80,71,64,70,46,35,31,15,7,0
出仲間８丁目,535,256,279,14,20,23,25,48,26,19,16,29,36,58,53,41,31,28,23,18,19,6,2,0
出仲間９丁目,334,163,171,18,14,17,11,41,48,20,30,22,30,13,24,5,13,13,7,4,3,0,1,0
今町,790,366,424,16,19,24,26,25,32,24,25,32,43,61,47,44,77,83,70,61,43,26,9,3
魚屋町１丁目,60,32,28,1,1,0,0,14,9,14,5,7,2,0,1,1,2,2,1,0,0,0,0,0
魚屋町２丁目,24,15,9,0,1,0,1,2,5,2,1,0,2,3,1,0,0,0,2,2,1,1,0,0
魚屋町３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海路口町,269,134,135,17,18,14,12,14,15,20,15,15,21,18,17,18,12,14,9,8,6,5,1,0
薄場町,56,28,28,5,4,2,6,2,4,5,4,2,8,5,2,0,1,4,1,1,0,0,0,0
打越町,1595,777,818,44,65,75,62,73,59,79,86,88,123,106,98,105,111,143,100,75,45,40,14,4
内田町,1191,582,609,36,62,58,48,52,39,60,57,63,81,72,76,91,89,101,63,61,49,25,5,3
内坪井町,665,299,366,12,21,39,39,30,32,38,33,44,52,64,33,30,40,49,30,31,23,18,6,1
江越１丁目,816,394,422,53,26,26,30,63,72,60,50,51,62,87,66,47,39,31,22,16,7,4,4,0
江越２丁目,289,137,152,12,29,18,14,3,11,12,28,24,25,16,10,16,19,20,17,4,7,4,0,0
画図町大字上無田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
画図町大字重富,2564,1203,1361,112,179,201,125,83,55,99,156,218,195,137,131,148,202,187,153,87,48,38,9,1
画図町大字下江津,15,6,9,0,1,2,0,0,1,1,2,0,0,0,0,1,1,2,1,0,1,2,0,0
画図町大字下無田,1335,633,702,97,104,73,60,38,69,101,116,95,87,58,54,51,67,110,57,48,31,15,3,1
画図町大字所島,899,431,468,42,52,71,54,39,30,44,54,59,70,49,43,51,61,68,36,28,17,19,9,3
江津１丁目,1244,577,667,37,33,46,58,63,56,61,60,67,81,94,86,99,97,69,85,55,51,36,9,1
江津２丁目,290,134,156,7,16,14,9,10,6,13,13,18,21,20,22,23,17,20,23,25,8,4,1,0
榎町,2059,995,1064,68,112,115,106,78,62,67,107,127,148,132,158,135,158,165,123,100,64,27,6,1
大江１丁目,2149,1089,1060,51,55,71,98,212,130,103,114,132,124,167,159,120,169,142,120,81,56,33,8,4
大江２丁目,1615,798,817,78,145,94,62,94,77,104,119,152,126,83,100,72,79,72,54,45,32,19,6,2
大江３丁目,2076,1010,1066,125,181,155,132,118,74,79,160,198,173,180,124,92,65,78,52,31,28,20,10,1
大江４丁目,1611,693,918,51,67,67,92,74,83,75,80,93,135,117,123,128,84,117,84,66,32,34,8,1
大江５丁目,808,352,456,14,22,29,30,67,52,44,29,44,49,61,81,54,45,70,45,22,29,16,3,2
大江６丁目,1722,771,951,52,84,115,110,105,75,52,77,102,182,187,135,103,81,80,71,52,26,22,9,2
大江本町,498,217,281,19,11,15,13,29,36,35,34,24,35,42,31,43,36,29,28,20,12,6,0,0
大窪１丁目,213,99,114,10,5,3,13,9,15,18,13,14,16,6,7,16,15,13,13,10,7,10,0,0
大窪２丁目,288,155,133,3,4,10,4,18,18,13,14,12,23,18,17,23,27,39,20,4,14,4,2,1
大窪３丁目,324,162,162,9,11,11,10,16,17,19,38,23,21,16,17,6,31,26,23,13,8,6,3,0
大窪４丁目,311,155,156,14,8,6,4,25,35,39,20,22,27,24,12,11,13,26,6,11,6,1,1,0
大窪５丁目,709,325,384,17,20,23,20,27,25,25,41,37,34,49,45,47,69,74,62,51,21,16,5,1
大鳥居町,194,97,97,1,12,7,4,4,3,8,15,9,11,12,9,18,22,20,8,8,8,12,3,0
岡田町,463,220,243,16,15,20,23,26,25,24,28,19,39,40,33,24,32,21,28,22,19,4,2,3
沖新町,1663,791,872,38,71,73,77,86,55,67,85,64,86,108,150,146,105,118,110,97,71,43,11,2
奥古閑町,852,428,424,39,51,27,47,49,45,49,62,59,42,58,63,62,67,55,23,17,19,12,5,1
小島上町,86,44,42,2,3,3,2,1,0,7,2,2,7,4,4,3,7,13,9,8,6,2,1,0
小島下町,549,271,278,12,22,20,23,17,11,25,23,32,32,24,36,35,49,67,31,39,27,18,5,1
尾ノ上１丁目,1852,872,980,83,77,79,91,79,90,112,107,116,150,131,118,118,123,122,98,72,44,29,12,1
尾ノ上２丁目,1416,668,748,36,55,83,86,71,56,55,84,82,92,106,108,129,131,95,51,40,33,15,8,0
尾ノ上３丁目,1131,484,647,32,44,39,57,49,49,45,56,63,86,73,91,106,95,82,57,42,31,25,8,1
尾ノ上４丁目,2263,1050,1213,71,71,123,98,128,98,118,141,147,176,211,182,144,130,128,112,77,57,35,13,3
帯山１丁目,2462,1109,1353,73,106,130,126,127,87,97,98,152,174,189,176,180,148,186,153,105,95,46,13,1
帯山２丁目,1551,687,864,60,66,70,93,100,104,85,93,98,127,101,109,110,79,83,52,49,39,23,9,1
帯山３丁目,2762,1311,1451,117,162,177,185,145,102,115,144,194,224,203,191,145,173,151,110,88,64,50,18,4
帯山４丁目,2686,1260,1426,105,161,159,161,117,108,111,146,186,216,208,170,164,155,144,99,97,93,69,16,1
帯山５丁目,2255,1030,1225,70,108,108,100,84,85,97,112,120,140,152,134,180,183,166,129,111,81,73,20,2
帯山６丁目,916,436,480,42,47,44,48,47,32,40,63,53,58,65,65,51,68,64,36,28,38,19,8,0
帯山７丁目,2341,1130,1211,87,108,114,118,125,115,118,144,154,172,181,157,155,163,154,103,89,50,20,10,4
帯山８丁目,489,235,254,17,19,29,18,24,33,25,22,32,27,43,37,42,34,40,22,8,9,7,1,0
帯山９丁目,803,358,445,20,27,35,44,39,38,39,44,40,68,64,68,72,66,53,30,27,18,10,1,0
小峯１丁目,600,286,314,28,40,40,40,27,15,13,36,53,46,39,31,30,37,33,38,19,17,13,5,0
小峯２丁目,1174,549,625,41,58,61,51,58,74,57,74,76,101,89,83,81,58,78,63,35,17,12,7,0
小峯３丁目,1196,559,637,73,63,43,46,68,90,116,98,83,82,73,69,67,54,51,40,32,25,14,9,0
小峯４丁目,604,310,294,100,67,36,14,19,45,73,81,51,28,19,19,15,8,11,8,6,2,0,2,0
小山町,715,338,377,56,61,35,18,8,29,47,71,49,24,17,32,35,36,52,36,50,24,27,6,2
鹿帰瀬町,354,179,175,23,21,14,9,10,13,22,27,25,15,12,18,20,31,42,18,14,9,10,1,0
梶尾町,3914,1858,2056,187,210,185,182,172,196,174,220,258,273,275,258,250,265,265,173,161,119,71,17,3
鍛冶屋町,217,103,114,3,21,16,6,5,5,5,12,24,30,23,16,16,14,5,6,4,3,1,2,0
春日１丁目,1251,566,685,34,43,54,50,76,79,61,69,82,87,110,104,91,80,80,54,42,29,22,4,0
春日２丁目,624,305,319,36,31,19,25,23,33,42,47,59,52,48,46,42,31,38,20,13,12,3,4,0
春日３丁目,1016,480,536,59,42,31,23,59,104,94,97,99,99,78,55,35,35,37,24,22,13,8,2,0
春日４丁目,1245,588,657,46,53,53,49,53,57,63,67,63,106,80,60,75,81,93,71,72,57,30,15,1
春日５丁目,619,303,316,49,34,13,19,17,18,57,46,45,38,51,40,39,29,39,45,22,9,6,2,1
春日６丁目,435,189,246,14,15,26,15,19,6,23,34,12,25,30,20,25,34,38,33,26,21,14,4,1
春日７丁目,1454,663,791,74,51,41,52,79,115,96,93,85,91,98,89,83,84,98,66,64,44,31,15,5
春日８丁目,814,376,438,41,41,59,42,24,38,52,54,40,65,44,52,51,48,52,24,37,30,15,5,0
鹿子木町,1185,528,657,58,60,67,59,70,61,51,63,69,97,88,64,51,71,95,62,47,35,12,3,2
釜尾町,156,77,79,4,6,5,1,9,6,7,3,5,7,7,4,13,17,28,6,9,4,11,4,0
上鍛冶屋町,206,77,129,5,4,10,2,17,22,20,9,11,15,16,16,8,15,18,8,5,3,2,0,0
上京塚町,110,49,61,1,1,0,4,10,13,11,12,11,3,11,17,5,6,1,0,1,2,1,0,0
上熊本１丁目,1438,667,771,73,56,48,58,58,55,57,103,108,125,94,82,89,103,116,84,61,34,25,8,1
上熊本２丁目,1024,481,543,42,25,32,44,60,76,81,60,70,81,90,68,61,64,56,39,30,15,20,9,1
上熊本３丁目,1933,876,1057,105,92,71,115,138,91,116,130,105,132,132,107,114,163,105,83,71,38,20,5,0
上水前寺１丁目,567,250,317,35,12,16,16,30,49,73,47,37,42,38,30,18,21,27,24,20,16,9,6,1
上水前寺２丁目,677,316,361,12,19,31,34,25,22,20,28,45,46,45,48,54,60,59,60,29,23,14,3,0
上通町,228,114,114,6,12,11,9,7,8,12,10,17,17,13,10,8,23,22,12,14,8,6,3,0
上南部町,821,399,422,29,32,41,47,32,46,29,54,45,52,70,59,51,47,58,52,25,33,16,2,1
上林町,299,154,145,2,7,7,12,6,7,8,5,4,26,20,17,27,18,42,30,26,19,10,4,2
辛島町,1037,491,546,62,78,76,67,65,47,63,68,89,75,59,58,35,36,49,38,28,27,13,4,0
川口町,1624,777,847,24,38,49,57,74,46,43,54,64,96,97,110,116,136,182,147,117,97,55,19,3
川尻１丁目,309,142,167,7,12,11,7,7,7,8,10,20,20,23,20,18,31,32,20,24,12,13,6,1
川尻２丁目,187,86,101,6,10,5,7,11,7,3,9,20,15,18,17,6,10,17,12,6,3,3,2,0
川尻３丁目,548,256,292,21,21,36,19,17,17,14,31,24,32,28,32,27,47,56,36,37,32,18,2,1
川尻４丁目,563,255,308,16,25,28,26,21,14,17,14,37,48,27,29,25,39,48,47,45,37,16,4,0
川尻５丁目,242,114,128,6,6,14,7,12,4,4,15,22,16,16,12,15,17,19,21,14,12,5,5,0
川尻６丁目,419,196,223,15,15,15,15,8,17,10,21,25,26,22,25,24,28,48,31,33,28,6,7,0
河内町大多尾,272,121,151,7,6,5,4,10,9,7,11,9,13,19,19,22,17,22,30,27,16,17,1,1
河内町面木,31,16,15,0,0,0,0,0,0,1,1,0,1,1,4,2,8,5,1,2,2,3,0,0
河内町河内,1216,578,638,22,38,34,36,36,37,40,27,60,61,60,99,87,107,137,108,91,70,49,16,1
河内町白浜,764,369,395,18,24,20,26,36,30,23,34,32,36,41,66,64,38,71,66,61,49,23,6,0
河内町岳,689,322,367,11,22,43,22,14,15,16,25,46,42,38,37,59,65,66,58,42,40,20,7,1
河内町東門寺,106,55,51,1,4,4,2,0,3,4,7,4,6,3,7,15,10,10,5,7,9,4,1,0
河内町野出,599,295,304,21,20,11,18,19,16,28,22,18,30,27,39,54,54,54,48,49,37,26,6,2
河内町船津,1633,783,850,49,69,66,43,48,53,49,69,87,58,92,124,138,130,146,126,103,101,52,21,9
川端町,42,20,22,2,3,0,0,2,4,2,6,4,1,7,3,1,2,1,3,0,0,0,1,0
河原町,151,65,86,3,3,7,17,6,3,2,4,3,18,19,11,18,10,6,4,9,6,2,0,0
北迫町,214,95,119,16,14,13,7,7,9,17,11,19,11,8,13,9,8,18,8,7,14,3,2,0
北千反畑町,387,174,213,7,8,11,20,31,21,13,18,30,38,29,20,14,22,39,28,16,11,7,1,3
京塚本町,1654,769,885,52,82,103,86,83,29,60,82,108,150,112,106,86,96,146,117,71,45,26,12,2
京町１丁目,1273,597,676,33,45,55,46,63,61,40,73,72,88,113,101,83,85,96,74,67,45,19,11,3
京町２丁目,1737,766,971,79,83,92,91,71,67,85,101,109,154,122,131,112,89,107,83,58,68,25,5,5
京町本丁,1269,572,697,41,70,94,64,61,45,29,59,99,124,130,80,94,88,60,40,37,27,18,9,0
草葉町,528,241,287,11,20,13,18,43,35,29,30,31,39,51,42,37,23,40,18,20,13,14,1,0
楠１丁目,1128,482,646,20,28,48,46,51,24,29,28,44,68,74,66,73,80,125,106,102,77,29,9,1
楠２丁目,683,303,380,16,14,20,20,21,28,20,30,35,39,54,40,35,58,71,52,56,39,26,8,1
楠３丁目,344,129,215,2,13,8,11,9,1,3,12,12,11,22,18,23,18,38,52,33,35,19,3,1
楠４丁目,646,299,347,6,14,9,16,17,6,19,23,25,27,36,38,43,62,93,83,59,43,18,8,1
楠５丁目,884,414,470,25,23,23,37,34,36,33,33,36,54,58,77,65,64,68,65,68,58,20,6,1
楠６丁目,588,277,311,19,31,43,39,42,32,32,20,36,63,46,32,33,23,22,26,20,21,6,2,0
楠７丁目,1037,454,583,30,39,33,68,53,38,29,53,55,76,75,71,85,62,74,55,67,49,22,3,0
楠８丁目,973,477,496,41,36,36,43,61,48,70,42,34,62,67,104,48,58,54,59,56,31,13,8,2
楠野町,1147,555,592,36,52,60,60,47,47,47,63,64,80,67,74,76,72,97,76,62,33,23,10,1
九品寺１丁目,1210,593,617,25,32,31,34,90,114,83,92,86,95,102,60,73,67,84,57,36,26,19,4,0
九品寺２丁目,1215,548,667,39,54,46,62,69,83,73,97,100,99,106,85,67,67,62,42,27,19,13,5,0
九品寺３丁目,1749,827,922,71,84,62,70,119,102,120,110,124,105,116,138,105,88,111,70,56,62,19,14,3
九品寺４丁目,671,331,340,37,27,15,9,39,57,63,55,56,47,47,51,37,23,24,33,23,17,10,0,1
九品寺５丁目,1732,796,936,88,98,59,66,93,82,109,134,135,148,117,105,100,83,110,80,57,42,21,4,1
九品寺６丁目,1028,486,542,35,40,51,67,58,45,61,56,63,103,76,95,88,60,42,38,22,14,11,3,0
黒髪１丁目,1082,518,564,28,38,22,52,115,64,63,73,55,81,74,76,67,57,63,52,51,29,16,6,0
黒髪２丁目,1401,714,687,30,28,39,78,232,80,70,62,65,84,92,60,84,70,96,80,63,45,29,12,2
黒髪３丁目,701,325,376,30,14,20,31,97,64,44,38,37,41,35,28,40,41,35,31,24,25,22,4,0
黒髪４丁目,1094,586,508,28,28,32,51,178,87,56,44,57,69,65,63,55,45,66,50,55,40,18,6,1
黒髪５丁目,1419,711,708,36,52,79,82,178,78,51,57,78,101,104,83,65,66,79,60,66,57,29,12,6
黒髪６丁目,1811,934,877,42,48,49,76,151,107,89,93,96,107,120,117,130,120,143,111,89,81,28,13,1
黒髪７丁目,715,375,340,17,16,21,30,121,76,34,43,38,46,40,46,30,31,40,26,27,18,12,3,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1853,821,1032,71,67,75,79,93,89,91,94,115,125,121,109,127,133,130,109,77,69,57,16,6
神水２丁目,719,338,381,24,22,21,36,44,51,44,50,42,47,55,54,47,47,45,35,26,18,10,1,0
神水本町,1896,866,1030,66,99,80,96,75,58,77,114,125,119,151,172,152,136,98,90,77,54,39,17,1
慶徳堀町,182,90,92,4,9,5,7,11,13,6,13,18,16,22,19,14,12,8,2,1,2,0,0,0
健軍１丁目,1374,635,739,64,66,70,58,78,78,77,75,97,91,104,96,98,80,65,64,48,35,19,11,0
健軍２丁目,1058,496,562,39,46,42,50,65,85,63,69,65,96,80,77,65,68,56,24,33,22,12,1,0
健軍３丁目,2487,1178,1309,80,105,93,116,147,152,138,133,146,164,208,201,215,152,157,104,85,51,24,16,0
健軍４丁目,1847,864,983,75,68,87,95,93,96,103,115,123,153,133,124,110,118,119,82,70,54,20,8,1
健軍５丁目,199,91,108,9,8,11,11,6,7,5,8,12,19,12,9,23,12,8,12,11,11,2,3,0
健軍本町,2475,1159,1316,100,106,101,128,141,130,131,158,159,183,217,186,183,156,141,98,79,55,16,7,0
小糸山町,654,312,342,68,43,34,23,25,41,62,53,59,49,38,27,26,25,31,23,12,10,3,2,0
幸田１丁目,474,223,251,19,18,34,21,18,18,38,26,30,27,24,25,43,34,32,23,21,15,5,2,1
幸田２丁目,649,319,330,58,21,28,30,36,50,51,27,27,50,54,49,39,26,40,19,18,15,8,3,0
紺屋阿弥陀寺町,11,4,7,1,1,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,3,0,0,0
紺屋今町,79,33,46,2,2,1,0,16,7,6,6,8,5,5,5,1,3,2,2,4,4,0,0,0
紺屋町１丁目,118,55,63,4,5,5,4,7,19,18,9,7,8,13,7,3,6,2,0,1,0,0,0,0
紺屋町２丁目,100,44,56,6,4,1,2,5,6,10,9,20,7,6,4,8,2,2,2,2,3,1,0,0
紺屋町３丁目,111,47,64,6,5,4,2,5,11,7,17,7,12,7,6,6,4,1,2,2,7,0,0,0
子飼本町,564,274,290,13,13,25,38,80,29,26,28,36,41,30,30,19,25,35,33,25,18,15,4,1
国府１丁目,1407,659,748,48,64,46,50,60,80,65,102,93,104,109,86,88,81,84,81,62,59,29,14,2
国府２丁目,2040,879,1161,82,103,90,109,92,90,120,127,118,144,152,119,135,134,109,107,91,64,36,16,2
国府３丁目,2864,1329,1535,94,134,132,136,173,159,135,150,162,210,230,198,215,190,185,135,100,72,44,9,1
国府４丁目,1233,571,662,63,66,66,62,71,57,56,87,90,87,83,71,72,90,85,45,32,24,15,8,3
国府本町,1355,657,698,72,59,73,71,69,81,77,95,83,98,82,92,74,79,82,65,40,37,17,8,1
小沢町,618,264,354,32,24,22,16,26,49,43,47,50,52,48,31,29,28,32,33,21,21,11,2,1
古城町,38,18,20,0,1,1,1,0,1,1,0,0,2,2,7,1,0,4,2,9,5,1,0,0
壺川１丁目,726,340,386,20,34,30,31,33,27,34,28,40,50,53,68,29,54,66,38,38,28,18,6,1
壺川２丁目,714,343,371,30,40,39,44,40,31,43,38,58,53,44,49,36,33,44,23,25,25,15,4,0
湖東１丁目,390,189,201,10,24,20,24,15,18,19,25,27,38,11,30,29,34,23,17,7,11,2,5,1
湖東２丁目,1259,595,664,54,54,65,50,40,50,64,86,83,95,91,68,67,79,79,83,66,53,20,8,4
湖東３丁目,807,382,425,35,32,26,33,27,16,46,38,49,64,52,50,60,48,75,36,52,40,20,5,3
琴平１丁目,762,380,382,20,17,29,30,64,66,49,47,46,41,50,51,28,47,48,30,39,36,20,4,0
琴平２丁目,893,423,470,39,31,27,45,60,64,58,67,59,59,49,46,48,55,75,49,26,22,9,4,1
琴平本町,1385,639,746,40,39,47,60,70,76,72,85,82,96,101,78,80,95,133,84,55,55,29,7,1
呉服町１丁目,84,33,51,3,4,2,3,7,3,3,2,5,9,7,6,1,2,4,6,9,5,3,0,0
呉服町２丁目,337,158,179,16,16,8,6,21,41,37,25,31,28,28,13,11,14,18,14,6,4,0,0,0
呉服町３丁目,353,144,209,24,26,23,10,17,13,27,26,31,31,36,21,18,12,16,12,7,1,2,0,0
米屋町１丁目,464,188,276,8,17,29,33,26,17,12,14,28,44,46,42,44,25,34,21,12,5,7,0,0
米屋町２丁目,267,111,156,9,3,5,2,23,27,21,17,12,18,12,21,21,23,16,12,13,8,4,0,0
米屋町３丁目,219,86,133,2,2,3,11,15,17,22,13,12,20,13,13,17,15,19,14,0,8,3,0,0
御領１丁目,1264,621,643,51,54,48,42,78,59,74,81,88,79,92,74,80,75,89,65,53,43,25,11,3
御領２丁目,1608,748,860,106,93,70,62,69,81,88,128,120,119,118,93,59,83,92,86,71,39,24,6,1
御領３丁目,1357,649,708,62,68,77,64,65,73,68,90,99,92,105,93,57,59,96,80,55,39,9,6,0
御領４丁目,309,147,162,26,13,12,7,16,32,38,14,9,20,17,18,28,14,19,5,13,4,4,0,0
御領５丁目,1289,640,649,91,84,71,44,52,130,105,101,107,100,64,64,49,60,57,50,27,19,12,1,1
御領６丁目,383,218,165,32,12,6,9,25,42,48,25,23,38,19,23,22,15,7,20,4,8,4,1,0
御領７丁目,516,265,251,33,28,22,25,36,55,49,52,38,48,25,24,30,11,16,7,11,5,1,0,0
護藤町,1863,901,962,127,167,114,65,47,68,97,159,139,118,107,87,103,89,118,103,67,57,18,8,5
細工町１丁目,133,64,69,5,9,6,5,10,16,14,15,4,10,6,6,5,5,3,7,2,4,1,0,0
細工町２丁目,56,29,27,0,0,3,3,3,7,1,4,5,3,3,5,5,4,3,2,5,0,0,0,0
細工町３丁目,147,63,84,4,2,6,1,7,7,4,8,5,12,14,14,13,8,11,9,11,9,0,2,0
細工町４丁目,200,83,117,0,7,9,6,8,5,6,12,6,13,21,17,10,18,23,17,8,9,2,2,1
細工町５丁目,51,21,30,2,1,1,2,2,0,5,2,6,4,3,4,4,6,4,2,2,1,0,0,0
栄町,416,182,234,10,13,23,22,14,10,14,20,24,18,30,23,32,37,41,24,24,16,15,5,1
桜木１丁目,851,396,455,46,60,45,38,39,46,47,68,60,58,64,72,42,44,41,26,25,17,8,4,1
桜木２丁目,778,366,412,39,52,45,44,45,39,39,51,55,52,36,46,43,32,45,36,35,28,8,6,2
桜木３丁目,954,448,506,52,50,48,62,58,40,49,49,61,84,77,59,53,39,53,43,26,26,19,5,1
桜木４丁目,1589,768,821,59,88,126,110,64,68,87,104,106,147,116,92,87,93,80,67,48,33,11,1,2
桜木５丁目,899,421,478,44,50,59,67,52,49,47,57,51,54,95,62,50,44,33,34,19,24,4,4,0
桜木６丁目,133,68,65,10,17,12,10,2,1,7,11,16,15,1,2,7,10,3,1,2,5,0,1,0
桜町,484,231,253,20,19,7,8,29,35,40,29,41,38,33,25,36,26,35,30,20,8,5,0,0
佐土原１丁目,1615,765,850,57,73,68,69,62,67,80,102,97,98,109,124,162,126,136,78,52,34,15,5,1
佐土原２丁目,605,300,305,27,69,61,38,12,16,22,48,69,51,40,35,25,14,29,17,17,10,3,2,0
佐土原３丁目,885,419,466,86,108,96,63,24,20,54,88,87,100,47,20,22,17,21,9,8,10,0,5,0
三郎１丁目,1182,539,643,42,39,35,41,70,54,47,47,64,76,82,86,76,95,101,72,57,59,20,16,3
三郎２丁目,844,385,459,33,32,44,31,44,33,28,36,53,56,51,60,54,59,52,39,54,38,42,5,0
島崎１丁目,2380,1058,1322,116,79,113,93,134,136,159,137,150,176,176,151,168,123,145,112,95,71,30,14,2
島崎２丁目,2576,1192,1384,113,81,101,112,143,154,157,158,155,167,188,188,146,151,177,110,126,86,48,13,2
島崎３丁目,1150,520,630,40,52,54,58,39,42,39,59,68,77,73,62,67,86,111,80,55,51,26,11,0
島崎４丁目,914,420,494,28,46,50,47,43,34,29,48,49,75,79,62,57,63,71,49,29,26,22,5,2
島崎５丁目,1714,813,901,65,68,74,70,59,62,76,98,129,113,110,97,103,124,162,120,73,57,40,12,2
島崎６丁目,1314,546,768,44,51,42,62,46,54,56,56,83,95,76,64,70,90,130,96,65,73,42,15,4
島崎７丁目,554,264,290,7,8,18,19,21,8,15,13,29,30,26,30,48,47,97,58,29,30,19,1,1
清水亀井町,628,274,354,11,28,36,31,24,31,19,23,32,32,47,48,32,39,54,66,31,31,10,3,0
清水東町,1352,641,711,60,64,61,60,70,74,81,95,87,100,93,76,85,62,80,69,52,49,27,7,0
清水本町,1414,665,749,42,54,72,79,70,80,69,78,89,106,107,107,85,76,102,70,48,47,17,11,5
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,24,14,10,2,2,1,2,1,0,0,0,3,4,3,2,1,0,1,2,0,0,0,0,0
清水万石１丁目,785,357,428,28,24,25,30,45,43,50,34,38,49,61,61,47,46,51,70,33,36,10,3,1
