人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
上水前寺１丁目,621,273,348,62,25,18,26,49,122,108,86,67,51,56,34,34,43,32,29,13,10,22,6,1
上水前寺２丁目,734,346,388,35,34,56,54,47,44,37,61,66,61,74,89,94,94,92,49,48,32,11,1,1
上通町,826,412,414,55,67,75,79,64,43,59,70,80,92,103,78,63,80,76,52,60,32,8,2,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,359,182,177,12,11,20,18,27,15,13,7,41,35,26,40,29,57,46,51,41,31,16,5,0
辛島町,1047,494,553,150,127,117,103,66,72,100,149,127,84,95,53,57,69,55,38,31,31,15,1,1
川口町,1896,914,982,62,72,94,164,106,90,88,110,145,153,187,192,207,282,252,194,197,132,63,16,4
川尻１丁目,354,162,192,15,16,9,15,18,15,17,27,29,36,29,26,57,59,37,36,34,27,11,3,0
川尻２丁目,231,105,126,26,9,12,13,25,17,28,30,24,31,20,10,13,28,20,6,7,7,9,0,1
川尻３丁目,544,257,287,21,43,31,26,29,23,40,33,42,43,56,44,60,85,67,57,50,32,10,7,2
川尻４丁目,601,272,329,35,37,46,43,20,20,42,51,67,47,46,40,54,80,75,61,63,29,14,3,0
川尻５丁目,275,132,143,9,14,10,23,15,13,23,30,26,21,22,27,34,29,32,18,24,25,10,2,0
川尻６丁目,425,201,224,16,26,26,16,23,17,25,31,31,27,35,47,32,74,59,51,52,19,14,5,0
河内町大多尾,321,150,171,9,9,5,23,28,18,13,13,21,27,29,36,33,37,46,45,38,26,10,5,0
河内町面木,50,22,28,3,0,0,5,0,5,2,1,2,2,9,4,12,9,3,3,4,6,1,1,0
河内町河内,1398,658,740,62,49,57,77,90,72,70,85,98,93,145,135,170,207,167,139,140,124,58,13,5
河内町白浜,839,404,435,46,31,45,55,76,44,51,42,53,67,98,97,52,115,99,107,79,64,17,4,1
河内町岳,746,348,398,38,58,32,20,25,32,48,58,70,61,62,83,108,102,89,69,71,38,18,10,2
河内町東門寺,137,68,69,7,7,4,5,13,11,17,6,10,5,11,25,14,19,8,11,15,8,6,3,0
河内町野出,652,308,344,23,20,27,35,38,34,36,31,36,39,65,82,89,94,79,80,68,47,30,6,1
河内町船津,1809,868,941,99,110,81,109,106,78,109,139,94,134,203,199,193,240,199,170,180,136,76,21,1
川端町,54,27,27,3,0,0,0,10,15,11,14,4,5,6,2,3,2,4,0,0,0,2,0,0
河原町,165,73,92,6,12,26,8,9,4,11,11,26,30,18,26,15,8,5,12,8,2,1,0,0
北迫町,171,82,89,4,9,6,12,17,22,1,13,17,12,19,13,17,25,16,11,23,7,7,2,0
北千反畑町,437,198,239,17,14,29,16,36,36,42,47,60,55,30,25,39,49,38,32,31,29,4,5,1
京塚本町,1669,772,897,92,132,135,142,86,97,96,146,213,157,156,126,132,224,178,125,90,59,38,16,1
京町１丁目,1375,648,727,73,91,74,102,122,96,106,111,139,163,154,135,135,144,105,122,68,46,26,8,3
京町２丁目,1655,750,905,94,130,127,108,121,108,138,130,193,181,195,173,132,163,127,84,100,56,34,11,0
京町本丁（中央区）,1003,451,552,82,114,85,73,55,28,58,91,148,156,99,98,113,82,47,48,37,26,13,1,0
京町本丁,266,134,132,15,18,11,27,19,33,12,29,28,28,30,37,22,24,24,17,9,10,7,0,0
草葉町,544,251,293,35,27,26,31,43,40,46,73,63,82,61,67,35,51,28,30,30,23,1,2,1
楠１丁目,1177,510,667,35,81,99,97,45,43,47,50,93,119,89,90,88,146,153,165,135,68,34,8,2
楠２丁目,649,296,353,16,17,32,49,44,42,40,34,47,60,54,39,75,97,62,82,80,57,13,4,1
楠３丁目,345,129,216,9,11,17,17,11,5,13,20,17,27,30,29,24,39,61,37,53,41,10,3,0
楠４丁目,765,351,414,28,19,33,54,33,38,40,55,48,61,66,67,91,126,112,102,75,51,15,2,0
楠５丁目,933,426,507,33,27,68,67,62,43,42,44,89,93,114,96,97,101,94,114,104,52,16,3,0
楠６丁目,575,273,302,43,64,55,68,33,35,24,49,93,70,45,48,42,40,51,29,37,15,4,3,0
楠７丁目,1130,514,616,41,44,95,125,82,73,75,77,102,124,125,135,97,109,94,102,93,40,9,0,2
楠８丁目,1001,476,525,71,54,85,99,76,78,80,58,97,116,166,73,88,80,91,81,57,17,7,2,1
楠野町,1130,539,591,59,78,98,84,64,80,80,96,107,92,95,119,119,135,113,98,81,46,18,7,0
九品寺１丁目,1278,611,667,77,65,53,43,138,182,177,132,152,161,95,115,98,136,97,57,50,44,10,6,1
九品寺２丁目,1136,498,638,75,67,90,84,115,105,110,121,131,145,124,84,99,97,68,38,30,26,20,4,1
九品寺３丁目,1677,774,903,109,96,106,100,163,196,181,157,164,157,189,160,116,160,101,90,115,50,34,6,1
九品寺４丁目,688,315,373,64,26,13,18,40,74,108,97,75,71,74,60,50,63,50,41,32,27,8,10,2
九品寺５丁目,1408,634,774,94,81,96,94,109,86,156,145,162,156,120,137,118,167,107,81,70,44,14,4,1
九品寺６丁目,1000,464,536,41,63,109,94,84,61,68,93,130,119,139,136,91,70,66,49,18,24,6,3,0
黒髪１丁目,1109,539,570,42,57,50,82,152,135,95,90,114,115,113,95,99,97,81,80,55,53,34,9,0
黒髪２丁目,1482,710,772,64,58,53,121,324,160,131,122,136,117,90,99,124,137,134,106,88,66,45,14,3
黒髪３丁目,725,331,394,29,25,31,61,162,83,75,55,65,58,38,62,61,59,46,38,42,45,20,1,0
黒髪４丁目,1163,597,566,53,61,47,73,258,161,98,115,115,107,79,93,83,94,85,86,69,44,27,10,2
黒髪５丁目,1868,939,929,78,72,91,110,282,185,153,139,159,161,173,189,175,229,171,165,137,85,37,13,3
黒髪６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪７丁目（北区）,108,61,47,4,4,4,7,10,12,13,16,17,14,13,8,11,10,11,7,2,4,2,0,0
黒髪７丁目（中央区）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1841,809,1032,110,117,96,149,105,155,120,149,193,169,158,182,176,203,137,132,117,100,58,22,2
神水２丁目,707,323,384,43,40,44,45,43,65,83,62,65,83,74,72,75,76,60,39,34,20,7,0,0
神水本町,86,42,44,6,4,2,4,10,8,16,8,12,15,4,4,7,5,8,7,5,0,2,1,0
神水本町（中央区）,1826,839,987,137,90,134,130,129,108,146,141,164,198,266,224,202,143,140,111,94,57,41,8,2
慶徳堀町,197,89,108,23,7,13,9,20,8,18,32,28,32,30,25,16,14,1,5,4,1,0,0,0
健軍１丁目,1375,618,757,92,106,81,110,92,115,120,135,144,163,148,162,129,101,84,73,69,42,23,3,1
健軍２丁目,1039,502,537,56,55,78,84,101,124,105,90,126,108,111,107,113,94,51,58,40,24,15,1,0
健軍３丁目,2539,1207,1332,166,152,185,210,213,199,178,235,293,289,306,304,254,247,169,155,97,52,40,2,0
健軍４丁目,1847,848,999,105,125,127,124,124,133,194,186,203,214,186,161,178,196,142,119,88,59,26,5,0
健軍５丁目,194,96,98,14,16,17,14,7,8,15,14,24,16,13,31,21,12,16,21,15,7,9,0,0
健軍本町,2323,1088,1235,140,140,195,233,188,165,184,194,244,310,276,272,207,217,147,134,91,44,24,5,1
小糸山町,424,207,217,39,31,34,25,40,49,57,40,55,51,39,35,36,33,28,16,16,4,2,1,0
幸田１丁目,518,253,265,47,50,39,46,29,42,53,54,42,41,38,60,50,47,45,38,25,16,5,4,0
幸田２丁目,689,332,357,77,46,54,57,57,66,69,67,75,82,67,66,49,72,26,31,30,18,10,1,1
紺屋阿弥陀寺町,12,4,8,1,0,0,0,0,0,0,3,0,2,0,0,1,3,0,1,5,0,0,0,0
紺屋今町,107,51,56,6,2,0,9,25,27,11,18,13,8,11,2,5,2,2,7,8,0,2,0,0
紺屋町１丁目,75,33,42,5,7,10,8,2,0,7,10,13,14,12,2,9,5,2,1,1,0,0,0,0
紺屋町２丁目,45,22,23,0,2,2,3,4,15,7,9,7,2,1,3,3,5,1,0,2,1,0,0,0
紺屋町３丁目,122,55,67,10,5,5,6,14,25,9,8,23,12,9,12,8,7,5,3,14,2,0,0,0
子飼本町,602,298,304,14,46,43,42,130,56,33,55,73,46,52,29,48,57,55,42,33,27,12,6,1
国府１丁目,1479,691,788,107,92,71,85,79,121,158,138,162,182,144,146,125,149,119,99,94,65,29,4,1
国府２丁目,1940,835,1105,109,125,155,195,108,109,105,154,200,194,160,181,215,175,157,150,119,106,48,9,1
国府３丁目,2811,1317,1494,172,193,203,260,200,151,247,247,299,346,297,320,289,297,198,161,118,89,23,12,6
国府４丁目,1133,536,597,76,69,75,93,79,80,92,125,123,113,112,116,137,128,88,55,43,32,25,6,2
国府本町,1317,651,666,86,94,104,118,85,95,121,129,171,123,135,114,136,143,103,69,71,45,19,7,0
小沢町,568,246,322,42,36,15,37,49,68,38,71,65,62,52,42,29,53,54,36,28,30,2,2,3
古城町,39,17,22,0,2,2,0,2,2,0,0,2,1,7,4,2,7,2,11,6,5,1,0,0
壺川１丁目,788,367,421,50,35,46,57,44,64,48,59,93,74,102,49,90,99,64,57,55,44,18,3,4
壺川２丁目,673,327,346,54,56,64,46,48,47,58,59,76,67,76,58,50,63,41,37,53,33,11,2,1
湖東１丁目（中央区）,86,44,42,10,10,11,5,3,4,4,20,10,6,7,15,11,2,4,0,3,2,3,0,0
湖東１丁目（東区）,322,159,163,24,24,19,29,18,22,30,26,40,16,38,44,46,35,23,11,12,7,14,3,0
湖東２丁目,1205,566,639,68,73,78,63,79,99,112,96,108,123,123,93,127,115,132,102,94,54,20,11,1
湖東３丁目,813,388,425,37,33,52,54,39,47,62,65,78,74,81,87,75,117,59,81,74,54,25,5,2
琴平１丁目,762,362,400,31,37,37,46,86,90,92,62,72,69,71,52,68,74,43,59,68,45,19,3,0
琴平２丁目,955,462,493,85,35,73,98,64,89,100,113,99,95,86,81,95,110,75,39,40,20,15,4,1
琴平本町,1455,675,780,72,71,84,78,130,142,149,123,152,152,98,116,142,196,136,83,88,65,40,10,3
呉服町１丁目,77,32,45,1,0,3,5,4,6,4,8,7,12,6,2,6,3,7,16,11,5,1,2,0
呉服町２丁目,304,142,162,22,17,18,11,25,44,49,35,41,50,22,23,17,27,23,11,7,4,0,0,0
呉服町３丁目,338,147,191,46,23,22,24,20,30,44,53,41,49,31,24,20,18,19,13,0,4,2,2,0
米屋町１丁目,495,206,289,24,56,54,44,32,26,28,47,61,75,48,58,39,42,30,18,9,10,0,0,0
米屋町２丁目,240,104,136,8,13,3,17,12,20,18,10,28,22,28,35,39,26,16,17,18,13,0,1,0
米屋町３丁目,244,99,145,8,4,16,31,18,26,25,22,27,20,17,28,16,34,28,1,13,6,2,1,0
御領１丁目,1242,595,647,86,79,87,103,87,90,117,128,129,148,118,129,111,149,102,67,49,29,19,9,1
御領２丁目,1397,671,726,114,110,108,101,81,93,138,153,177,165,134,81,115,129,125,111,74,37,13,9,0
御領３丁目,1404,673,731,120,126,109,124,103,110,116,157,149,157,133,91,98,154,127,83,68,25,20,7,0
御領４丁目,290,136,154,26,21,11,17,8,52,28,23,32,24,26,46,23,35,7,22,13,9,3,0,0
御領５丁目,1138,563,575,141,106,74,64,101,99,177,156,174,92,91,62,87,87,73,46,35,27,6,2,1
御領６丁目,403,216,187,51,12,21,19,40,78,69,68,52,33,30,38,31,17,32,8,13,5,2,0,0
御領７丁目,534,261,273,55,58,45,37,48,72,88,68,83,49,36,53,25,28,6,19,13,6,6,0,0
護藤町,1675,799,876,177,183,97,93,89,106,172,177,168,160,114,152,122,189,164,118,93,54,35,11,0
細工町１丁目,130,62,68,16,8,4,5,25,15,27,11,12,10,10,9,7,4,11,2,11,2,3,0,0
細工町２丁目,51,27,24,0,3,1,5,0,17,8,9,0,7,0,7,7,4,2,7,0,1,0,0,0
細工町３丁目,165,64,101,6,8,6,15,10,8,11,10,26,9,12,16,12,15,16,15,19,6,8,1,0
細工町４丁目,217,96,121,13,5,10,18,10,11,19,8,30,29,23,19,22,27,28,16,11,7,5,2,0
細工町５丁目,51,25,26,3,0,3,5,2,3,4,7,9,3,7,6,5,11,3,2,1,2,0,0,0
栄町,437,195,242,14,23,33,47,26,27,34,35,27,41,36,43,41,58,29,39,26,31,18,4,0
桜木１丁目,791,371,420,64,59,60,76,70,69,68,68,89,102,102,60,66,58,43,43,34,13,13,4,1
桜木２丁目,703,331,372,52,69,59,69,36,43,61,62,68,58,69,67,62,68,56,50,50,23,9,3,0
桜木３丁目,995,476,519,93,85,103,114,80,54,77,92,118,122,95,86,68,80,64,44,36,38,15,7,0
桜木４丁目,1611,766,845,116,183,188,135,108,96,140,151,228,189,136,145,149,126,107,67,48,50,12,3,0
桜木５丁目,927,441,486,76,86,110,92,61,62,81,97,85,138,98,80,77,50,54,47,47,20,6,1,0
桜木６丁目,95,48,47,12,13,11,4,2,4,6,13,19,2,7,10,10,9,1,5,8,4,3,0,0
桜町,292,123,169,16,5,4,16,39,40,41,28,30,37,13,19,23,31,29,23,7,8,5,1,0
佐土原１丁目,1593,766,827,106,94,99,127,134,110,121,115,140,157,193,227,194,212,130,85,61,31,21,2,0
佐土原２丁目,605,299,306,99,101,61,33,40,33,53,94,85,58,52,37,27,45,28,27,17,7,5,2,0
佐土原３丁目,532,247,285,80,107,77,36,10,31,61,91,93,50,27,21,26,28,9,11,10,5,4,0,2
三郎１丁目（中央区）,650,300,350,24,36,39,67,47,43,59,50,60,88,53,61,93,76,49,39,34,21,8,3,0
三郎１丁目（東区）,646,294,352,43,36,34,32,47,36,64,57,56,52,57,51,69,79,56,47,64,25,26,8,1
三郎２丁目,820,379,441,30,53,43,52,72,32,36,67,81,71,89,75,82,81,64,80,69,93,24,3,2
島崎１丁目,2590,1155,1435,189,166,158,228,169,231,222,230,313,283,244,273,225,220,174,154,147,73,37,6,3
島崎２丁目,2532,1194,1338,159,157,156,185,183,217,215,239,282,288,249,222,232,287,183,187,141,94,35,13,2
島崎３丁目,1197,552,645,54,96,81,99,73,28,70,122,111,121,94,97,111,179,128,92,88,64,29,9,3
島崎４丁目,968,466,502,54,64,64,87,69,54,82,62,120,136,102,88,98,124,78,42,49,48,10,2,1
