町丁名,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
出仲間４丁目,1228,581,647,105,85,82,65,41,69,117,112,105,69,57,56,55,80,68,31,18,7,5,1,0
出仲間５丁目,722,345,377,74,49,40,35,28,42,87,64,70,47,29,35,29,25,25,26,9,4,2,1,1
出仲間６丁目,988,479,509,52,53,69,68,46,71,80,75,69,82,59,98,47,27,39,26,18,5,2,1,1
出仲間７丁目,1096,491,605,58,70,74,66,58,67,74,85,78,75,79,64,58,53,38,42,33,15,5,4,0
出仲間８丁目,627,311,316,42,38,55,35,13,40,54,58,55,47,42,26,29,34,26,14,6,7,6,0,0
出仲間９丁目,228,103,125,24,6,10,11,23,37,33,27,15,9,10,9,6,6,1,0,1,0,0,0,0
今町,296,134,162,8,14,11,14,13,14,13,16,22,16,17,22,25,27,21,18,14,7,4,0,0
魚屋町１丁目,15,4,11,0,0,0,0,1,2,1,0,2,0,1,2,1,1,0,1,1,1,1,0,0
魚屋町２丁目,16,6,10,1,0,1,1,0,0,1,1,1,1,0,0,2,4,2,1,0,0,0,0,0
魚屋町３丁目,8,5,3,0,0,0,0,0,1,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0
海路口町,271,133,138,18,24,16,11,14,24,22,24,24,18,11,14,12,6,12,9,7,4,1,0,0
薄場町,32,18,14,2,2,2,2,1,1,4,3,3,2,2,1,3,1,0,0,2,1,0,0,0
打越町,1803,880,923,59,92,95,93,106,108,112,127,102,117,112,149,132,110,92,87,63,30,7,8,2
内田町,1312,654,658,36,64,55,80,73,58,65,75,82,88,109,102,89,83,81,77,48,34,9,3,1
内坪井町,702,306,396,25,34,30,16,23,44,47,65,47,34,37,49,54,50,40,25,42,24,13,2,1
江越１丁目,820,395,425,81,52,49,34,42,60,107,112,81,52,42,23,27,17,12,13,12,3,1,0,0
江越２丁目,259,122,137,19,7,9,7,15,36,36,10,7,12,17,22,27,7,9,4,9,4,0,2,0
画図町大字上無田,10,5,5,0,0,0,0,3,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0
画図町大字重富,1984,942,1042,126,96,89,147,126,98,117,100,116,131,178,161,154,113,84,65,42,20,19,2,0
画図町大字下江津,21,8,13,3,3,0,0,0,4,0,1,2,2,1,2,0,1,0,1,1,0,0,0,0
画図町大字下無田,993,464,529,35,39,38,62,54,37,49,54,54,50,58,104,84,72,59,55,39,27,15,7,1
画図町大字所島,720,340,380,36,48,35,37,42,33,39,57,37,38,60,71,48,44,20,28,20,17,6,4,0
江津１丁目,1387,632,755,56,60,64,62,75,66,75,106,93,102,99,79,103,86,87,78,56,23,10,5,2
江津２丁目,250,111,139,16,20,10,10,7,14,18,26,18,12,14,8,17,23,18,11,4,3,1,0,0
榎町,2203,1032,1171,72,102,145,139,129,122,139,129,148,142,171,160,146,141,123,99,61,22,12,1,0
大江１丁目,2021,949,1072,60,81,93,94,219,170,131,118,123,112,137,130,139,97,90,78,72,52,20,5,0
大江２丁目,1314,661,653,40,58,65,71,111,82,94,77,97,103,86,89,68,42,70,49,57,37,17,1,0
大江３丁目,1152,580,572,60,75,59,54,95,83,94,91,133,101,77,73,34,35,26,31,10,15,5,0,1
大江４丁目,1691,744,947,68,94,79,87,109,106,126,134,138,126,95,117,117,64,63,68,52,31,13,3,1
大江５丁目,884,397,487,22,22,33,50,71,49,52,59,76,63,42,69,65,51,56,44,33,17,9,1,0
大江６丁目,1032,443,589,35,49,45,46,60,87,67,79,69,66,52,67,67,70,40,54,40,25,11,3,0
大江本町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大窪１丁目,258,122,136,18,10,7,8,17,35,22,7,14,7,19,16,16,15,15,17,10,3,1,0,1
大窪２丁目,267,138,129,8,7,7,9,17,21,13,19,8,26,14,27,25,15,15,15,11,8,2,0,0
大窪３丁目,281,137,144,12,8,5,14,18,26,22,22,7,11,26,27,30,11,6,16,13,5,2,0,0
大窪４丁目,256,133,123,12,6,10,6,28,33,31,18,17,5,17,23,7,15,11,8,3,2,2,2,0
大窪５丁目,877,427,450,23,35,42,42,59,63,33,43,63,51,76,77,79,72,40,44,19,10,3,3,0
大鳥居町,232,113,119,4,9,7,14,19,7,15,9,9,18,20,19,16,8,16,20,16,3,1,2,0
岡田町,511,228,283,33,17,12,23,30,44,28,42,26,25,37,34,38,28,36,21,17,11,5,4,0
沖新町,2019,965,1054,70,91,110,99,129,103,73,107,136,154,137,122,143,126,129,131,82,47,20,10,0
奥古閑町,807,400,407,29,39,64,51,47,40,37,55,63,57,81,50,37,33,33,38,32,14,7,0,0
小島上町,119,58,61,3,2,6,7,5,5,6,8,9,2,10,6,14,12,6,5,7,4,2,0,0
小島下町,712,345,367,18,28,30,39,45,37,30,30,32,43,58,65,50,43,40,42,41,27,10,4,0
尾ノ上１丁目,1896,891,1005,71,76,91,101,105,127,122,130,129,143,165,145,132,98,82,72,60,31,9,7,0
尾ノ上２丁目,1787,873,914,105,112,132,137,121,113,114,118,155,166,164,110,63,51,56,35,22,7,3,2,1
尾ノ上３丁目,1399,630,769,75,80,84,81,96,87,104,88,109,115,97,89,65,57,40,46,51,27,5,3,0
尾ノ上４丁目,2313,1084,1229,139,125,134,133,128,179,194,221,190,151,130,140,129,93,77,53,47,32,14,4,0
帯山１丁目,2884,1307,1577,107,184,180,174,151,139,191,182,219,198,178,203,203,137,135,128,89,54,25,7,0
帯山２丁目,1471,686,785,56,78,103,105,111,86,92,89,120,131,100,90,64,71,56,40,56,14,6,2,1
帯山３丁目,2776,1304,1472,137,140,152,144,139,146,193,183,200,185,181,181,144,127,131,152,121,84,28,7,1
帯山４丁目,2847,1321,1526,124,149,153,133,169,158,195,177,198,184,194,194,151,145,140,172,128,45,22,13,3
帯山５丁目,2618,1233,1385,82,115,153,171,149,117,121,174,149,195,189,167,160,140,150,168,138,48,26,6,0
帯山６丁目,931,430,501,41,56,50,38,58,42,58,59,61,61,80,66,50,46,51,62,34,13,2,3,0
帯山７丁目,2391,1150,1241,150,116,121,134,155,183,215,178,152,146,184,155,130,116,84,71,52,33,9,5,2
帯山８丁目,536,268,268,24,33,27,18,38,35,59,54,38,44,29,49,22,20,9,13,14,6,3,1,0
帯山９丁目,813,379,434,52,38,42,48,49,63,72,74,54,58,64,61,42,34,21,20,16,1,4,0,0
小峯１丁目,535,250,285,25,24,33,23,20,33,40,31,33,32,28,44,48,34,28,17,21,12,8,1,0
小峯２丁目,1189,565,624,75,65,56,58,94,90,109,90,87,78,85,89,67,51,36,19,21,13,6,0,0
小峯３丁目,884,425,459,51,37,37,48,74,66,81,60,48,60,68,57,64,35,36,27,20,10,4,1,0
小峯４丁目,89,40,49,1,9,12,4,5,3,0,7,10,12,5,6,3,5,3,1,3,0,0,0,0
小山町,495,198,297,5,12,12,19,14,9,16,15,23,23,30,36,45,35,34,39,46,36,33,11,2
鹿帰瀬町,346,175,171,11,10,15,20,19,14,17,15,18,17,32,41,24,23,10,27,22,7,4,0,0
梶尾町,3386,1637,1749,122,179,241,199,180,179,174,220,218,247,244,273,193,191,159,156,128,54,22,6,1
鍛冶屋町,55,20,35,0,0,1,6,8,8,3,2,5,3,2,3,2,3,3,2,3,1,0,0,0
春日１丁目,877,387,490,35,42,38,29,52,48,63,69,66,56,56,71,66,57,41,33,32,15,6,2,0
春日２丁目,240,115,125,10,5,4,4,8,12,12,11,5,11,14,34,27,16,17,21,17,8,4,0,0
春日３丁目,260,101,159,7,8,2,11,12,15,10,20,18,11,11,26,23,21,14,19,20,6,2,4,0
春日４丁目,1254,601,653,34,54,40,60,65,65,73,72,76,51,91,105,91,98,85,55,74,42,15,5,3
春日５丁目,514,258,256,15,16,21,14,20,25,23,40,22,29,36,43,55,48,31,21,20,21,11,3,0
春日６丁目,276,122,154,2,7,10,9,12,8,6,15,13,9,16,26,16,26,23,34,20,19,3,2,0
春日７丁目,1662,799,863,121,81,67,59,97,114,140,135,82,89,99,119,104,98,75,72,59,32,15,2,2
春日８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
鹿子木町,1466,653,813,72,118,133,84,59,87,117,121,88,78,61,84,75,65,46,43,45,38,32,18,2
釜尾町,219,103,116,4,3,9,18,15,11,8,6,7,19,13,24,12,13,12,20,18,3,3,1,0
上鍛冶屋町,172,66,106,3,3,11,9,9,19,13,11,9,14,14,17,14,7,1,7,6,4,0,1,0
上京塚町,68,46,22,0,0,4,6,8,12,12,6,8,3,6,3,0,0,0,0,0,0,0,0,0
上熊本１丁目,1334,602,732,54,55,51,57,68,89,94,91,86,77,89,113,121,81,71,73,36,19,8,1,0
上熊本２丁目,641,297,344,34,39,39,32,43,39,55,48,50,39,46,54,31,27,19,12,20,8,5,1,0
上熊本３丁目,1749,783,966,91,85,81,114,165,96,119,119,109,106,153,134,116,87,59,46,38,18,9,4,0
上水前寺１丁目,423,210,213,19,11,7,15,32,45,54,34,23,9,28,34,39,23,18,7,14,5,5,1,0
上水前寺２丁目,877,419,458,46,36,41,37,57,55,52,45,51,62,67,68,68,51,44,45,30,13,8,1,0
上通町,217,104,113,10,3,3,8,9,21,15,6,7,9,16,25,22,18,14,12,11,4,2,2,0
上南部町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上林町,258,110,148,11,8,3,8,13,23,22,18,10,10,12,17,27,12,17,15,16,10,3,2,1
辛島町,700,332,368,57,67,53,24,41,52,43,69,61,41,32,42,43,24,12,21,11,7,0,0,0
川口町,2297,1104,1193,63,104,108,92,89,102,90,141,115,120,145,195,199,178,173,164,118,64,27,10,0
川尻１丁目,403,191,212,9,6,20,16,12,15,21,18,23,21,27,37,26,37,29,32,27,17,8,2,0
川尻２丁目,225,111,114,16,7,5,10,16,14,21,28,15,12,9,14,16,11,5,9,8,6,2,1,0
川尻３丁目,654,306,348,18,17,27,26,26,42,37,25,42,24,47,65,51,46,47,44,33,20,12,5,0
川尻４丁目,642,308,334,20,23,20,18,21,32,51,33,28,25,34,58,63,51,64,30,37,21,9,4,0
川尻５丁目,315,145,170,15,18,10,12,13,19,21,13,16,13,22,19,20,21,24,22,24,9,2,2,0
川尻６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
河内町大多尾,389,185,204,2,14,20,29,13,5,17,15,20,27,20,25,34,40,34,32,25,7,8,2,0
河内町面木,71,31,40,1,3,4,6,2,3,3,0,7,4,5,8,3,4,4,7,5,2,0,0,0
河内町河内,1649,777,872,38,55,71,65,75,76,78,72,86,103,109,129,153,104,119,118,107,55,28,7,1
河内町白浜,947,446,501,27,37,54,51,41,37,42,44,70,66,42,78,71,86,64,55,48,22,7,3,2
河内町岳,797,381,416,21,19,23,31,37,33,38,36,40,60,58,80,75,51,69,46,31,27,15,6,1
河内町東門寺,175,87,88,2,7,9,11,14,6,8,4,8,14,11,15,10,6,16,14,9,9,2,0,0
河内町野出,778,375,403,18,31,33,34,39,37,28,28,35,54,54,56,59,64,51,56,38,36,17,8,2
河内町船津,2067,993,1074,52,67,97,83,110,100,69,95,134,143,133,169,160,135,150,162,118,60,21,7,2
川端町,22,8,14,0,0,2,1,1,2,2,0,1,1,2,1,4,1,1,0,2,1,0,0,0
河原町,176,82,94,24,9,3,10,7,10,17,26,11,15,8,7,6,9,7,6,1,0,0,0,0
北迫町,185,90,95,5,8,10,13,4,10,12,5,12,10,8,20,11,9,18,13,11,5,1,0,0
北千反畑町,450,188,262,17,13,13,18,26,32,34,32,21,22,30,35,35,26,21,30,17,19,6,2,1
京塚本町,1671,750,921,56,63,56,70,90,86,107,94,98,90,99,148,140,123,101,73,83,58,30,6,0
京町１丁目,1290,585,705,42,45,66,58,51,76,89,99,100,97,97,93,95,77,64,56,46,27,9,3,0
京町２丁目,1473,642,831,46,59,74,68,84,86,97,92,104,109,82,111,99,79,79,94,63,30,11,6,0
京町本丁,1111,531,580,39,61,70,76,66,55,53,66,83,117,81,71,63,51,41,36,40,25,13,2,2
草葉町,475,198,277,25,31,14,17,25,28,33,56,42,35,30,33,27,23,17,23,8,5,3,0,0
楠１丁目,1454,587,867,62,77,56,54,58,45,74,92,59,67,74,102,114,128,165,101,60,47,13,6,0
楠２丁目,782,382,400,17,33,41,41,25,31,27,54,54,40,37,68,49,74,77,55,34,17,7,0,1
楠３丁目,404,165,239,12,7,10,8,16,17,17,16,14,18,14,33,42,36,35,53,25,21,9,1,0
楠４丁目,1051,496,555,23,45,61,56,52,37,44,63,63,49,68,92,94,103,73,73,33,18,4,0,0
楠５丁目,993,440,553,21,35,57,61,50,31,40,45,65,75,67,65,74,92,89,65,42,11,7,1,0
楠６丁目,543,275,268,41,43,37,21,28,30,50,48,40,32,23,28,36,27,29,10,10,7,2,1,0
楠７丁目,1249,581,668,52,67,68,84,84,48,75,76,103,101,85,78,54,85,86,55,27,12,6,3,0
楠８丁目,1101,532,569,62,86,101,69,53,47,61,86,124,64,61,60,68,56,45,24,17,11,6,0,0
楠野町,1131,540,591,42,52,53,55,73,73,63,63,65,67,79,93,95,88,60,47,34,17,10,2,0
九品寺１丁目,1224,551,673,45,26,38,35,101,139,107,105,72,68,68,94,93,57,59,45,33,23,13,2,1
九品寺２丁目,974,434,540,59,54,39,45,75,72,74,104,81,51,65,53,52,30,27,38,29,20,5,1,0
九品寺３丁目,1776,825,951,91,76,88,78,129,173,138,111,161,125,109,115,74,61,88,68,56,20,14,1,0
九品寺４丁目,603,256,347,12,11,14,24,43,50,45,36,33,46,31,33,49,37,46,34,23,19,13,4,0
九品寺５丁目,1417,648,769,72,61,67,50,78,93,108,107,90,113,84,102,107,78,75,51,46,22,10,2,1
九品寺６丁目,1037,473,564,75,72,64,54,55,64,85,92,99,85,62,53,52,48,24,23,16,10,4,0,0
黒髪１丁目,1228,566,662,48,50,55,67,97,78,63,88,93,71,75,74,57,85,61,73,55,29,6,3,0
黒髪２丁目,1548,746,802,35,45,30,88,218,125,102,74,74,59,77,85,111,90,83,74,71,61,29,13,4
黒髪３丁目,851,404,447,25,13,21,64,119,60,68,39,37,41,59,51,46,35,47,50,35,26,7,8,0
黒髪４丁目,1184,620,564,35,44,39,60,162,79,78,76,68,64,52,63,77,70,63,50,46,27,21,9,1
黒髪５丁目,1319,633,686,34,36,44,74,175,90,81,71,71,65,62,89,73,76,80,59,67,37,21,12,2
黒髪６丁目,1949,976,973,58,63,58,80,169,147,112,111,86,111,105,138,153,139,127,119,86,59,21,7,0
黒髪７丁目,790,387,403,31,29,38,46,91,68,48,51,45,36,40,58,48,35,45,41,19,19,2,0,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1894,825,1069,70,92,104,105,90,96,115,113,122,105,146,121,112,90,83,89,91,82,44,21,3
神水２丁目,740,353,387,31,41,31,31,43,63,53,68,61,49,54,51,48,30,26,26,16,13,4,1,0
神水本町,1675,772,903,56,80,104,104,85,75,83,114,139,146,114,107,107,96,87,69,63,28,14,3,1
慶徳堀町,19,6,13,0,0,0,0,2,1,3,2,3,0,0,0,0,1,3,2,1,0,1,0,0
健軍１丁目,1371,611,760,59,74,72,52,83,90,93,109,98,111,89,100,81,67,52,61,42,24,9,3,2
健軍２丁目,1121,528,593,50,45,87,120,75,77,89,84,92,74,69,68,47,40,43,26,26,7,1,1,0
健軍３丁目,2673,1263,1410,144,148,141,153,181,190,184,232,187,216,200,182,152,119,77,79,53,20,10,5,0
健軍４丁目,1826,840,986,82,68,83,74,116,118,160,129,135,121,123,111,122,100,99,74,57,32,16,4,2
健軍５丁目,167,78,89,13,7,5,8,7,7,10,8,7,12,15,8,14,9,11,9,13,3,1,0,0
健軍本町,12,9,3,0,0,0,0,0,0,0,1,0,0,2,3,2,1,0,0,1,0,1,1,0
小糸山町,389,187,202,29,23,22,19,20,33,29,42,30,27,23,28,21,16,11,6,7,1,1,1,0
幸田１丁目,465,224,241,25,20,18,27,27,27,25,23,29,42,30,34,29,29,32,21,16,6,3,2,0
幸田２丁目,766,358,408,76,64,38,42,34,53,69,78,59,51,29,46,27,27,24,24,14,4,4,3,0
紺屋阿弥陀寺町,19,10,9,0,0,0,1,1,3,0,2,0,1,0,2,0,1,3,3,2,0,0,0,0
紺屋今町,96,42,54,1,4,6,1,4,5,13,9,8,3,4,5,5,9,4,5,3,4,3,0,0
紺屋町１丁目,82,40,42,6,9,4,5,2,7,6,19,8,1,9,3,2,0,1,0,0,0,0,0,0
紺屋町２丁目,43,17,26,3,2,1,2,6,3,4,4,0,2,1,3,0,3,3,4,2,0,0,0,0
紺屋町３丁目,90,41,49,5,4,5,6,5,7,13,4,5,6,5,4,3,3,7,7,0,1,0,0,0
子飼本町,639,310,329,25,13,13,32,76,53,65,39,31,23,36,36,31,33,28,32,30,25,12,5,1
国府１丁目,1366,615,751,54,41,38,45,77,88,95,98,84,85,97,103,94,91,81,80,52,40,15,8,0
国府２丁目,1914,819,1095,74,77,97,97,117,88,91,119,110,127,136,121,137,122,111,115,100,50,20,4,1
国府３丁目,3046,1456,1590,135,162,197,180,194,180,203,252,225,259,202,217,188,122,108,96,71,34,14,6,1
国府４丁目,1225,561,664,47,49,59,75,61,68,71,91,90,102,89,105,71,41,55,56,50,29,12,4,0
国府本町,1370,652,718,65,73,86,76,76,91,77,81,91,89,94,111,97,73,64,55,38,17,11,4,1
小沢町,466,206,260,26,28,20,12,22,24,30,46,37,31,23,29,32,23,18,24,12,23,4,2,0
古城町,47,20,27,1,0,0,1,0,0,4,1,3,2,1,6,6,5,5,5,4,2,0,1,0
壺川１丁目,836,369,467,23,25,30,44,39,43,50,48,49,49,50,83,61,57,50,39,46,26,17,6,1
壺川２丁目,660,313,347,46,34,41,37,26,46,44,38,50,33,38,44,30,33,37,38,21,15,7,2,0
湖東１丁目,497,246,251,12,27,36,24,28,23,26,30,45,44,52,33,29,9,22,23,20,9,4,0,1
湖東２丁目,1112,507,605,23,34,45,60,55,66,58,56,55,52,79,70,104,85,84,69,61,35,17,4,0
湖東３丁目,803,370,433,24,33,26,32,41,39,44,44,61,45,58,70,41,63,43,63,43,20,10,1,2
琴平１丁目,772,355,417,28,32,19,20,42,62,50,59,42,38,34,57,50,51,55,63,36,21,8,5,0
琴平２丁目,963,465,498,54,63,49,45,50,65,87,75,53,63,54,75,67,47,41,29,24,13,7,1,1
琴平本町,1528,655,873,40,42,37,52,116,102,93,102,71,81,102,148,106,88,98,92,79,50,24,5,0
呉服町１丁目,78,33,45,2,0,3,5,2,3,9,5,4,6,2,5,3,12,6,5,3,0,3,0,0
呉服町２丁目,209,85,124,5,7,8,9,15,21,18,28,14,16,9,15,19,9,8,1,4,1,0,1,1
呉服町３丁目,131,65,66,9,9,7,7,6,3,5,12,10,10,7,9,9,12,5,4,4,3,0,0,0
米屋町１丁目,478,208,270,48,27,18,17,20,28,62,50,48,33,24,31,26,19,7,9,8,1,2,0,0
米屋町２丁目,261,108,153,8,8,15,13,12,12,19,12,25,20,26,19,20,15,16,9,6,2,2,2,0
米屋町３丁目,215,86,129,7,21,14,7,10,17,13,13,14,14,13,22,20,4,7,9,4,5,1,0,0
御領１丁目,1459,718,741,99,93,87,71,99,108,118,118,97,90,99,102,88,54,40,40,28,19,7,2,0
御領２丁目,1350,639,711,85,79,60,46,66,105,135,111,79,59,90,90,87,85,65,37,37,22,10,2,0
御領３丁目,1386,664,722,87,97,91,60,67,97,129,125,103,73,63,97,91,65,64,32,21,18,5,1,0
御領４丁目,322,153,169,13,25,27,24,18,11,23,25,24,33,16,21,13,17,10,9,8,3,2,0,0
御領５丁目,888,451,437,62,36,61,38,57,71,95,64,62,42,59,67,46,41,29,33,13,10,1,1,0
御領６丁目,348,182,166,26,10,18,20,19,55,48,37,21,18,19,12,20,6,9,5,3,2,0,0,0
御領７丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
護藤町,1410,673,737,60,59,65,61,70,66,92,75,73,83,100,115,114,81,88,68,65,45,20,9,1
細工町１丁目,114,49,65,3,8,8,4,14,10,6,4,10,8,5,3,7,4,8,8,3,1,0,0,0
細工町２丁目,50,27,23,3,4,2,1,0,4,3,3,2,3,6,5,2,5,1,1,5,0,0,0,0
細工町３丁目,155,58,97,1,3,8,8,12,9,5,11,9,13,11,8,13,11,16,6,6,4,1,0,0
細工町４丁目,227,95,132,14,7,8,6,12,18,15,17,15,18,12,20,23,12,13,2,9,3,3,0,0
細工町５丁目,42,17,25,5,1,0,2,1,2,6,5,4,1,1,1,4,4,2,1,1,0,0,1,0
栄町,577,256,321,32,32,30,31,20,16,34,47,35,40,34,38,28,32,30,35,36,18,6,3,0
桜木１丁目,892,423,469,45,65,65,53,36,68,58,76,84,55,55,50,44,37,40,25,17,17,2,0,0
桜木２丁目,747,353,394,44,50,42,40,34,43,54,64,54,48,36,53,35,43,45,28,24,4,6,0,0
桜木３丁目,909,450,459,66,56,64,44,39,57,79,76,61,66,57,61,45,38,30,35,22,7,3,2,1
桜木４丁目,1442,713,729,100,77,86,95,110,97,113,102,113,104,102,100,71,49,46,41,25,6,1,4,0
桜木５丁目,760,351,409,40,51,54,51,39,41,36,89,63,55,60,28,40,34,37,19,15,5,2,1,0
桜木６丁目,38,20,18,2,1,0,2,2,2,1,2,2,4,1,3,0,2,6,3,3,2,0,0,0
桜町,250,103,147,4,5,7,5,18,18,19,22,12,21,17,19,20,17,16,15,6,5,2,2,0
佐土原１丁目,1710,815,895,80,73,115,142,120,95,96,93,140,155,137,139,108,77,47,37,34,14,5,3,0
佐土原２丁目,299,138,161,19,12,19,29,13,12,20,17,17,26,14,22,21,20,12,9,6,5,6,0,0
佐土原３丁目,134,64,70,12,5,6,5,11,11,11,5,5,7,9,9,11,8,8,5,3,2,0,1,0
三郎１丁目,1272,591,681,49,53,59,70,71,102,76,85,70,80,106,110,89,55,78,42,49,21,6,1,0
三郎２丁目,862,398,464,41,37,42,32,20,50,55,49,47,44,52,54,58,55,56,85,57,23,4,1,0
島崎１丁目,2757,1243,1514,153,145,131,137,149,208,213,245,180,195,167,180,133,133,132,111,83,35,18,7,2
島崎２丁目,2726,1248,1478,151,152,138,130,165,177,193,232,175,171,150,211,163,141,129,103,66,45,24,9,1
島崎３丁目,1301,596,705,54,56,55,56,57,66,75,71,76,83,76,114,99,95,68,69,70,35,17,8,1
島崎４丁目,998,468,530,27,64,64,50,44,48,65,87,72,57,69,84,60,38,44,51,31,26,13,3,1
島崎５丁目,1769,818,951,61,62,86,81,94,102,99,99,95,108,133,170,146,101,97,98,78,39,13,5,2
島崎６丁目,1847,774,1073,78,82,87,78,94,109,119,122,84,96,115,138,134,123,100,86,91,58,33,13,7
島崎７丁目,691,329,362,20,27,30,45,33,29,40,32,32,49,50,93,77,38,45,28,14,6,2,1,0
清水亀井町,1102,499,603,70,95,141,76,32,55,77,86,97,54,46,57,56,36,42,36,30,10,4,1,1
清水東町,1330,627,703,78,58,54,31,79,92,129,97,70,74,65,71,92,84,74,78,52,38,10,3,1
清水本町,1553,735,818,71,87,70,72,57,102,136,100,105,105,84,114,107,86,81,74,56,28,11,6,1
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,16,9,7,3,2,0,0,0,1,3,4,0,0,0,1,2,0,0,0,0,0,0,0,0
清水万石１丁目,873,395,478,37,40,45,41,46,67,67,61,60,47,44,55,72,54,57,39,16,15,9,1,0
