人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
上鍛冶屋町,174,61,113,8,9,4,11,11,25,24,10,16,12,14,20,20,32,5,6,3,3,2,0,0
上京塚町,80,42,38,8,2,0,8,13,20,10,15,15,7,13,3,4,0,0,1,3,0,0,0,0
上熊本１丁目,1292,603,689,50,71,91,106,85,74,86,120,144,129,124,129,143,203,109,84,71,53,20,3,0
上熊本２丁目,876,397,479,63,58,65,64,61,59,91,91,110,133,91,87,84,70,42,43,16,29,13,3,0
上熊本３丁目,1673,757,916,89,117,124,148,185,145,149,139,168,146,135,204,190,178,118,82,56,35,19,3,0
上水前寺１丁目,554,246,308,26,30,21,23,45,90,76,77,69,56,42,32,33,64,26,34,14,20,21,0,1
上水前寺２丁目,783,361,422,41,49,56,50,56,34,48,83,63,68,80,93,103,103,75,63,42,27,6,3,1
上通町,208,101,107,14,15,5,6,8,10,23,13,12,14,16,10,41,32,28,25,13,17,3,4,0
上南部町,855,419,436,54,73,89,62,70,55,70,86,87,93,99,69,65,87,81,45,51,26,8,4,0
上林町,370,182,188,8,13,21,14,29,11,7,23,49,25,25,49,32,70,44,48,40,28,11,4,1
辛島町,996,476,520,135,126,109,78,68,100,108,132,123,79,85,37,61,79,53,33,28,22,14,2,0
川口町,1995,957,1038,63,81,125,162,105,93,92,129,159,167,193,195,245,318,222,210,193,130,46,19,5
川尻１丁目,360,169,191,17,11,8,25,18,22,16,27,32,28,25,37,60,44,43,33,45,23,13,2,0
川尻２丁目,223,101,122,20,14,13,11,14,17,25,31,27,33,16,12,17,27,16,6,9,8,7,1,0
川尻３丁目,565,262,303,29,38,27,25,37,30,37,46,40,54,37,35,88,89,66,54,47,30,12,3,3
川尻４丁目,648,296,352,40,50,43,35,31,28,53,70,75,27,51,43,70,85,60,82,44,33,20,4,0
川尻５丁目,308,144,164,12,14,24,21,21,16,26,35,35,15,25,32,30,31,26,28,20,30,8,3,0
川尻６丁目,475,216,259,17,26,26,16,24,31,27,48,35,29,40,50,44,80,57,60,47,20,10,4,0
河内町大多尾,336,156,180,4,11,18,22,23,18,12,18,25,23,32,35,38,41,47,49,38,26,8,2,2
河内町面木,62,29,33,2,0,5,3,4,7,2,3,0,10,6,5,11,10,4,4,7,7,1,0,0
河内町河内,1443,677,766,41,45,81,78,88,88,55,123,95,109,154,150,158,244,152,117,176,100,54,8,4
河内町白浜,866,419,447,38,41,56,53,70,48,54,41,58,83,100,77,70,125,104,106,75,58,21,6,1
河内町岳,752,354,398,51,42,32,24,30,33,44,71,73,51,67,92,109,111,63,91,55,36,20,8,3
河内町東門寺,142,73,69,11,2,5,9,11,13,13,5,9,10,12,26,12,17,10,12,21,8,5,4,0
河内町野出,686,319,367,25,13,39,33,39,41,37,36,44,42,81,89,89,97,78,85,58,44,26,8,1
河内町船津,1897,920,977,120,101,82,130,114,103,141,113,105,175,211,191,200,263,194,175,194,122,66,15,2
川端町,56,24,32,6,1,0,2,12,14,14,5,2,7,4,1,5,4,0,1,0,1,1,0,0
河原町,169,77,92,10,18,19,9,7,5,8,17,32,30,19,17,17,8,5,13,7,2,3,0,0
北迫町,176,82,94,3,11,11,11,26,13,3,19,8,15,19,14,14,28,9,12,21,14,6,1,0
北千反畑町,424,182,242,18,19,26,21,30,33,48,44,51,36,32,27,36,50,36,26,42,20,7,4,0
京塚本町,1707,781,926,101,123,130,132,113,98,99,158,191,184,149,134,159,237,133,124,92,70,41,18,2
京町１丁目,1336,617,719,73,90,54,114,85,91,114,123,148,154,158,116,152,128,117,95,68,39,27,6,1
京町２丁目,274,137,137,13,17,30,18,24,21,16,38,29,26,43,36,21,26,17,6,13,12,4,0,1
草葉町,544,237,307,31,28,30,37,40,46,46,65,71,76,70,53,35,45,29,22,43,8,5,1,0
楠１丁目,1306,563,743,38,101,120,77,58,52,32,77,132,111,89,92,122,200,161,169,135,66,31,5,1
楠２丁目,558,256,302,18,17,33,49,30,40,30,30,38,56,42,50,52,75,46,75,68,46,16,2,1
楠３丁目,373,147,226,11,19,17,19,10,6,18,23,21,25,33,21,31,68,44,54,65,23,10,2,0
楠４丁目,808,364,444,22,21,48,55,37,42,43,51,67,62,64,77,105,127,125,85,85,37,13,4,2
楠５丁目,952,439,513,27,31,66,84,57,39,32,65,85,85,122,90,112,108,110,108,97,51,20,2,0
楠６丁目,571,266,305,45,59,64,58,23,20,38,57,105,68,43,52,34,50,36,37,28,12,6,2,0
楠７丁目,1133,516,617,45,63,102,124,71,54,83,77,89,137,131,113,116,103,105,94,90,38,9,3,2
楠８丁目,1019,474,545,66,59,96,112,85,66,67,85,107,142,128,84,80,94,82,73,45,14,4,3,1
楠野町,1119,527,592,58,87,88,71,72,68,103,86,107,96,96,120,109,165,112,81,67,42,10,8,0
九品寺１丁目,1207,575,632,62,50,47,53,129,136,158,145,144,131,120,102,110,135,94,68,49,32,11,5,1
九品寺２丁目,1115,485,630,73,85,89,71,100,105,121,136,154,135,90,98,94,100,34,38,26,30,16,5,0
九品寺３丁目,1606,711,895,103,87,97,110,160,186,175,141,138,166,170,148,124,128,86,108,107,48,24,10,1
九品寺４丁目,701,332,369,54,18,17,24,42,84,91,108,85,69,70,61,61,65,49,45,34,28,14,11,3
九品寺５丁目,1436,637,799,83,105,107,91,98,133,159,145,177,132,125,134,115,175,78,93,64,41,11,7,0
九品寺６丁目,1010,458,552,48,87,90,98,76,72,73,109,128,144,126,121,76,75,62,33,28,14,6,2,0
黒髪１丁目,1200,574,626,50,74,58,91,145,131,109,111,105,135,101,114,107,114,86,87,64,51,39,1,1
黒髪２丁目,1511,734,777,60,73,46,112,336,158,152,120,151,107,98,110,118,182,118,93,85,67,43,13,3
黒髪３丁目,759,339,420,27,30,21,52,158,97,76,66,49,65,52,69,65,62,47,54,50,40,16,1,1
黒髪４丁目,1128,586,542,56,60,40,85,253,142,109,95,112,77,92,82,93,88,87,93,62,60,18,6,4
黒髪５丁目,1555,775,780,118,103,87,132,295,150,134,136,164,151,109,102,106,148,98,109,88,63,26,10,1
黒髪６丁目,690,332,358,22,33,33,75,222,68,53,48,70,57,66,35,47,63,32,35,33,18,11,1,0
黒髪８丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
黒髪町大字坪井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
神水１丁目,1851,801,1050,110,125,130,141,104,156,132,146,179,175,157,199,177,177,141,111,101,116,50,23,2
神水２丁目,1577,728,849,57,82,134,149,120,72,80,114,151,176,240,190,157,161,117,122,81,54,36,10,2
慶徳堀町,199,89,110,18,8,12,9,14,22,23,27,35,28,40,10,17,10,4,3,7,1,0,0,0
健軍１丁目,1383,622,761,118,93,104,91,92,88,126,152,152,150,165,129,132,115,88,73,67,49,17,2,2
健軍２丁目,1056,488,568,56,77,94,79,86,135,99,99,129,111,104,99,107,89,48,55,39,26,12,0,0
健軍３丁目,2669,1272,1397,159,186,196,245,212,211,246,274,320,293,329,277,266,228,174,131,94,67,22,10,1
健軍４丁目,1856,845,1011,129,124,110,129,125,154,171,224,204,216,174,168,152,209,125,113,91,56,22,5,0
健軍５丁目,195,95,100,18,16,18,9,8,11,14,15,29,13,28,12,19,14,23,17,12,6,8,0,0
健軍本町,2514,1189,1325,158,189,236,258,215,170,218,213,294,304,298,262,255,209,151,116,69,62,22,3,1
小糸山町,390,193,197,27,35,30,19,38,30,67,27,54,51,43,22,45,32,30,15,12,4,2,0,0
幸田１丁目,512,240,272,46,46,36,31,29,57,60,45,40,39,52,49,45,55,42,28,25,19,3,5,0
幸田２丁目,721,349,372,85,60,59,58,43,77,79,92,82,69,78,66,49,62,22,42,29,12,4,2,0
紺屋阿弥陀寺町,10,3,7,0,0,0,0,0,0,1,0,2,0,0,1,2,1,1,1,4,0,0,0,0
紺屋今町,111,42,69,5,1,4,3,27,15,8,13,11,14,8,4,6,6,15,4,7,2,0,0,0
紺屋町１丁目,84,40,44,9,11,14,5,1,2,13,13,15,16,2,4,10,7,1,1,0,0,0,0,0
紺屋町２丁目,50,25,25,2,2,2,1,3,9,9,10,10,0,2,4,3,3,1,4,7,3,0,0,0
紺屋町３丁目,115,53,62,8,6,6,3,20,20,12,18,12,9,11,6,9,4,3,8,12,1,0,0,0
子飼本町,602,302,300,33,36,32,45,117,46,44,72,60,51,45,46,51,71,38,37,32,29,11,8,0
国府１丁目,1331,613,718,74,86,71,61,81,123,127,124,160,147,126,147,110,143,83,107,81,57,28,6,2
国府２丁目,2026,867,1159,125,148,158,190,119,122,142,168,209,181,169,191,194,197,141,151,117,121,35,15,0
国府３丁目,2850,1322,1528,182,189,203,267,210,188,225,271,349,311,344,265,287,327,171,140,122,81,26,11,3
国府４丁目,1217,564,653,90,58,95,102,83,79,102,106,117,137,140,126,166,135,64,50,54,48,21,5,3
国府本町,1335,646,689,86,100,103,116,95,89,138,131,145,122,133,133,127,161,97,72,82,30,20,1,0
小沢町,464,213,251,40,29,23,34,24,32,42,56,66,40,50,30,28,60,34,35,26,21,4,1,2
古城町,42,18,24,2,2,0,0,2,0,0,1,3,1,9,4,3,6,9,7,9,2,0,0,0
壺川１丁目,802,361,441,43,49,51,50,58,45,59,87,70,71,71,75,90,102,65,60,55,41,13,6,2
壺川２丁目,337,162,175,27,20,18,27,23,34,25,32,39,23,48,49,38,26,21,11,17,13,7,1,0
湖東２丁目,1161,528,633,75,59,70,72,81,128,85,80,102,100,103,102,126,113,113,106,93,51,19,10,1
湖東３丁目,811,382,429,34,39,48,45,39,43,90,63,75,77,84,77,91,99,67,80,62,55,18,4,3
琴平１丁目,779,360,419,39,40,51,42,49,89,78,65,86,69,66,52,74,75,58,62,87,29,24,2,2
琴平２丁目,1006,490,516,80,66,86,81,54,129,118,113,105,93,94,73,105,104,69,41,37,31,7,9,1
琴平本町,1469,651,818,82,73,65,83,105,122,144,142,160,122,109,139,174,176,121,87,105,61,34,12,4
呉服町１丁目,86,36,50,4,6,5,5,9,3,6,5,6,14,5,3,6,5,16,13,6,3,2,0,0
呉服町２丁目,274,114,160,17,6,14,15,32,49,33,34,41,25,20,22,16,31,12,12,5,4,0,0,0
呉服町３丁目,324,143,181,44,24,22,20,15,34,50,39,54,37,32,22,18,22,15,10,0,5,2,2,0
米屋町１丁目,480,199,281,32,38,51,34,37,20,30,51,74,72,49,55,37,42,30,13,9,5,0,0,0
米屋町２丁目,240,104,136,10,11,6,16,17,10,19,15,26,18,29,43,31,26,17,25,14,10,1,0,0
米屋町３丁目,236,93,143,6,5,16,32,26,20,24,22,27,23,23,12,18,32,17,6,12,5,3,0,0
御領１丁目,1437,684,753,115,112,118,107,116,127,159,157,161,143,135,128,117,169,81,61,47,35,22,10,1
御領２丁目,1320,644,676,113,89,98,85,85,92,151,148,167,123,113,93,133,132,124,104,67,28,17,1,1
御領３丁目,1437,692,745,130,126,128,139,105,116,118,170,169,142,116,110,121,149,118,69,53,24,22,4,0
御領４丁目,295,142,153,22,20,14,20,22,38,27,37,30,27,36,29,45,23,8,18,12,5,3,1,0
御領５丁目,1041,519,522,112,75,61,87,76,120,187,133,127,88,66,66,113,70,73,44,35,18,7,1,1
御領６丁目,401,203,198,48,15,25,24,33,76,86,39,66,31,43,26,25,27,14,14,8,3,1,0,0
御領７丁目,491,246,245,52,71,42,27,50,71,72,81,71,52,35,32,22,17,9,18,8,5,2,0,0
護藤町,1585,758,827,148,144,92,93,101,91,154,172,165,112,120,146,178,198,127,103,90,64,35,9,1
細工町１丁目,122,54,68,5,7,4,11,13,24,18,1,12,14,10,15,7,10,5,9,4,4,3,0,0
細工町２丁目,58,29,29,2,2,4,7,5,10,4,5,5,5,9,6,5,5,6,2,1,2,2,0,0
細工町３丁目,167,68,99,13,5,10,7,12,12,9,22,12,14,15,17,15,15,14,22,8,10,1,1,1
細工町４丁目,238,98,140,13,13,19,19,17,14,18,5,29,26,25,18,25,40,21,12,12,6,4,0,0
細工町５丁目,50,27,23,7,3,0,2,4,2,9,12,8,7,1,3,8,4,4,1,0,2,0,0,0
栄町,471,207,264,18,30,46,42,42,18,22,35,36,47,45,47,48,42,36,43,25,32,18,5,1
桜木１丁目,819,382,437,54,45,64,112,66,53,68,77,98,111,78,70,57,79,49,50,36,19,10,5,0
桜木２丁目,766,362,404,62,68,66,71,41,59,69,79,88,68,57,75,72,70,60,50,36,28,7,2,0
桜木３丁目,912,443,469,91,74,99,105,60,54,69,87,117,105,99,82,66,78,46,42,32,36,9,3,1
桜木４丁目,1601,775,826,138,166,164,121,127,128,155,187,194,167,145,160,158,125,64,69,56,42,7,3,0
桜木５丁目,928,445,483,98,94,119,85,54,55,85,85,155,121,63,73,77,63,46,48,37,9,6,0,0
桜木６丁目,84,40,44,10,13,8,2,3,3,9,13,14,4,6,9,3,5,2,6,6,6,2,0,0
桜町,298,122,176,6,5,4,13,43,33,47,25,36,31,22,20,28,35,25,16,12,10,7,1,1
佐土原１丁目,1648,792,856,94,113,112,147,166,132,110,135,145,169,224,224,194,188,108,83,43,30,20,2,1
佐土原２丁目,404,205,199,38,62,41,31,28,11,28,65,48,42,49,25,27,42,29,20,10,9,3,1,0
佐土原３丁目,591,266,325,46,30,24,43,45,48,47,53,54,45,49,59,66,70,40,52,36,32,13,5,0
三郎２丁目,815,368,447,34,39,48,71,41,26,45,60,86,78,72,80,67,89,74,74,98,74,24,2,1
島崎１丁目,2717,1204,1513,220,169,215,211,188,219,254,291,317,240,305,249,235,223,181,146,145,71,35,6,1
島崎２丁目,2638,1247,1391,156,156,192,216,185,214,213,270,316,273,238,240,258,304,189,161,157,82,50,13,2
島崎３丁目,1219,562,657,56,102,83,89,52,66,91,119,120,117,85,93,141,189,111,88,86,55,31,4,3
島崎４丁目,962,458,504,59,64,79,89,64,53,63,88,120,130,85,88,122,104,54,53,55,35,12,2,1
島崎５丁目,1784,824,960,140,111,105,128,98,112,161,173,173,152,137,153,223,255,133,132,94,96,25,7,0
島崎６丁目,1616,683,933,115,106,94,105,102,114,126,132,150,134,113,127,180,213,124,118,111,67,47,17,4
島崎７丁目,626,314,312,26,34,29,35,38,36,36,42,52,44,59,73,101,142,52,64,41,28,5,2,1
清水亀井町,879,389,490,61,88,86,120,69,52,54,74,77,97,72,50,71,95,73,44,54,23,6,2,0
清水東町,1380,663,717,130,97,90,99,78,126,157,150,156,128,100,121,86,133,105,99,93,61,28,3,3
清水本町,1496,701,795,92,104,125,113,87,87,125,153,187,151,156,121,140,195,91,97,78,59,24,11,1
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,19,9,10,0,4,1,4,0,0,0,1,8,4,2,0,0,2,2,0,0,0,0,0,0
清水万石１丁目,846,380,466,35,46,49,88,67,63,48,83,81,88,81,59,80,102,92,83,46,21,11,2,1
清水万石２丁目,141,62,79,4,8,4,7,9,3,4,4,16,17,21,14,11,22,15,14,16,11,3,0,0
清水万石３丁目,509,231,278,21,9,13,41,35,40,31,39,45,52,43,49,63,75,41,62,34,33,13,1,0
清水万石４丁目,1019,450,569,66,93,93,83,50,44,64,104,116,87,67,83,79,101,116,97,61,38,24,3,0
清水万石５丁目,1177,569,608,85,79,100,89,107,132,135,132,113,112,119,117,143,129,59,43,34,7,10,0,1
下硯川町,1043,509,534,81,65,48,70,136,138,102,106,82,95,85,110,117,109,66,58,45,19,15,4,1
下通１丁目,144,66,78,8,7,2,10,2,11,13,19,11,7,15,23,22,14,11,14,15,2,2,2,0
下通２丁目,366,183,183,20,25,5,6,53,61,52,62,34,34,26,34,28,29,12,18,27,6,17,0,0
下南部１丁目,336,156,180,37,28,12,19,11,25,56,46,34,35,18,24,24,33,34,22,21,3,8,2,0
下南部２丁目,1484,705,779,126,119,130,140,95,141,153,161,152,126,114,142,131,151,102,98,57,32,15,4,0
