人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
桜木３丁目,954,448,506,88,77,71,99,86,57,70,71,90,118,109,87,76,61,76,63,38,35,23,6,1
桜木４丁目,1589,768,821,96,138,191,162,97,99,128,149,153,227,171,141,132,136,115,98,66,40,15,1,2
桜木５丁目,899,421,478,61,80,83,99,84,69,70,77,79,78,140,94,68,67,51,47,27,35,7,4,0
桜木６丁目,133,68,65,15,28,19,15,4,1,10,17,24,22,2,3,9,15,5,2,3,6,0,1,0
桜町,484,231,253,33,29,10,11,45,53,65,43,66,56,52,35,51,35,49,38,28,10,6,0,0
佐土原１丁目,1615,765,850,87,116,108,100,86,95,121,151,145,144,156,180,241,186,198,117,76,48,18,6,1
佐土原２丁目,605,300,305,42,104,99,58,17,23,33,68,104,73,64,50,39,20,42,24,24,15,3,3,0
佐土原３丁目,885,419,466,126,163,138,92,36,28,81,127,133,148,69,32,31,24,36,12,11,12,0,5,0
三郎１丁目（中央区）,598,279,319,32,30,33,35,58,36,34,33,52,59,76,65,59,81,75,47,31,26,7,7,1
三郎１丁目（東区）,584,260,324,34,32,20,30,46,45,36,36,44,52,42,59,53,58,70,57,47,52,18,11,2
三郎２丁目,844,385,459,49,48,64,43,64,51,41,52,79,86,73,93,79,90,75,54,74,52,57,5,0
島崎１丁目,2380,1058,1322,189,121,167,137,180,191,232,195,217,260,265,211,251,177,208,159,125,93,39,19,2
島崎２丁目,2576,1192,1384,168,119,159,171,210,217,228,241,236,246,285,269,222,219,262,152,174,108,64,16,2
島崎３丁目,1150,520,630,56,75,86,83,64,62,60,86,104,103,111,94,105,121,163,112,75,67,32,11,0
島崎４丁目,914,420,494,39,74,70,68,63,49,45,72,71,113,114,92,84,87,103,75,40,35,33,5,2
島崎５丁目,1714,813,901,100,106,110,110,81,92,117,148,195,177,166,141,154,185,231,167,109,75,47,13,3
島崎６丁目,1314,546,768,67,78,66,91,64,76,83,80,123,135,112,89,102,137,184,129,87,91,45,16,5
島崎７丁目,628,274,354,17,37,55,52,36,49,28,31,46,44,68,75,46,59,70,94,41,39,12,3,0
清水亀井町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水東町,1352,641,711,88,101,91,89,104,108,116,140,132,149,141,109,128,95,113,105,72,65,37,10,0
清水本町,1414,665,749,62,80,105,121,107,116,99,112,136,154,161,162,123,110,152,106,63,67,25,12,6
清水町大字打越,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字松崎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水町大字室園,24,14,10,4,4,2,3,1,0,0,0,4,7,5,3,1,0,1,3,0,0,0,0,0
清水万石１丁目,785,357,428,40,36,37,49,71,61,77,51,54,69,88,88,73,69,72,101,42,46,13,4,1
清水万石２丁目,129,61,68,4,4,8,4,7,3,11,6,9,8,25,19,8,13,9,18,18,13,1,2,0
清水万石３丁目,542,236,306,32,37,34,16,23,33,41,51,33,56,54,50,47,54,70,48,41,34,16,6,2
清水万石４丁目,953,418,535,77,59,69,83,73,51,38,72,85,83,94,89,70,82,88,99,80,55,16,6,2
清水万石５丁目,1036,496,540,64,51,53,88,97,97,107,92,92,95,106,86,110,124,110,83,46,18,7,6,0
下硯川町,1042,498,544,73,60,71,51,74,148,130,86,100,82,81,84,106,112,102,79,45,39,10,7,0
下通１丁目,117,59,58,7,3,2,6,3,14,8,4,12,13,8,10,20,22,10,12,9,7,6,0,0
下通２丁目,310,137,173,3,10,9,7,28,47,51,39,43,40,21,13,31,26,19,13,21,14,7,5,0
下南部１丁目,293,144,149,18,9,14,21,27,38,27,35,28,27,31,28,25,27,17,22,24,14,4,0,1
下南部２丁目,1267,631,636,76,92,106,92,117,99,102,124,127,134,113,107,130,93,145,99,90,30,17,3,2
下南部３丁目,1441,714,727,111,69,69,106,124,207,190,134,167,158,136,144,138,107,116,59,57,34,25,4,0
十禅寺１丁目,543,254,289,37,31,33,34,58,33,50,40,48,68,80,51,62,29,48,37,30,19,8,1,0
十禅寺２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十禅寺３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
城山上代町,155,63,92,14,14,6,6,6,4,12,17,12,8,9,4,5,19,20,6,25,11,15,5,0
城東町,741,350,391,24,22,26,28,29,50,31,40,30,71,62,75,68,122,136,101,70,63,33,9,1
昭和町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白石町,356,168,188,24,14,22,22,19,15,23,42,31,25,38,37,30,37,44,39,28,22,8,3,1
新大江１丁目,1641,764,877,39,85,122,124,175,174,105,99,142,161,181,161,181,187,168,143,83,42,24,8,1
新大江２丁目,1507,707,800,56,105,124,134,141,107,106,107,155,158,206,139,173,116,129,80,69,63,35,10,1
新大江３丁目,1954,913,1041,94,143,150,184,122,153,145,187,192,243,169,187,179,177,206,119,83,79,42,13,0
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,155,72,83,11,7,8,5,6,14,29,14,18,31,12,9,9,16,14,12,5,5,1,1,0
新生１丁目,1303,621,682,64,105,94,91,84,87,115,100,108,153,155,139,115,110,144,87,66,57,31,16,3
新生２丁目,624,293,331,12,27,23,35,36,26,26,31,60,66,66,82,66,72,87,93,49,41,9,7,3
新土河原１丁目,735,351,384,45,24,33,67,65,68,45,75,54,84,75,92,59,67,77,76,32,32,10,6,0
新土河原２丁目,683,313,370,55,47,30,46,51,70,49,65,68,83,67,65,56,45,68,48,45,28,8,2,0
新南部１丁目,188,98,90,7,14,10,5,13,12,7,21,16,18,15,20,21,23,16,21,25,10,8,3,1
新南部２丁目,779,390,389,71,66,62,54,64,83,83,86,78,78,73,59,37,63,68,40,31,43,26,3,1
新南部３丁目,1189,592,597,67,87,75,85,132,127,102,116,118,163,107,86,72,101,137,70,47,56,26,5,2
新南部４丁目,316,172,144,14,12,16,19,35,27,29,46,35,25,32,35,22,58,38,14,14,8,7,2,0
新南部５丁目,1043,481,562,43,57,55,74,79,53,45,68,79,105,127,155,149,123,138,82,32,36,19,4,1
新南部６丁目,221,117,104,5,11,10,5,33,31,15,25,25,28,33,15,12,36,16,12,12,8,5,1,0
新外１丁目,437,202,235,23,29,37,41,37,37,40,49,66,38,44,29,29,44,37,28,17,10,4,0,0
新外２丁目,346,163,183,13,14,27,27,30,23,29,26,28,40,28,41,41,27,47,26,19,18,2,3,0
新外３丁目,1078,511,567,87,55,77,99,80,78,116,99,98,128,135,103,97,90,98,62,43,26,15,3,0
新外４丁目,429,221,208,32,28,24,52,45,44,31,29,48,37,50,55,21,42,31,27,30,16,6,2,0
新町１丁目,1828,779,1049,101,97,80,92,159,165,132,140,148,189,184,203,199,190,180,143,71,72,40,21,1
新町２丁目,979,444,535,80,44,32,48,86,137,100,115,100,101,108,95,56,73,74,57,53,36,23,5,0
新町３丁目,1895,830,1065,118,87,96,115,207,272,229,169,167,203,173,162,187,129,135,104,86,53,26,7,0
新町４丁目,1585,727,858,103,71,71,74,162,211,182,165,161,179,168,125,151,103,152,76,79,42,23,13,1
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新屋敷１丁目,1524,681,843,68,90,98,115,171,133,125,91,125,149,226,211,159,162,89,58,58,33,34,8,2
新屋敷２丁目,1546,727,819,93,130,121,145,160,98,143,155,162,186,164,123,140,102,135,62,53,65,23,12,1
新屋敷３丁目,924,426,498,27,65,77,98,103,68,74,76,68,126,106,84,76,76,55,69,32,45,20,5,0
水源１丁目,691,311,380,17,51,54,38,38,19,42,44,57,69,68,53,55,65,116,77,60,48,21,9,1
水源２丁目,390,170,220,13,16,16,21,26,21,20,30,36,32,28,39,33,54,45,42,47,21,16,2,2
水前寺１丁目,3309,1434,1875,142,149,175,190,300,305,252,267,295,407,401,323,339,312,276,228,193,105,68,14,2
水前寺２丁目,1379,628,751,58,80,71,90,113,88,105,93,132,152,179,164,126,124,153,118,62,55,32,12,0
水前寺３丁目,2937,1312,1625,96,103,113,149,299,321,276,214,268,276,310,336,326,298,252,220,154,135,77,22,4
水前寺４丁目,2044,938,1106,116,130,142,151,130,134,147,162,185,248,235,168,165,213,206,177,113,72,63,23,2
水前寺５丁目,1300,605,695,73,68,74,111,103,94,114,131,139,124,113,149,134,117,111,79,69,60,31,6,5
水前寺６丁目,1238,591,647,92,42,50,64,104,132,145,100,131,138,143,107,105,103,122,84,74,43,36,13,1
水前寺公園,2984,1293,1691,180,224,249,235,176,181,216,237,295,366,361,297,268,218,260,207,121,111,60,15,0
水道町,1039,451,588,53,48,77,53,60,59,57,86,82,123,139,129,117,96,106,95,54,36,13,6,1
菅原町,920,400,520,30,44,53,68,81,64,84,68,88,94,101,116,71,91,81,74,58,36,12,6,0
硯川町,846,399,447,74,122,72,58,31,45,64,115,100,72,66,49,48,71,71,68,56,35,24,3,1
砂原町,1571,750,821,133,154,121,90,94,109,133,145,174,165,132,130,127,118,209,127,73,43,37,7,0
銭塘町,1037,486,551,53,67,50,73,76,52,55,84,101,79,91,85,100,109,152,96,91,65,33,9,2
船場町２丁目,141,58,83,0,0,1,5,30,30,30,11,13,15,11,11,16,6,7,4,6,0,2,1,0
船場町３丁目,255,128,127,9,16,3,15,21,46,36,27,25,18,21,31,37,24,12,18,12,9,3,0,0
船場町下１丁目,211,88,123,3,10,12,18,8,2,15,8,10,15,21,14,26,25,29,26,20,27,7,3,0
高平１丁目,1653,773,880,75,123,117,136,107,75,62,110,140,168,173,138,171,155,184,187,139,100,57,9,0
高平２丁目,1162,555,607,63,85,94,80,64,77,109,93,105,152,121,82,102,110,126,106,67,52,19,10,0
高平３丁目,1495,708,787,50,93,89,112,91,77,84,101,137,169,166,162,155,156,168,149,129,73,26,15,1
田崎１丁目,711,343,368,53,39,27,57,34,75,70,79,80,76,80,93,75,67,56,37,26,21,6,2,1
田崎２丁目,812,333,479,11,32,38,57,56,36,48,30,61,71,77,89,62,70,137,112,83,56,17,2,0
田崎３丁目,1104,447,657,34,36,58,80,51,37,44,56,74,78,98,107,129,98,173,147,130,82,32,7,0
田崎本町,524,230,294,24,25,22,25,16,55,51,33,37,79,57,57,41,55,58,40,36,23,13,6,1
田崎町,306,154,152,15,17,21,29,35,20,21,37,23,57,31,24,30,20,41,26,7,3,3,0,0
龍田町弓削,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
谷尾崎町,1443,689,754,85,129,127,97,72,67,76,114,137,143,141,132,126,112,175,114,124,109,39,11,2
段山本町,482,217,265,50,27,24,29,57,95,74,79,37,49,30,28,32,19,28,17,13,1,8,2,0
田迎１丁目,557,262,295,34,48,57,56,38,20,63,38,37,96,67,58,53,31,31,34,22,23,12,1,0
田迎２丁目,738,343,395,74,72,72,55,46,70,72,88,71,86,59,80,66,45,40,27,25,22,4,5,2
田迎３丁目,813,389,424,42,69,86,55,64,76,74,81,92,83,90,90,66,59,66,47,36,17,9,0,0
田迎４丁目,539,266,273,30,28,56,42,43,42,52,43,51,60,50,76,46,47,41,37,20,25,9,6,1
田迎５丁目,587,284,303,30,41,49,37,68,59,52,75,51,73,65,54,60,42,30,34,27,17,7,0,0
田迎６丁目,643,292,351,28,33,61,52,80,63,48,48,70,72,60,49,42,68,66,49,31,12,2,1,0
田迎町大字田井島,54,24,30,1,2,4,0,5,3,6,12,9,5,5,4,3,5,8,1,2,3,0,0,0
田迎町大字良町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太郎迫町,251,122,129,6,6,10,15,19,19,25,8,11,14,36,38,21,22,28,39,27,18,8,3,0
近見１丁目,1031,497,534,39,43,73,69,126,98,89,82,90,130,106,115,77,64,73,98,69,55,29,3,0
近見２丁目,1061,492,569,75,60,74,83,84,102,91,86,111,131,114,93,87,70,91,65,41,56,31,8,0
近見３丁目,1235,591,644,103,116,120,93,90,103,127,125,157,163,104,122,73,92,88,40,55,34,13,7,1
近見４丁目,791,372,419,59,73,66,59,55,86,59,108,78,95,72,75,80,55,53,32,27,15,14,2,0
近見５丁目,1675,802,873,166,178,171,136,120,94,163,210,171,190,179,116,122,139,127,90,49,36,15,5,0
近見６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近見７丁目,707,330,377,72,39,28,49,66,111,108,78,81,89,75,51,33,48,37,27,22,13,10,0,0
近見８丁目,1886,876,1010,163,108,113,135,195,249,190,195,204,224,207,186,123,122,134,89,59,41,18,7,0
近見９丁目,85,48,37,5,4,21,10,9,7,4,17,11,18,11,6,2,0,0,3,4,1,0,0,0
近見町,61,23,38,1,2,0,1,10,5,0,2,7,4,9,10,5,8,7,6,5,2,0,0,0
千葉城町,600,277,323,25,78,78,41,34,32,17,43,86,111,85,50,54,56,39,21,16,10,1,0,0
中央街,384,189,195,32,12,23,9,32,32,43,48,47,53,46,52,30,36,30,12,18,12,5,1,0
月出１丁目,1473,694,779,77,99,120,145,160,149,124,113,134,217,208,156,137,100,68,59,39,41,18,3,0
月出２丁目,1647,767,880,72,78,89,92,178,111,136,128,136,165,168,228,237,216,143,114,66,25,22,7,3
月出３丁目,585,269,316,16,40,64,35,39,27,23,49,84,59,47,56,57,80,78,51,24,16,5,4,0
月出４丁目,1550,745,805,110,88,87,62,135,150,160,156,130,156,121,139,156,214,198,103,70,39,16,5,0
月出５丁目,578,268,310,14,12,28,50,69,41,29,29,54,64,79,83,73,57,54,40,29,21,18,2,0
月出６丁目,1236,583,653,69,66,84,64,78,99,93,97,136,94,136,122,99,166,165,113,69,52,13,3,1
月出７丁目,614,310,304,25,29,31,41,49,46,38,43,61,95,72,50,100,94,75,29,25,9,9,2,1
月出８丁目,437,228,209,40,15,26,29,36,44,47,63,29,39,36,42,57,44,58,22,15,12,7,3,1
津浦町,1774,842,932,121,139,122,142,117,94,131,164,173,153,169,172,153,175,169,136,111,101,63,9,2
坪井１丁目,907,441,466,24,32,33,51,101,146,79,79,86,120,123,113,90,71,50,53,46,31,14,3,3
坪井２丁目,701,293,408,11,23,56,23,48,58,61,49,56,59,90,69,87,69,84,61,32,29,21,8,0
坪井３丁目,846,382,464,36,46,27,54,64,80,81,92,60,75,69,72,79,89,83,57,52,69,40,1,2
坪井４丁目,767,375,392,32,27,25,43,99,106,104,65,75,89,72,42,49,71,84,51,41,36,25,6,0
坪井５丁目,897,422,475,41,63,52,62,79,76,65,88,78,81,85,73,62,74,106,106,46,47,23,9,3
坪井６丁目,92,44,48,16,5,8,9,1,5,11,10,16,4,3,8,10,1,10,10,7,1,0,1,0
鶴羽田町,742,359,383,75,80,89,61,45,58,71,83,92,88,54,59,51,56,52,34,17,15,16,4,1
手取本町,16,6,10,0,0,0,0,0,0,3,0,1,1,0,1,3,3,5,4,1,0,0,0,0
出町,834,360,474,28,39,51,60,54,48,52,35,66,112,108,121,71,70,89,67,54,41,17,9,2
通町,73,39,34,0,0,0,0,20,18,18,13,12,4,7,9,5,1,2,0,0,3,0,0,0
土河原町,841,394,447,23,25,78,163,92,41,40,33,64,139,139,124,87,42,50,33,26,22,10,4,0
徳王町,57,33,24,0,2,4,5,6,2,1,2,2,2,12,7,7,11,6,9,8,1,3,0,0
戸坂町,945,457,488,54,90,82,84,52,55,59,89,121,115,87,64,73,99,104,72,51,29,17,4,1
戸島町,522,261,261,37,20,47,42,36,51,47,43,48,48,53,58,40,58,31,30,44,31,13,4,2
渡鹿１丁目,1088,555,533,90,113,116,78,89,57,50,130,125,173,144,121,98,65,56,63,16,30,20,8,1
渡鹿２丁目,418,208,210,28,33,37,32,37,18,31,31,62,22,34,37,65,44,26,27,24,23,9,6,0
渡鹿３丁目,967,435,532,33,63,74,89,118,73,82,72,81,114,80,89,63,104,81,68,46,38,24,10,0
渡鹿４丁目,745,346,399,36,47,54,40,68,60,74,73,84,77,62,59,61,55,77,42,34,49,33,6,0
渡鹿５丁目,985,521,464,25,36,59,57,151,112,89,88,98,92,107,86,105,93,110,82,35,40,29,10,2
渡鹿６丁目,1299,713,586,74,66,51,83,163,132,104,112,111,161,162,159,142,139,139,98,59,34,16,7,0
渡鹿７丁目,1094,650,444,50,50,44,69,94,98,108,102,120,147,166,131,106,115,132,99,66,34,9,4,0
渡鹿８丁目,939,523,416,36,37,49,92,165,79,78,80,78,116,115,120,95,69,87,38,55,37,25,11,0
渡鹿９丁目,124,62,62,13,11,7,18,15,12,19,14,8,14,14,7,2,8,3,11,3,3,3,1,0
中江町,73,36,37,10,20,0,0,3,6,4,7,7,9,13,5,6,4,4,2,4,1,2,2,0
中島町,1146,567,579,110,135,103,42,41,60,102,153,97,95,105,97,124,99,113,96,57,50,21,9,4
中唐人町,164,76,88,12,0,8,14,4,16,12,4,8,17,21,15,29,21,17,15,13,7,3,4,0
中原町,128,63,65,4,4,6,9,8,1,4,7,16,15,12,20,11,20,17,10,6,12,9,0,0
長嶺西１丁目,1434,674,760,50,77,84,91,93,131,91,109,156,171,160,135,165,166,192,111,69,34,18,5,0
長嶺西２丁目,1499,728,771,103,74,98,92,113,124,116,94,127,188,168,132,134,160,165,116,107,66,36,11,3
長嶺西３丁目,297,138,159,30,24,21,23,12,19,21,45,30,32,25,15,32,25,31,20,11,12,7,0,0
長嶺東１丁目,1376,668,708,92,136,140,113,112,98,123,130,153,165,133,134,107,104,118,80,51,38,14,3,0
長嶺東２丁目,2054,991,1063,98,159,142,151,131,97,123,175,210,213,180,157,198,260,310,232,103,70,27,7,2
長嶺東３丁目,867,414,453,60,89,89,68,76,63,42,82,67,108,105,73,95,70,79,34,26,29,18,5,3
長嶺東４丁目,1413,688,725,147,145,145,144,104,100,136,156,157,159,142,98,104,95,98,74,46,30,20,1,0
長嶺東５丁目,2488,1207,1281,202,185,227,206,225,215,205,235,266,268,239,194,245,233,221,143,72,62,45,7,0
長嶺東６丁目,1617,781,836,102,141,144,149,123,119,129,179,165,236,159,125,114,114,122,104,71,63,30,8,1
長嶺東７丁目,402,203,199,21,17,18,36,39,42,30,25,34,48,48,38,40,60,52,21,13,11,7,1,4
長嶺東８丁目,449,207,242,45,24,18,23,40,45,38,33,46,46,51,34,23,32,50,44,40,18,3,3,0
長嶺南１丁目,1134,539,595,64,63,41,54,103,118,80,94,103,92,120,118,101,114,135,107,81,57,22,3,3
長嶺南２丁目,682,336,346,33,36,25,55,65,88,58,60,42,70,82,63,62,53,55,61,46,43,16,5,0
長嶺南３丁目,2537,1185,1352,110,142,202,276,185,160,127,169,228,375,323,277,235,237,296,166,100,71,33,9,1
長嶺南４丁目,1913,951,962,90,95,152,154,171,138,107,114,191,243,256,210,205,214,183,157,87,55,31,8,3
長嶺南５丁目,596,286,310,26,32,34,57,45,36,53,78,64,66,67,49,52,60,71,40,34,9,7,2,0
長嶺南６丁目,2074,974,1100,129,136,166,188,166,145,155,180,176,268,252,167,178,228,200,118,70,66,39,18,3
長嶺南７丁目,2288,1115,1173,199,220,228,225,189,135,182,237,255,309,232,190,174,192,188,107,66,46,20,8,1
長嶺南８丁目,841,390,451,61,68,83,79,82,65,70,71,99,66,77,69,98,101,81,33,16,8,2,2,0
中無田町,456,225,231,17,39,38,29,16,8,20,40,41,49,36,22,52,78,46,62,40,25,15,7,1
並建町,861,416,445,70,65,80,58,34,58,68,86,77,80,74,61,88,76,92,72,58,52,27,1,0
西阿弥陀寺町,50,32,18,0,0,1,1,2,26,4,0,5,0,11,8,3,5,5,7,3,1,0,0,0
西梶尾町,1575,764,811,105,109,95,121,143,146,135,144,135,159,195,137,159,150,141,122,58,56,23,6,0
錦ケ丘,1343,621,722,92,77,86,113,118,122,130,93,134,160,172,143,108,112,75,106,55,32,21,15,0
西子飼町,280,126,154,4,15,7,17,67,22,14,13,10,23,19,25,21,31,35,31,17,23,8,2,2
西唐人町,25,12,13,0,2,2,0,0,1,2,0,0,11,0,0,0,3,2,5,6,3,0,0,0
西原１丁目,776,365,411,35,49,63,67,49,46,42,68,92,100,92,84,72,68,58,35,31,48,37,5,0
西原２丁目,940,430,510,76,69,61,77,45,53,61,74,112,91,104,84,83,68,74,52,51,77,38,17,3
西原３丁目,490,235,255,10,16,22,31,24,22,13,20,31,42,44,65,56,65,86,54,55,41,23,5,0
二の丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二本木１丁目,271,132,139,21,4,7,5,30,34,40,32,21,24,36,29,20,14,14,26,22,15,5,3,1
二本木２丁目,1070,493,577,70,48,27,56,109,188,156,127,118,145,97,100,49,52,81,42,43,31,14,10,0
二本木３丁目,623,301,322,23,30,41,29,35,61,62,58,62,67,65,75,44,51,79,65,38,18,17,4,0
二本木４丁目,847,380,467,37,59,58,49,69,87,80,80,81,82,77,68,73,76,67,82,50,30,19,3,0
二本木５丁目,189,101,88,58,52,15,10,7,8,40,40,28,17,3,3,6,1,2,0,0,0,0,0,0
沼山津１丁目,1036,480,556,56,73,81,77,73,75,83,95,95,131,105,98,76,95,113,94,45,36,11,3,1
沼山津２丁目,963,454,509,96,87,64,56,58,82,97,125,91,81,93,72,78,88,87,62,42,41,13,4,0
沼山津３丁目,1087,503,584,114,84,55,58,68,102,112,136,96,105,91,96,89,104,101,57,57,36,20,8,1
沼山津４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野口町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田１丁目,793,384,409,38,48,83,66,59,42,40,59,85,86,78,73,46,90,87,78,38,52,22,5,2
野田２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野田３丁目,636,301,335,31,28,38,53,32,53,38,64,54,81,55,59,45,95,86,52,32,23,15,2,1
野中１丁目,555,249,306,39,40,30,34,44,38,56,54,53,61,47,55,42,55,51,30,25,30,14,5,1
野中２丁目,717,340,377,47,54,46,50,41,55,62,84,60,74,82,51,65,64,70,60,31,34,21,6,0
野中３丁目,396,186,210,33,21,17,18,38,43,53,42,40,45,34,53,26,14,27,30,22,18,7,1,0
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,2983,1312,1671,124,132,195,178,224,225,210,176,263,305,239,324,314,314,413,280,170,120,66,21,2
白山１丁目,404,170,234,31,24,24,18,33,38,61,48,40,53,44,39,29,27,22,14,10,17,2,0,0
白山２丁目,639,305,334,21,34,27,23,92,107,70,66,68,61,57,48,58,45,58,34,33,27,10,5,0
白山３丁目,397,200,197,14,12,4,21,55,59,68,32,41,48,35,47,34,34,31,31,13,7,6,4,1
八景水谷１丁目,1028,488,540,65,62,46,54,73,94,66,84,93,106,86,118,116,80,113,86,72,61,34,6,1
八景水谷２丁目,2606,1614,992,92,116,129,358,913,582,271,197,155,209,223,162,168,154,137,128,86,76,44,18,2
八景水谷３丁目,1253,563,690,56,55,93,75,76,87,102,74,102,117,137,105,115,127,173,98,88,84,37,11,4
八景水谷４丁目,825,402,423,46,54,65,70,39,54,59,107,88,98,100,84,67,93,50,64,43,30,12,4,0
畠口町,639,302,337,25,38,52,68,28,24,28,43,71,50,46,48,72,92,93,70,34,33,19,5,2
八王寺町（中央区）,4390,2071,2319,308,254,201,220,368,534,582,456,414,480,442,429,352,368,417,262,209,99,56,10,0
八王寺町,76,34,42,4,0,5,11,7,6,5,8,10,16,2,0,16,2,7,7,3,1,0,0,0
八反田１丁目,772,366,406,57,54,47,61,46,54,58,84,82,81,96,63,45,58,71,53,56,36,28,7,1
八反田２丁目,1688,808,880,126,142,155,118,99,103,137,166,186,170,174,139,183,147,155,124,93,43,29,6,1
八反田３丁目,1437,658,779,97,93,103,116,112,79,123,126,114,147,167,114,125,157,157,103,77,49,28,8,0
花園１丁目,912,446,466,43,45,53,51,87,84,101,81,94,90,115,76,85,103,89,52,48,38,21,2,0
花園２丁目,414,182,232,7,17,18,27,40,26,22,44,32,34,38,41,32,31,69,35,23,36,13,11,0
花園３丁目,1264,586,678,66,46,69,68,99,117,87,81,125,122,134,130,110,139,149,111,93,69,28,6,1
花園４丁目,561,254,307,21,27,40,31,47,24,27,60,54,63,62,44,44,50,72,66,55,20,7,1,0
花園５丁目,2165,1015,1150,93,115,103,174,331,175,162,142,173,196,199,173,168,225,256,187,141,108,39,17,3
花園６丁目,1686,782,904,65,92,86,100,98,104,115,92,118,160,148,138,184,218,232,189,162,101,45,15,6
花園７丁目,2792,1323,1469,131,149,162,158,139,123,176,206,211,269,264,243,266,257,419,329,264,211,108,29,1
花立１丁目,367,177,190,20,30,27,28,28,27,12,29,33,43,37,39,52,29,29,31,19,15,11,5,0
花立２丁目,971,457,514,73,91,68,54,70,90,62,114,113,110,88,78,83,76,81,63,46,46,18,4,0
花立３丁目,1167,541,626,46,86,88,89,80,84,82,103,129,114,140,107,115,102,126,63,58,57,32,6,1
花立４丁目,625,311,314,31,52,59,60,90,42,39,42,76,94,67,47,44,52,41,42,21,22,14,1,0
花立５丁目,1568,729,839,75,107,118,99,128,107,94,139,144,164,174,190,194,157,139,94,83,50,32,9,0
花立６丁目,1737,821,916,120,134,141,160,141,94,127,146,144,173,210,169,165,177,155,122,87,64,24,3,2
花畑町,28,14,14,0,0,0,0,2,0,2,4,0,3,3,3,6,8,3,4,0,1,2,1,0
八分字町,3610,1712,1898,305,363,355,280,236,261,307,323,383,411,327,330,267,282,313,197,167,136,58,19,2
浜口町,746,337,409,76,68,65,54,22,36,59,77,72,78,58,58,55,79,76,65,40,25,18,1,1
春竹町大字春竹,463,217,246,39,41,34,20,37,34,78,63,42,38,31,41,34,34,41,35,23,6,6,3,0
稗田町,508,227,281,21,42,42,35,38,42,25,41,34,39,52,55,35,41,63,43,41,21,19,5,1
東阿弥陀寺町,8,3,5,0,0,0,0,0,0,0,0,2,3,0,1,1,0,1,0,3,0,0,0,0
東京塚町（中央区）,90,52,38,1,3,2,2,7,5,13,3,14,7,8,14,13,4,14,14,11,4,2,1,0
東京塚町,971,485,486,64,74,72,99,83,71,80,79,70,113,97,97,99,78,75,61,49,45,33,17,0
東子飼町,672,303,369,19,27,43,55,64,35,38,43,44,72,96,105,63,53,75,54,42,23,15,8,1
東野１丁目,968,426,542,47,42,52,55,73,76,51,85,95,105,135,93,100,93,83,72,76,34,20,7,0
東野２丁目,745,362,383,48,65,60,34,33,34,37,60,67,105,73,80,69,74,71,70,56,38,27,4,2
東野３丁目,841,420,421,92,86,83,65,43,74,98,102,76,96,77,68,66,90,61,25,17,24,13,5,0
東野４丁目,441,211,230,24,40,24,37,48,28,29,33,34,61,60,51,39,32,32,21,30,9,18,2,0
東本町,2113,909,1204,87,133,135,158,108,117,122,147,171,174,220,168,260,249,313,203,126,85,37,8,1
東町１丁目,495,383,112,0,0,0,76,380,257,91,44,20,8,2,0,0,0,0,0,0,0,0,0,0
東町２丁目,311,129,182,0,0,7,7,18,12,11,16,14,28,32,30,46,41,73,47,35,18,5,0,0
東町３丁目,2783,1332,1451,268,325,274,158,102,116,208,290,379,423,307,190,102,214,261,209,160,97,29,3,0
東町４丁目,3359,1604,1755,167,218,306,325,246,179,214,240,328,407,413,382,346,324,326,228,171,101,35,7,0
