town,year,pop_total,male,female,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上,delta,growth_pct,growth_log,city_pop,city_growth_log,growth_adj_log,delta_roll_mean_3,delta_roll_std_3,delta_accel,delta_cum3,trend_slope_3y,age_share_00_04,age_share_05_09,age_share_10_14,age_share_15_19,age_share_20_24,age_share_25_29,age_share_30_34,age_share_35_39,age_share_40_44,age_share_45_49,age_share_50_54,age_share_55_59,age_share_60_64,age_share_65_69,age_share_70_74,age_share_75_79,age_share_80_84,age_share_85_89,age_share_90_94,age_share_95_99,age_share_100p,d_age_share_00_04,d_age_share_05_09,d_age_share_10_14,d_age_share_15_19,d_age_share_20_24,d_age_share_25_29,d_age_share_30_34,d_age_share_35_39,d_age_share_40_44,d_age_share_45_49,d_age_share_50_54,d_age_share_55_59,d_age_share_60_64,d_age_share_65_69,d_age_share_70_74,d_age_share_75_79,d_age_share_80_84,d_age_share_85_89,d_age_share_90_94,d_age_share_95_99,d_age_share_100p,youth_share,work_share,elderly_share,dependency_ratio,lag_d1,lag_d2,ma2_delta,town_ma5,town_std5,town_trend5
下通2丁目,2025,339.0,152.0,187.0,4.0,2.0,5.0,6.0,34.0,48.0,42.0,25.0,25.0,25.0,17.0,13.0,16.0,22.0,13.0,8.0,15.0,8.0,7.0,3.0,1.0,29.0,0.0935483870967742,0.0891527054309735,560291.0,-0.0010916914808483,0.0902443969118218,5.0,21.931712199461312,29.0,15.0,14.499999999999991,0.0117994100294985,0.0058997050147492,0.0147492625368731,0.0176991150442477,0.1002949852507374,0.1415929203539823,0.1238938053097345,0.0737463126843657,0.0737463126843657,0.0737463126843657,0.0501474926253687,0.0383480825958702,0.0471976401179941,0.0648967551622418,0.0383480825958702,0.023598820058997,0.0442477876106194,0.023598820058997,0.0206489675516224,0.0088495575221238,0.0029498525073746,0.0021219906746598,-0.0005519078884765,0.0018460367304215,-0.0016557236654296,0.0035207917023503,0.015786468741079,0.0335712246645732,-0.0004472357027309,-0.0262536873156342,-0.0036730421543439,0.0017603958511751,0.0028642116281282,-0.014092682462651,0.0036064325815967,-0.0068132077267104,-0.0022076315539061,0.0023123037396517,-0.0022076315539061,-0.0019316776096679,-0.0040536682843277,-0.0035017603958511,0.0324483775811209,0.7404129793510325,0.1740412979351032,0.2788844621513944,29.0,0.0,14.5,-1.4,18.16039647144302,8.600000000002643
